"kota ka swaDrekai.","我們魯凱族","https://web.klokah.tw/text/sound/24833/413671.mp3"
"si kwadra kanekane nai tothadalane ka ’agay, beceng, borasi, taramonage, kai droma kai saroiga, lro adroma si lra ikai ka waganai,","我們常吃的有稻米、小米、地瓜、南瓜，其他的呢？是有了才會煮來吃，","https://web.klokah.tw/text/sound/25608/423545.mp3"
"konai ka soTaromak makala ka saroiga ka makaelraelra, lro eea’eta lro ’odrolita kadro siyawlioli, asi lro iyata kaiyata ka daedae madroroko, inilinga kai borasi lro ’awborasita thathasa awlo sa lravavalrake,","我們Taromak的植物有很多種，是非常的不同，如果要播種的話一定會有所收穫，為什麼如此的說呢？我們的土地很肥沃，即使是種地瓜，當我們收成去採地瓜時，種出來的地瓜與小朋友的頭樣大。","https://web.klokah.tw/text/sound/25608/423546.mp3"
"ka beceng si ’agay ka tai drosa dorai si ce’eara, ka droray ka twabaita si tobava, ka ce’eara twa talreketa, ’olraceng wa trohorota, ka ce’eara lro arakaita tobava, kadrwa, ka thaimo ka ethebe lro sebesebeta,","小米與稻米分成兩種，有糯米種、及在萊米（蓬萊米），糯米是可以做成阿粨、釀酒，在萊米可以煮飯、煮菜飯和乾飯，如果用在萊米釀酒，擠出來的酒水只有一點點，","https://web.klokah.tw/text/sound/25608/423547.mp3"
"lro agata totalreketa ’olracrng waga trohoro ka mwadringai, si konadroma kadro twabai tobava tothadalane, lro adroma lro a’i kane a’iongolro lro ikai ka ’acoga twabai tobava,","如果煮飯、煮菜飯和乾飯就非常得好吃，在以前不是常常做阿粨、或釀酒，除非有是有目的或有意義的事，才會做阿粨及釀酒，","https://web.klokah.tw/text/sound/25608/423548.mp3"
"si kai yasanenga takala ka madalrame kwane, ki akanekanea ki kacalisiya lraceng abay si ongolro ki kabava, si lra takala ka madalrame ki abai si bava ki Taromak,","但是現在呢？有越來越多的人喜歡吃原住民的食物阿粨及喝釀出來的酒，有很多的人喜歡吃Taromak的阿粨和酒，","https://web.klokah.tw/text/sound/25608/423549.mp3"
"lro tatolo kai twababay waong, kadro maka kiya silrasilrang idra mwari ababai kelra, kwadra ni’a satesatedra ’obaza ki caiciping, kwadra dadetha amwa swatedre.","如果我們是3個人做的話也要一整天，根本是來不及應付來買阿粨的人，如果是外地的或比較遠的，就會用「宅急便」送達。","https://web.klokah.tw/text/sound/25608/423550.mp3"
"talalangai ki soTaromak kai soTaromak takala kai maligilri walang ,yakai kwadra si totiyatiyam, kai talalangai, makaelraelra kai talangai kai ’acase, yakai kwadra tino talriyalralraya, tararakace , tariyaredare lwabwalre kwadra lra sangasanga,","在Taromak有許多很會買賣的，有許多的商店，商店販買的東西、圖騰也有很多，編織品的圖騰有貴族頭目的、勇士的、跑步佼佼者的，","https://web.klokah.tw/text/sound/25612/423551.mp3"
"to kacing , to lrabiti , to ’agamoco, to ’agagiring to kalivathalre to kakadray, si kadro ma’a dolo makocingale.","製作成背心、男生穿的裙子、男生有獠牙裝飾的頭飾、女生有獠牙華麗的頭飾、背袋，但是都不便宜非常的貴。","https://web.klokah.tw/text/sound/25612/423552.mp3"
"si lro kadrwa ka asi manemananeta, lro’alra’alrang, lro to kalralisiya ki kalra beceng,","如果要參加婚禮、或是慶祝小米收穫祭，","https://web.klokah.tw/text/sound/25612/423553.mp3"
"lra alata ’alaing lrwangai si kai yasa nenga, takala nga kai wa kelrakelra thwakathakai ,lra ’aro ka’adolonga si kalralreketangata,","我們沒有可以穿的，我們就會請商家幫我們買回來賣給我們，","https://web.klokah.tw/text/sound/25612/423554.mp3"
"maki tolrangalrangainga, eene si lra ma’alailainginga sanakadalrame, amalalrwangai kadrwanga kata thingalrenga, idra tino talriyalralraza, idra sanga idra tara’a’ana,","現在有許多的人來部落販賣，所以也比較便宜我們就隨意的買了，只要我們喜歡我們就買下來，我們也沒有分是貴族頭目的圖騰、勇士的、跑步佼佼者的圖騰，","https://web.klokah.tw/text/sound/25612/423555.mp3"
"kwadra siya ’aiso wa lrangai idra matha riri, idra kadalramelrini, odrava lro kakocingale, amala lrwangi sikaringiyalrainga,","只要是漂亮的、自己喜歡的，無論價錢如何的貴，還是買來穿，","https://web.klokah.tw/text/sound/25612/423556.mp3"
"si kai lratalriyalralrai lra kalase ceelre, si kai miyakikai twalrai ko nadroma, kava kwadra kalralrekete kawriva, amani ko Lrakotalraw kwadra siyacengeceng, ki tasi karingiyalralraza, kwadra ai kalralreketa kawriva,","所以貴族頭目看了非常的不喜歡，從以前就有專門管穿著的，只有（Lrakotalraw）可以管並糾正所穿著的服飾及圖騰，","https://web.klokah.tw/text/sound/25612/423557.mp3"
"si kai yasanenga lro draladralay lra, maramaramaw kai tasi karingiyalraza, mathariri mati’ea’eraw lro ceelreta.","但是現在，如果我們參加慶典跳舞的時候，所穿的衣服和貴族頭目的都一樣了，我們看了非常的漂亮及熱鬧。","https://web.klokah.tw/text/sound/25612/423558.mp3"
"Takolrokolra ki soTaromak konai ka so Taromak madalrame lrwa’o sa nilra’owa, sa kolrokolro sa tarokoko,","我們東魯凱人，喜歡飼養豬和雞，為甚麼呢？","https://web.klokah.tw/text/sound/25613/423559.mp3"
"asilroiyata ka, makala ka ’asotedratedra ka aga, ka sanokanea ka ngico ki borasi, ka a’olromo lromwa inilinga kai borasi si dawdaw taramonage, kata maka wa kanekane asawlawla,","因為現在越來越多的廚餘，有飯及各種食物及地瓜皮，無論是地瓜、地瓜葉、及南瓜，我們都吃不完，","https://web.klokah.tw/text/sound/25613/423560.mp3"
"lramani kwadra kadalrame lrwa’o sa nilra’owa, wa lra’o sa drosa sa tolo sa kolrokolro si tarokoko, makala ka tarakaikaiya,","所以我們才喜歡飼養動物，我們會養2隻或3隻的豬及雞隻，因為有許多的用處。","https://web.klokah.tw/text/sound/25613/423561.mp3"
"eene walro’o yakai ka makala ka bolrabolray, si ka kolrokolro lro kalralisiya ki beceng, lro ikai ka maboy, wa colro si toilrane.’adolo lro tolralrake,","是的，如果我們到山上打獵會有許多的獵物，但是我們養的豬隻呢，在小米收穫祭的時候，或如果有孕婦快要生產以前，我們會宰殺豬隻，","https://web.klokah.tw/text/sound/25613/423562.mp3"
"wacolro si ma’ithi’ithing sa sa’oraytha idra abai ki kalralisiya ,lro ki’alrang ka mwakabalobalwa colo twa amare, ’aki so’ili sa lraretesa si lra talagi,","然後部分製作醃肉做準備，或是製作小米阿粨的餡肉。在女生出嫁時，男方也會送宰殺好的豬隻送給女方，讓女方的親戚及朋友共同分享。","https://web.klokah.tw/text/sound/25613/423563.mp3"
"si lroi todaane wadawdawlro idra lraretesa lratalagi ,si ’acamacama idra ai sicengeceng idra ala idra olodro idra barata, lro maka morobonga, lrai drakalrenga todaane,","如果要蓋房子的時候，我們請親戚、朋友、鄰居來，然後將豬肉分成一份一份，會分「樑」的豬肉，「柱子」的豬肉等，親朋好友會依自己的能力然後決定拿哪一種的豬肉，當材料都齊全了就會蓋房子。","https://web.klokah.tw/text/sound/25613/423564.mp3"
"ikai ka macaecaeme ka lolray mothi’aca’acay, wa dawlro idra tara’asalisisi tokolrokolro ’asalisi ka mwadringai ,lramani kwadra kadalrame lrwa’o sa nilra’owa.","如果是小孩生病瘦巴巴的，就會請通靈的祭師宰殺豬並且拜拜，當完成殺豬祭拜儀式小孩子的病就會痊癒，這就是為什麼我們喜歡飼養家禽的意義。","https://web.klokah.tw/text/sound/25613/423565.mp3"
"swa’alakwa ki soTaromk. kai swa ’alakwa ki soTaromak ko nadroma, lroi ’asalisinga ki beceng mwa lralray, sai tara dramar,","從以前Taromak的男子聚會所的男青年，在小米收穫祭的一個月要節食，","https://web.klokah.tw/text/sound/25614/423566.mp3"
"wa davace molalawa todaane sa ataikaiya lrwaysi, si kwadra ’wa marodrarodrang lra ’asi cengceng, sa ta’iya sa maligilri bolo idra ta tomatomana, idra sakainino,","到野外蓋要節食訓練的地方，耆老們會請一位年紀較長的青年教育新青年禮貌及做人做事的道理，為什麼如此，","https://web.klokah.tw/text/sound/25614/423567.mp3"
"asi lroiyata ka takala kwadra, taw mwadadaane ’alakwa kadrwa na thingalre, idra kakoza ki swa ’alakwa, lro taw modaaneta kiya dolota ’aramoro, lro ki madradresengta sa tarwarodranga, wa malimetrelre ta ronono kata tangerangerara, ango babiyabilra ta ki kaelea,","因為有許多新進的青年，不懂的男子聚會所的文化任務，當我們剛進入聚會所新青年的階段是非常的辛苦，如果我們與長輩、耆老相遇，我們要將雙手環抱於胸，避開並且頭低低的蹲下來，從旁邊的路走過去，","https://web.klokah.tw/text/sound/25614/423568.mp3"
"lro momawmata lro ceelrata sa wa oodo ka marodrang, amalata ligiligi si wa swatedre lri niyana, lro dadavaceta kadrota takwa kanekane sa manema, lro anokaeleaneta kata mavikiviki lro dwadadavace sakainino,","如果我們到山上去，如果遇到了長輩，看到他背的東西，要立刻接替並且送到他家，走路的時候，不可以吃東西，也不可以隨意擺動雙手，這是走路時的一種禮貌，","https://web.klokah.tw/text/sound/25614/423569.mp3"
"si ki taikaiyaneta ki lralraysa lro avaiya, amwata ’osakaele ceekelre sa atomana, lro amiyaleale ’asabalreta lwabwabwalre lro amiyawaobo, lro amawng lra ’asongalay mita ’atangeangea,","在節食受訓練教育期間，白天的時候要到部落幫忙，早上的時候要先跑步，如果到了下午、晚上會一個一個檢查，","https://web.klokah.tw/text/sound/25614/423570.mp3"
"lro songalaita si mosongalay wa kwatrakiliso kwane amiya, si ala idra satotoha idra acilray ’awngolro mitasa, lra mo kolrodrota ’athoali idra ta’iyaiya, ni ’iyainiya lwailraysi, lro yata ’atwalalaw ki kinaomasa ini ’aro karilray, amani lro bekase kadroi dolo ai mokesa si kai maka danolro, lro ikai ka ’abere kalralrekete dwanolro.","如果檢查有問題，就會說「你偷吃東西」，就會拿水給他們喝，他們因害怕就不會犯規，為什麼要如此節食呢？是為了讓身體能更輕盈，跑馬拉松時才有體力不會很辛苦，部落有緊急的事也能立刻救急。","https://web.klokah.tw/text/sound/25614/423571.mp3"
"vaera ki lrangkobalobalwa.kai lrangobalobalwa lro kalra lamolra ki beceng,","在小米除草祭以前，","https://web.klokah.tw/text/sound/25615/423572.mp3"
"ka wa robo ki lrangkobalobalwa si ki, ai taw mokabalobalwa ’aki’aele ki maisahoro, kai maisahoro ka vaera ki lrangko balobalwa, tako mwarayray’i lwamolro ki beceng, tako mabolobolo idra ta’iyaiya sa lrabaybay,","未婚的女青年，會召集女青年及剛進入女青年團的新女青年，一起參加小米除草，小米除草祭是女青年所要學習的，小米除草祭也是互相幫忙工作（換工文化），","https://web.klokah.tw/text/sound/25615/423573.mp3"
"idra ta’a sodalodalwa idra sakalwalomalre, idra tato lavalavaza le’eng, si lro avaiya kadro kane kane sa aga tokodralri, wa lrai lraysi.","並且在工作時也教育學習招待的各種禮貌及禮儀。在小米除草祭工作時，中午是不可用餐要節食，","https://web.klokah.tw/text/sound/25615/423574.mp3"
"si ikai lro ’aki’aele idra kadrwana mwa’alakwa sa ta’iya sa sa’asikawkaolra ’amwalo ’akiangato.","工作完畢後每位未婚女青年會扛起木頭帶回去，","https://web.klokah.tw/text/sound/25615/423575.mp3"
"lro amiyawawbo makito angealre sa angato, lro kelra baliyo lra ki’abalithi si karingiyalrai si babengelay, si kamiling si giyagiyagilra moliyoliyoso ceekelre,","回到部落後會立刻換裝、頭戴花環、繫上臀鈴環繞部落跑步，","https://web.klokah.tw/text/sound/25615/423576.mp3"
"lro maka giyagilri lra maki to ala idra kiyangato lrini.si wa ilroko idra ’asiya lrawli lriniya kwadra lrasiyasilranga idra sabiki idra valro, lro amawng yakai mokasa ikai idra daane idra ’wa marodrang lriniya senasenay malikasakasaw,","在環繞部落跑完後，就拿起從山上扛回的木頭送到朋友家，而男生的親戚也會為所要追求的女生準備要帶去山上的東西，到了晚上女青年們就到資深的帶領者的女青年家中集合聚會、唱歌、跳舞。","https://web.klokah.tw/text/sound/25615/423577.mp3"
"’adolodolo ki ai tokalralisiyanenga tako’eraelraelra, idra tangi talraylraysa idra tarececenga idra ta’ilro’ilrwa si kai ki ta lrailraisa lro maisahoro si lrailraisi ni ’aro karilrai ni ’aro kalriya’ai, kai katelege ni kaligilri ’ilro si ’arokathariri.","準備迎接豐收祭各項的事，教導傳授女青年盪鞦韆時，手握的方式及意義，腳要如何彎曲等的禮儀。而小米除草祭時的節食，是為了讓自己不會太重，身體很輕盈會更漂亮。","https://web.klokah.tw/text/sound/25615/423578.mp3"
"Tacekecekelra. konai ka Drekai dongodrongo sa sawalray, amani kwadra siya cengeceng ki daane, odrava lro agiyaginga amani kai sicengeceng,","魯凱族是尊重男生，是家裡主要的管理者，即使是家中排行最小的仍是家裡的一家之主，","https://web.klokah.tw/text/sound/25617/423579.mp3"
"lro yasi kai tolralrake sa sawalray, amala ’awlrengece kwadra takatakanga, si amani ka amala sicengeceng idra daane,","如果沒有生男生，而長女就必須招贅，成為家中的 一家之主，","https://web.klokah.tw/text/sound/25617/423580.mp3"
"lro ikai ka mailroko ki tina lrini amai kwadra mwa sakadrosa ka amala sicengeceng,","而次女可繼承母親娘家當初給母親帶來的嫁妝及財產。","https://web.klokah.tw/text/sound/25617/423581.mp3"
"si kotaka swaDrakai twa kocingaleta sa lraretesa, sa lratalagi sa twalrai ta sa eea sa boro kelra, katamaka kalralrekete mala ngoto, ka sakacekelre si talagi ka kinisalwa, amiya ka tarwarodranga kaiyasa sakacekelreta talagita, lroza lro miya ka sakacekelre talagi sa omase,","而我們魯凱族很重視看重親戚朋友，認為是從一個腸子出生的，是不可砍斷的關係，祖先長輩說：配偶這另一半是借來的，明天可能就成為別人的配偶別人的另一半，","https://web.klokah.tw/text/sound/25617/423582.mp3"
"si ki tamakathathalazaneta makathalalaita, lro ikai ka akanekanea makiso’iso’ilita madawdawlro, inilinga lro alro’ota si ’ana lro madradresengeta sa omase, wabaita ’wakane kaivai ka sinikadromana ka ta’i yaiya, lrokelrata baliyo lra madawdawlrota ki lraretesa tawdrana lratalagi lra lriyalri si maelele kwanemaca macama kwadra kadro kelra twadrolota,","所以對親戚要相親相愛，如果有吃得要與親戚朋友分享，即使到山上狩獵，獵捕到山肉時，在山上遇見了人，也要分一份給他，","https://web.klokah.tw/text/sound/25617/423583.mp3"
"kwadra lro ikai ka atomana ka makocingale, madrawdawlrota si ma’osakaelele ma’a libolibolro,","若有任何困難的工作，也要互相呼應互相幫忙，","https://web.klokah.tw/text/sound/25617/423584.mp3"
"lroiyasi lrasiyasilranga lratalagita wadawdawlro ta, idra lraretesaneta si wa hebele ’osakaele, lro ikai ka bangabanganeta miya wa’iyaiya mita kelra hebele ’osakaele.","若是朋友有事，我們要立刻召集親戚去幫忙，以後如果我們遇見了困難的事，同樣的我們的朋友也會立即來幫忙。","https://web.klokah.tw/text/sound/25617/423585.mp3"
"ta’alra’alrang ki soTaromak. kota ka swa Drkai kai ’alrang niya ka makocingale ’aramoro, amwata ka talri sawalraza mo’alra’alrang,","我們魯凱族對結婚的禮儀是非常的重視，要先去追求，之後再商量並告訴女方我們要去追求妳們喔！","https://web.klokah.tw/text/sound/25691/424934.mp3"
"si lra wata kidrekase ai kelranai swatedre, sa saw’ala’alranga miya, lro ’alayngi lra kisabiki ta kidrangaw si waswatedre, lra ma drawdawlro kai talri ababaza,","定親時要採檳榔及採荖藤送去，這是小訂婚，這時就會邀請女方的親戚並邀請我們男方，","https://web.klokah.tw/text/sound/25691/425005.mp3"
"si dawlro mita ka tali sawalraza, si kai talri ababaza lrai mavadevadevade kodadana, ’acamacama ki saw ’alra’alranga,","這時候就會依家族將男方送去的東西分成一份一份分送給女方親戚說，這是小訂婚，","https://web.klokah.tw/text/sound/25691/425006.mp3"
"si lro maca macama si lra bai moswa’aswalra ka talrisawaraza todrolo, ka kadro kiya taromara moswa, ki satedrenomi ki saw’a lra’alranga, lro maka ’adro drolonga le’eng lra, ’abililri moswa cwama ka, kiya taromara ki sinatedranomi ki sabiki,","但是在將物品分成一份一份後，而優先先給男方，這表示女方不接受男方的追求，如果是在分送給親戚以後，而最後才回禮送給男方一份，這表示接受男方的追求及接受小訂婚，這時也會將男方送來的檳榔，","https://web.klokah.tw/text/sound/25691/425007.mp3"
"si lro kitaromara kwadra ’asetedra ’acamacama lrai ’adrodrolo ’asaele ki cekelre kodataana kaivai ka sa’a thingalra sa yakainga ka wa kelra mo’alra’alrang, idra kadroi kelra kadroma mo’alra’alrang.","分享分送給部落的人，這也是告訴部落的人，我們女方已經有追求者了也接受了，請其他的追求者不要再來追求了。","https://web.klokah.tw/text/sound/25691/425060.mp3"
"lrai wangata makawrivariva idra sabaza, si kai taieea ka lrai kawrivata ka talri sawalraza, idra asabazaneta idra sa’atorivarivare idra lramanema,","這時男方就會到女方家與女方親戚商量聘禮等其中7種家庭必備的物品一定為聘禮之一，","https://web.klokah.tw/text/sound/25691/425062.mp3"
"lro ’okaene lrai wangata kawriva idra ’aiso si idra amar, lro karathodota lrai wangata ’obengelay, lrai dawdawlrota ki lraretesa si wa, kisabiki ki drangaw si tegere,","如果雙方都同意了，最後才會談到聘金及婚後要再分送給女方親戚的豬肉，這時就會談到男方應在辦完婚禮後送女方多少頭豬隻，如果這時候男女也都商量同意了，就會舉行大訂婚，這時男方也再採檳榔及採荖藤，，並會將檳榔及荖藤依習俗用黃藤條串起來並用紅絲巾綁起來，在大訂婚時做為聘禮之一，","https://web.klokah.tw/text/sound/25691/425124.mp3"
"idra sa’o bengelaza lrai ’adolongata idra a’alranga, lro maka’adolongata lrai dawlrota ki talri ababaza niyama waketemiya.","因為在訂婚儀式完後，很快就會要準備婚禮了，這時女方會先請親戚來檢查男方所送來的聘禮，是否可以是否是完美完善的，當親戚們檢查完認為是可以的時候，就很快的可以舉行婚禮了。","https://web.klokah.tw/text/sound/25691/425129.mp3"
"“kelra ceelre idra sa’atorivarivalre idra lramanema lro kathariri” lra ’alrangengata, si ko nadroma lro ’alrang ka soTataromake, makatololro twareareakere idra sa’a katololro idra awngana, amala idra bakoro ki haribono si arakai cwaysi,","以前我們Taromak部落結婚時要花三天的時間，在第三天的晚上，新娘的家人會用構樹的皮，將新娘的所穿的內衣內褲縫得緊緊的，而新娘所穿的衣服也非常的多層，","https://web.klokah.tw/text/sound/25691/425133.mp3"
"idra saremata idra kia’a lra’alrang,idra kai ’ikakwa lwabotho kwadra sawalray, idra zana idra miyalealea lrai ’awcaysi idra sawalray, lro kakeceng kwadra ababay drosaka toki kadrwa maka mwa caysi.","在新婚的那天晚上，新郎要想盡辦法拆掉所縫的部分，直到第二天早上才會一一拆線才解的開，但是如果新娘非常的堅持，又非常的有力時，即使再花2個小時的時間，新郎仍無法解開及拆掉新娘衣服上的縫線。","https://web.klokah.tw/text/sound/25691/425134.mp3"
"sinikadromana ka drekas ki Taromak. twalrai ko nadroma yakai ka talriyalralray amani ka wa ’adrekadrekase ki cekelre lra ikai kwadra siya cengceng ki tasi karingiyalralraza, idra kadroi ’alibate ki lratalriyalralray, idra tararakace idra lra sangasanga.","從以前就有管理部落的制度，有專門負責的人，不會讓他們超越頭目、勇士、部落佼佼者、及宣布的人。","https://web.klokah.tw/text/sound/25715/425331.mp3"
"kai taratawtaw lro ikai kavaga cekelre siyavagavaga lro ikai ka makocingale ka vaga, amani kai lrakai ka ’ataravaga, lra kai ’alibalibate ki tama drekadrekasa,","如果部落有話，或是有困難的事，就有專門解決溝通的人，而不會超越所訂立的制度，","https://web.klokah.tw/text/sound/25715/425387.mp3"
"ki lra siya cengecenga, inilinga kai tasi karingiyalralraza, tara yakai kai tamiya asi lroiyata, yakai kwadra lra talriyalralray, lro kadrwa ka mwakabalobalwa nelrini,","這些專門負責的人，無論是穿著服飾也有ㄧ定的規定，為什麼如此說，也有些貴族因為沒女兒，","https://web.klokah.tw/text/sound/25715/425445.mp3"
"amala idra ka ringiyalrai lrini, si ala kisalo sa mwakabalwa si ’asikaringiyalray, lro draladralay avaevaevaere,","就會向他人借女生，然後讓她穿上貴族的衣服，在聚會跳舞歡樂時，","https://web.klokah.tw/text/sound/25715/425446.mp3"
"lro ceelre kai lra omase ,ni sikaringiyalrai ’iyainiya iniya kwani maiyaiya, si kadrwa ka makalralrekete mwamala twa’ongathe, yakai kwadra siya cengeceng kwadra kalralrekete, odrava kai lratalriyalralray kadro maka kalralrekete,","如果有人看到，就會說：「她怎麼可以穿這樣的服飾呢？」但是那可以拿掉她所戴的頭飾的有專門負責的，他們可以拿掉你所戴的頭飾，","https://web.klokah.tw/text/sound/25715/425447.mp3"
"kibolo kwadra siya cengceng, miya, si lro ikai ka amwa si kai ki’elraelra anea, ka ’asi karingiyalray si ala twa’ongathe, lro ikai kwadra miyainiya maka orivariva, si kadroma’alailaing lra ma’a sabosabong,","即使是頭目也無法將你戴的頭飾拿掉，因為已經有專門負責人，於是專門管理服飾穿著的人就會去詢問，是誰讓她穿上貴族的服飾，於是就會將她的頭飾拿掉，而現在則會互相的懲罰。","https://web.klokah.tw/text/sound/25715/425466.mp3"
"kai tasi karingiyalralraza ki Drekai Taromak, yakai kwadra ta’athingalra ki tamiyanelrini sinagane, lramani kwadra tinokocingala si kai ma’alibalibate, lro ceelre ki tasi karingiyalralraza.","在Taromak部落的穿著，有會展現他的表現或是名譽的絕不會超越的，我們從他所穿的服飾就可以看出來。","https://web.klokah.tw/text/sound/25715/425467.mp3"
"tatwalava ki ta’iyaiya. talriyalralraiy ki Taromak ko nadroma mwasakene, ’aramoro ki talriyalralray, si kai talriyalray twalrai ko nadroma, kai Drekai kadro sinkingkiyo,","從以前我們就非常尊重頭目，我們魯凱族的頭目從來不是選舉出來的，","https://web.klokah.tw/text/sound/25722/425498.mp3"
"lro karodranga si kaingadolo ’awa sororo, ’awbalithi idra lralrake idra ai kalralrekete kwadra ai sicengecenge idra daana,","如果年紀大了已沒有能力時，就會傳給有能力的、可以繼承的來當家繼承頭目，","https://web.klokah.tw/text/sound/25722/425808.mp3"
"si ka talriyalralray kadro twalavalavai, kwadra daedae lrini, yakai kwadra kadrwa ka daedae amala kisalo twangangade,","頭目是沒有在工作，他們的土地由那些沒有土地的人來租借耕作，","https://web.klokah.tw/text/sound/25722/425809.mp3"
"lro kitalreke lra bai vavalra, si ya kai kwadra tawawa ’alawlaw, ki lrakawkawlro mwa tolavay,","收穫時就會分一份給頭目，也有義務幫忙頭目工作的，如果有廣播呼叫，平民們就會去幫忙工作，","https://web.klokah.tw/text/sound/25722/425810.mp3"
"lro ikai ka droma ka atomana ki lratalriyalralray, kwadra siyacengeceng wa tawtaw ki cekelre ki vaiyana ai wata ’alawlaw ki talriyalralrayta miya,","如果頭目家裡有工作要做，那專門負責廣播呼叫的人就會說「今天我們要去頭目家裡義務幫忙工作」，","https://web.klokah.tw/text/sound/25722/425811.mp3"
"si kai cekelre lro maka kibeceng ki ’agay, lra wa ilroko idra swalro’o bwai ki Lrabalriyoso, lro alo’o si ’ana amwata bwai idra swalro, si kai swalro’o maelra ka talriyalralray kai arakai, amani lro kelra ka bazabaza sarakaikaiya ’asodalo,","部落在採收小米、收割稻子後，會奉獻給祖靈屋，打獵有收穫時也會奉獻，而這些所奉獻的頭目會拿來使用，
在外賓來時招待用的，","https://web.klokah.tw/text/sound/25722/425812.mp3"
"waga si ’akane kwadra lro kadrwa ka akanea kwadra masilaw, kwadra, lro kadrwa ka eea’e amwa kibai sa asaeea’a.","或是煮給飢餓的人，或是如果沒有可播種的種子，就會到頭目那裡要種子來播種。","https://web.klokah.tw/text/sound/25722/425813.mp3"
"daane ki Drekai ko nadroma lro todaane kai swa Drekai, kadrwa ka droma ka marekedre, si kalralrekete arakai wawbo, ikai legelege makala ka alisa’esa’e, si kalralrekete trekabe twalribi,","以前我們魯凱族蓋房子的時候，沒有其他甚麼材料可以使用的，用來蓋房子用的，有很多的大石頭可以製作石板，大石頭剖開後就可以做成一片一片的石板，","https://web.klokah.tw/text/sound/25740/425896.mp3"
"lramani kai angato balrebalre ovay, kai angato wa silra’a idra kangatwa, si kadringelese sa tobarata, lramani kwadra ato olodra,","還有那些木頭、竹子、黃藤，木頭要找比較堅固耐用、比較直的，用來做橫樑、做柱子，","https://web.klokah.tw/text/sound/25740/425907.mp3"
"kwadra ato romodonga, kaivai ka makociyacingalenga, asi lro yata kai alribi matelege ’aramoro, si kai alribi yakai dethe drakeralre,","要找做祭拜祖先用的石板那是最困難的，為何如此說？ 因為石板材都非常得重，而這些大石頭又都是在靠近河邊，","https://web.klokah.tw/text/sound/25740/425914.mp3"
"lramani kwadra twa calalalre, lra ala trekabe twalribi si sali, lramani kwadra asaraedra kwadra lenege,","然後要尋找到再來剖開成石板才能搬走，還有做成石牆的石頭，","https://web.klokah.tw/text/sound/25740/425918.mp3"
"si lro morobonga le’eng, lrai ’atwanawanga drawkalre, lroi ’athagilringa todaane, si lrai ’a salisi singi lawdro lrai raedre ki lalibelibeng,","這些材料都有了以後，才會開始建蓋房子，再蓋房子以前一定會祭拜，祭拜完後就會開始先做四周圍四面的牆，","https://web.klokah.tw/text/sound/25740/425926.mp3"
"lro makaraedre lrai ’obaratanga si drakalre olodro, lro kidremedremeta ki twa dadaana, misa ma’adolo miya makocingale,","如果做得快，就可以上樑及立柱子了，當我們想要蓋房子時，覺得好像很簡單，其實那是很困難的，","https://web.klokah.tw/text/sound/25740/425933.mp3"
"ara omaomase lro athaino kwadra ’oko lrini ki tatodaana, si lro le’engenga todaane lrai rosokonga,","因為都要用人力，那人的力量又有多少能蓋房子呢，房子建蓋好以後就會落成，","https://web.klokah.tw/text/sound/25740/425939.mp3"
"lra dawlro idra siya’elreng ’a’asalisi kiraragai ki yabelreng, lrai ta’ata’ay ki’ataromara ki yabelreng, idra amodringadringaza kasolrialrivata, idra asitalreka idra a’ana’ana.","這時候就會請通靈者來做祭拜的儀式，感謝上帝所賜的一切，並祈求神能給予健康、打獵石都有很好的收穫。","https://web.klokah.tw/text/sound/25740/425943.mp3"
"sinikadromana ka soso ko nadroma yakai ka lramasakacekelre, lra kawlrainga kwadra tamaikaiya, lra ara kaboiboy amiya, si lra ’atwanaw molakai sa thiroko, mwamala silra’e sa thiroko a’iya kanea ko lraiya,","在很久以前，有ㄧ對夫妻結婚也有ㄧ段的時間很久了，這時候太太好像懷孕了，害喜想吃野生的檸檬，於是剛懷孕的這位太太對她的先生說，你去找野生的檸檬我想吃，","https://web.klokah.tw/text/sound/25787/426681.mp3"
"kwadra sakacekelreini kwadra maboiboy, kwadra sawalray tako kiragay, si ka maboiboy miya, si davace silra’e, lra wa kidringai kawai Gong gong,","這位先生非常的高興心想應該是懷孕了，於是趕快的就去找，就在GongGong這個地方找到了野生檸檬，","https://web.klokah.tw/text/sound/25787/426699.mp3"
"sa sarakadra idra thiroko lra kiragay, si lra kirarokodro mala si davace kelra bwai, ko sakadrosaini rakiragay mala kwane lra kaane,sa le’eng kwane mwan mala, le’engenga nako kwane lraiya, lra davace mwana mala si kelra bwai,","先生非常的高興並盡快的採野生檸檬給太太吃，太太也很開心得吃，吃完之後對她的先生說，我吃完了你再去採我還要吃，先生再去採來她吃，","https://web.klokah.tw/text/sound/25787/426700.mp3"
"lra kai tako’iyalre le’eng kwane, lra kadro tako’iyalre kadrwanga, mwana mala lraiya, lra wana mala si kelra bwai, wakanekane dre’elre kadro kanesa aga amiya, lra kai tako’iyalre lra le’eng kwane, mwana mala lraiyana, lra wamalala le’ele’eng si kelra,","但是沒有過多久，太太又說我吃完了，你再去採來給我吃，於是先生又再去採，又過了沒有多久，她又吃完沒有了，又叫先生再去採來給她吃，先生又再去採來，但她只吃野生檸檬沒有吃飯及其他的東西，又再過沒有多久，她又吃完了，又再次要先生再去採野生檸檬，","https://web.klokah.tw/text/sound/25787/426707.mp3"
