"sinsi, ’inava u ziya?","老師，您好嗎？","https://web.klokah.tw/ninew/sound/01/01/01-B-1.mp3"
"imulri na ma’inayan","我的祖父","https://web.klokah.tw/ninew/sound/01/03/09-C-4-5.mp3"
"za","[斜]","https://web.klokah.tw/ninew/sound/01/03/09-C-4-6.mp3"
"nawan","飛鼠","https://web.klokah.tw/ninew/sound/01/03/09-C-4-7.mp3"
"za","[斜]","https://web.klokah.tw/ninew/sound/01/03/09-C-4-8.mp3"
"’avay","糯米糕點統稱","https://web.klokah.tw/ninew/sound/01/03/09-C-4-9.mp3"
"za","[斜]","https://web.klokah.tw/ninew/sound/01/03/09-C-4-10.mp3"
"lrusi","藤心","https://web.klokah.tw/ninew/sound/01/03/09-C-4-11.mp3"
"malrazam ku tremuri.","我會畫圖。","https://web.klokah.tw/ninew/sound/01/03/10-B-1.mp3"
"malrazam","知道；會","https://web.klokah.tw/ninew/sound/01/03/10-C-1-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/01/03/10-C-1-2.mp3"
"tremuri","畫圖","https://web.klokah.tw/ninew/sound/01/03/10-C-1-3.mp3"
"malrazam ku tremuri tremautrau kani inani.","我會畫媽媽的像。","https://web.klokah.tw/ninew/sound/01/03/10-B-2.mp3"
"malrazam","知道；會","https://web.klokah.tw/ninew/sound/01/03/10-C-2-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/01/03/10-C-2-2.mp3"
"tremuri","畫圖","https://web.klokah.tw/ninew/sound/01/03/10-C-2-3.mp3"
"tremautrau","人像","https://web.klokah.tw/ninew/sound/01/03/10-C-2-4.mp3"
"kani","[斜]","https://web.klokah.tw/ninew/sound/01/03/10-C-2-5.mp3"
"inani","我的媽媽","https://web.klokah.tw/ninew/sound/01/03/10-C-2-6.mp3"
"salaw vulay tu matra ni inani.","媽媽的眼睛很漂亮。","https://web.klokah.tw/ninew/sound/01/03/10-B-3.mp3"
"salaw","很，非常","https://web.klokah.tw/ninew/sound/01/03/10-C-3-1.mp3"
"vulay","漂亮","https://web.klokah.tw/ninew/sound/01/03/10-C-3-2.mp3"
"tu","他","https://web.klokah.tw/ninew/sound/01/03/10-C-3-3.mp3"
"matra","眼睛","https://web.klokah.tw/ninew/sound/01/03/10-C-3-4.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/01/03/10-C-3-5.mp3"
"inani","我的媽媽","https://web.klokah.tw/ninew/sound/01/03/10-C-3-6.mp3"
"’uze’uzem zi tatelraw tu ’arevu ni inani.","媽媽的頭髮黑又長。","https://web.klokah.tw/ninew/sound/01/03/10-B-4.mp3"
"’uze’uzem","黑色","https://web.klokah.tw/ninew/sound/01/03/10-C-4-1.mp3"
"zi","和","https://web.klokah.tw/ninew/sound/01/03/10-C-4-2.mp3"
"tatelraw","長","https://web.klokah.tw/ninew/sound/01/03/10-C-4-3.mp3"
"tu","他","https://web.klokah.tw/ninew/sound/01/03/10-C-4-4.mp3"
"’arevu","頭髮","https://web.klokah.tw/ninew/sound/01/03/10-C-4-5.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/01/03/10-C-4-6.mp3"
"inani","我的媽媽","https://web.klokah.tw/ninew/sound/01/03/10-C-4-7.mp3"
"alusu lra na kadaw/’unin, ’araremeng lra.","太陽已下山了，天快黑了。","https://web.klokah.tw/ninew/sound/01/04/01-B-1.mp3"
"alusu","低；矮","https://web.klokah.tw/ninew/sound/01/04/01-C-1-1.mp3"
"lra","[完成貌]","https://web.klokah.tw/ninew/sound/01/04/01-C-1-2.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/01-C-1-3.mp3"
"kadaw/’unin","太陽","https://web.klokah.tw/ninew/sound/01/04/01-C-1-4.mp3"
"’araremeng","天將黑","https://web.klokah.tw/ninew/sound/01/04/01-C-1-5.mp3"
"lra","[完成貌]","https://web.klokah.tw/ninew/sound/01/04/01-C-1-6.mp3"
"’araremeng lra, mararuni na kakiyas.","天快黑了，青蛙正在叫了。","https://web.klokah.tw/ninew/sound/01/04/01-B-2.mp3"
"’araremeng","天將黑","https://web.klokah.tw/ninew/sound/01/04/01-C-2-1.mp3"
"lra","[完成貌]","https://web.klokah.tw/ninew/sound/01/04/01-C-2-2.mp3"
"mararuni","正在叫","https://web.klokah.tw/ninew/sound/01/04/01-C-2-3.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/01-C-2-4.mp3"
"kakiyas","青蛙","https://web.klokah.tw/ninew/sound/01/04/01-C-2-5.mp3"
"mupana lra na vulan, semasenay na kuliling.","月亮出來了，蟋蟀正在唱歌。","https://web.klokah.tw/ninew/sound/01/04/01-B-3.mp3"
"mupana","出來","https://web.klokah.tw/ninew/sound/01/04/01-C-3-1.mp3"
"lra","[完成貌]","https://web.klokah.tw/ninew/sound/01/04/01-C-3-2.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/01-C-3-3.mp3"
"vulan","月亮","https://web.klokah.tw/ninew/sound/01/04/01-C-3-4.mp3"
"semasenay","正在唱歌","https://web.klokah.tw/ninew/sound/01/04/01-C-3-5.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/01-C-3-6.mp3"
"kuliling","蟋蟀","https://web.klokah.tw/ninew/sound/01/04/01-C-3-7.mp3"
"semenan na vulan, masenkin lra na ’alretru.","月光真亮，貓頭鷹睡醒了。","https://web.klokah.tw/ninew/sound/01/04/01-B-4.mp3"
"semenan","亮的","https://web.klokah.tw/ninew/sound/01/04/01-C-4-1.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/01-C-4-2.mp3"
"vulan","月亮","https://web.klokah.tw/ninew/sound/01/04/01-C-4-3.mp3"
"masenkin","睡醒","https://web.klokah.tw/ninew/sound/01/04/01-C-4-4.mp3"
"lra","[完成貌]","https://web.klokah.tw/ninew/sound/01/04/01-C-4-5.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/01-C-4-6.mp3"
"’alretru","貓頭鷹","https://web.klokah.tw/ninew/sound/01/04/01-C-4-7.mp3"
"kemadaw/’emunin na wari harem?","今天是晴天嗎？","https://web.klokah.tw/ninew/sound/01/04/02-B-1.mp3"
"kemadaw/’emunin","出太陽","https://web.klokah.tw/ninew/sound/01/04/02-C-1-1.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/02-C-1-2.mp3"
"wari","天氣；日子","https://web.klokah.tw/ninew/sound/01/04/02-C-1-3.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/01/04/02-C-1-4.mp3"
"ai, vi’as na wari harem.","是的，今天天氣很熱。","https://web.klokah.tw/ninew/sound/01/04/02-B-2.mp3"
"ai","是的","https://web.klokah.tw/ninew/sound/01/04/02-C-2-1.mp3"
"vi’as","熱的","https://web.klokah.tw/ninew/sound/01/04/02-C-2-2.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/02-C-2-3.mp3"
"wari","天氣；日子","https://web.klokah.tw/ninew/sound/01/04/02-C-2-4.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/01/04/02-C-2-5.mp3"
"a mupatraran i ina mu, mitalupung/mikavung?","媽媽外出的時候有戴帽子嗎？","https://web.klokah.tw/ninew/sound/01/04/02-B-3.mp3"
"a","在","https://web.klokah.tw/ninew/sound/01/04/02-C-3-1.mp3"
"mupatraran","出去","https://web.klokah.tw/ninew/sound/01/04/02-C-3-2.mp3"
"i","[主]","https://web.klokah.tw/ninew/sound/01/04/02-C-3-3.mp3"
"ina","媽媽","https://web.klokah.tw/ninew/sound/01/04/02-C-3-4.mp3"
"mu","[主題]","https://web.klokah.tw/ninew/sound/01/04/02-C-3-5.mp3"
"mitalupung/mikavung","帶帽子","https://web.klokah.tw/ninew/sound/01/04/02-C-3-6.mp3"
"’azi, malalup mitalupung/mikavung intaw.","不，她忘了戴帽子。","https://web.klokah.tw/ninew/sound/01/04/02-B-4.mp3"
"’azi","不，沒有","https://web.klokah.tw/ninew/sound/01/04/02-C-4-1.mp3"
"malalup","忘記","https://web.klokah.tw/ninew/sound/01/04/02-C-4-2.mp3"
"mitalupung/mikavung","帶帽子","https://web.klokah.tw/ninew/sound/01/04/02-C-4-3.mp3"
"intaw","他","https://web.klokah.tw/ninew/sound/01/04/02-C-4-4.mp3"
"karuwa ku mupatraran nu piya ta kare’alri?","我們吃過午飯後，我可以外出嗎？","https://web.klokah.tw/ninew/sound/01/04/03-B-1.mp3"
"karuwa","可以","https://web.klokah.tw/ninew/sound/01/04/03-C-1-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/01/04/03-C-1-2.mp3"
"mupatraran","出去","https://web.klokah.tw/ninew/sound/01/04/03-C-1-3.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/01/04/03-C-1-4.mp3"
"piya","完畢；全部","https://web.klokah.tw/ninew/sound/01/04/03-C-1-5.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/01/04/03-C-1-6.mp3"
"kare’alri","午飯","https://web.klokah.tw/ninew/sound/01/04/03-C-1-7.mp3"
"amanan mupatraran, paatrev na ’udalr.","不能外出，雨下的正大。","https://web.klokah.tw/ninew/sound/01/04/03-B-2.mp3"
"amanan","不要","https://web.klokah.tw/ninew/sound/01/04/03-C-2-1.mp3"
"mupatraran","出去","https://web.klokah.tw/ninew/sound/01/04/03-C-2-2.mp3"
"paatrev","正嚴重的","https://web.klokah.tw/ninew/sound/01/04/03-C-2-3.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/03-C-2-4.mp3"
"’udalr","下雨","https://web.klokah.tw/ninew/sound/01/04/03-C-2-5.mp3"
"nu maziyazi na ’udalr mu, karuwa ku mupatraran?","如果雨停了，我可以出去嗎？","https://web.klokah.tw/ninew/sound/01/04/03-B-3.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/01/04/03-C-3-1.mp3"
"maziyazi","停止","https://web.klokah.tw/ninew/sound/01/04/03-C-3-2.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/03-C-3-3.mp3"
"’udalr","下雨","https://web.klokah.tw/ninew/sound/01/04/03-C-3-4.mp3"
"mu","[主題]","https://web.klokah.tw/ninew/sound/01/04/03-C-3-5.mp3"
"karuwa","可以","https://web.klokah.tw/ninew/sound/01/04/03-C-3-6.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/01/04/03-C-3-7.mp3"
"mupatraran","出去","https://web.klokah.tw/ninew/sound/01/04/03-C-3-8.mp3"
"ai, amanan malalup muruma’ nu alalusu na kadaw/’unin.","好的，記得太陽下山前要回來喔。","https://web.klokah.tw/ninew/sound/01/04/03-B-4.mp3"
"ai","是的","https://web.klokah.tw/ninew/sound/01/04/03-C-4-1.mp3"
"amanan","不要","https://web.klokah.tw/ninew/sound/01/04/03-C-4-2.mp3"
"malalup","忘記","https://web.klokah.tw/ninew/sound/01/04/03-C-4-3.mp3"
"muruma’","回家","https://web.klokah.tw/ninew/sound/01/04/03-C-4-4.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/01/04/03-C-4-5.mp3"
"alalusu","將低下","https://web.klokah.tw/ninew/sound/01/04/03-C-4-6.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/03-C-4-7.mp3"
"kadaw/’unin","太陽","https://web.klokah.tw/ninew/sound/01/04/03-C-4-8.mp3"
"nantu inupanayan na wari nu ’emanan ni imulri na vavayan.","明天是奶奶的生日。","https://web.klokah.tw/ninew/sound/01/04/04-B-1.mp3"
"nantu","他","https://web.klokah.tw/ninew/sound/01/04/04-C-1-1.mp3"
"inupanayan na wari","生日","https://web.klokah.tw/ninew/sound/01/04/04-C-1-2.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/01/04/04-C-1-3.mp3"
"’emanan","明天","https://web.klokah.tw/ninew/sound/01/04/04-C-1-4.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/01/04/04-C-1-5.mp3"
"imulri na vavayan","我的祖母；奶奶","https://web.klokah.tw/ninew/sound/01/04/04-C-1-6.mp3"
"mukasa mi kani ivalri na vavayan demaway za ’avay harem kana wari.","今天我和姊姊一起做糯米糕。","https://web.klokah.tw/ninew/sound/01/04/04-B-2.mp3"
"mukasa","一起","https://web.klokah.tw/ninew/sound/01/04/04-C-2-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/01/04/04-C-2-2.mp3"
"kani","[斜]","https://web.klokah.tw/ninew/sound/01/04/04-C-2-3.mp3"
"ivalri na vavayan","我的姊姊","https://web.klokah.tw/ninew/sound/01/04/04-C-2-4.mp3"
"demaway","製作","https://web.klokah.tw/ninew/sound/01/04/04-C-2-5.mp3"
"za","[斜]","https://web.klokah.tw/ninew/sound/01/04/04-C-2-6.mp3"
"’avay","糯米糕點統稱","https://web.klokah.tw/ninew/sound/01/04/04-C-2-7.mp3"
"harem kana wari","今天","https://web.klokah.tw/ninew/sound/01/04/04-C-2-8.mp3"
"vaveray kani imulri na vavayan nu ’emanan.","明天要送給奶奶。","https://web.klokah.tw/ninew/sound/01/04/04-B-3.mp3"
"vaveray","要送給","https://web.klokah.tw/ninew/sound/01/04/04-C-3-1.mp3"
"kani","[斜]","https://web.klokah.tw/ninew/sound/01/04/04-C-3-2.mp3"
"imulri na vavayan","我的祖母；奶奶","https://web.klokah.tw/ninew/sound/01/04/04-C-3-3.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/01/04/04-C-3-4.mp3"
"’emanan","明天","https://web.klokah.tw/ninew/sound/01/04/04-C-3-5.mp3"
"maranger mi pakasemangal kani imulri na vavayan.","我們希望讓奶奶驚喜。","https://web.klokah.tw/ninew/sound/01/04/04-B-4.mp3"
"maranger","希望","https://web.klokah.tw/ninew/sound/01/04/04-C-4-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/01/04/04-C-4-2.mp3"
"pakasemangal","使高興","https://web.klokah.tw/ninew/sound/01/04/04-C-4-3.mp3"
"kani","[斜]","https://web.klokah.tw/ninew/sound/01/04/04-C-4-4.mp3"
"imulri na vavayan","我的祖母；奶奶","https://web.klokah.tw/ninew/sound/01/04/04-C-4-5.mp3"
"i eman u?","你是誰呀？","https://web.klokah.tw/ninew/sound/01/04/05-B-1.mp3"
"i","[主]","https://web.klokah.tw/ninew/sound/01/04/05-C-1-1.mp3"
"eman","誰；什麼","https://web.klokah.tw/ninew/sound/01/04/05-C-1-2.mp3"
"u","你","https://web.klokah.tw/ninew/sound/01/04/05-C-1-3.mp3"
"imu, i Sunay ku zi i Tuku, ’alra zi truwalray mi ziya.","奶奶，我們是Sunay和Tuku，請幫我們開門。","https://web.klokah.tw/ninew/sound/01/04/05-B-2.mp3"
"imu","祖父，祖母","https://web.klokah.tw/ninew/sound/01/04/05-C-2-1.mp3"
"i","[主]","https://web.klokah.tw/ninew/sound/01/04/05-C-2-2.mp3"
"Sunay","（人名）","https://web.klokah.tw/ninew/sound/01/04/05-C-2-3.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/01/04/05-C-2-4.mp3"
"zi","和","https://web.klokah.tw/ninew/sound/01/04/05-C-2-5.mp3"
"i","[主]","https://web.klokah.tw/ninew/sound/01/04/05-C-2-6.mp3"
"Tuku","（人名）","https://web.klokah.tw/ninew/sound/01/04/05-C-2-7.mp3"
"’alra zi","請","https://web.klokah.tw/ninew/sound/01/04/05-C-2-8.mp3"
"truwalray","打開","https://web.klokah.tw/ninew/sound/01/04/05-C-2-9.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/01/04/05-C-2-10.mp3"
"ziya","還","https://web.klokah.tw/ninew/sound/01/04/05-C-2-11.mp3"
"ai, mau inmu, salaw ku sare’ez kanmu.","是喔，原來是你們，我好想念你們。","https://web.klokah.tw/ninew/sound/01/04/05-B-3.mp3"
"ai","是","https://web.klokah.tw/ninew/sound/01/04/05-C-3-1.mp3"
"mau","是","https://web.klokah.tw/ninew/sound/01/04/05-C-3-2.mp3"
"inmu","你們","https://web.klokah.tw/ninew/sound/01/04/05-C-3-3.mp3"
"salaw","很，非常","https://web.klokah.tw/ninew/sound/01/04/05-C-3-4.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/01/04/05-C-3-5.mp3"
"sare’ez","想念","https://web.klokah.tw/ninew/sound/01/04/05-C-3-6.mp3"
"kanmu","你們","https://web.klokah.tw/ninew/sound/01/04/05-C-3-7.mp3"
"imu, kadalikedik lra.","奶奶，祝您身心健康。","https://web.klokah.tw/ninew/sound/01/04/05-B-4.mp3"
"imu","祖父，祖母","https://web.klokah.tw/ninew/sound/01/04/05-C-4-1.mp3"
"kadalikedik","身心健康","https://web.klokah.tw/ninew/sound/01/04/05-C-4-2.mp3"
"lra","[完成貌]","https://web.klokah.tw/ninew/sound/01/04/05-C-4-3.mp3"
"tu palrupe’aw tu matra ni imulri na vavayan zi kiyanun.","奶奶閉上眼睛許願。","https://web.klokah.tw/ninew/sound/01/04/06-B-1.mp3"
"tu","他","https://web.klokah.tw/ninew/sound/01/04/06-C-1-1.mp3"
"palrupe’aw","閉上","https://web.klokah.tw/ninew/sound/01/04/06-C-1-2.mp3"
"tu","他","https://web.klokah.tw/ninew/sound/01/04/06-C-1-3.mp3"
"matra","眼睛","https://web.klokah.tw/ninew/sound/01/04/06-C-1-4.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/01/04/06-C-1-5.mp3"
"imulri na vavayan","我的祖母","https://web.klokah.tw/ninew/sound/01/04/06-C-1-6.mp3"
"zi","和","https://web.klokah.tw/ninew/sound/01/04/06-C-1-7.mp3"
"kiyanun","許願","https://web.klokah.tw/ninew/sound/01/04/06-C-1-8.mp3"
"paretelun kiyanun.","（她）許了三個願望。","https://web.klokah.tw/ninew/sound/01/04/06-B-2.mp3"
"paretelun","三次","https://web.klokah.tw/ninew/sound/01/04/06-C-2-1.mp3"
"kiyanun","許願","https://web.klokah.tw/ninew/sound/01/04/06-C-2-2.mp3"
"maranger dika pakama’izang kaniyam.","希望我們快點長大。","https://web.klokah.tw/ninew/sound/01/04/06-B-3.mp3"
"maranger","希望","https://web.klokah.tw/ninew/sound/01/04/06-C-3-1.mp3"
"dika","快點","https://web.klokah.tw/ninew/sound/01/04/06-C-3-2.mp3"
"pakama’izang","使長大","https://web.klokah.tw/ninew/sound/01/04/06-C-3-3.mp3"
"kaniyam","我們","https://web.klokah.tw/ninew/sound/01/04/06-C-3-4.mp3"
"maranger paka’inava kaniyam i savak saruma’enan.","希望我們全家人都平安。","https://web.klokah.tw/ninew/sound/01/04/06-B-4.mp3"
"maranger","希望","https://web.klokah.tw/ninew/sound/01/04/06-C-4-1.mp3"
"paka’inava","使平安","https://web.klokah.tw/ninew/sound/01/04/06-C-4-2.mp3"
"kaniyam","我們","https://web.klokah.tw/ninew/sound/01/04/06-C-4-3.mp3"
"i","[位]","https://web.klokah.tw/ninew/sound/01/04/06-C-4-4.mp3"
"savak","家","https://web.klokah.tw/ninew/sound/01/04/06-C-4-5.mp3"
"saruma’enan","一家人","https://web.klokah.tw/ninew/sound/01/04/06-C-4-6.mp3"
"maranger pakavulay kananta isalem kanini na ’ami.","希望我們今年豐收。","https://web.klokah.tw/ninew/sound/01/04/06-B-5.mp3"
"maranger","希望","https://web.klokah.tw/ninew/sound/01/04/06-C-5-1.mp3"
"pakavulay","使豐收","https://web.klokah.tw/ninew/sound/01/04/06-C-5-2.mp3"
"kananta","我們","https://web.klokah.tw/ninew/sound/01/04/06-C-5-3.mp3"
"isalem","農作物","https://web.klokah.tw/ninew/sound/01/04/06-C-5-4.mp3"
"kanini na ’ami","今年","https://web.klokah.tw/ninew/sound/01/04/06-C-5-5.mp3"
"saliyusan mu, pidaya wariyan?","一個星期有幾天？","https://web.klokah.tw/ninew/sound/01/04/07-B-1.mp3"
"saliyusan","一星期","https://web.klokah.tw/ninew/sound/01/04/07-C-1-1.mp3"
"mu","[主題]","https://web.klokah.tw/ninew/sound/01/04/07-C-1-2.mp3"
"pidaya","多少（個）","https://web.klokah.tw/ninew/sound/01/04/07-C-1-3.mp3"
"wariyan","天數","https://web.klokah.tw/ninew/sound/01/04/07-C-1-4.mp3"
"saliyusan mu, pituwa wariyan.","一個星期有七天。","https://web.klokah.tw/ninew/sound/01/04/07-B-2.mp3"
"saliyusan","一星期","https://web.klokah.tw/ninew/sound/01/04/07-C-2-1.mp3"
"mu","[主題]","https://web.klokah.tw/ninew/sound/01/04/07-C-2-2.mp3"
"pituwa","七","https://web.klokah.tw/ninew/sound/01/04/07-C-2-3.mp3"
"wariyan","天數","https://web.klokah.tw/ninew/sound/01/04/07-C-2-4.mp3"
"liyusan za pukapida wariyan harem?","今天星期幾？","https://web.klokah.tw/ninew/sound/01/04/07-B-3.mp3"
"liyusan","星期幾","https://web.klokah.tw/ninew/sound/01/04/07-C-3-1.mp3"
"za","[斜]","https://web.klokah.tw/ninew/sound/01/04/07-C-3-2.mp3"
"pukapida","第幾","https://web.klokah.tw/ninew/sound/01/04/07-C-3-3.mp3"
"wariyan","天數","https://web.klokah.tw/ninew/sound/01/04/07-C-3-4.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/01/04/07-C-3-5.mp3"
"kasede’an harem.","今天是星期天。","https://web.klokah.tw/ninew/sound/01/04/07-B-4.mp3"
"kasede’an","星期天","https://web.klokah.tw/ninew/sound/01/04/07-C-4-1.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/01/04/07-C-4-2.mp3"
"auwa mi semungala i kiyokay.","我們要去教會做禮拜。","https://web.klokah.tw/ninew/sound/01/04/07-B-5.mp3"
"auwa","要去","https://web.klokah.tw/ninew/sound/01/04/07-C-5-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/01/04/07-C-5-2.mp3"
"semungala","做禮拜","https://web.klokah.tw/ninew/sound/01/04/07-C-5-3.mp3"
"i","[位]","https://web.klokah.tw/ninew/sound/01/04/07-C-5-4.mp3"
"kiyokay","教會","https://web.klokah.tw/ninew/sound/01/04/07-C-5-5.mp3"
"ma’izang na zanunm/’enay i zinanuman nu derun.","夏天的河水很大。","https://web.klokah.tw/ninew/sound/01/04/08-B-1.mp3"
"ma’izang","大的","https://web.klokah.tw/ninew/sound/01/04/08-C-1-1.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/08-C-1-2.mp3"
"zanum/’enay","水","https://web.klokah.tw/ninew/sound/01/04/08-C-1-3.mp3"
"i","[位]","https://web.klokah.tw/ninew/sound/01/04/08-C-1-4.mp3"
"zinanuman","河川","https://web.klokah.tw/ninew/sound/01/04/08-C-1-5.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/01/04/08-C-1-6.mp3"
"derun","夏天","https://web.klokah.tw/ninew/sound/01/04/08-C-1-7.mp3"
"makiteng na zanum/’enay i zinanuman nu vetriliyan.","冬天的河水很小。","https://web.klokah.tw/ninew/sound/01/04/08-B-2.mp3"
"makiteng","少的","https://web.klokah.tw/ninew/sound/01/04/08-C-2-1.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/08-C-2-2.mp3"
"zanum/’enay","水","https://web.klokah.tw/ninew/sound/01/04/08-C-2-3.mp3"
"i","[位]","https://web.klokah.tw/ninew/sound/01/04/08-C-2-4.mp3"
"zinanuman","河川","https://web.klokah.tw/ninew/sound/01/04/08-C-2-5.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/01/04/08-C-2-6.mp3"
"vetriliyan","冬天","https://web.klokah.tw/ninew/sound/01/04/08-C-2-7.mp3"
"temalaulep mi harem kana derun.","現在是夏天，我們放暑假。","https://web.klokah.tw/ninew/sound/01/04/08-B-3.mp3"
"temalaulep","休息；放假","https://web.klokah.tw/ninew/sound/01/04/08-C-3-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/01/04/08-C-3-2.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/01/04/08-C-3-3.mp3"
"kana","[斜]","https://web.klokah.tw/ninew/sound/01/04/08-C-3-4.mp3"
"derun","夏天","https://web.klokah.tw/ninew/sound/01/04/08-C-3-5.mp3"
"mawmu, sazu a variw.","可是有很多颱風。","https://web.klokah.tw/ninew/sound/01/04/08-B-4.mp3"
"mawmu","可是","https://web.klokah.tw/ninew/sound/01/04/08-C-4-1.mp3"
"sazu","很多的","https://web.klokah.tw/ninew/sound/01/04/08-C-4-2.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/01/04/08-C-4-3.mp3"
"variw","颱風","https://web.klokah.tw/ninew/sound/01/04/08-C-4-4.mp3"
"venavariw harem zi auwa mu i takesiyan?","颳颱風了，今天你們要上學嗎？","https://web.klokah.tw/ninew/sound/01/04/09-B-1.mp3"
"venavariw","颳颱風","https://web.klokah.tw/ninew/sound/01/04/09-C-1-1.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/01/04/09-C-1-2.mp3"
"zi","和","https://web.klokah.tw/ninew/sound/01/04/09-C-1-3.mp3"
"auwa","要去","https://web.klokah.tw/ninew/sound/01/04/09-C-1-4.mp3"
"mu","你們","https://web.klokah.tw/ninew/sound/01/04/09-C-1-5.mp3"
"i","[位]","https://web.klokah.tw/ninew/sound/01/04/09-C-1-6.mp3"
"takesiyan","學校","https://web.klokah.tw/ninew/sound/01/04/09-C-1-7.mp3"
"’azi mi auwa i takesiyan harem.","我們今天不必上學。","https://web.klokah.tw/ninew/sound/01/04/09-B-2.mp3"
"’azi","不，沒有","https://web.klokah.tw/ninew/sound/01/04/09-C-2-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/01/04/09-C-2-2.mp3"
"auwa","要去","https://web.klokah.tw/ninew/sound/01/04/09-C-2-3.mp3"
"i","[位]","https://web.klokah.tw/ninew/sound/01/04/09-C-2-4.mp3"
"takesiyan","學校","https://web.klokah.tw/ninew/sound/01/04/09-C-2-5.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/01/04/09-C-2-6.mp3"
"kikazu i savak, amanan mupatraran.","留在屋子裡，不要外出。","https://web.klokah.tw/ninew/sound/01/04/09-B-3.mp3"
"kikazu","留在","https://web.klokah.tw/ninew/sound/01/04/09-C-3-1.mp3"
"i","[位]","https://web.klokah.tw/ninew/sound/01/04/09-C-3-2.mp3"
"savak","裡面；家裡","https://web.klokah.tw/ninew/sound/01/04/09-C-3-3.mp3"
"amanan","不要","https://web.klokah.tw/ninew/sound/01/04/09-C-3-4.mp3"
"mupatraran","出去","https://web.klokah.tw/ninew/sound/01/04/09-C-3-5.mp3"
"ai, taranapaw mi.","好的，我們會小心。","https://web.klokah.tw/ninew/sound/01/04/09-B-4.mp3"
"ai","是的","https://web.klokah.tw/ninew/sound/01/04/09-C-4-1.mp3"
"taranapaw","小心","https://web.klokah.tw/ninew/sound/01/04/09-C-4-2.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/01/04/09-C-4-3.mp3"
"’emami lra, mavul lra na ’asiru.","秋天到了，橘子成熟了。","https://web.klokah.tw/ninew/sound/01/04/10-B-1.mp3"
"’emami","秋天","https://web.klokah.tw/ninew/sound/01/04/10-C-1-1.mp3"
"lra","[完成貌]","https://web.klokah.tw/ninew/sound/01/04/10-C-1-2.mp3"
"mavul","（果實）成熟，熟黃","https://web.klokah.tw/ninew/sound/01/04/10-C-1-3.mp3"
"lra","[完成貌]","https://web.klokah.tw/ninew/sound/01/04/10-C-1-4.mp3"
"na","[主]","https://web.klokah.tw/ninew/sound/01/04/10-C-1-5.mp3"
"’asiru","橘子","https://web.klokah.tw/ninew/sound/01/04/10-C-1-6.mp3"
"i zenan mu, ulra a mera’at zi zemiyar zi malulu’.","在山上，有綠有紅也有黃。","https://web.klokah.tw/ninew/sound/01/04/10-B-2.mp3"
"i","[位]","https://web.klokah.tw/ninew/sound/01/04/10-C-2-1.mp3"
