"Nga’ay ho, singsi?","你好嗎，老師？","https://web.klokah.tw/ninew/sound/25/01/01-B-1.mp3"
"kiso","你，妳","https://web.klokah.tw/ninew/sound/25/03/04-C-1-2.mp3"
"faki","舅舅","https://web.klokah.tw/ninew/sound/25/03/04-C-1-3.mp3"
"Talacowa kiso Panay?","Panay你要去哪裡？","https://web.klokah.tw/ninew/sound/25/03/04-B-2.mp3"
"Talacowa","去哪裡","https://web.klokah.tw/ninew/sound/25/03/04-C-2-1.mp3"
"kiso","你，妳","https://web.klokah.tw/ninew/sound/25/03/04-C-2-2.mp3"
"Panay","（人名）","https://web.klokah.tw/ninew/sound/25/03/04-C-2-3.mp3"
"O kakeriden ni ina kako a paising.","媽媽要帶我去給醫生看。","https://web.klokah.tw/ninew/sound/25/03/04-B-3.mp3"
"O","[名]","https://web.klokah.tw/ninew/sound/25/03/04-C-3-1.mp3"
"kakeriden","帶","https://web.klokah.tw/ninew/sound/25/03/04-C-3-2.mp3"
"ni","[指示詞]","https://web.klokah.tw/ninew/sound/25/03/04-C-3-3.mp3"
"ina","媽媽","https://web.klokah.tw/ninew/sound/25/03/04-C-3-4.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/04-C-3-5.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/25/03/04-C-3-6.mp3"
"paising","看醫生","https://web.klokah.tw/ninew/sound/25/03/04-C-3-7.mp3"
"Mamaan kiso?","你怎麼了？","https://web.klokah.tw/ninew/sound/25/03/04-B-4.mp3"
"Mamaan","怎麼了","https://web.klokah.tw/ninew/sound/25/03/04-C-4-1.mp3"
"kiso","你，妳","https://web.klokah.tw/ninew/sound/25/03/04-C-4-2.mp3"
"Malalisan kako.","我發燒了。","https://web.klokah.tw/ninew/sound/25/03/04-B-5.mp3"
"Malalisan","發燒了","https://web.klokah.tw/ninew/sound/25/03/04-C-5-1.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/04-C-5-2.mp3"
"O maan ko kaolahan iso a miyatayat?","你喜歡什麼運動？","https://web.klokah.tw/ninew/sound/25/03/05-B-1.mp3"
"O","[名]","https://web.klokah.tw/ninew/sound/25/03/05-C-1-1.mp3"
"maan","什麼","https://web.klokah.tw/ninew/sound/25/03/05-C-1-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/05-C-1-3.mp3"
"kaolahan","喜歡的","https://web.klokah.tw/ninew/sound/25/03/05-C-1-4.mp3"
"iso","你，妳（的）","https://web.klokah.tw/ninew/sound/25/03/05-C-1-5.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/25/03/05-C-1-6.mp3"
"miyatayat","運動","https://web.klokah.tw/ninew/sound/25/03/05-C-1-7.mp3"
"O miyakiway ko kaolahan ako.","我喜歡棒球。","https://web.klokah.tw/ninew/sound/25/03/05-B-2.mp3"
"O","[名]","https://web.klokah.tw/ninew/sound/25/03/05-C-2-1.mp3"
"miyakiway","棒球","https://web.klokah.tw/ninew/sound/25/03/05-C-2-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/05-C-2-3.mp3"
"kaolahan","喜歡的","https://web.klokah.tw/ninew/sound/25/03/05-C-2-4.mp3"
"ako","我（的）","https://web.klokah.tw/ninew/sound/25/03/05-C-2-5.mp3"
"Naw?","為什麼？","https://web.klokah.tw/ninew/sound/25/03/05-B-3.mp3"
"Naw","為什麼","https://web.klokah.tw/ninew/sound/25/03/05-C-3-1.mp3"
"O sakanga’ay no tatirengan.","（運動）可使身體好。","https://web.klokah.tw/ninew/sound/25/03/05-B-4.mp3"
"O","[名]","https://web.klokah.tw/ninew/sound/25/03/05-C-4-1.mp3"
"sakanga’ay","使…健康","https://web.klokah.tw/ninew/sound/25/03/05-C-4-2.mp3"
"no","[屬]","https://web.klokah.tw/ninew/sound/25/03/05-C-4-3.mp3"
"tatirengan","身體","https://web.klokah.tw/ninew/sound/25/03/05-C-4-4.mp3"
"Mafana’ kiso a romadiw?","你會唱歌嗎？","https://web.klokah.tw/ninew/sound/25/03/06-B-1.mp3"
"Mafana’","會；知道","https://web.klokah.tw/ninew/sound/25/03/06-C-1-1.mp3"
"kiso","你，妳","https://web.klokah.tw/ninew/sound/25/03/06-C-1-2.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/25/03/06-C-1-3.mp3"
"romadiw","唱歌","https://web.klokah.tw/ninew/sound/25/03/06-C-1-4.mp3"
"Hai, mafana’ kako romadiw to radiw no Pangcah.","是的，我會唱阿美族的歌。","https://web.klokah.tw/ninew/sound/25/03/06-B-2.mp3"
"Hai","是的","https://web.klokah.tw/ninew/sound/25/03/06-C-2-1.mp3"
"mafana’","會","https://web.klokah.tw/ninew/sound/25/03/06-C-2-2.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/06-C-2-3.mp3"
"romadiw","唱歌","https://web.klokah.tw/ninew/sound/25/03/06-C-2-4.mp3"
"to","[受]","https://web.klokah.tw/ninew/sound/25/03/06-C-2-5.mp3"
"radiw","歌","https://web.klokah.tw/ninew/sound/25/03/06-C-2-6.mp3"
"no","[屬]","https://web.klokah.tw/ninew/sound/25/03/06-C-2-7.mp3"
"Pangcah","阿美族","https://web.klokah.tw/ninew/sound/25/03/06-C-2-8.mp3"
"Mafana’ masakero kiso?","你會跳舞嗎？","https://web.klokah.tw/ninew/sound/25/03/06-B-3.mp3"
"Mafana’","會","https://web.klokah.tw/ninew/sound/25/03/06-C-3-1.mp3"
"masakero","跳舞","https://web.klokah.tw/ninew/sound/25/03/06-C-3-2.mp3"
"kiso","你，妳","https://web.klokah.tw/ninew/sound/25/03/06-C-3-3.mp3"
"Hai, fangcal ko kero ako.","是的，我跳得很好。","https://web.klokah.tw/ninew/sound/25/03/06-B-4.mp3"
"Hai","是的","https://web.klokah.tw/ninew/sound/25/03/06-C-4-1.mp3"
"fangcal","好的","https://web.klokah.tw/ninew/sound/25/03/06-C-4-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/06-C-4-3.mp3"
"kero","[名]跳舞","https://web.klokah.tw/ninew/sound/25/03/06-C-4-4.mp3"
"ako","我","https://web.klokah.tw/ninew/sound/25/03/06-C-4-5.mp3"
"Ano matira, tatata, masakero kita!","那麼，我們一起來跳舞！","https://web.klokah.tw/ninew/sound/25/03/06-B-5.mp3"
"Ano","如果","https://web.klokah.tw/ninew/sound/25/03/06-C-5-1.mp3"
"matira","那樣","https://web.klokah.tw/ninew/sound/25/03/06-C-5-2.mp3"
"tatata","來來來","https://web.klokah.tw/ninew/sound/25/03/06-C-5-3.mp3"
"masakero","[動]跳舞","https://web.klokah.tw/ninew/sound/25/03/06-C-5-4.mp3"
"kita","我們（包含式）","https://web.klokah.tw/ninew/sound/25/03/06-C-5-5.mp3"
"Pina to ko toki anini?","現在幾點了？","https://web.klokah.tw/ninew/sound/25/03/07-B-1.mp3"
"Pina","多少","https://web.klokah.tw/ninew/sound/25/03/07-C-1-1.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/03/07-C-1-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/07-C-1-3.mp3"
"toki","鐘錶","https://web.klokah.tw/ninew/sound/25/03/07-C-1-4.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/25/03/07-C-1-5.mp3"
"Falo to ko toki anini.","現在是八點了。","https://web.klokah.tw/ninew/sound/25/03/07-B-2.mp3"
"Falo","八","https://web.klokah.tw/ninew/sound/25/03/07-C-2-1.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/03/07-C-2-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/07-C-2-3.mp3"
"toki","鐘錶","https://web.klokah.tw/ninew/sound/25/03/07-C-2-4.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/25/03/07-C-2-5.mp3"
"Pina ko toki lomowad kiso to dafak?","你早上幾點起床？","https://web.klokah.tw/ninew/sound/25/03/07-B-3.mp3"
"Pina","多少","https://web.klokah.tw/ninew/sound/25/03/07-C-3-1.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/07-C-3-2.mp3"
"toki","鐘錶","https://web.klokah.tw/ninew/sound/25/03/07-C-3-3.mp3"
"lomowad","起床","https://web.klokah.tw/ninew/sound/25/03/07-C-3-4.mp3"
"kiso","你，妳","https://web.klokah.tw/ninew/sound/25/03/07-C-3-5.mp3"
"to","[斜]","https://web.klokah.tw/ninew/sound/25/03/07-C-3-6.mp3"
"dafak","早上","https://web.klokah.tw/ninew/sound/25/03/07-C-3-7.mp3"
"^Enem ko toki lomowad kako.","我六點起床。","https://web.klokah.tw/ninew/sound/25/03/07-B-4.mp3"
"^Enem","六","https://web.klokah.tw/ninew/sound/25/03/07-C-4-1.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/07-C-4-2.mp3"
"toki","鐘錶","https://web.klokah.tw/ninew/sound/25/03/07-C-4-3.mp3"
"lomowad","起床","https://web.klokah.tw/ninew/sound/25/03/07-C-4-4.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/07-C-4-5.mp3"
"Pina ko toki mafoti’ kiso?","你晚上幾點睡覺？","https://web.klokah.tw/ninew/sound/25/03/07-B-5.mp3"
"Pina","多少","https://web.klokah.tw/ninew/sound/25/03/07-C-5-1.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/07-C-5-2.mp3"
"toki","鐘錶","https://web.klokah.tw/ninew/sound/25/03/07-C-5-3.mp3"
"mafoti’","睡覺","https://web.klokah.tw/ninew/sound/25/03/07-C-5-4.mp3"
"kiso","你，妳","https://web.klokah.tw/ninew/sound/25/03/07-C-5-5.mp3"
"Siwa ira ko pangkiw no toki a mafoti’ kako.","我晚上九點半睡覺。","https://web.klokah.tw/ninew/sound/25/03/07-B-6.mp3"
"Siwa","九","https://web.klokah.tw/ninew/sound/25/03/07-C-6-1.mp3"
"ira","有","https://web.klokah.tw/ninew/sound/25/03/07-C-6-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/07-C-6-3.mp3"
"pangkiw","一半","https://web.klokah.tw/ninew/sound/25/03/07-C-6-4.mp3"
"no","[屬]","https://web.klokah.tw/ninew/sound/25/03/07-C-6-5.mp3"
"toki","鐘錶","https://web.klokah.tw/ninew/sound/25/03/07-C-6-6.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/25/03/07-C-6-7.mp3"
"mafoti’","睡覺","https://web.klokah.tw/ninew/sound/25/03/07-C-6-8.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/07-C-6-9.mp3"
"Nga’ay ho, ci Kacaw kako, ira i loma’ ci Sonay?","你好，我是Kacaw，（請問）Sonay在家嗎？","https://web.klokah.tw/ninew/sound/25/03/08-B-1.mp3"
"Nga’ay","好","https://web.klokah.tw/ninew/sound/25/03/08-C-1-1.mp3"
"ho","還","https://web.klokah.tw/ninew/sound/25/03/08-C-1-2.mp3"
"ci","[主]","https://web.klokah.tw/ninew/sound/25/03/08-C-1-3.mp3"
"Kacaw","（人名）","https://web.klokah.tw/ninew/sound/25/03/08-C-1-4.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/08-C-1-5.mp3"
"ira","有；在","https://web.klokah.tw/ninew/sound/25/03/08-C-1-6.mp3"
"i","[介]","https://web.klokah.tw/ninew/sound/25/03/08-C-1-7.mp3"
"loma’","家","https://web.klokah.tw/ninew/sound/25/03/08-C-1-8.mp3"
"ci","[主]","https://web.klokah.tw/ninew/sound/25/03/08-C-1-9.mp3"
"Sonay","（人名）","https://web.klokah.tw/ninew/sound/25/03/08-C-1-10.mp3"
"Ci Sawmah kako, awaay i loma’ masadak cingra.","我是Sawmah，不在家，她出去了。","https://web.klokah.tw/ninew/sound/25/03/08-B-2.mp3"
"Ci","[主]","https://web.klokah.tw/ninew/sound/25/03/08-C-2-1.mp3"
"Sawmah","（人名）","https://web.klokah.tw/ninew/sound/25/03/08-C-2-2.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/08-C-2-3.mp3"
"awaay","沒有","https://web.klokah.tw/ninew/sound/25/03/08-C-2-4.mp3"
"i","[介]","https://web.klokah.tw/ninew/sound/25/03/08-C-2-5.mp3"
"loma’","家","https://web.klokah.tw/ninew/sound/25/03/08-C-2-6.mp3"
"masadak","出來；出去","https://web.klokah.tw/ninew/sound/25/03/08-C-2-7.mp3"
"cingra","他，她","https://web.klokah.tw/ninew/sound/25/03/08-C-2-8.mp3"
"Hai! Ano hakowa minokay cingra?","喔！（她）什麼時候回來呢？","https://web.klokah.tw/ninew/sound/25/03/08-B-3.mp3"
"Hai","是喔","https://web.klokah.tw/ninew/sound/25/03/08-C-3-1.mp3"
"Ano","如果","https://web.klokah.tw/ninew/sound/25/03/08-C-3-2.mp3"
"hakowa","什麽時候","https://web.klokah.tw/ninew/sound/25/03/08-C-3-3.mp3"
"minokay","回來","https://web.klokah.tw/ninew/sound/25/03/08-C-3-4.mp3"
"cingra","他，她","https://web.klokah.tw/ninew/sound/25/03/08-C-3-5.mp3"
"Minokay cingra anohoni, talaen ho.","等一下（就）回來了。","https://web.klokah.tw/ninew/sound/25/03/08-B-4.mp3"
"Minokay","回來","https://web.klokah.tw/ninew/sound/25/03/08-C-4-1.mp3"
"cingra","如果","https://web.klokah.tw/ninew/sound/25/03/08-C-4-2.mp3"
"anohoni","待會","https://web.klokah.tw/ninew/sound/25/03/08-C-4-3.mp3"
"talaen","等一下","https://web.klokah.tw/ninew/sound/25/03/08-C-4-4.mp3"
"ho","還","https://web.klokah.tw/ninew/sound/25/03/08-C-4-5.mp3"
"Talacowa kiso inacila?","你昨天去哪裡？","https://web.klokah.tw/ninew/sound/25/03/09-B-1.mp3"
"Talacowa","去哪裡","https://web.klokah.tw/ninew/sound/25/03/09-C-1-1.mp3"
"kiso","你，妳","https://web.klokah.tw/ninew/sound/25/03/09-C-1-2.mp3"
"inacila","昨天","https://web.klokah.tw/ninew/sound/25/03/09-C-1-3.mp3"
"Talalotok miliso’ ci akongan kami.","（昨天）我們去山上拜訪阿公。","https://web.klokah.tw/ninew/sound/25/03/09-B-2.mp3"
"Talalotok","去山上","https://web.klokah.tw/ninew/sound/25/03/09-C-2-1.mp3"
"miliso’","拜訪","https://web.klokah.tw/ninew/sound/25/03/09-C-2-2.mp3"
"ci","[主]","https://web.klokah.tw/ninew/sound/25/03/09-C-2-3.mp3"
"akongan","阿公","https://web.klokah.tw/ninew/sound/25/03/09-C-2-4.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/25/03/09-C-2-5.mp3"
"O maan ko sapatala ni akong i tamowanan?","阿公請你們吃什麼？","https://web.klokah.tw/ninew/sound/25/03/09-B-3.mp3"
"O","[名]","https://web.klokah.tw/ninew/sound/25/03/09-C-3-1.mp3"
"maan","什麼","https://web.klokah.tw/ninew/sound/25/03/09-C-3-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/09-C-3-3.mp3"
"sapatala","招待","https://web.klokah.tw/ninew/sound/25/03/09-C-3-4.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/25/03/09-C-3-5.mp3"
"akong","阿公","https://web.klokah.tw/ninew/sound/25/03/09-C-3-6.mp3"
"i","[介]","https://web.klokah.tw/ninew/sound/25/03/09-C-3-7.mp3"
"tamowanan","[受]你們","https://web.klokah.tw/ninew/sound/25/03/09-C-3-8.mp3"
"O lawal, o toron ato dongec.","阿公請我們吃飛鼠肉、粢粑和藤心湯。","https://web.klokah.tw/ninew/sound/25/03/09-B-4.mp3"
"O","[名]","https://web.klokah.tw/ninew/sound/25/03/09-C-4-1.mp3"
"lawal","飛鼠","https://web.klokah.tw/ninew/sound/25/03/09-C-4-2.mp3"
"o","[名]","https://web.klokah.tw/ninew/sound/25/03/09-C-4-3.mp3"
"toron","麻糬","https://web.klokah.tw/ninew/sound/25/03/09-C-4-4.mp3"
"ato","和","https://web.klokah.tw/ninew/sound/25/03/09-C-4-5.mp3"
"dongec","藤心","https://web.klokah.tw/ninew/sound/25/03/09-C-4-6.mp3"
"Mafana’ kako micoka.","我會畫圖。","https://web.klokah.tw/ninew/sound/25/03/10-B-1.mp3"
"Mafana’","會；知道","https://web.klokah.tw/ninew/sound/25/03/10-C-1-1.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/10-C-1-2.mp3"
"micoka","畫圖","https://web.klokah.tw/ninew/sound/25/03/10-C-1-3.mp3"
"O mamicoka kako ci inaan.","我要畫我的媽媽。","https://web.klokah.tw/ninew/sound/25/03/10-B-2.mp3"
"O","[名]","https://web.klokah.tw/ninew/sound/25/03/10-C-2-1.mp3"
"mamicoka","要畫圖","https://web.klokah.tw/ninew/sound/25/03/10-C-2-2.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/03/10-C-2-3.mp3"
"ci","[主]","https://web.klokah.tw/ninew/sound/25/03/10-C-2-4.mp3"
"inaan","媽媽","https://web.klokah.tw/ninew/sound/25/03/10-C-2-5.mp3"
"Fangcal ko mata ni ina.","媽媽的眼睛很漂亮。","https://web.klokah.tw/ninew/sound/25/03/10-B-3.mp3"
"Fangcal","漂亮的","https://web.klokah.tw/ninew/sound/25/03/10-C-3-1.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/10-C-3-2.mp3"
"mata","眼睛","https://web.klokah.tw/ninew/sound/25/03/10-C-3-3.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/25/03/10-C-3-4.mp3"
"ina","媽媽","https://web.klokah.tw/ninew/sound/25/03/10-C-3-5.mp3"
"Ciladem ko fokes nira.","她的頭髮光澤亮麗。","https://web.klokah.tw/ninew/sound/25/03/10-B-4.mp3"
"Ciladem","亮麗的","https://web.klokah.tw/ninew/sound/25/03/10-C-4-1.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/03/10-C-4-2.mp3"
"fokes","頭髮","https://web.klokah.tw/ninew/sound/25/03/10-C-4-3.mp3"
"nira","他，她（的）","https://web.klokah.tw/ninew/sound/25/03/10-C-4-4.mp3"
"Micelem to ko cidal, to’eman to.","太陽下山了，天黑了。","https://web.klokah.tw/ninew/sound/25/04/01-B-1.mp3"
"Micelem","下山；潛（水）","https://web.klokah.tw/ninew/sound/25/04/01-C-1-1.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/01-C-1-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/04/01-C-1-3.mp3"
"cidal","太陽","https://web.klokah.tw/ninew/sound/25/04/01-C-1-4.mp3"
"to’eman","天黑；暗","https://web.klokah.tw/ninew/sound/25/04/01-C-1-5.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/01-C-1-6.mp3"
"Masoni to ko Piyakong, saka to’emanan to.","將要天黑了，知更鳥叫了。","https://web.klokah.tw/ninew/sound/25/04/01-B-2.mp3"
"Masoni","叫聲","https://web.klokah.tw/ninew/sound/25/04/01-C-2-1.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/01-C-2-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/04/01-C-2-3.mp3"
"Piyakong","知更鳥","https://web.klokah.tw/ninew/sound/25/04/01-C-2-4.mp3"
"saka","將要","https://web.klokah.tw/ninew/sound/25/04/01-C-2-5.mp3"
"to’emanan","天黑","https://web.klokah.tw/ninew/sound/25/04/01-C-2-6.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/01-C-2-7.mp3"
"Masadak to ko folad.","月亮出現了。","https://web.klokah.tw/ninew/sound/25/04/01-B-3.mp3"
"Masadak","出來；出去","https://web.klokah.tw/ninew/sound/25/04/01-C-3-1.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/01-C-3-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/04/01-C-3-3.mp3"
"folad","月亮","https://web.klokah.tw/ninew/sound/25/04/01-C-3-4.mp3"
"Masoni to ko ekong.","貓頭鷹叫了。","https://web.klokah.tw/ninew/sound/25/04/01-B-4.mp3"
"Masoni","叫","https://web.klokah.tw/ninew/sound/25/04/01-C-4-1.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/01-C-4-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/04/01-C-4-3.mp3"
"ekong","貓頭鷹","https://web.klokah.tw/ninew/sound/25/04/01-C-4-4.mp3"
"Macidal anini a romi’ad?","今天有出太陽嗎？","https://web.klokah.tw/ninew/sound/25/04/02-B-1.mp3"
"Macidal","出太陽","https://web.klokah.tw/ninew/sound/25/04/02-C-1-1.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/25/04/02-C-1-2.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/25/04/02-C-1-3.mp3"
"romi’ad","天；日","https://web.klokah.tw/ninew/sound/25/04/02-C-1-4.mp3"
"Hai, fa’edet ko romi’ad anini.","是的，今天（天氣）很熱。","https://web.klokah.tw/ninew/sound/25/04/02-B-2.mp3"
"Hai","是","https://web.klokah.tw/ninew/sound/25/04/02-C-2-1.mp3"
"fa’edet","熱的","https://web.klokah.tw/ninew/sound/25/04/02-C-2-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/04/02-C-2-3.mp3"
"romi’ad","天；日","https://web.klokah.tw/ninew/sound/25/04/02-C-2-4.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/25/04/02-C-2-5.mp3"
"Cikafong ci ina masadak?","媽媽外出的時候，有戴帽子嗎？","https://web.klokah.tw/ninew/sound/25/04/02-B-3.mp3"
"Cikafong","戴帽子","https://web.klokah.tw/ninew/sound/25/04/02-C-3-1.mp3"
"ci","[主]","https://web.klokah.tw/ninew/sound/25/04/02-C-3-2.mp3"
"ina","媽媽","https://web.klokah.tw/ninew/sound/25/04/02-C-3-3.mp3"
"masadak","出來；出去","https://web.klokah.tw/ninew/sound/25/04/02-C-3-4.mp3"
"Caayay, matawal nira a cikafong.","不，她忘了戴帽子。","https://web.klokah.tw/ninew/sound/25/04/02-B-4.mp3"
"Caayay","不","https://web.klokah.tw/ninew/sound/25/04/02-C-4-1.mp3"
"matawal","忘了","https://web.klokah.tw/ninew/sound/25/04/02-C-4-2.mp3"
"nira","他，她（的）","https://web.klokah.tw/ninew/sound/25/04/02-C-4-3.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/25/04/02-C-4-4.mp3"
"cikafong","戴帽子","https://web.klokah.tw/ninew/sound/25/04/02-C-4-5.mp3"
"Manga’ay kako misalama to herek no lahok?","下午我可以去玩嗎？","https://web.klokah.tw/ninew/sound/25/04/03-B-1.mp3"
"Manga’ay","可以","https://web.klokah.tw/ninew/sound/25/04/03-C-1-1.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/04/03-C-1-2.mp3"
"misalama","玩","https://web.klokah.tw/ninew/sound/25/04/03-C-1-3.mp3"
"to","[受]","https://web.klokah.tw/ninew/sound/25/04/03-C-1-4.mp3"
"herek","結束","https://web.klokah.tw/ninew/sound/25/04/03-C-1-5.mp3"
"no","[屬]","https://web.klokah.tw/ninew/sound/25/04/03-C-1-6.mp3"
"lahok","中午","https://web.klokah.tw/ninew/sound/25/04/03-C-1-7.mp3"
"Aka, tata’ang ko ’orad i papotal.","不行，外面下著大雨。","https://web.klokah.tw/ninew/sound/25/04/03-B-2.mp3"
"Aka","不可","https://web.klokah.tw/ninew/sound/25/04/03-C-2-1.mp3"
"tata’ang","大的","https://web.klokah.tw/ninew/sound/25/04/03-C-2-2.mp3"
"ko","[主]","https://web.klokah.tw/ninew/sound/25/04/03-C-2-3.mp3"
"’orad","雨","https://web.klokah.tw/ninew/sound/25/04/03-C-2-4.mp3"
"i","[介]","https://web.klokah.tw/ninew/sound/25/04/03-C-2-5.mp3"
"papotal","外面","https://web.klokah.tw/ninew/sound/25/04/03-C-2-6.mp3"
"Ano masaesa’ to, manga’ay kako a masadak?","如果雨停了，我可以出去嗎？","https://web.klokah.tw/ninew/sound/25/04/03-B-3.mp3"
"Ano","如果","https://web.klokah.tw/ninew/sound/25/04/03-C-3-1.mp3"
"masaesa’","停","https://web.klokah.tw/ninew/sound/25/04/03-C-3-2.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/03-C-3-3.mp3"
"manga’ay","可以","https://web.klokah.tw/ninew/sound/25/04/03-C-3-4.mp3"
"kako","我","https://web.klokah.tw/ninew/sound/25/04/03-C-3-5.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/25/04/03-C-3-6.mp3"
"masadak","出來；出去","https://web.klokah.tw/ninew/sound/25/04/03-C-3-7.mp3"
"Manga’ay to, hakereman pinokay to aka tawalen!","可以，不要忘了傍晚要回來喔！","https://web.klokah.tw/ninew/sound/25/04/03-B-4.mp3"
"Manga’ay","可以","https://web.klokah.tw/ninew/sound/25/04/03-C-4-1.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/03-C-4-2.mp3"
"hakereman","傍晚","https://web.klokah.tw/ninew/sound/25/04/03-C-4-3.mp3"
"pinokay","回來","https://web.klokah.tw/ninew/sound/25/04/03-C-4-4.mp3"
"to","了","https://web.klokah.tw/ninew/sound/25/04/03-C-4-5.mp3"
"aka","不可","https://web.klokah.tw/ninew/sound/25/04/03-C-4-6.mp3"
"tawalen","忘記","https://web.klokah.tw/ninew/sound/25/04/03-C-4-7.mp3"
"Kahofocan ni ama anodafak.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/25/04/04-B-1.mp3"
"Kahofocan","生日","https://web.klokah.tw/ninew/sound/25/04/04-C-1-1.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/25/04/04-C-1-2.mp3"
"ama","阿嬤","https://web.klokah.tw/ninew/sound/25/04/04-C-1-3.mp3"
"anodafak","明天","https://web.klokah.tw/ninew/sound/25/04/04-C-1-4.mp3"
"Misatoron kami anodafak.","明天我們要做麻糬。","https://web.klokah.tw/ninew/sound/25/04/04-B-2.mp3"
"Misatoron","做麻糬","https://web.klokah.tw/ninew/sound/25/04/04-C-2-1.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/25/04/04-C-2-2.mp3"
"anodafak","明天","https://web.klokah.tw/ninew/sound/25/04/04-C-2-3.mp3"
"Sapakalafi niyam ci amaan.","我們要請阿嬤吃飯的。","https://web.klokah.tw/ninew/sound/25/04/04-B-3.mp3"
"Sapakalafi","請吃飯","https://web.klokah.tw/ninew/sound/25/04/04-C-3-1.mp3"
"niyam","我們","https://web.klokah.tw/ninew/sound/25/04/04-C-3-2.mp3"
"ci","[主]","https://web.klokah.tw/ninew/sound/25/04/04-C-3-3.mp3"
"amaan","阿嬤","https://web.klokah.tw/ninew/sound/25/04/04-C-3-4.mp3"
"Nanay malipahak tanektek cingra saan kami.","我們希望讓她高興健康。","https://web.klokah.tw/ninew/sound/25/04/04-B-4.mp3"
"Nanay","希望","https://web.klokah.tw/ninew/sound/25/04/04-C-4-1.mp3"
"malipahak","快樂","https://web.klokah.tw/ninew/sound/25/04/04-C-4-2.mp3"
"tanektek","健康","https://web.klokah.tw/ninew/sound/25/04/04-C-4-3.mp3"
"cingra","她，他","https://web.klokah.tw/ninew/sound/25/04/04-C-4-4.mp3"
"saan","如是","https://web.klokah.tw/ninew/sound/25/04/04-C-4-5.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/25/04/04-C-4-6.mp3"
"Cima sao?","誰呀？","https://web.klokah.tw/ninew/sound/25/04/05-B-1.mp3"
"Cima","誰","https://web.klokah.tw/ninew/sound/25/04/05-C-1-1.mp3"
"sao","呢","https://web.klokah.tw/ninew/sound/25/04/05-C-1-2.mp3"
