"Kapah haw kisu, pasevana’ay?","你好嗎，老師？","https://web.klokah.tw/ninew/sound/24/01/01-B-1.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/24/03/09-C-2-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-2-3.mp3"
"milisu’","探望","https://web.klokah.tw/ninew/sound/24/03/09-C-2-4.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-2-5.mp3"
"vakiyan","阿公（受格）","https://web.klokah.tw/ninew/sound/24/03/09-C-2-6.mp3"
"U ma’an ku sapaka’en ni vaki i tamuwanan?","阿公請你們吃什麼？","https://web.klokah.tw/ninew/sound/24/03/09-B-3.mp3"
"U","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-3-1.mp3"
"ma’an","什麼","https://web.klokah.tw/ninew/sound/24/03/09-C-3-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-3-3.mp3"
"sapaka’en","請...吃","https://web.klokah.tw/ninew/sound/24/03/09-C-3-4.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-3-5.mp3"
"vaki","阿公","https://web.klokah.tw/ninew/sound/24/03/09-C-3-6.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-3-7.mp3"
"tamuwanan","你們，妳們（受格）","https://web.klokah.tw/ninew/sound/24/03/09-C-3-8.mp3"
"U titi nu rapic, u turun atu kavi nu dungec.","阿公請我們吃飛鼠肉、糯米糕和藤心湯。","https://web.klokah.tw/ninew/sound/24/03/09-B-4.mp3"
"U","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-4-1.mp3"
"titi","肉","https://web.klokah.tw/ninew/sound/24/03/09-C-4-2.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-4-3.mp3"
"rapic","飛鼠","https://web.klokah.tw/ninew/sound/24/03/09-C-4-4.mp3"
"u","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-4-5.mp3"
"turun","糯米糕","https://web.klokah.tw/ninew/sound/24/03/09-C-4-6.mp3"
"atu","和","https://web.klokah.tw/ninew/sound/24/03/09-C-4-7.mp3"
"kavi","湯","https://web.klokah.tw/ninew/sound/24/03/09-C-4-8.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/03/09-C-4-9.mp3"
"dungec","藤心","https://web.klokah.tw/ninew/sound/24/03/09-C-4-10.mp3"
"Maratar haw kisu, vaki!","叔叔，你早啊！","https://web.klokah.tw/ninew/sound/24/03/10-B-1.mp3"
"Maratar","早","https://web.klokah.tw/ninew/sound/24/03/10-C-1-1.mp3"
"haw","嗎","https://web.klokah.tw/ninew/sound/24/03/10-C-1-2.mp3"
"kisu","你，妳","https://web.klokah.tw/ninew/sound/24/03/10-C-1-3.mp3"
"vaki","叔叔，伯伯","https://web.klokah.tw/ninew/sound/24/03/10-C-1-4.mp3"
"Hay! Mima’an saw kisu, Marang?","是的！Marang，你在做什麼呢？","https://web.klokah.tw/ninew/sound/24/03/10-B-2.mp3"
"Hay","是的","https://web.klokah.tw/ninew/sound/24/03/10-C-2-1.mp3"
"Mima’an","做什麼","https://web.klokah.tw/ninew/sound/24/03/10-C-2-2.mp3"
"saw","呢","https://web.klokah.tw/ninew/sound/24/03/10-C-2-3.mp3"
"kisu","你，妳","https://web.klokah.tw/ninew/sound/24/03/10-C-2-4.mp3"
"Marang","瑪蘭（人名）","https://web.klokah.tw/ninew/sound/24/03/10-C-2-5.mp3"
"Mikulit kaku tu wina nu maku.","我在畫我的媽媽。","https://web.klokah.tw/ninew/sound/24/03/10-B-3.mp3"
"Mikulit","正在畫","https://web.klokah.tw/ninew/sound/24/03/10-C-3-1.mp3"
"kaku","我","https://web.klokah.tw/ninew/sound/24/03/10-C-3-2.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/24/03/10-C-3-3.mp3"
"wina","媽媽","https://web.klokah.tw/ninew/sound/24/03/10-C-3-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/03/10-C-3-5.mp3"
"maku","我（的）","https://web.klokah.tw/ninew/sound/24/03/10-C-3-6.mp3"
"Vangecal ku mata nu wina.","媽媽的眼睛很漂亮。","https://web.klokah.tw/ninew/sound/24/03/10-B-4.mp3"
"Vangecal","漂亮的","https://web.klokah.tw/ninew/sound/24/03/10-C-4-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/03/10-C-4-2.mp3"
"mata","眼睛","https://web.klokah.tw/ninew/sound/24/03/10-C-4-3.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/03/10-C-4-4.mp3"
"wina","媽媽","https://web.klokah.tw/ninew/sound/24/03/10-C-4-5.mp3"
"Tumeli’ aca ku vukes nu nira.","她的頭髮光鮮又亮麗。","https://web.klokah.tw/ninew/sound/24/03/10-B-5.mp3"
"Tumeli’","亮麗的","https://web.klokah.tw/ninew/sound/24/03/10-C-5-1.mp3"
"aca","又","https://web.klokah.tw/ninew/sound/24/03/10-C-5-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/03/10-C-5-3.mp3"
"vukes","頭髮","https://web.klokah.tw/ninew/sound/24/03/10-C-5-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/03/10-C-5-5.mp3"
"nira","他，她（的）","https://web.klokah.tw/ninew/sound/24/03/10-C-5-6.mp3"
"Mucerem ku cidal, tu’eman tu ku remi’ad.","太陽下山了，天黑了。","https://web.klokah.tw/ninew/sound/24/04/01-B-1.mp3"
"Mucerem","下山；下沉","https://web.klokah.tw/ninew/sound/24/04/01-C-1-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/01-C-1-2.mp3"
"cidal","太陽","https://web.klokah.tw/ninew/sound/24/04/01-C-1-3.mp3"
"tu’eman","黑暗","https://web.klokah.tw/ninew/sound/24/04/01-C-1-4.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/24/04/01-C-1-5.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/01-C-1-6.mp3"
"remi’ad","天，日","https://web.klokah.tw/ninew/sound/24/04/01-C-1-7.mp3"
"Tu’eman sahen, masuni ku tatakula’.","天黑了，青蛙叫了。","https://web.klokah.tw/ninew/sound/24/04/01-B-2.mp3"
"Tu’eman","黑暗","https://web.klokah.tw/ninew/sound/24/04/01-C-2-1.mp3"
"sahen","剛","https://web.klokah.tw/ninew/sound/24/04/01-C-2-2.mp3"
"masuni","叫","https://web.klokah.tw/ninew/sound/24/04/01-C-2-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/01-C-2-4.mp3"
"tatakula’","青蛙","https://web.klokah.tw/ninew/sound/24/04/01-C-2-5.mp3"
"Masuni ku tatakula’, masadak ku vulad.","青蛙叫了，月亮出現了。","https://web.klokah.tw/ninew/sound/24/04/01-B-3.mp3"
"Masuni","叫","https://web.klokah.tw/ninew/sound/24/04/01-C-3-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/01-C-3-2.mp3"
"tatakula’","青蛙","https://web.klokah.tw/ninew/sound/24/04/01-C-3-3.mp3"
"masadak","出來；出現","https://web.klokah.tw/ninew/sound/24/04/01-C-3-4.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/01-C-3-5.mp3"
"vulad","月亮","https://web.klokah.tw/ninew/sound/24/04/01-C-3-6.mp3"
"Masadak ku vulad, mapalal ku tu’ul.","月亮一出現，貓頭鷹就醒了。","https://web.klokah.tw/ninew/sound/24/04/01-B-4.mp3"
"Masadak","出現","https://web.klokah.tw/ninew/sound/24/04/01-C-4-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/01-C-4-2.mp3"
"vulad","月亮","https://web.klokah.tw/ninew/sound/24/04/01-C-4-3.mp3"
"mapalal","睡醒","https://web.klokah.tw/ninew/sound/24/04/01-C-4-4.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/01-C-4-5.mp3"
"tu’ul","貓頭鷹","https://web.klokah.tw/ninew/sound/24/04/01-C-4-6.mp3"
"Macidal haw anini?","今天有出太陽嗎？","https://web.klokah.tw/ninew/sound/24/04/02-B-1.mp3"
"Macidal","出太陽","https://web.klokah.tw/ninew/sound/24/04/02-C-1-1.mp3"
"haw","[嗎]","https://web.klokah.tw/ninew/sound/24/04/02-C-1-2.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/24/04/02-C-1-3.mp3"
"Hay, caledes anini.","是的，今天很熱。","https://web.klokah.tw/ninew/sound/24/04/02-B-2.mp3"
"Hay","是的","https://web.klokah.tw/ninew/sound/24/04/02-C-2-1.mp3"
"caledes","熱的","https://web.klokah.tw/ninew/sound/24/04/02-C-2-2.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/24/04/02-C-2-3.mp3"
"Yu tahekal ci ina, situper tu haw?","媽媽外出的時候，有戴帽子嗎？","https://web.klokah.tw/ninew/sound/24/04/02-B-3.mp3"
"Yu","當","https://web.klokah.tw/ninew/sound/24/04/02-C-3-1.mp3"
"tahekal","外出","https://web.klokah.tw/ninew/sound/24/04/02-C-3-2.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/24/04/02-C-3-3.mp3"
"ina","媽媽","https://web.klokah.tw/ninew/sound/24/04/02-C-3-4.mp3"
"situper","戴帽子","https://web.klokah.tw/ninew/sound/24/04/02-C-3-5.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/24/04/02-C-3-6.mp3"
"haw","嗎","https://web.klokah.tw/ninew/sound/24/04/02-C-3-7.mp3"
"Ca’ay, mapawan cira a situper.","不，她忘了戴帽子。","https://web.klokah.tw/ninew/sound/24/04/02-B-4.mp3"
"Ca’ay","不","https://web.klokah.tw/ninew/sound/24/04/02-C-4-1.mp3"
"mapawan","忘了","https://web.klokah.tw/ninew/sound/24/04/02-C-4-2.mp3"
"cira","他，她","https://web.klokah.tw/ninew/sound/24/04/02-C-4-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/02-C-4-4.mp3"
"situper","戴帽子","https://web.klokah.tw/ninew/sound/24/04/02-C-4-5.mp3"
"Kapah haw kaku a mihulul i namalahuk?","今天下午我可以去玩嗎？","https://web.klokah.tw/ninew/sound/24/04/03-B-1.mp3"
"Kapah","可以","https://web.klokah.tw/ninew/sound/24/04/03-C-1-1.mp3"
"haw","嗎","https://web.klokah.tw/ninew/sound/24/04/03-C-1-2.mp3"
"kaku","我","https://web.klokah.tw/ninew/sound/24/04/03-C-1-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/03-C-1-4.mp3"
"mihulul","玩","https://web.klokah.tw/ninew/sound/24/04/03-C-1-5.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/24/04/03-C-1-6.mp3"
"namalahuk","下午；吃過中飯","https://web.klokah.tw/ninew/sound/24/04/03-C-1-7.mp3"
"Aka, tata’ang ku ’urad i hekal.","不行，外面下著大雨。","https://web.klokah.tw/ninew/sound/24/04/03-B-2.mp3"
"Aka","不可","https://web.klokah.tw/ninew/sound/24/04/03-C-2-1.mp3"
"tata’ang","大的","https://web.klokah.tw/ninew/sound/24/04/03-C-2-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/03-C-2-3.mp3"
"’urad","雨","https://web.klokah.tw/ninew/sound/24/04/03-C-2-4.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/24/04/03-C-2-5.mp3"
"hekal","外面","https://web.klokah.tw/ninew/sound/24/04/03-C-2-6.mp3"
"Kapah haw kaku a tahekal, anu masaterep ku ’urad?","如果雨停了，我可以出去嗎？","https://web.klokah.tw/ninew/sound/24/04/03-B-3.mp3"
"Kapah","可以","https://web.klokah.tw/ninew/sound/24/04/03-C-3-1.mp3"
"haw","嗎","https://web.klokah.tw/ninew/sound/24/04/03-C-3-2.mp3"
"kaku","我","https://web.klokah.tw/ninew/sound/24/04/03-C-3-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/03-C-3-4.mp3"
"tahekal","出去","https://web.klokah.tw/ninew/sound/24/04/03-C-3-5.mp3"
"anu","如果","https://web.klokah.tw/ninew/sound/24/04/03-C-3-6.mp3"
"masaterep","停","https://web.klokah.tw/ninew/sound/24/04/03-C-3-7.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/03-C-3-8.mp3"
"’urad","雨","https://web.klokah.tw/ninew/sound/24/04/03-C-3-9.mp3"
"Kapahtu, aka kapawan a taluma tu sansandev!","可以，不要忘了傍晚要回家喔！","https://web.klokah.tw/ninew/sound/24/04/03-B-4.mp3"
"Kapahtu","可以","https://web.klokah.tw/ninew/sound/24/04/03-C-4-1.mp3"
"aka","不可","https://web.klokah.tw/ninew/sound/24/04/03-C-4-2.mp3"
"kapawan","忘記","https://web.klokah.tw/ninew/sound/24/04/03-C-4-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/03-C-4-4.mp3"
"taluma","回來","https://web.klokah.tw/ninew/sound/24/04/03-C-4-5.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/24/04/03-C-4-6.mp3"
"sansandev","傍晚","https://web.klokah.tw/ninew/sound/24/04/03-C-4-7.mp3"
"U kasuvucan nu vayi anucila.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/24/04/04-B-1.mp3"
"U","[虛]","https://web.klokah.tw/ninew/sound/24/04/04-C-1-1.mp3"
"kasuvucan","生日","https://web.klokah.tw/ninew/sound/24/04/04-C-1-2.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/04/04-C-1-3.mp3"
"vayi","阿嬤","https://web.klokah.tw/ninew/sound/24/04/04-C-1-4.mp3"
"anucila","明天","https://web.klokah.tw/ninew/sound/24/04/04-C-1-5.mp3"
"Misaturun kaku aci kaka nu maku tu vavahi anini.","今天我和姊姊一起製作糯米糰。","https://web.klokah.tw/ninew/sound/24/04/04-B-2.mp3"
"Misaturun","製作糯米糰","https://web.klokah.tw/ninew/sound/24/04/04-C-2-1.mp3"
"kaku","我","https://web.klokah.tw/ninew/sound/24/04/04-C-2-2.mp3"
"aci","和","https://web.klokah.tw/ninew/sound/24/04/04-C-2-3.mp3"
"kaka nu maku tu vavahi","我的姊姊","https://web.klokah.tw/ninew/sound/24/04/04-C-2-4.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/24/04/04-C-2-5.mp3"
"U sapaveli ci vayiyan anucila.","明天要送給阿嬤的。","https://web.klokah.tw/ninew/sound/24/04/04-B-3.mp3"
"U","[虛]","https://web.klokah.tw/ninew/sound/24/04/04-C-3-1.mp3"
"sapaveli","送給","https://web.klokah.tw/ninew/sound/24/04/04-C-3-2.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/24/04/04-C-3-3.mp3"
"vayiyan","阿嬤","https://web.klokah.tw/ninew/sound/24/04/04-C-3-4.mp3"
"anucila","明天","https://web.klokah.tw/ninew/sound/24/04/04-C-3-5.mp3"
"Mangalay kami a paka’ulah i ciraan.","我們希望讓她高興。","https://web.klokah.tw/ninew/sound/24/04/04-B-4.mp3"
"Mangalay","希望；想要","https://web.klokah.tw/ninew/sound/24/04/04-C-4-1.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/24/04/04-C-4-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/04-C-4-3.mp3"
"paka’ulah","使...高興","https://web.klokah.tw/ninew/sound/24/04/04-C-4-4.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/24/04/04-C-4-5.mp3"
"ciraan","他，她（受格）","https://web.klokah.tw/ninew/sound/24/04/04-C-4-6.mp3"
"Cima saw?","誰呀？","https://web.klokah.tw/ninew/sound/24/04/05-B-1.mp3"
"Cima","誰","https://web.klokah.tw/ninew/sound/24/04/05-C-1-1.mp3"
"saw","呢","https://web.klokah.tw/ninew/sound/24/04/05-C-1-2.mp3"
"Vayiaw, ci Lunaw aci Nanip kami, vuhati hen ku panan.","阿嬤，我們是Lunaw和Nanip，請開門。","https://web.klokah.tw/ninew/sound/24/04/05-B-2.mp3"
"Vayiyaw","阿嬤（尊敬的稱呼）","https://web.klokah.tw/ninew/sound/24/04/05-C-2-1.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/24/04/05-C-2-2.mp3"
"Lunaw","（人名）","https://web.klokah.tw/ninew/sound/24/04/05-C-2-3.mp3"
"aci","和","https://web.klokah.tw/ninew/sound/24/04/05-C-2-4.mp3"
"Nanip","（人名）","https://web.klokah.tw/ninew/sound/24/04/05-C-2-5.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/24/04/05-C-2-6.mp3"
"vuhati","開","https://web.klokah.tw/ninew/sound/24/04/05-C-2-7.mp3"
"hen","請","https://web.klokah.tw/ninew/sound/24/04/05-C-2-8.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/05-C-2-9.mp3"
"panan","門","https://web.klokah.tw/ninew/sound/24/04/05-C-2-10.mp3"
"Araw amuway aca, ma’uruntu kaku i tamuwanan.","原來是你們，我好想念你們。","https://web.klokah.tw/ninew/sound/24/04/05-B-3.mp3"
"Araw","原來","https://web.klokah.tw/ninew/sound/24/04/05-C-3-1.mp3"
"amuway","你們，妳們（呀）","https://web.klokah.tw/ninew/sound/24/04/05-C-3-2.mp3"
"aca","[虛]","https://web.klokah.tw/ninew/sound/24/04/05-C-3-3.mp3"
"ma’uruntu","想念","https://web.klokah.tw/ninew/sound/24/04/05-C-3-4.mp3"
"kaku","我","https://web.klokah.tw/ninew/sound/24/04/05-C-3-5.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/24/04/05-C-3-6.mp3"
"tamuwanan","你們，妳們（受格）","https://web.klokah.tw/ninew/sound/24/04/05-C-3-7.mp3"
"Vayiyaw, kalipahak kisu tu kasuvucan.","阿嬤，祝妳生日快樂！","https://web.klokah.tw/ninew/sound/24/04/05-B-4.mp3"
"Vayiyaw","阿嬤（啊）","https://web.klokah.tw/ninew/sound/24/04/05-C-4-1.mp3"
"kalipahak","快樂","https://web.klokah.tw/ninew/sound/24/04/05-C-4-2.mp3"
"kisu","你，妳","https://web.klokah.tw/ninew/sound/24/04/05-C-4-3.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/24/04/05-C-4-4.mp3"
"kasuvucan","生日","https://web.klokah.tw/ninew/sound/24/04/05-C-4-5.mp3"
"Vayiyaw, peleken ku mata a milunguc!","阿嬤閉上眼睛許願！","https://web.klokah.tw/ninew/sound/24/04/06-B-1.mp3"
"Vayiyaw","阿嬤（尊稱）","https://web.klokah.tw/ninew/sound/24/04/06-C-1-1.mp3"
"peleken","閉上","https://web.klokah.tw/ninew/sound/24/04/06-C-1-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-1-3.mp3"
"mata","眼睛","https://web.klokah.tw/ninew/sound/24/04/06-C-1-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-1-5.mp3"
"milunguc","許願；祈求","https://web.klokah.tw/ninew/sound/24/04/06-C-1-6.mp3"
"U tuluay a lunguc nu valucu’.","許了三個願望。","https://web.klokah.tw/ninew/sound/24/04/06-B-2.mp3"
"U","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-2-1.mp3"
"tuluay","三個","https://web.klokah.tw/ninew/sound/24/04/06-C-2-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-2-3.mp3"
"lunguc","願望；祈求","https://web.klokah.tw/ninew/sound/24/04/06-C-2-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-2-5.mp3"
"valucu’","內心；心臟；心靈","https://web.klokah.tw/ninew/sound/24/04/06-C-2-6.mp3"
"Nga’ay taratara:kaw tu ku wawa nu maku!","願我的孩子長得高大！","https://web.klokah.tw/ninew/sound/24/04/06-B-3.mp3"
"Nga’ay","希望；願","https://web.klokah.tw/ninew/sound/24/04/06-C-3-1.mp3"
"taratara:kaw","高大","https://web.klokah.tw/ninew/sound/24/04/06-C-3-2.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-3-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-3-4.mp3"
"wawa","孩子","https://web.klokah.tw/ninew/sound/24/04/06-C-3-5.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-3-6.mp3"
"maku","我（的）","https://web.klokah.tw/ninew/sound/24/04/06-C-3-7.mp3"
"Nga’ay malemed amin ku lalavu nu luma’ nu mita!","願我們全家人都平安！","https://web.klokah.tw/ninew/sound/24/04/06-B-4.mp3"
"Nga’ay","希望；願望","https://web.klokah.tw/ninew/sound/24/04/06-C-4-1.mp3"
"malemed","平安；幸運","https://web.klokah.tw/ninew/sound/24/04/06-C-4-2.mp3"
"amin","全體","https://web.klokah.tw/ninew/sound/24/04/06-C-4-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-4-4.mp3"
"lalavu","內部","https://web.klokah.tw/ninew/sound/24/04/06-C-4-5.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-4-6.mp3"
"luma’","家","https://web.klokah.tw/ninew/sound/24/04/06-C-4-7.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-4-8.mp3"
"mita","我們","https://web.klokah.tw/ninew/sound/24/04/06-C-4-9.mp3"
"Nga’ay kapakapah ku liwmah anini a miheca!","但願今年大豐收！","https://web.klokah.tw/ninew/sound/24/04/06-B-5.mp3"
"Nga’ay","希望","https://web.klokah.tw/ninew/sound/24/04/06-C-5-1.mp3"
"kapakapah","越來越好","https://web.klokah.tw/ninew/sound/24/04/06-C-5-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/06-C-5-3.mp3"
"liwmah","農事","https://web.klokah.tw/ninew/sound/24/04/06-C-5-4.mp3"
"anini a miheca","今年","https://web.klokah.tw/ninew/sound/24/04/06-C-5-5.mp3"
"Pina a remi’ad ku cacay a lalipayan?","一個禮拜有幾天？","https://web.klokah.tw/ninew/sound/24/04/07-B-1.mp3"
"Pina","多少","https://web.klokah.tw/ninew/sound/24/04/07-C-1-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-1-2.mp3"
"remi’ad","天；日","https://web.klokah.tw/ninew/sound/24/04/07-C-1-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-1-4.mp3"
"cacay","一","https://web.klokah.tw/ninew/sound/24/04/07-C-1-5.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-1-6.mp3"
"lalipayan","禮拜，星期，週","https://web.klokah.tw/ninew/sound/24/04/07-C-1-7.mp3"
"Pitu a remi’ad.","有七天。","https://web.klokah.tw/ninew/sound/24/04/07-B-2.mp3"
"pitu","七","https://web.klokah.tw/ninew/sound/24/04/07-C-2-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-2-2.mp3"
"remi’ad","天；日","https://web.klokah.tw/ninew/sound/24/04/07-C-2-3.mp3"
"U saka pina a remi’ad namilipay anini?","今天是禮拜（星期）幾？","https://web.klokah.tw/ninew/sound/24/04/07-B-3.mp3"
"U","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-3-1.mp3"
"saka","第","https://web.klokah.tw/ninew/sound/24/04/07-C-3-2.mp3"
"pina","多少","https://web.klokah.tw/ninew/sound/24/04/07-C-3-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-3-4.mp3"
"rem’iad","天；日","https://web.klokah.tw/ninew/sound/24/04/07-C-3-5.mp3"
"namilipay","週日後","https://web.klokah.tw/ninew/sound/24/04/07-C-3-6.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/24/04/07-C-3-7.mp3"
"U pilipayan anini a remi’ad.","今天是禮拜天。","https://web.klokah.tw/ninew/sound/24/04/07-B-4.mp3"
"U","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-4-1.mp3"
"pilipayan","禮拜天，星期日","https://web.klokah.tw/ninew/sound/24/04/07-C-4-2.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/24/04/07-C-4-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-4-4.mp3"
"remi’ad","天；日","https://web.klokah.tw/ninew/sound/24/04/07-C-4-5.mp3"
"A tala kiyukay kami a milihay.","我們要去教會做禮拜。","https://web.klokah.tw/ninew/sound/24/04/07-B-5.mp3"
"A","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-5-1.mp3"
"tala","去","https://web.klokah.tw/ninew/sound/24/04/07-C-5-2.mp3"
"kiyukay","教會","https://web.klokah.tw/ninew/sound/24/04/07-C-5-3.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/24/04/07-C-5-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/24/04/07-C-5-5.mp3"
"milihay","做禮拜","https://web.klokah.tw/ninew/sound/24/04/07-C-5-6.mp3"
"I revung ku nanum nu tarawadaw i kalaludan.","到了夏天溪水很深。","https://web.klokah.tw/ninew/sound/24/04/08-B-1.mp3"
"I","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-1-1.mp3"
"revung","深的","https://web.klokah.tw/ninew/sound/24/04/08-C-1-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-1-3.mp3"
"nanum","水","https://web.klokah.tw/ninew/sound/24/04/08-C-1-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-1-5.mp3"
"tarawadaw","溪","https://web.klokah.tw/ninew/sound/24/04/08-C-1-6.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-1-7.mp3"
"kalaludan","夏天","https://web.klokah.tw/ninew/sound/24/04/08-C-1-8.mp3"
"Nika, adidi ku nanum nu tarawadaw i kasinawan.","但是，到了冬天溪水很淺。","https://web.klokah.tw/ninew/sound/24/04/08-B-2.mp3"
"Nika","但是","https://web.klokah.tw/ninew/sound/24/04/08-C-2-1.mp3"
"adidi","很淺","https://web.klokah.tw/ninew/sound/24/04/08-C-2-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-2-3.mp3"
"nanum","水","https://web.klokah.tw/ninew/sound/24/04/08-C-2-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-2-5.mp3"
"tarawadaw","溪","https://web.klokah.tw/ninew/sound/24/04/08-C-2-6.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-2-7.mp3"
"kasinawan","冬天","https://web.klokah.tw/ninew/sound/24/04/08-C-2-8.mp3"
"U kalaludan anini, u pahanhanan nu micudaday.","現在是夏季，學生放暑假。","https://web.klokah.tw/ninew/sound/24/04/08-B-3.mp3"
"U","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-3-1.mp3"
"kalaludan","夏天","https://web.klokah.tw/ninew/sound/24/04/08-C-3-2.mp3"
"anini","現在；今天","https://web.klokah.tw/ninew/sound/24/04/08-C-3-3.mp3"
"u","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-3-4.mp3"
"pahanhanan","放暑假；休假日","https://web.klokah.tw/ninew/sound/24/04/08-C-3-5.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/24/04/08-C-3-6.mp3"
"micudaday","學生","https://web.klokah.tw/ninew/sound/24/04/08-C-3-7.mp3"
