"takituturua, manʉng kara kasu?","老師，你好嗎？","https://web.klokah.tw/ninew/sound/33/01/01-B-1.mp3"
"neni nipakʉnʉa kamua tamu?","阿公請你們吃什麼？","https://web.klokah.tw/ninew/sound/33/03/09-B-3.mp3"
"neni","什麼","https://web.klokah.tw/ninew/sound/33/03/09-C-3-1.mp3"
"nipakʉnʉa","給吃","https://web.klokah.tw/ninew/sound/33/03/09-C-3-2.mp3"
"kamua","你們","https://web.klokah.tw/ninew/sound/33/03/09-C-3-3.mp3"
"tamu","祖父母統稱","https://web.klokah.tw/ninew/sound/33/03/09-C-3-4.mp3"
"nipakʉnʉ kimia ’aramʉ rarʉ, cunuku, vutukuru.","請我們吃飛鼠肉、糯米糕、魚。","https://web.klokah.tw/ninew/sound/33/03/09-B-4.mp3"
"nipakʉnʉ","給吃的","https://web.klokah.tw/ninew/sound/33/03/09-C-4-1.mp3"
"kimia","我們","https://web.klokah.tw/ninew/sound/33/03/09-C-4-2.mp3"
"’aramʉ","肉","https://web.klokah.tw/ninew/sound/33/03/09-C-4-3.mp3"
"rarʉ","飛鼠","https://web.klokah.tw/ninew/sound/33/03/09-C-4-4.mp3"
"cunuku","米糕","https://web.klokah.tw/ninew/sound/33/03/09-C-4-5.mp3"
"vutukuru","魚","https://web.klokah.tw/ninew/sound/33/03/09-C-4-6.mp3"
"tavara’ʉ ku maritapasʉ.","我會畫畫。","https://web.klokah.tw/ninew/sound/33/03/10-B-1.mp3"
"tavara’ʉ","會","https://web.klokah.tw/ninew/sound/33/03/10-C-1-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/33/03/10-C-1-2.mp3"
"maritapasʉ","畫圖","https://web.klokah.tw/ninew/sound/33/03/10-C-1-3.mp3"
"tavara’ʉ ku maritapasʉ cina maku.","我會畫我媽媽。","https://web.klokah.tw/ninew/sound/33/03/10-B-2.mp3"
"tavara’ʉ","會","https://web.klokah.tw/ninew/sound/33/03/10-C-2-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/33/03/10-C-2-2.mp3"
"maritapasʉ","畫圖","https://web.klokah.tw/ninew/sound/33/03/10-C-2-3.mp3"
"cina","媽媽","https://web.klokah.tw/ninew/sound/33/03/10-C-2-4.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/33/03/10-C-2-5.mp3"
"maningcau cina maku tamna vo’in.","我媽媽的眼睛很漂亮。","https://web.klokah.tw/ninew/sound/33/03/10-B-3.mp3"
"maningcau","漂亮","https://web.klokah.tw/ninew/sound/33/03/10-C-3-1.mp3"
"cina","媽媽","https://web.klokah.tw/ninew/sound/33/03/10-C-3-2.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/33/03/10-C-3-3.mp3"
"tamna","[屬]","https://web.klokah.tw/ninew/sound/33/03/10-C-3-4.mp3"
"vo’in","眼睛","https://web.klokah.tw/ninew/sound/33/03/10-C-3-5.mp3"
"ta’ʉrʉm mataa macasʉ vʉkʉsʉ in.","她的頭髮又黑又長。","https://web.klokah.tw/ninew/sound/33/03/10-B-4.mp3"
"ta’ʉrʉm","黑色","https://web.klokah.tw/ninew/sound/33/03/10-C-4-1.mp3"
"mataa","以及","https://web.klokah.tw/ninew/sound/33/03/10-C-4-2.mp3"
"macasʉ","長","https://web.klokah.tw/ninew/sound/33/03/10-C-4-3.mp3"
"vʉkʉsʉ","頭髮","https://web.klokah.tw/ninew/sound/33/03/10-C-4-4.mp3"
"in","她","https://web.klokah.tw/ninew/sound/33/03/10-C-4-5.mp3"
"matarai cu taniarʉ, arapitʉ’ʉ cu.","太陽下山了，天黑了。","https://web.klokah.tw/ninew/sound/33/04/01-B-1.mp3"
"matarai","消失","https://web.klokah.tw/ninew/sound/33/04/01-C-1-1.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/01-C-1-2.mp3"
"taniarʉ","太陽","https://web.klokah.tw/ninew/sound/33/04/01-C-1-3.mp3"
"arapitʉ’ʉ","天黑","https://web.klokah.tw/ninew/sound/33/04/01-C-1-4.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/01-C-1-5.mp3"
"arapitʉ’ʉ cu, umoni cu takarura.","天黑了，青蛙叫了。","https://web.klokah.tw/ninew/sound/33/04/01-B-2.mp3"
"arapitʉ’ʉ","天黑","https://web.klokah.tw/ninew/sound/33/04/01-C-2-1.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/01-C-2-2.mp3"
"umoni","發聲","https://web.klokah.tw/ninew/sound/33/04/01-C-2-3.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/01-C-2-4.mp3"
"takarura","青蛙","https://web.klokah.tw/ninew/sound/33/04/01-C-2-5.mp3"
"umoni cu takarura, arapipiningi cu vuanʉ.","青蛙叫了，月亮出現了。","https://web.klokah.tw/ninew/sound/33/04/01-B-3.mp3"
"umoni","發聲","https://web.klokah.tw/ninew/sound/33/04/01-C-3-1.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/01-C-3-2.mp3"
"takarura","青蛙","https://web.klokah.tw/ninew/sound/33/04/01-C-3-3.mp3"
"arapipiningi","出現","https://web.klokah.tw/ninew/sound/33/04/01-C-3-4.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/01-C-3-5.mp3"
"vuanʉ","月亮","https://web.klokah.tw/ninew/sound/33/04/01-C-3-6.mp3"
"arapipiningi cu vuanʉ, aramia’ʉ cu puka.","月亮出現了，貓頭鷹睡醒了。","https://web.klokah.tw/ninew/sound/33/04/01-B-4.mp3"
"arapipiningi","出現","https://web.klokah.tw/ninew/sound/33/04/01-C-4-1.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/01-C-4-2.mp3"
"vuanʉ","月亮","https://web.klokah.tw/ninew/sound/33/04/01-C-4-3.mp3"
"aramia’ʉ","醒","https://web.klokah.tw/ninew/sound/33/04/01-C-4-4.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/01-C-4-5.mp3"
"puka","貓頭鷹","https://web.klokah.tw/ninew/sound/33/04/01-C-4-6.mp3"
"niarapipiningi kara taniarʉ soni?","今天有出太陽嗎？","https://web.klokah.tw/ninew/sound/33/04/02-B-1.mp3"
"niarapipiningi","出現","https://web.klokah.tw/ninew/sound/33/04/02-C-1-1.mp3"
"kara","嗎","https://web.klokah.tw/ninew/sound/33/04/02-C-1-2.mp3"
"taniarʉ","太陽","https://web.klokah.tw/ninew/sound/33/04/02-C-1-3.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/33/04/02-C-1-4.mp3"
"’aveni, macici taniara soni.","是的，今天天氣很熱。","https://web.klokah.tw/ninew/sound/33/04/02-B-2.mp3"
"’aveni","有","https://web.klokah.tw/ninew/sound/33/04/02-C-2-1.mp3"
"macici","熱","https://web.klokah.tw/ninew/sound/33/04/02-C-2-2.mp3"
"taniara","天候","https://web.klokah.tw/ninew/sound/33/04/02-C-2-3.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/33/04/02-C-2-4.mp3"
"miaa arapipiningi cina ia, nimakacarapung kara?","媽媽外出的時候，有戴帽子嗎？","https://web.klokah.tw/ninew/sound/33/04/02-B-3.mp3"
"miaa","時候","https://web.klokah.tw/ninew/sound/33/04/02-C-3-1.mp3"
"arapipiningi","出去","https://web.klokah.tw/ninew/sound/33/04/02-C-3-2.mp3"
"cina","媽媽","https://web.klokah.tw/ninew/sound/33/04/02-C-3-3.mp3"
"ia","[虛]","https://web.klokah.tw/ninew/sound/33/04/02-C-3-4.mp3"
"nimakacarapung","戴帽子","https://web.klokah.tw/ninew/sound/33/04/02-C-3-5.mp3"
"kara","嗎","https://web.klokah.tw/ninew/sound/33/04/02-C-3-6.mp3"
"ka’anʉ, niroimi kee makacarapung.","不，她忘了戴帽子。","https://web.klokah.tw/ninew/sound/33/04/02-B-4.mp3"
"ka’anʉ","不","https://web.klokah.tw/ninew/sound/33/04/02-C-4-1.mp3"
"niroimi","忘了","https://web.klokah.tw/ninew/sound/33/04/02-C-4-2.mp3"
"kee","她","https://web.klokah.tw/ninew/sound/33/04/02-C-4-3.mp3"
"makacarapung","戴帽子","https://web.klokah.tw/ninew/sound/33/04/02-C-4-4.mp3"
"tia kara ku tavara’ʉ arapipiningi noca’ania soni?","今天下午我可以出去嗎？","https://web.klokah.tw/ninew/sound/33/04/03-B-1.mp3"
"tia","會","https://web.klokah.tw/ninew/sound/33/04/03-C-1-1.mp3"
"kara","嗎","https://web.klokah.tw/ninew/sound/33/04/03-C-1-2.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/33/04/03-C-1-3.mp3"
"tavara’ʉ","可以","https://web.klokah.tw/ninew/sound/33/04/03-C-1-4.mp3"
"arapipiningi","出去","https://web.klokah.tw/ninew/sound/33/04/03-C-1-5.mp3"
"noca’ania","下午","https://web.klokah.tw/ninew/sound/33/04/03-C-1-6.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/33/04/03-C-1-7.mp3"
"aka, ’esi mirʉngʉcʉ pipiningi masini.","不行，外面下著大雨。","https://web.klokah.tw/ninew/sound/33/04/03-B-2.mp3"
"aka","不行","https://web.klokah.tw/ninew/sound/33/04/03-C-2-1.mp3"
"’esi","在","https://web.klokah.tw/ninew/sound/33/04/03-C-2-2.mp3"
"mirʉngʉcʉ","下大雨","https://web.klokah.tw/ninew/sound/33/04/03-C-2-3.mp3"
"pipiningi","外面","https://web.klokah.tw/ninew/sound/33/04/03-C-2-4.mp3"
"masini","現在","https://web.klokah.tw/ninew/sound/33/04/03-C-2-5.mp3"
"noo tarasangai cu ’ʉcanʉ ia, tavara’ʉ kara ku arapipiningi?","如果雨停了，我可以出去嗎？","https://web.klokah.tw/ninew/sound/33/04/03-B-3.mp3"
"noo","若","https://web.klokah.tw/ninew/sound/33/04/03-C-3-1.mp3"
"tarasangai","停","https://web.klokah.tw/ninew/sound/33/04/03-C-3-2.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/03-C-3-3.mp3"
"’ʉcanʉ","雨","https://web.klokah.tw/ninew/sound/33/04/03-C-3-4.mp3"
"ia","[虛]","https://web.klokah.tw/ninew/sound/33/04/03-C-3-5.mp3"
"tavara’ʉ","可以","https://web.klokah.tw/ninew/sound/33/04/03-C-3-6.mp3"
"kara","嗎","https://web.klokah.tw/ninew/sound/33/04/03-C-3-7.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/33/04/03-C-3-8.mp3"
"arapipiningi","出去","https://web.klokah.tw/ninew/sound/33/04/03-C-3-9.mp3"
"makenanu, nakai ’akuni roimi pui’i kuravi.","沒關係，但是不要忘記回來吃晚餐。","https://web.klokah.tw/ninew/sound/33/04/03-B-4.mp3"
"makenanu","沒關係","https://web.klokah.tw/ninew/sound/33/04/03-C-4-1.mp3"
"nakai","但是","https://web.klokah.tw/ninew/sound/33/04/03-C-4-2.mp3"
"’akuni","不要","https://web.klokah.tw/ninew/sound/33/04/03-C-4-3.mp3"
"roimi","忘記","https://web.klokah.tw/ninew/sound/33/04/03-C-4-4.mp3"
"pui’i","回來","https://web.klokah.tw/ninew/sound/33/04/03-C-4-5.mp3"
"kuravi","吃晚餐","https://web.klokah.tw/ninew/sound/33/04/03-C-4-6.mp3"
"nura ia, tamu tamna nikamanua taniara.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/33/04/04-B-1.mp3"
"nura","明天","https://web.klokah.tw/ninew/sound/33/04/04-C-1-1.mp3"
"ia","[虛]","https://web.klokah.tw/ninew/sound/33/04/04-C-1-2.mp3"
"tamu","阿嬤","https://web.klokah.tw/ninew/sound/33/04/04-C-1-3.mp3"
"tamna","[屬]","https://web.klokah.tw/ninew/sound/33/04/04-C-1-4.mp3"
"nikamanua taniara","生日","https://web.klokah.tw/ninew/sound/33/04/04-C-1-5.mp3"
"soni takacocua ku kana’ua nanakʉ maku kamanʉngʉ cunuku ’iciuru.","今天我和姊姊一起做蛋糕。","https://web.klokah.tw/ninew/sound/33/04/04-B-2.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/33/04/04-C-2-1.mp3"
"takacocua","兩人一起做","https://web.klokah.tw/ninew/sound/33/04/04-C-2-2.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/33/04/04-C-2-3.mp3"
"kana’ua","兄姊總稱","https://web.klokah.tw/ninew/sound/33/04/04-C-2-4.mp3"
"nanakʉ","女的","https://web.klokah.tw/ninew/sound/33/04/04-C-2-5.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/33/04/04-C-2-6.mp3"
"kamanʉngʉ","製作","https://web.klokah.tw/ninew/sound/33/04/04-C-2-7.mp3"
"cunuku","糕餅","https://web.klokah.tw/ninew/sound/33/04/04-C-2-8.mp3"
"’iciuru","蛋","https://web.klokah.tw/ninew/sound/33/04/04-C-2-9.mp3"
"tia vuʉn tamu nura.","明天要送給阿嬤。","https://web.klokah.tw/ninew/sound/33/04/04-B-3.mp3"
"tia","要","https://web.klokah.tw/ninew/sound/33/04/04-C-3-1.mp3"
"vuʉn","給","https://web.klokah.tw/ninew/sound/33/04/04-C-3-2.mp3"
"tamu","阿嬤","https://web.klokah.tw/ninew/sound/33/04/04-C-3-3.mp3"
"nura","明天","https://web.klokah.tw/ninew/sound/33/04/04-C-3-4.mp3"
"tia mita parakicacʉn ’apacangarʉ.","我們要讓她驚喜。","https://web.klokah.tw/ninew/sound/33/04/04-B-4.mp3"
"tia","要","https://web.klokah.tw/ninew/sound/33/04/04-C-4-1.mp3"
"mita","我們","https://web.klokah.tw/ninew/sound/33/04/04-C-4-2.mp3"
"parakicacʉn","使驚嚇","https://web.klokah.tw/ninew/sound/33/04/04-C-4-3.mp3"
"’apacangarʉ","驚喜","https://web.klokah.tw/ninew/sound/33/04/04-C-4-4.mp3"
"neni ia?","誰呀？","https://web.klokah.tw/ninew/sound/33/04/05-B-1.mp3"
"neni","誰","https://web.klokah.tw/ninew/sound/33/04/05-C-1-1.mp3"
"ia","[虛]","https://web.klokah.tw/ninew/sound/33/04/05-C-1-2.mp3"
"sua ikim ia Mu’u mataa Piuri, putu’ʉnʉvoo pa si’inʉva.","阿嬤，我們是Mu’u和Piuri，請開門。","https://web.klokah.tw/ninew/sound/33/04/05-B-2.mp3"
"sua","[虛]","https://web.klokah.tw/ninew/sound/33/04/05-C-2-1.mp3"
"ikim","我們","https://web.klokah.tw/ninew/sound/33/04/05-C-2-2.mp3"
"ia","[虛]","https://web.klokah.tw/ninew/sound/33/04/05-C-2-3.mp3"
"Mu’u","（男子名）","https://web.klokah.tw/ninew/sound/33/04/05-C-2-4.mp3"
"mataa","和","https://web.klokah.tw/ninew/sound/33/04/05-C-2-5.mp3"
"Piuri","（男子名）","https://web.klokah.tw/ninew/sound/33/04/05-C-2-6.mp3"
"putu’ʉnʉvoo","開啟","https://web.klokah.tw/ninew/sound/33/04/05-C-2-7.mp3"
"pa","[虛]","https://web.klokah.tw/ninew/sound/33/04/05-C-2-8.mp3"
"si’inʉva","門","https://web.klokah.tw/ninew/sound/33/04/05-C-2-9.mp3"
"ikamuava, pacʉpʉngʉ ku kamua.","原來是你們，我好想念你們。","https://web.klokah.tw/ninew/sound/33/04/05-B-3.mp3"
"ikamuava","原來是你們","https://web.klokah.tw/ninew/sound/33/04/05-C-3-1.mp3"
"pacʉpʉngʉ","想念","https://web.klokah.tw/ninew/sound/33/04/05-C-3-2.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/33/04/05-C-3-3.mp3"
"kamua","你們","https://web.klokah.tw/ninew/sound/33/04/05-C-3-4.mp3"
"tamu, macangcangara taniara nikamanua musu.","阿嬤，祝你生日快樂。","https://web.klokah.tw/ninew/sound/33/04/05-B-4.mp3"
"tamu","阿嬤","https://web.klokah.tw/ninew/sound/33/04/05-C-4-1.mp3"
"macangcangara","要開心","https://web.klokah.tw/ninew/sound/33/04/05-C-4-2.mp3"
"taniara nikamanua","生日","https://web.klokah.tw/ninew/sound/33/04/05-C-4-3.mp3"
"musu","妳的","https://web.klokah.tw/ninew/sound/33/04/05-C-4-4.mp3"
"tamu, sumipʉkʉrʉa vo’in musu’ʉvʉ.","阿嬤，閉上眼睛祈禱。","https://web.klokah.tw/ninew/sound/33/04/06-B-1.mp3"
"tamu","阿嬤","https://web.klokah.tw/ninew/sound/33/04/06-C-1-1.mp3"
"sumipʉkʉrʉa","閉起來","https://web.klokah.tw/ninew/sound/33/04/06-C-1-2.mp3"
"vo’in","眼睛","https://web.klokah.tw/ninew/sound/33/04/06-C-1-3.mp3"
"musu’ʉvʉ","祈禱","https://web.klokah.tw/ninew/sound/33/04/06-C-1-4.mp3"
"uturu sua pacʉpʉngʉ.","有三個願望。","https://web.klokah.tw/ninew/sound/33/04/06-B-2.mp3"
"uturu","三","https://web.klokah.tw/ninew/sound/33/04/06-C-2-1.mp3"
"sua","[虛]","https://web.klokah.tw/ninew/sound/33/04/06-C-2-2.mp3"
"pacʉpʉngʉ","願望","https://web.klokah.tw/ninew/sound/33/04/06-C-2-3.mp3"
"kamʉcʉ kamu manʉng aracʉvʉrʉ.","但願你們順利成長。","https://web.klokah.tw/ninew/sound/33/04/06-B-3.mp3"
"kamʉcʉ","但願","https://web.klokah.tw/ninew/sound/33/04/06-C-3-1.mp3"
"kamu","你們","https://web.klokah.tw/ninew/sound/33/04/06-C-3-2.mp3"
"manʉng","好","https://web.klokah.tw/ninew/sound/33/04/06-C-3-3.mp3"
"aracʉvʉrʉ","成長","https://web.klokah.tw/ninew/sound/33/04/06-C-3-4.mp3"
"kamʉcʉ cani pininga mita arasingsing kavangvang.","希望我們全家人都平安。","https://web.klokah.tw/ninew/sound/33/04/06-B-4.mp3"
"kamʉcʉ","希望","https://web.klokah.tw/ninew/sound/33/04/06-C-4-1.mp3"
"cani pininga","全家","https://web.klokah.tw/ninew/sound/33/04/06-C-4-2.mp3"
"mita","我們","https://web.klokah.tw/ninew/sound/33/04/06-C-4-3.mp3"
"arasingsing","平安","https://web.klokah.tw/ninew/sound/33/04/06-C-4-4.mp3"
"kavangvang","全部","https://web.klokah.tw/ninew/sound/33/04/06-C-4-5.mp3"
"kamʉcʉ cenana isi macakuarʉ araa.","希望今年大豐收。","https://web.klokah.tw/ninew/sound/33/04/06-B-5.mp3"
"kamʉcʉ","希望","https://web.klokah.tw/ninew/sound/33/04/06-C-5-1.mp3"
"cenana","年","https://web.klokah.tw/ninew/sound/33/04/06-C-5-2.mp3"
"isi","這","https://web.klokah.tw/ninew/sound/33/04/06-C-5-3.mp3"
"macakuarʉ","豐富","https://web.klokah.tw/ninew/sound/33/04/06-C-5-4.mp3"
"araa","所收獲","https://web.klokah.tw/ninew/sound/33/04/06-C-5-5.mp3"
"upeni taniara cani tarasangara?","一個星期有幾天？","https://web.klokah.tw/ninew/sound/33/04/07-B-1.mp3"
"upeni","多少","https://web.klokah.tw/ninew/sound/33/04/07-C-1-1.mp3"
"taniara","天","https://web.klokah.tw/ninew/sound/33/04/07-C-1-2.mp3"
"cani","一","https://web.klokah.tw/ninew/sound/33/04/07-C-1-3.mp3"
"tarasangara","星期","https://web.klokah.tw/ninew/sound/33/04/07-C-1-4.mp3"
"’una upitu taniara cani tarasangara.","一個星期有七天。","https://web.klokah.tw/ninew/sound/33/04/07-B-2.mp3"
"’una","有","https://web.klokah.tw/ninew/sound/33/04/07-C-2-1.mp3"
"upitu","七","https://web.klokah.tw/ninew/sound/33/04/07-C-2-2.mp3"
"taniara","天","https://web.klokah.tw/ninew/sound/33/04/07-C-2-3.mp3"
"cani","一","https://web.klokah.tw/ninew/sound/33/04/07-C-2-4.mp3"
"tarasangara","星期","https://web.klokah.tw/ninew/sound/33/04/07-C-2-5.mp3"
"tarasangara upeni sua soni?","今天是星期幾？","https://web.klokah.tw/ninew/sound/33/04/07-B-3.mp3"
"tarasangara","星期","https://web.klokah.tw/ninew/sound/33/04/07-C-3-1.mp3"
"upeni","多少","https://web.klokah.tw/ninew/sound/33/04/07-C-3-2.mp3"
"sua","[虛]","https://web.klokah.tw/ninew/sound/33/04/07-C-3-3.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/33/04/07-C-3-4.mp3"
"soni ia tarasangara taniara.","今天是星期天。","https://web.klokah.tw/ninew/sound/33/04/07-B-4.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/33/04/07-C-4-1.mp3"
"ia","[虛]","https://web.klokah.tw/ninew/sound/33/04/07-C-4-2.mp3"
"tarasangara","星期","https://web.klokah.tw/ninew/sound/33/04/07-C-4-3.mp3"
"taniara","天","https://web.klokah.tw/ninew/sound/33/04/07-C-4-4.mp3"
"tia kim mukusa na kiukai musu’ʉvʉ.","我們要去教會做禮拜。","https://web.klokah.tw/ninew/sound/33/04/07-B-5.mp3"
"tia","要","https://web.klokah.tw/ninew/sound/33/04/07-C-5-1.mp3"
"kim","我們","https://web.klokah.tw/ninew/sound/33/04/07-C-5-2.mp3"
"mukusa","去","https://web.klokah.tw/ninew/sound/33/04/07-C-5-3.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/33/04/07-C-5-4.mp3"
"kiukai","教會","https://web.klokah.tw/ninew/sound/33/04/07-C-5-5.mp3"
"musu’ʉvʉ","禮拜","https://web.klokah.tw/ninew/sound/33/04/07-C-5-6.mp3"
"miri’i canumu nungnung noo kana’ʉcana.","夏天溪水很深。","https://web.klokah.tw/ninew/sound/33/04/08-B-1.mp3"
"miri’i","深","https://web.klokah.tw/ninew/sound/33/04/08-C-1-1.mp3"
"canumu","水","https://web.klokah.tw/ninew/sound/33/04/08-C-1-2.mp3"
"nungnung","溪流","https://web.klokah.tw/ninew/sound/33/04/08-C-1-3.mp3"
"noo","當","https://web.klokah.tw/ninew/sound/33/04/08-C-1-4.mp3"
"kana’ʉcana","夏天","https://web.klokah.tw/ninew/sound/33/04/08-C-1-5.mp3"
"nakai, noo kana’amisan ia aracikarʉ canumu nungnung.","但是冬天溪水變淺。","https://web.klokah.tw/ninew/sound/33/04/08-B-2.mp3"
"nakai","但是","https://web.klokah.tw/ninew/sound/33/04/08-C-2-1.mp3"
"noo","[虛]","https://web.klokah.tw/ninew/sound/33/04/08-C-2-2.mp3"
"kana’amisan","冬天","https://web.klokah.tw/ninew/sound/33/04/08-C-2-3.mp3"
"ia","[虛]","https://web.klokah.tw/ninew/sound/33/04/08-C-2-4.mp3"
"aracikarʉ","變淺","https://web.klokah.tw/ninew/sound/33/04/08-C-2-5.mp3"
"canumu","水","https://web.klokah.tw/ninew/sound/33/04/08-C-2-6.mp3"
"nungnung","溪流","https://web.klokah.tw/ninew/sound/33/04/08-C-2-7.mp3"
"masini ia kana’ʉcana. matatʉa kim kana’ʉcana tamna tarasangara.","現在是夏天，我們放暑假。","https://web.klokah.tw/ninew/sound/33/04/08-B-3.mp3"
"masini","現在","https://web.klokah.tw/ninew/sound/33/04/08-C-3-1.mp3"
"ia","[虛]","https://web.klokah.tw/ninew/sound/33/04/08-C-3-2.mp3"
"kana’ʉcana","夏天","https://web.klokah.tw/ninew/sound/33/04/08-C-3-3.mp3"
"matatʉa","恰巧","https://web.klokah.tw/ninew/sound/33/04/08-C-3-4.mp3"
"kim","我們","https://web.klokah.tw/ninew/sound/33/04/08-C-3-5.mp3"
"kana’ʉcana","夏季","https://web.klokah.tw/ninew/sound/33/04/08-C-3-6.mp3"
"tamna","[屬]","https://web.klokah.tw/ninew/sound/33/04/08-C-3-7.mp3"
"tarasangara","休息日","https://web.klokah.tw/ninew/sound/33/04/08-C-3-8.mp3"
"nakai, ’itumuru sooraru.","可是有很多颱風。","https://web.klokah.tw/ninew/sound/33/04/08-B-4.mp3"
"nakai","但是","https://web.klokah.tw/ninew/sound/33/04/08-C-4-1.mp3"
"’itumuru","很多","https://web.klokah.tw/ninew/sound/33/04/08-C-4-2.mp3"
"sooraru","颱風","https://web.klokah.tw/ninew/sound/33/04/08-C-4-3.mp3"
"tia iaavatu sooraru, tia kara kamu mukusa na tarisinata soni?","颱風要來了，今天你們要上學嗎？","https://web.klokah.tw/ninew/sound/33/04/09-B-1.mp3"
"tia","要","https://web.klokah.tw/ninew/sound/33/04/09-C-1-1.mp3"
"iaavatu","來","https://web.klokah.tw/ninew/sound/33/04/09-C-1-2.mp3"
"sooraru","颱風","https://web.klokah.tw/ninew/sound/33/04/09-C-1-3.mp3"
"tia","[虛]","https://web.klokah.tw/ninew/sound/33/04/09-C-1-4.mp3"
"kara","嗎","https://web.klokah.tw/ninew/sound/33/04/09-C-1-5.mp3"
"kamu","你們","https://web.klokah.tw/ninew/sound/33/04/09-C-1-6.mp3"
"mukusa","去","https://web.klokah.tw/ninew/sound/33/04/09-C-1-7.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/33/04/09-C-1-8.mp3"
"tarisinata","學校","https://web.klokah.tw/ninew/sound/33/04/09-C-1-9.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/33/04/09-C-1-10.mp3"
"ka’anʉ kim tia mukusa na tarisinata soni.","我們今天不必上學。","https://web.klokah.tw/ninew/sound/33/04/09-B-2.mp3"
"ka’anʉ","不","https://web.klokah.tw/ninew/sound/33/04/09-C-2-1.mp3"
"kim","我們","https://web.klokah.tw/ninew/sound/33/04/09-C-2-2.mp3"
"tia","[虛]","https://web.klokah.tw/ninew/sound/33/04/09-C-2-3.mp3"
"mukusa","去","https://web.klokah.tw/ninew/sound/33/04/09-C-2-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/33/04/09-C-2-5.mp3"
"tarisinata","學校","https://web.klokah.tw/ninew/sound/33/04/09-C-2-6.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/33/04/09-C-2-7.mp3"
"monanga kamu na ’aravang tanasa.","你們要留在屋子裡。","https://web.klokah.tw/ninew/sound/33/04/09-B-3.mp3"
"monanga","靜止","https://web.klokah.tw/ninew/sound/33/04/09-C-3-1.mp3"
"kamu","你們","https://web.klokah.tw/ninew/sound/33/04/09-C-3-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/33/04/09-C-3-3.mp3"
"’aravang","裡面","https://web.klokah.tw/ninew/sound/33/04/09-C-3-4.mp3"
"tanasa","家裡","https://web.klokah.tw/ninew/sound/33/04/09-C-3-5.mp3"
"ʉʉ’ʉ, tia kim matangiri.","好的，我們會小心。","https://web.klokah.tw/ninew/sound/33/04/09-B-4.mp3"
"ʉʉ’ʉ","好的","https://web.klokah.tw/ninew/sound/33/04/09-C-4-1.mp3"
"tia","[虛]","https://web.klokah.tw/ninew/sound/33/04/09-C-4-2.mp3"
"kim","我們","https://web.klokah.tw/ninew/sound/33/04/09-C-4-3.mp3"
"matangiri","小心","https://web.klokah.tw/ninew/sound/33/04/09-C-4-4.mp3"
"matatʉa cu kanamara, mavangʉ cu vʉ’ʉ ma’ura.","秋天到了，橘子成熟了。","https://web.klokah.tw/ninew/sound/33/04/10-B-1.mp3"
"matatʉa","逢到","https://web.klokah.tw/ninew/sound/33/04/10-C-1-1.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/10-C-1-2.mp3"
"kanamara","秋天","https://web.klokah.tw/ninew/sound/33/04/10-C-1-3.mp3"
"mavangʉ","成熟","https://web.klokah.tw/ninew/sound/33/04/10-C-1-4.mp3"
"cu","[虛]","https://web.klokah.tw/ninew/sound/33/04/10-C-1-5.mp3"
"vʉ’ʉ ma’ura","橘子","https://web.klokah.tw/ninew/sound/33/04/10-C-1-6.mp3"
"cimʉrʉ vaniria, ’una tavacuku, ’una masinang, ’una pa tanavikarʉ.","山坡上，有綠有紅還有黃。","https://web.klokah.tw/ninew/sound/33/04/10-B-2.mp3"
"cimʉrʉ","山","https://web.klokah.tw/ninew/sound/33/04/10-C-2-1.mp3"
