"maran kong.","叔叔（老師）好。","https://web.klokah.tw/ninew/sound/29/01/01-B-1.mp3"
"mo","你","https://web.klokah.tw/ninew/sound/29/04/03-C-4-3.mp3"
"ngawawan","忘記","https://web.klokah.tw/ninew/sound/29/04/03-C-4-4.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/03-C-4-5.mp3"
"kai","回來","https://web.klokah.tw/ninew/sound/29/04/03-C-4-6.mp3"
"mo","你","https://web.klokah.tw/ninew/sound/29/04/03-C-4-7.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/03-C-4-8.mp3"
"koman","吃飯","https://web.klokah.tw/ninew/sound/29/04/03-C-4-9.mp3"
"simakoyab","下午","https://web.klokah.tw/ninew/sound/29/04/03-C-4-10.mp3"
"simaraw am nikatazak na a tao ni akes.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/29/04/04-B-1.mp3"
"simaraw","明天","https://web.klokah.tw/ninew/sound/29/04/04-C-1-1.mp3"
"am","[虛]","https://web.klokah.tw/ninew/sound/29/04/04-C-1-2.mp3"
"nikatazak","出生","https://web.klokah.tw/ninew/sound/29/04/04-C-1-3.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/29/04/04-C-1-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/04-C-1-5.mp3"
"tao","人","https://web.klokah.tw/ninew/sound/29/04/04-C-1-6.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/29/04/04-C-1-7.mp3"
"akes","阿嬤","https://web.klokah.tw/ninew/sound/29/04/04-C-1-8.mp3"
"namen mangmay si kaka sicyaraw eya.","今天我和姐姐一起做芋頭糕。","https://web.klokah.tw/ninew/sound/29/04/04-B-2.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/04/04-C-2-1.mp3"
"mangmay","做芋頭糕","https://web.klokah.tw/ninew/sound/29/04/04-C-2-2.mp3"
"si","[虛]","https://web.klokah.tw/ninew/sound/29/04/04-C-2-3.mp3"
"kaka","姊姊","https://web.klokah.tw/ninew/sound/29/04/04-C-2-4.mp3"
"sicyaraw","今天","https://web.klokah.tw/ninew/sound/29/04/04-C-2-5.mp3"
"eya","[虛]","https://web.klokah.tw/ninew/sound/29/04/04-C-2-6.mp3"
"namen ikasi si akes.","我們要孝敬阿嬤。","https://web.klokah.tw/ninew/sound/29/04/04-B-3.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/04/04-C-3-1.mp3"
"ikasi","孝敬","https://web.klokah.tw/ninew/sound/29/04/04-C-3-2.mp3"
"si","[虛]","https://web.klokah.tw/ninew/sound/29/04/04-C-3-3.mp3"
"akes","阿嬤","https://web.klokah.tw/ninew/sound/29/04/04-C-3-4.mp3"
"namen ipagaga sya.","我們讓她驚喜。","https://web.klokah.tw/ninew/sound/29/04/04-B-4.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/04/04-C-4-1.mp3"
"ipagaga","使...驚喜","https://web.klokah.tw/ninew/sound/29/04/04-C-4-2.mp3"
"sya","她","https://web.klokah.tw/ninew/sound/29/04/04-C-4-3.mp3"
"sino ka ang?","你是誰？","https://web.klokah.tw/ninew/sound/29/04/05-B-1.mp3"
"sino","誰","https://web.klokah.tw/ninew/sound/29/04/05-C-1-1.mp3"
"ka","你","https://web.klokah.tw/ninew/sound/29/04/05-C-1-2.mp3"
"ang","[虛]","https://web.klokah.tw/ninew/sound/29/04/05-C-1-3.mp3"
"akes, si Ngarai ko aka ni Oyatan, iwangi pa o pazezevngen!","阿嬤，我是si Ngarai跟Oyatan，請您開門吧！","https://web.klokah.tw/ninew/sound/29/04/05-B-2.mp3"
"akes","阿嬤","https://web.klokah.tw/ninew/sound/29/04/05-C-2-1.mp3"
"si","（人稱冠詞）","https://web.klokah.tw/ninew/sound/29/04/05-C-2-2.mp3"
"Ngarai","（人名）","https://web.klokah.tw/ninew/sound/29/04/05-C-2-3.mp3"
"ko","我","https://web.klokah.tw/ninew/sound/29/04/05-C-2-4.mp3"
"aka ni","和","https://web.klokah.tw/ninew/sound/29/04/05-C-2-5.mp3"
"Oyatan","（人名）","https://web.klokah.tw/ninew/sound/29/04/05-C-2-6.mp3"
"iwangi","請開","https://web.klokah.tw/ninew/sound/29/04/05-C-2-7.mp3"
"pa","[虛]","https://web.klokah.tw/ninew/sound/29/04/05-C-2-8.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/05-C-2-9.mp3"
"pazezevngen","門","https://web.klokah.tw/ninew/sound/29/04/05-C-2-10.mp3"
"valiya beken a inyo ri, akokay kamo! ko ikapaw inyo.","原來是你們，你們好呀！我好想念你們。","https://web.klokah.tw/ninew/sound/29/04/05-B-3.mp3"
"valiya","原來","https://web.klokah.tw/ninew/sound/29/04/05-C-3-1.mp3"
"beken","不是","https://web.klokah.tw/ninew/sound/29/04/05-C-3-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/05-C-3-3.mp3"
"inyo","你們","https://web.klokah.tw/ninew/sound/29/04/05-C-3-4.mp3"
"ri","[虛]","https://web.klokah.tw/ninew/sound/29/04/05-C-3-5.mp3"
"akokay","（問候語）","https://web.klokah.tw/ninew/sound/29/04/05-C-3-6.mp3"
"kamo","你們","https://web.klokah.tw/ninew/sound/29/04/05-C-3-7.mp3"
"ko","我","https://web.klokah.tw/ninew/sound/29/04/05-C-3-8.mp3"
"ikapaw","想念","https://web.klokah.tw/ninew/sound/29/04/05-C-3-9.mp3"
"inyo","你們","https://web.klokah.tw/ninew/sound/29/04/05-C-3-10.mp3"
"akes, masaray ka, ta nikatazak mo a tao sicyaraw ya.","阿嬤，您要喜樂，因為今天是您出生的日子。","https://web.klokah.tw/ninew/sound/29/04/05-B-4.mp3"
"akes","阿嬤","https://web.klokah.tw/ninew/sound/29/04/05-C-4-1.mp3"
"masaray","快樂","https://web.klokah.tw/ninew/sound/29/04/05-C-4-2.mp3"
"ka","妳","https://web.klokah.tw/ninew/sound/29/04/05-C-4-3.mp3"
"ta","因為","https://web.klokah.tw/ninew/sound/29/04/05-C-4-4.mp3"
"nikatazak","出生","https://web.klokah.tw/ninew/sound/29/04/05-C-4-5.mp3"
"mo","妳","https://web.klokah.tw/ninew/sound/29/04/05-C-4-6.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/05-C-4-7.mp3"
"tao","人","https://web.klokah.tw/ninew/sound/29/04/05-C-4-8.mp3"
"sicyaraw","今天","https://web.klokah.tw/ninew/sound/29/04/05-C-4-9.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/04/05-C-4-10.mp3"
"akes, peyreket o mata mo a meynozi.","阿嬤，閉上眼睛祈禱。","https://web.klokah.tw/ninew/sound/29/04/06-B-1.mp3"
"akes","阿嬤","https://web.klokah.tw/ninew/sound/29/04/06-C-1-1.mp3"
"peyreket","閉上","https://web.klokah.tw/ninew/sound/29/04/06-C-1-2.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-1-3.mp3"
"mata","眼睛","https://web.klokah.tw/ninew/sound/29/04/06-C-1-4.mp3"
"mo","妳","https://web.klokah.tw/ninew/sound/29/04/06-C-1-5.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-1-6.mp3"
"meynozi","祈禱","https://web.klokah.tw/ninew/sound/29/04/06-C-1-7.mp3"
"ipanci mo o atlo a ipeynanakem mo do onowned mo.","說出三個願望。","https://web.klokah.tw/ninew/sound/29/04/06-B-2.mp3"
"ipanci","說","https://web.klokah.tw/ninew/sound/29/04/06-C-2-1.mp3"
"mo","妳","https://web.klokah.tw/ninew/sound/29/04/06-C-2-2.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-2-3.mp3"
"atlo","三","https://web.klokah.tw/ninew/sound/29/04/06-C-2-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-2-5.mp3"
"ipeynanakem","願望","https://web.klokah.tw/ninew/sound/29/04/06-C-2-6.mp3"
"mo","妳","https://web.klokah.tw/ninew/sound/29/04/06-C-2-7.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-2-8.mp3"
"onowned","心裡","https://web.klokah.tw/ninew/sound/29/04/06-C-2-9.mp3"
"mo","妳","https://web.klokah.tw/ninew/sound/29/04/06-C-2-10.mp3"
"inaoy si makeykai kamo a micyakatkat.","希望你們很快成長。","https://web.klokah.tw/ninew/sound/29/04/06-B-3.mp3"
"inaoy","希望","https://web.klokah.tw/ninew/sound/29/04/06-C-3-1.mp3"
"si","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-3-2.mp3"
"makeykai","很快","https://web.klokah.tw/ninew/sound/29/04/06-C-3-3.mp3"
"kamo","你們","https://web.klokah.tw/ninew/sound/29/04/06-C-3-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-3-5.mp3"
"micyakatkat","成長","https://web.klokah.tw/ninew/sound/29/04/06-C-3-6.mp3"
"inaoy si mamimin takamo a apiya so ngilin.","希望我們都有好命運。","https://web.klokah.tw/ninew/sound/29/04/06-B-4.mp3"
"inaoy","希望","https://web.klokah.tw/ninew/sound/29/04/06-C-4-1.mp3"
"si","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-4-2.mp3"
"mamimin","全部","https://web.klokah.tw/ninew/sound/29/04/06-C-4-3.mp3"
"takamo","我們","https://web.klokah.tw/ninew/sound/29/04/06-C-4-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-4-5.mp3"
"apiya","好的","https://web.klokah.tw/ninew/sound/29/04/06-C-4-6.mp3"
"so","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-4-7.mp3"
"ngilin","命運","https://web.klokah.tw/ninew/sound/29/04/06-C-4-8.mp3"
"inaoy a somaod o hahakawan ta sicyawan eya.","希望今年田產繁盛。","https://web.klokah.tw/ninew/sound/29/04/06-B-5.mp3"
"inaoy","希望","https://web.klokah.tw/ninew/sound/29/04/06-C-5-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-5-2.mp3"
"somaod","繁盛","https://web.klokah.tw/ninew/sound/29/04/06-C-5-3.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-5-4.mp3"
"hahakawan","田產","https://web.klokah.tw/ninew/sound/29/04/06-C-5-5.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/29/04/06-C-5-6.mp3"
"sicyawan","今年","https://web.klokah.tw/ninew/sound/29/04/06-C-5-7.mp3"
"eya","[虛]","https://web.klokah.tw/ninew/sound/29/04/06-C-5-8.mp3"
"ya kapira araw o ya asa ka neyciyo/niciyo?","一個禮拜有多少天？","https://web.klokah.tw/ninew/sound/29/04/07-B-1.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-1-1.mp3"
"kapira","多少","https://web.klokah.tw/ninew/sound/29/04/07-C-1-2.mp3"
"araw","日子","https://web.klokah.tw/ninew/sound/29/04/07-C-1-3.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-1-4.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-1-5.mp3"
"asa","一","https://web.klokah.tw/ninew/sound/29/04/07-C-1-6.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-1-7.mp3"
"neyciyo/niciyo","禮拜天","https://web.klokah.tw/ninew/sound/29/04/07-C-1-8.mp3"
"ya kapito a araw o ya asa ka neyciyo/niciyo.","一個禮拜有七天。","https://web.klokah.tw/ninew/sound/29/04/07-B-2.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-2-1.mp3"
"kapito","七","https://web.klokah.tw/ninew/sound/29/04/07-C-2-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-2-3.mp3"
"araw","日子","https://web.klokah.tw/ninew/sound/29/04/07-C-2-4.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-2-5.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-2-6.mp3"
"asa","一","https://web.klokah.tw/ninew/sound/29/04/07-C-2-7.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-2-8.mp3"
"neyciyo/niciyo","禮拜天","https://web.klokah.tw/ninew/sound/29/04/07-C-2-9.mp3"
"neykapira sicyaraw eya?","今天是禮拜幾？","https://web.klokah.tw/ninew/sound/29/04/07-B-3.mp3"
"neykapira","第幾天","https://web.klokah.tw/ninew/sound/29/04/07-C-3-1.mp3"
"sicyaraw","今天","https://web.klokah.tw/ninew/sound/29/04/07-C-3-2.mp3"
"eya","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-3-3.mp3"
"neyciyo/niciyo sicyaraw eya.","今天是禮拜天。","https://web.klokah.tw/ninew/sound/29/04/07-B-4.mp3"
"neyciyo/niciyo","禮拜天","https://web.klokah.tw/ninew/sound/29/04/07-C-4-1.mp3"
"sicyaraw","今天","https://web.klokah.tw/ninew/sound/29/04/07-C-4-2.mp3"
"eya","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-4-3.mp3"
"namen mangay do kyokay a meynozi.","我們要去教會做禮拜。","https://web.klokah.tw/ninew/sound/29/04/07-B-5.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/04/07-C-5-1.mp3"
"mangay","去","https://web.klokah.tw/ninew/sound/29/04/07-C-5-2.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-5-3.mp3"
"kyokay","教會","https://web.klokah.tw/ninew/sound/29/04/07-C-5-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/07-C-5-5.mp3"
"meynozi","做禮拜","https://web.klokah.tw/ninew/sound/29/04/07-C-5-6.mp3"
"no teyteyka am marahem o oyo.","夏天時河流很深。","https://web.klokah.tw/ninew/sound/29/04/08-B-1.mp3"
"no","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-1-1.mp3"
"teyteyka","夏天","https://web.klokah.tw/ninew/sound/29/04/08-C-1-2.mp3"
"am","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-1-3.mp3"
"marahem","深的","https://web.klokah.tw/ninew/sound/29/04/08-C-1-4.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-1-5.mp3"
"oyo","溪","https://web.klokah.tw/ninew/sound/29/04/08-C-1-6.mp3"
"no amyan am alikey o oyo.","冬天時河流很淺。","https://web.klokah.tw/ninew/sound/29/04/08-B-2.mp3"
"no","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-2-1.mp3"
"amyan","冬天","https://web.klokah.tw/ninew/sound/29/04/08-C-2-2.mp3"
"am","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-2-3.mp3"
"alikey","淺的","https://web.klokah.tw/ninew/sound/29/04/08-C-2-4.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-2-5.mp3"
"oyo","溪","https://web.klokah.tw/ninew/sound/29/04/08-C-2-6.mp3"
"namen rana meyweywalam do teyteyka ya.","我們在這夏天放暑假。","https://web.klokah.tw/ninew/sound/29/04/08-B-3.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/04/08-C-3-1.mp3"
"rana","已經","https://web.klokah.tw/ninew/sound/29/04/08-C-3-2.mp3"
"meyweywalam","放假","https://web.klokah.tw/ninew/sound/29/04/08-C-3-3.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-3-4.mp3"
"teyteyka","夏天","https://web.klokah.tw/ninew/sound/29/04/08-C-3-5.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-3-6.mp3"
"am, teyyaro o angin.","可是，有很多颱風。","https://web.klokah.tw/ninew/sound/29/04/08-B-4.mp3"
"am","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-4-1.mp3"
"teyyaro","很多","https://web.klokah.tw/ninew/sound/29/04/08-C-4-2.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/08-C-4-3.mp3"
"angin","颱風","https://web.klokah.tw/ninew/sound/29/04/08-C-4-4.mp3"
"ya amranes rana o angin, ka mo mangay do peyvatvatekan?","颱風來了，今天你們要上學嗎？","https://web.klokah.tw/ninew/sound/29/04/09-B-1.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/04/09-C-1-1.mp3"
"amranes","襲來","https://web.klokah.tw/ninew/sound/29/04/09-C-1-2.mp3"
"rana","己經","https://web.klokah.tw/ninew/sound/29/04/09-C-1-3.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/09-C-1-4.mp3"
"angin","颱風","https://web.klokah.tw/ninew/sound/29/04/09-C-1-5.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/29/04/09-C-1-6.mp3"
"mo","你們","https://web.klokah.tw/ninew/sound/29/04/09-C-1-7.mp3"
"mangay","去","https://web.klokah.tw/ninew/sound/29/04/09-C-1-8.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/04/09-C-1-9.mp3"
"peyvatvatekan","學校","https://web.klokah.tw/ninew/sound/29/04/09-C-1-10.mp3"
"namen ji angay do peyvatvatekan, sicyaraw eya.","我們今天不必去上學。","https://web.klokah.tw/ninew/sound/29/04/09-B-2.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/04/09-C-2-1.mp3"
"ji angay","不必去","https://web.klokah.tw/ninew/sound/29/04/09-C-2-2.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/04/09-C-2-3.mp3"
"peyvatvatekan","學校","https://web.klokah.tw/ninew/sound/29/04/09-C-2-4.mp3"
"sicyaraw","今天","https://web.klokah.tw/ninew/sound/29/04/09-C-2-5.mp3"
"eya","[虛]","https://web.klokah.tw/ninew/sound/29/04/09-C-2-6.mp3"
"to kamo ngiyan do vahay ta.","你們應該留在家裡。","https://web.klokah.tw/ninew/sound/29/04/09-B-3.mp3"
"to","[虛]","https://web.klokah.tw/ninew/sound/29/04/09-C-3-1.mp3"
"kamo","你們","https://web.klokah.tw/ninew/sound/29/04/09-C-3-2.mp3"
"ngiyan","留","https://web.klokah.tw/ninew/sound/29/04/09-C-3-3.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/04/09-C-3-4.mp3"
"vahay","家","https://web.klokah.tw/ninew/sound/29/04/09-C-3-5.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/29/04/09-C-3-6.mp3"
"noon, namen katenngan.","好的，我們知道了。","https://web.klokah.tw/ninew/sound/29/04/09-B-4.mp3"
"noon","好的","https://web.klokah.tw/ninew/sound/29/04/09-C-4-1.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/04/09-C-4-2.mp3"
"katenngan","知道","https://web.klokah.tw/ninew/sound/29/04/09-C-4-3.mp3"
"no kaliman am ikeynoy rana no vazacinok.","在秋天時橘子成熟了。","https://web.klokah.tw/ninew/sound/29/04/10-B-1.mp3"
"no","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-1-1.mp3"
"kaliman","秋天","https://web.klokah.tw/ninew/sound/29/04/10-C-1-2.mp3"
"am","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-1-3.mp3"
"ikeynoy","成熟","https://web.klokah.tw/ninew/sound/29/04/10-C-1-4.mp3"
"rana","已經","https://web.klokah.tw/ninew/sound/29/04/10-C-1-5.mp3"
"no","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-1-6.mp3"
"vazacinok","橘子","https://web.klokah.tw/ninew/sound/29/04/10-C-1-7.mp3"
"ya aro o kayokayo do kahasan.","在山上有很多樹木。","https://web.klokah.tw/ninew/sound/29/04/10-B-2.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-2-1.mp3"
"aro","多的","https://web.klokah.tw/ninew/sound/29/04/10-C-2-2.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-2-3.mp3"
"kayokayo","樹木","https://web.klokah.tw/ninew/sound/29/04/10-C-2-4.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-2-5.mp3"
"kahasan","山上","https://web.klokah.tw/ninew/sound/29/04/10-C-2-6.mp3"
"mangay tamo do takey a mamozas so vazacinok.","我們到山上去摘橘子。","https://web.klokah.tw/ninew/sound/29/04/10-B-3.mp3"
"mangay","去","https://web.klokah.tw/ninew/sound/29/04/10-C-3-1.mp3"
"tamo","我們","https://web.klokah.tw/ninew/sound/29/04/10-C-3-2.mp3"
"do","[位]","https://web.klokah.tw/ninew/sound/29/04/10-C-3-3.mp3"
"takey","山上","https://web.klokah.tw/ninew/sound/29/04/10-C-3-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-3-5.mp3"
"mamozas","摘","https://web.klokah.tw/ninew/sound/29/04/10-C-3-6.mp3"
"so","[斜]","https://web.klokah.tw/ninew/sound/29/04/10-C-3-7.mp3"
"vazacinok","橘子","https://web.klokah.tw/ninew/sound/29/04/10-C-3-8.mp3"
"nimakeykai a nimapno o yala da.","他們的簍子一下子就裝滿了。","https://web.klokah.tw/ninew/sound/29/04/10-B-4.mp3"
"nimakeykai","很快","https://web.klokah.tw/ninew/sound/29/04/10-C-4-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-4-2.mp3"
"nimapno","裝滿","https://web.klokah.tw/ninew/sound/29/04/10-C-4-3.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/04/10-C-4-4.mp3"
"yala","簍子","https://web.klokah.tw/ninew/sound/29/04/10-C-4-5.mp3"
"da","他們","https://web.klokah.tw/ninew/sound/29/04/10-C-4-6.mp3"
"yamen am mowyat a vahao.","我們是勤勞的螞蟻。","https://web.klokah.tw/ninew/sound/29/05/01-B-1.mp3"
"yamen","我們","https://web.klokah.tw/ninew/sound/29/05/01-C-1-1.mp3"
"am","[虛]","https://web.klokah.tw/ninew/sound/29/05/01-C-1-2.mp3"
"mowyat","勤快的","https://web.klokah.tw/ninew/sound/29/05/01-C-1-3.mp3"
"a","（繫詞）","https://web.klokah.tw/ninew/sound/29/05/01-C-1-4.mp3"
"vahao","螞蟻","https://web.klokah.tw/ninew/sound/29/05/01-C-1-5.mp3"
"ya masaray iya ya meyvazay.","牠工作很快樂。","https://web.klokah.tw/ninew/sound/29/05/01-B-2.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/05/01-C-2-1.mp3"
"masaray","很快樂","https://web.klokah.tw/ninew/sound/29/05/01-C-2-2.mp3"
"iya","牠","https://web.klokah.tw/ninew/sound/29/05/01-C-2-3.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/05/01-C-2-4.mp3"
"meyvazay","工作","https://web.klokah.tw/ninew/sound/29/05/01-C-2-5.mp3"
"nimakas o mojis aka no mosi do teyrahem.","米粒和蟲掉在地上。","https://web.klokah.tw/ninew/sound/29/05/01-B-3.mp3"
"nimakas","掉落","https://web.klokah.tw/ninew/sound/29/05/01-C-3-1.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/05/01-C-3-2.mp3"
"mojis","米粒","https://web.klokah.tw/ninew/sound/29/05/01-C-3-3.mp3"
"aka no","和","https://web.klokah.tw/ninew/sound/29/05/01-C-3-4.mp3"
"mosi","蟲","https://web.klokah.tw/ninew/sound/29/05/01-C-3-5.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/05/01-C-3-6.mp3"
"teyrahem","地上","https://web.klokah.tw/ninew/sound/29/05/01-C-3-7.mp3"
"namen akoten a yangay do vahay namen.","我們要搬回家。","https://web.klokah.tw/ninew/sound/29/05/01-B-4.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/05/01-C-4-1.mp3"
"akoten","搬移","https://web.klokah.tw/ninew/sound/29/05/01-C-4-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/05/01-C-4-3.mp3"
"yangay","搬去","https://web.klokah.tw/ninew/sound/29/05/01-C-4-4.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/05/01-C-4-5.mp3"
"vahay","房子","https://web.klokah.tw/ninew/sound/29/05/01-C-4-6.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/05/01-C-4-7.mp3"
"sira makekezas o vahao.","螞蟻牠們很勤快。","https://web.klokah.tw/ninew/sound/29/05/01-B-5.mp3"
"sira","牠們","https://web.klokah.tw/ninew/sound/29/05/01-C-5-1.mp3"
"makekezas","很勤快","https://web.klokah.tw/ninew/sound/29/05/01-C-5-2.mp3"
"o","[虛]","https://web.klokah.tw/ninew/sound/29/05/01-C-5-3.mp3"
"vahao","螞蟻","https://web.klokah.tw/ninew/sound/29/05/01-C-5-4.mp3"
"do anjin nyo yanan si Masaray mo Licilit?","Licilit你和Masaray在哪裡？","https://web.klokah.tw/ninew/sound/29/05/02-B-1.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/05/02-C-1-1.mp3"
"anjin","哪裡","https://web.klokah.tw/ninew/sound/29/05/02-C-1-2.mp3"
"nyo","你們","https://web.klokah.tw/ninew/sound/29/05/02-C-1-3.mp3"
"yanan","在","https://web.klokah.tw/ninew/sound/29/05/02-C-1-4.mp3"
"si","[虛]","https://web.klokah.tw/ninew/sound/29/05/02-C-1-5.mp3"
"Masaray","（人名）","https://web.klokah.tw/ninew/sound/29/05/02-C-1-6.mp3"
"mo","你","https://web.klokah.tw/ninew/sound/29/05/02-C-1-7.mp3"
"Licilit","（人名）","https://web.klokah.tw/ninew/sound/29/05/02-C-1-8.mp3"
"namen amyan do peypeypalalayoan.","我們在運動場上。","https://web.klokah.tw/ninew/sound/29/05/02-B-2.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/05/02-C-2-1.mp3"
"amyan","在","https://web.klokah.tw/ninew/sound/29/05/02-C-2-2.mp3"
"do","[虛]","https://web.klokah.tw/ninew/sound/29/05/02-C-2-3.mp3"
"peypeypalalayoan","運動場","https://web.klokah.tw/ninew/sound/29/05/02-C-2-4.mp3"
"namen manita so ya meynenenet a malalayo a tao.","我們在觀看比賽跑步的人。","https://web.klokah.tw/ninew/sound/29/05/02-B-3.mp3"
"namen","我們","https://web.klokah.tw/ninew/sound/29/05/02-C-3-1.mp3"
"manita","觀看","https://web.klokah.tw/ninew/sound/29/05/02-C-3-2.mp3"
"so","[虛]","https://web.klokah.tw/ninew/sound/29/05/02-C-3-3.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/05/02-C-3-4.mp3"
"meynenenet","比賽","https://web.klokah.tw/ninew/sound/29/05/02-C-3-5.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/05/02-C-3-6.mp3"
"malalayo","跑步","https://web.klokah.tw/ninew/sound/29/05/02-C-3-7.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/29/05/02-C-3-8.mp3"
"tao","人","https://web.klokah.tw/ninew/sound/29/05/02-C-3-9.mp3"
"sino ya neymanoma jira?","誰跑最快（前面）呢？","https://web.klokah.tw/ninew/sound/29/05/02-B-4.mp3"
"sino","誰","https://web.klokah.tw/ninew/sound/29/05/02-C-4-1.mp3"
"ya","[虛]","https://web.klokah.tw/ninew/sound/29/05/02-C-4-2.mp3"
"neymanoma","最快；前面","https://web.klokah.tw/ninew/sound/29/05/02-C-4-3.mp3"
"jira","他們","https://web.klokah.tw/ninew/sound/29/05/02-C-4-4.mp3"
"si kaka o neymanoma na jira.","是我哥哥跑最快（前面）。","https://web.klokah.tw/ninew/sound/29/05/02-B-5.mp3"
