"nanguanguaq sun, sinsi?","老師，你好嗎？","https://web.klokah.tw/ninew/sound/10/01/01-B-1.mp3"
"pinakanan a men ta cinavu sane pasiyavi ta vavui.","他請我們吃粽子、喝山豬肉湯。","https://web.klokah.tw/ninew/sound/10/03/09-B-4.mp3"
"pinakanan","請吃的","https://web.klokah.tw/ninew/sound/10/03/09-C-4-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/03/09-C-4-2.mp3"
"men","我們","https://web.klokah.tw/ninew/sound/10/03/09-C-4-3.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/03/09-C-4-4.mp3"
"cinavu","粽子","https://web.klokah.tw/ninew/sound/10/03/09-C-4-5.mp3"
"sane","而且","https://web.klokah.tw/ninew/sound/10/03/09-C-4-6.mp3"
"pasiyavi","請喝湯","https://web.klokah.tw/ninew/sound/10/03/09-C-4-7.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/03/09-C-4-8.mp3"
"vavui","山豬","https://web.klokah.tw/ninew/sound/10/03/09-C-4-9.mp3"
"saigu a ken a zemuga.","我會畫圖。","https://web.klokah.tw/ninew/sound/10/03/10-B-1.mp3"
"saigu","會","https://web.klokah.tw/ninew/sound/10/03/10-C-1-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-1-2.mp3"
"ken","我","https://web.klokah.tw/ninew/sound/10/03/10-C-1-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-1-4.mp3"
"zemuga","畫圖","https://web.klokah.tw/ninew/sound/10/03/10-C-1-5.mp3"
"ru zuga ken tjai kina.","我常畫我媽媽。","https://web.klokah.tw/ninew/sound/10/03/10-B-2.mp3"
"ru","常常","https://web.klokah.tw/ninew/sound/10/03/10-C-2-1.mp3"
"zuga","畫","https://web.klokah.tw/ninew/sound/10/03/10-C-2-2.mp3"
"ken","我","https://web.klokah.tw/ninew/sound/10/03/10-C-2-3.mp3"
"tjai","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-2-4.mp3"
"kina","媽媽","https://web.klokah.tw/ninew/sound/10/03/10-C-2-5.mp3"
"na tjemengelay a ku zuga tjai kina.","我畫媽媽的畫像令人喜愛。","https://web.klokah.tw/ninew/sound/10/03/10-B-3.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-3-1.mp3"
"tjemengelay","令人欣賞","https://web.klokah.tw/ninew/sound/10/03/10-C-3-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-3-3.mp3"
"ku","我的","https://web.klokah.tw/ninew/sound/10/03/10-C-3-4.mp3"
"zuga","畫像","https://web.klokah.tw/ninew/sound/10/03/10-C-3-5.mp3"
"tjai","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-3-6.mp3"
"kina","媽媽","https://web.klokah.tw/ninew/sound/10/03/10-C-3-7.mp3"
"a ku zuga ta maca ni kina bulay aravac.","畫像中媽媽的眼睛很漂亮。","https://web.klokah.tw/ninew/sound/10/03/10-B-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-4-1.mp3"
"ku","我（的）","https://web.klokah.tw/ninew/sound/10/03/10-C-4-2.mp3"
"zuga","畫","https://web.klokah.tw/ninew/sound/10/03/10-C-4-3.mp3"
"ta","那","https://web.klokah.tw/ninew/sound/10/03/10-C-4-4.mp3"
"maca","眼睛","https://web.klokah.tw/ninew/sound/10/03/10-C-4-5.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-4-6.mp3"
"kina","媽媽","https://web.klokah.tw/ninew/sound/10/03/10-C-4-7.mp3"
"bulay","好的；美的","https://web.klokah.tw/ninew/sound/10/03/10-C-4-8.mp3"
"aravac","非常","https://web.klokah.tw/ninew/sound/10/03/10-C-4-9.mp3"
"qucengel sa ladruq a quvalj.","頭髮黑又長。","https://web.klokah.tw/ninew/sound/10/03/10-B-5.mp3"
"qucengel","黑色的","https://web.klokah.tw/ninew/sound/10/03/10-C-5-1.mp3"
"sa","又","https://web.klokah.tw/ninew/sound/10/03/10-C-5-2.mp3"
"ladruq","長","https://web.klokah.tw/ninew/sound/10/03/10-C-5-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/03/10-C-5-4.mp3"
"quvalj","頭髮","https://web.klokah.tw/ninew/sound/10/03/10-C-5-5.mp3"
"maledep anga qadaw, miseleman anga kadjunangan.","太陽下山了，天黑了。","https://web.klokah.tw/ninew/sound/10/04/01-B-1.mp3"
"maledep","下沉","https://web.klokah.tw/ninew/sound/10/04/01-C-1-1.mp3"
"anga","[虛]","https://web.klokah.tw/ninew/sound/10/04/01-C-1-2.mp3"
"qadaw","太陽；日子","https://web.klokah.tw/ninew/sound/10/04/01-C-1-3.mp3"
"miseleman","黑暗","https://web.klokah.tw/ninew/sound/10/04/01-C-1-4.mp3"
"anga","[虛]","https://web.klokah.tw/ninew/sound/10/04/01-C-1-5.mp3"
"kadjunangan","天色","https://web.klokah.tw/ninew/sound/10/04/01-C-1-6.mp3"
"miseleman anga kadjunangan, zemaing a tjikililj.","天黑了，蟋蟀鳴叫。","https://web.klokah.tw/ninew/sound/10/04/01-B-2.mp3"
"miseleman","黑暗","https://web.klokah.tw/ninew/sound/10/04/01-C-2-1.mp3"
"anga","[虛]","https://web.klokah.tw/ninew/sound/10/04/01-C-2-2.mp3"
"kadjunangan","天色","https://web.klokah.tw/ninew/sound/10/04/01-C-2-3.mp3"
"zemaing","叫","https://web.klokah.tw/ninew/sound/10/04/01-C-2-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/01-C-2-5.mp3"
"tjikililj","蟋蟀","https://web.klokah.tw/ninew/sound/10/04/01-C-2-6.mp3"
"zemaing a tjikililj, minequt a qiljas.","蟋蟀叫了，月亮出來了。","https://web.klokah.tw/ninew/sound/10/04/01-B-3.mp3"
"zemaing","叫","https://web.klokah.tw/ninew/sound/10/04/01-C-3-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/01-C-3-2.mp3"
"tjikililj","蟋蟀","https://web.klokah.tw/ninew/sound/10/04/01-C-3-3.mp3"
"minequt","出來","https://web.klokah.tw/ninew/sound/10/04/01-C-3-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/01-C-3-5.mp3"
"qiljas","月亮","https://web.klokah.tw/ninew/sound/10/04/01-C-3-6.mp3"
"minequt a qiljas, paceged a ljequ.","月亮出來了，貓頭鷹睡醒了。","https://web.klokah.tw/ninew/sound/10/04/01-B-4.mp3"
"minequt","出來","https://web.klokah.tw/ninew/sound/10/04/01-C-4-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/01-C-4-2.mp3"
"qiljas","月亮","https://web.klokah.tw/ninew/sound/10/04/01-C-4-3.mp3"
"paceged","睡醒","https://web.klokah.tw/ninew/sound/10/04/01-C-4-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/01-C-4-5.mp3"
"ljequ","貓頭鷹","https://web.klokah.tw/ninew/sound/10/04/01-C-4-6.mp3"
"na cemedas a qadaw ta sauni?","今天有出太陽嗎？","https://web.klokah.tw/ninew/sound/10/04/02-B-1.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-1-1.mp3"
"cemedas","照射","https://web.klokah.tw/ninew/sound/10/04/02-C-1-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-1-3.mp3"
"qadaw","太陽；日子","https://web.klokah.tw/ninew/sound/10/04/02-C-1-4.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-1-5.mp3"
"sauni","今天","https://web.klokah.tw/ninew/sound/10/04/02-C-1-6.mp3"
"ui lja! cemulju a kadjunangan ta sauni.","是啊！今天天氣很熱。","https://web.klokah.tw/ninew/sound/10/04/02-B-2.mp3"
"ui","是的","https://web.klokah.tw/ninew/sound/10/04/02-C-2-1.mp3"
"lja","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-2-2.mp3"
"cemulju","炎熱","https://web.klokah.tw/ninew/sound/10/04/02-C-2-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-2-4.mp3"
"kadjunangan","天氣","https://web.klokah.tw/ninew/sound/10/04/02-C-2-5.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-2-6.mp3"
"sauni","今天","https://web.klokah.tw/ninew/sound/10/04/02-C-2-7.mp3"
"ta casaw ti ina, na tjemalupung?","媽媽出去的時候，有戴帽子嗎？","https://web.klokah.tw/ninew/sound/10/04/02-B-3.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-3-1.mp3"
"casaw","外面","https://web.klokah.tw/ninew/sound/10/04/02-C-3-2.mp3"
"ti","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-3-3.mp3"
"ina","媽媽","https://web.klokah.tw/ninew/sound/10/04/02-C-3-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-3-5.mp3"
"tjemalupung","戴帽子","https://web.klokah.tw/ninew/sound/10/04/02-C-3-6.mp3"
"ini, na dremaudraw a tjemalupung timadju.","不，她忘了戴帽子。","https://web.klokah.tw/ninew/sound/10/04/02-B-4.mp3"
"ini","不是","https://web.klokah.tw/ninew/sound/10/04/02-C-4-1.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-4-2.mp3"
"dremaudraw","忘記","https://web.klokah.tw/ninew/sound/10/04/02-C-4-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/02-C-4-4.mp3"
"tjemalupung","戴帽子","https://web.klokah.tw/ninew/sound/10/04/02-C-4-5.mp3"
"timadju","他","https://web.klokah.tw/ninew/sound/10/04/02-C-4-6.mp3"
"nu pasuvililj tu cengelj nusauni, maqati a en a vaik a ivangavang?","今天下午，我可以出去玩嗎？","https://web.klokah.tw/ninew/sound/10/04/03-B-1.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-1-1.mp3"
"pasuvililj tu cengelj","下午","https://web.klokah.tw/ninew/sound/10/04/03-C-1-2.mp3"
"nusauni","今天","https://web.klokah.tw/ninew/sound/10/04/03-C-1-3.mp3"
"maqati","可以","https://web.klokah.tw/ninew/sound/10/04/03-C-1-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-1-5.mp3"
"en","我","https://web.klokah.tw/ninew/sound/10/04/03-C-1-6.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-1-7.mp3"
"vaik","去","https://web.klokah.tw/ninew/sound/10/04/03-C-1-8.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-1-9.mp3"
"ivangavang","玩耍","https://web.klokah.tw/ninew/sound/10/04/03-C-1-10.mp3"
"nakuya, qaca qudjalj i casaw.","不行，外面下著大雨。","https://web.klokah.tw/ninew/sound/10/04/03-B-2.mp3"
"nakuya","不行","https://web.klokah.tw/ninew/sound/10/04/03-C-2-1.mp3"
"qaca","大","https://web.klokah.tw/ninew/sound/10/04/03-C-2-2.mp3"
"qudjalj","雨","https://web.klokah.tw/ninew/sound/10/04/03-C-2-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-2-4.mp3"
"casaw","外面","https://web.klokah.tw/ninew/sound/10/04/03-C-2-5.mp3"
"nu meljai anga qudjalj, maqeti anga en a casaw a ivangavang?","如果雨停了，我可以出去玩了嗎？","https://web.klokah.tw/ninew/sound/10/04/03-B-3.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-3-1.mp3"
"meljai","停","https://web.klokah.tw/ninew/sound/10/04/03-C-3-2.mp3"
"anga","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-3-3.mp3"
"qudjalj","雨","https://web.klokah.tw/ninew/sound/10/04/03-C-3-4.mp3"
"maqeti","可以","https://web.klokah.tw/ninew/sound/10/04/03-C-3-5.mp3"
"anga","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-3-6.mp3"
"en","我","https://web.klokah.tw/ninew/sound/10/04/03-C-3-7.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-3-8.mp3"
"casaw","外面","https://web.klokah.tw/ninew/sound/10/04/03-C-3-9.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-3-10.mp3"
"ivangavang","玩耍","https://web.klokah.tw/ninew/sound/10/04/03-C-3-11.mp3"
"maqati, paqenetju anga ta tjumaq a kaiv lja!","可以，要記得回家吃晚餐喔！","https://web.klokah.tw/ninew/sound/10/04/03-B-4.mp3"
"maqati","可以","https://web.klokah.tw/ninew/sound/10/04/03-C-4-1.mp3"
"paqenetju","記住","https://web.klokah.tw/ninew/sound/10/04/03-C-4-2.mp3"
"anga","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-4-3.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-4-4.mp3"
"tjumaq","回家","https://web.klokah.tw/ninew/sound/10/04/03-C-4-5.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-4-6.mp3"
"kaiv","吃晚餐","https://web.klokah.tw/ninew/sound/10/04/03-C-4-7.mp3"
"lja","[虛]","https://web.klokah.tw/ninew/sound/10/04/03-C-4-8.mp3"
"nu tiyaw avan a inaqatiyan a qadaw ni vuvu vavayan.","明天是祖母的生日。","https://web.klokah.tw/ninew/sound/10/04/04-B-1.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-1-1.mp3"
"tiyaw","明天","https://web.klokah.tw/ninew/sound/10/04/04-C-1-2.mp3"
"avan","就是","https://web.klokah.tw/ninew/sound/10/04/04-C-1-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-1-4.mp3"
"inaqatiyan a qadaw","生日","https://web.klokah.tw/ninew/sound/10/04/04-C-1-5.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-1-6.mp3"
"vuvu vavayan","阿嬤","https://web.klokah.tw/ninew/sound/10/04/04-C-1-7.mp3"
"na matevelj a men a qemavay kati kaka i Savid.","我和Savid姊姊一起做米糕。","https://web.klokah.tw/ninew/sound/10/04/04-B-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-2-1.mp3"
"matevelj","一起","https://web.klokah.tw/ninew/sound/10/04/04-C-2-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-2-3.mp3"
"men","我們","https://web.klokah.tw/ninew/sound/10/04/04-C-2-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-2-5.mp3"
"qemavay","做米糕","https://web.klokah.tw/ninew/sound/10/04/04-C-2-6.mp3"
"kati","和","https://web.klokah.tw/ninew/sound/10/04/04-C-2-7.mp3"
"kaka","兄弟姐妹","https://web.klokah.tw/ninew/sound/10/04/04-C-2-8.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-2-9.mp3"
"Savid","（人名）","https://web.klokah.tw/ninew/sound/10/04/04-C-2-10.mp3"
"uri nia si pavai tjai vuvu vavayan nu tiyaw.","我們準備在明天要送給祖母。","https://web.klokah.tw/ninew/sound/10/04/04-B-3.mp3"
"uri","將要","https://web.klokah.tw/ninew/sound/10/04/04-C-3-1.mp3"
"nia","我們","https://web.klokah.tw/ninew/sound/10/04/04-C-3-2.mp3"
"si","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-3-3.mp3"
"pavai","送","https://web.klokah.tw/ninew/sound/10/04/04-C-3-4.mp3"
"tjai","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-3-5.mp3"
"vuvu vavayan","阿嬤","https://web.klokah.tw/ninew/sound/10/04/04-C-3-6.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-3-7.mp3"
"tiyaw","明天","https://web.klokah.tw/ninew/sound/10/04/04-C-3-8.mp3"
"na saljinga men tu ulja na maleva ti madju.","我希望讓她很高興。","https://web.klokah.tw/ninew/sound/10/04/04-B-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-4-1.mp3"
"saljinga","希望","https://web.klokah.tw/ninew/sound/10/04/04-C-4-2.mp3"
"men","我們","https://web.klokah.tw/ninew/sound/10/04/04-C-4-3.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-4-4.mp3"
"ulja","但願","https://web.klokah.tw/ninew/sound/10/04/04-C-4-5.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-4-6.mp3"
"maleva","高興","https://web.klokah.tw/ninew/sound/10/04/04-C-4-7.mp3"
"ti","[虛]","https://web.klokah.tw/ninew/sound/10/04/04-C-4-8.mp3"
"madju","他","https://web.klokah.tw/ninew/sound/10/04/04-C-4-9.mp3"
"tima?","誰呀？","https://web.klokah.tw/ninew/sound/10/04/05-B-1.mp3"
"tima","誰呀","https://web.klokah.tw/ninew/sound/10/04/05-C-1-1.mp3"
"vuvu vavayan, ti Kuliu kati Baljai a men, pai! suqeljevi a men.","祖母，我是Kuliu和Baljai，請開門。","https://web.klokah.tw/ninew/sound/10/04/05-B-2.mp3"
"vuvu vavayan","阿嬤","https://web.klokah.tw/ninew/sound/10/04/05-C-2-1.mp3"
"ti","[虛]","https://web.klokah.tw/ninew/sound/10/04/05-C-2-2.mp3"
"Kuliu","（人名）","https://web.klokah.tw/ninew/sound/10/04/05-C-2-3.mp3"
"kati","和","https://web.klokah.tw/ninew/sound/10/04/05-C-2-4.mp3"
"Baljai","（人名）","https://web.klokah.tw/ninew/sound/10/04/05-C-2-5.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/05-C-2-6.mp3"
"men","我們","https://web.klokah.tw/ninew/sound/10/04/05-C-2-7.mp3"
"pai","請","https://web.klokah.tw/ninew/sound/10/04/05-C-2-8.mp3"
"suqeljevi","開門","https://web.klokah.tw/ninew/sound/10/04/05-C-2-9.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/05-C-2-10.mp3"
"men","我們","https://web.klokah.tw/ninew/sound/10/04/05-C-2-11.mp3"
"i! manu timun, aiyanga u sengelitan tjanumun.","咿！原來是你們，我好想念你們。","https://web.klokah.tw/ninew/sound/10/04/05-B-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/10/04/05-C-3-1.mp3"
"manu","原來","https://web.klokah.tw/ninew/sound/10/04/05-C-3-2.mp3"
"timun","你們","https://web.klokah.tw/ninew/sound/10/04/05-C-3-3.mp3"
"aiyanga","好","https://web.klokah.tw/ninew/sound/10/04/05-C-3-4.mp3"
"u","我","https://web.klokah.tw/ninew/sound/10/04/05-C-3-5.mp3"
"sengelitan","思念的心","https://web.klokah.tw/ninew/sound/10/04/05-C-3-6.mp3"
"tjanumun","對你們","https://web.klokah.tw/ninew/sound/10/04/05-C-3-7.mp3"
"vuvu vavayan, ulja sun a na maleva ta su inaqatiyan a qadaw.","祖母，祝您生日快樂。","https://web.klokah.tw/ninew/sound/10/04/05-B-4.mp3"
"vuvu vavayan","阿嬤","https://web.klokah.tw/ninew/sound/10/04/05-C-4-1.mp3"
"ulja","但願","https://web.klokah.tw/ninew/sound/10/04/05-C-4-2.mp3"
"sun","你","https://web.klokah.tw/ninew/sound/10/04/05-C-4-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/05-C-4-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/05-C-4-5.mp3"
"maleva","快樂","https://web.klokah.tw/ninew/sound/10/04/05-C-4-6.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/04/05-C-4-7.mp3"
"su","你（的）","https://web.klokah.tw/ninew/sound/10/04/05-C-4-8.mp3"
"inaqatiyan a qadaw","生日","https://web.klokah.tw/ninew/sound/10/04/05-C-4-9.mp3"
"ti vuvu vavayan na tjikezem a kiqauqaung.","祖母閉上眼晴祈禱著。","https://web.klokah.tw/ninew/sound/10/04/06-B-1.mp3"
"ti","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-1-1.mp3"
"vuvu vavayan","阿嬤","https://web.klokah.tw/ninew/sound/10/04/06-C-1-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-1-3.mp3"
"tjikezem","閉著","https://web.klokah.tw/ninew/sound/10/04/06-C-1-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-1-5.mp3"
"kiqauqaung","祈禱著","https://web.klokah.tw/ninew/sound/10/04/06-C-1-6.mp3"
"na kiqaung tu masan tjelulj a sinan vinarungan.","許了三個願望。","https://web.klokah.tw/ninew/sound/10/04/06-B-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-2-1.mp3"
"kiqaung","說","https://web.klokah.tw/ninew/sound/10/04/06-C-2-2.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-2-3.mp3"
"masan","構成","https://web.klokah.tw/ninew/sound/10/04/06-C-2-4.mp3"
"tjelulj","三","https://web.klokah.tw/ninew/sound/10/04/06-C-2-5.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-2-6.mp3"
"sinan","當作","https://web.klokah.tw/ninew/sound/10/04/06-C-2-7.mp3"
"vinarungan","心願","https://web.klokah.tw/ninew/sound/10/04/06-C-2-8.mp3"
"na saljinga ken tu na meqaca mun.","我希望你們都會長得高。","https://web.klokah.tw/ninew/sound/10/04/06-B-3.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-3-1.mp3"
"saljinga","希望","https://web.klokah.tw/ninew/sound/10/04/06-C-3-2.mp3"
"ken","我","https://web.klokah.tw/ninew/sound/10/04/06-C-3-3.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-3-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-3-5.mp3"
"meqaca","長高","https://web.klokah.tw/ninew/sound/10/04/06-C-3-6.mp3"
"mun","你們","https://web.klokah.tw/ninew/sound/10/04/06-C-3-7.mp3"
"na saljinga ken tu na sedjaladjalan itjen a taqumaqanan.","希望我們一家人很平順。","https://web.klokah.tw/ninew/sound/10/04/06-B-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-4-1.mp3"
"saljinga","希望","https://web.klokah.tw/ninew/sound/10/04/06-C-4-2.mp3"
"ken","我","https://web.klokah.tw/ninew/sound/10/04/06-C-4-3.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-4-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-4-5.mp3"
"sedjaladjalan","平順","https://web.klokah.tw/ninew/sound/10/04/06-C-4-6.mp3"
"itjen","我們","https://web.klokah.tw/ninew/sound/10/04/06-C-4-7.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-4-8.mp3"
"taqumaqanan","一家人","https://web.klokah.tw/ninew/sound/10/04/06-C-4-9.mp3"
"paulan tu na pulami tjen tucu a cavilj.","但願今年會大豐收。","https://web.klokah.tw/ninew/sound/10/04/06-B-5.mp3"
"paulan","願","https://web.klokah.tw/ninew/sound/10/04/06-C-5-1.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-5-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/10/04/06-C-5-3.mp3"
"pulami","擁有糧食","https://web.klokah.tw/ninew/sound/10/04/06-C-5-4.mp3"
"tjen","我們","https://web.klokah.tw/ninew/sound/10/04/06-C-5-5.mp3"
"tucu a cavilj","今年","https://web.klokah.tw/ninew/sound/10/04/06-C-5-6.mp3"
"pida a qadaw nu ta niciuan?","一星期有幾天？","https://web.klokah.tw/ninew/sound/10/04/07-B-1.mp3"
"pida","多少","https://web.klokah.tw/ninew/sound/10/04/07-C-1-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-1-2.mp3"
"qadaw","太陽；日子","https://web.klokah.tw/ninew/sound/10/04/07-C-1-3.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-1-4.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-1-5.mp3"
"niciuan","星期","https://web.klokah.tw/ninew/sound/10/04/07-C-1-6.mp3"
"izua pitju a qadaw nu ta niciuan.","一星期有七天。","https://web.klokah.tw/ninew/sound/10/04/07-B-2.mp3"
"izua","有；在","https://web.klokah.tw/ninew/sound/10/04/07-C-2-1.mp3"
"pitju","七","https://web.klokah.tw/ninew/sound/10/04/07-C-2-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-2-3.mp3"
"qadaw","太陽；日子","https://web.klokah.tw/ninew/sound/10/04/07-C-2-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-2-5.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-2-6.mp3"
"niciuan","星期","https://web.klokah.tw/ninew/sound/10/04/07-C-2-7.mp3"
"tucu a qadaw sika pidalj ta niciuan?","今天是星期幾？","https://web.klokah.tw/ninew/sound/10/04/07-B-3.mp3"
"tucu a qadaw","今天","https://web.klokah.tw/ninew/sound/10/04/07-C-3-1.mp3"
"sika","第…個；成為","https://web.klokah.tw/ninew/sound/10/04/07-C-3-2.mp3"
"pidalj","多少","https://web.klokah.tw/ninew/sound/10/04/07-C-3-3.mp3"
"ta","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-3-4.mp3"
"niciuan","星期","https://web.klokah.tw/ninew/sound/10/04/07-C-3-5.mp3"
"tucu a qadaw niciubi.","今天是星期日。","https://web.klokah.tw/ninew/sound/10/04/07-B-4.mp3"
"tucu a qadaw","今天","https://web.klokah.tw/ninew/sound/10/04/07-C-4-1.mp3"
"niciubi","星期日","https://web.klokah.tw/ninew/sound/10/04/07-C-4-2.mp3"
"sema kiukay a men a lihai.","我們上教會做禮拜。","https://web.klokah.tw/ninew/sound/10/04/07-B-5.mp3"
"sema","到","https://web.klokah.tw/ninew/sound/10/04/07-C-5-1.mp3"
"kiukay","教會","https://web.klokah.tw/ninew/sound/10/04/07-C-5-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-5-3.mp3"
"men","我們","https://web.klokah.tw/ninew/sound/10/04/07-C-5-4.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/10/04/07-C-5-5.mp3"
"lihai","禮拜","https://web.klokah.tw/ninew/sound/10/04/07-C-5-6.mp3"
"qaca zaljum i pana nu alja culjuan.","夏天溪水很大。","https://web.klokah.tw/ninew/sound/10/04/08-B-1.mp3"
"qaca","大的","https://web.klokah.tw/ninew/sound/10/04/08-C-1-1.mp3"
"zaljum","水","https://web.klokah.tw/ninew/sound/10/04/08-C-1-2.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/10/04/08-C-1-3.mp3"
"pana","溪","https://web.klokah.tw/ninew/sound/10/04/08-C-1-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/10/04/08-C-1-5.mp3"
"alja culjuan","夏天","https://web.klokah.tw/ninew/sound/10/04/08-C-1-6.mp3"
"ljakua, kedri a zaljum i pana nu alja uraman.","但是，冬天溪水很少。","https://web.klokah.tw/ninew/sound/10/04/08-B-2.mp3"
"ljakua","但是","https://web.klokah.tw/ninew/sound/10/04/08-C-2-1.mp3"
"kedri","少的","https://web.klokah.tw/ninew/sound/10/04/08-C-2-2.mp3"
