"Embiyax su hug?","你好嗎？","https://web.klokah.tw/ninew/sound/44/01/01-B-1.mp3"
"mkuung","暗了，黑了","https://web.klokah.tw/ninew/sound/44/04/01-C-1-5.mp3"
"da","[助]","https://web.klokah.tw/ninew/sound/44/04/01-C-1-6.mp3"
"Mkuung do meuyas ka psiyus da.","天黑了，蟋蟀唱歌了。","https://web.klokah.tw/ninew/sound/44/04/01-B-2.mp3"
"Mkuung","暗了，黑了","https://web.klokah.tw/ninew/sound/44/04/01-C-2-1.mp3"
"do","[介]","https://web.klokah.tw/ninew/sound/44/04/01-C-2-2.mp3"
"meuyas","唱歌","https://web.klokah.tw/ninew/sound/44/04/01-C-2-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/01-C-2-4.mp3"
"psiyus","蟋蟀","https://web.klokah.tw/ninew/sound/44/04/01-C-2-5.mp3"
"da","[助]","https://web.klokah.tw/ninew/sound/44/04/01-C-2-6.mp3"
"Meuyas ka psiyus do sriyu ka idas da.","蟋蟀唱歌了，月亮出來了。","https://web.klokah.tw/ninew/sound/44/04/01-B-3.mp3"
"Meuyas","唱歌","https://web.klokah.tw/ninew/sound/44/04/01-C-3-1.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/01-C-3-2.mp3"
"psiyus","蟋蟀","https://web.klokah.tw/ninew/sound/44/04/01-C-3-3.mp3"
"do","[介]","https://web.klokah.tw/ninew/sound/44/04/01-C-3-4.mp3"
"sriyu","出現","https://web.klokah.tw/ninew/sound/44/04/01-C-3-5.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/01-C-3-6.mp3"
"idas","月亮","https://web.klokah.tw/ninew/sound/44/04/01-C-3-7.mp3"
"da","[助]","https://web.klokah.tw/ninew/sound/44/04/01-C-3-8.mp3"
"Sriyu ka idas do mtutuy ka puurung da.","月亮出來了，貓頭鷹起床了。","https://web.klokah.tw/ninew/sound/44/04/01-B-4.mp3"
"Sriyu","出現","https://web.klokah.tw/ninew/sound/44/04/01-C-4-1.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/01-C-4-2.mp3"
"idas","月亮","https://web.klokah.tw/ninew/sound/44/04/01-C-4-3.mp3"
"do","[介]","https://web.klokah.tw/ninew/sound/44/04/01-C-4-4.mp3"
"mtutuy","起床","https://web.klokah.tw/ninew/sound/44/04/01-C-4-5.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/01-C-4-6.mp3"
"puurung","貓頭鷹","https://web.klokah.tw/ninew/sound/44/04/01-C-4-7.mp3"
"da","[助]","https://web.klokah.tw/ninew/sound/44/04/01-C-4-8.mp3"
"Malu karat ka sayang hug?","今天是好天氣嗎？","https://web.klokah.tw/ninew/sound/44/04/02-B-1.mp3"
"Malu","好","https://web.klokah.tw/ninew/sound/44/04/02-C-1-1.mp3"
"karat","天氣","https://web.klokah.tw/ninew/sound/44/04/02-C-1-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/02-C-1-3.mp3"
"sayang","今天；現在","https://web.klokah.tw/ninew/sound/44/04/02-C-1-4.mp3"
"hug","嗎","https://web.klokah.tw/ninew/sound/44/04/02-C-1-5.mp3"
"Malu o, kiya ka kiya ni mtalux ka karat uri.","很好，但是天氣也很熱。","https://web.klokah.tw/ninew/sound/44/04/02-B-2.mp3"
"malu","好","https://web.klokah.tw/ninew/sound/44/04/02-C-2-1.mp3"
"o","[介]","https://web.klokah.tw/ninew/sound/44/04/02-C-2-2.mp3"
"kiya ka kiya ni","但是","https://web.klokah.tw/ninew/sound/44/04/02-C-2-3.mp3"
"mtalux","熱的，燙的，燒的","https://web.klokah.tw/ninew/sound/44/04/02-C-2-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/02-C-2-5.mp3"
"karat","天氣","https://web.klokah.tw/ninew/sound/44/04/02-C-2-6.mp3"
"uri","也是","https://web.klokah.tw/ninew/sound/44/04/02-C-2-7.mp3"
"Wada mlatat ka bubu o madas qbubu hug?","媽媽出門時，有帶帽子嗎？","https://web.klokah.tw/ninew/sound/44/04/02-B-3.mp3"
"Wada","去","https://web.klokah.tw/ninew/sound/44/04/02-C-3-1.mp3"
"mlatat","離開","https://web.klokah.tw/ninew/sound/44/04/02-C-3-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/02-C-3-3.mp3"
"bubu","媽媽","https://web.klokah.tw/ninew/sound/44/04/02-C-3-4.mp3"
"o","[介]","https://web.klokah.tw/ninew/sound/44/04/02-C-3-5.mp3"
"madas","帶","https://web.klokah.tw/ninew/sound/44/04/02-C-3-6.mp3"
"qbubu","帽子","https://web.klokah.tw/ninew/sound/44/04/02-C-3-7.mp3"
"hug","嗎","https://web.klokah.tw/ninew/sound/44/04/02-C-3-8.mp3"
"Ini o, smhungi qmbubu da.","沒有，她忘了戴上帽子了。","https://web.klokah.tw/ninew/sound/44/04/02-B-4.mp3"
"ini","沒有","https://web.klokah.tw/ninew/sound/44/04/02-C-4-1.mp3"
"o","[介]","https://web.klokah.tw/ninew/sound/44/04/02-C-4-2.mp3"
"smhungi","忘記","https://web.klokah.tw/ninew/sound/44/04/02-C-4-3.mp3"
"qmbubu","戴帽子","https://web.klokah.tw/ninew/sound/44/04/02-C-4-4.mp3"
"da","[助]","https://web.klokah.tw/ninew/sound/44/04/02-C-4-5.mp3"
"Malu karat ka sayang hug?","今天天氣好嗎？","https://web.klokah.tw/ninew/sound/44/04/02-B-5.mp3"
"malu","好","https://web.klokah.tw/ninew/sound/44/04/02-C-5-1.mp3"
"karat","天氣","https://web.klokah.tw/ninew/sound/44/04/02-C-5-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/02-C-5-3.mp3"
"sayang","今天；現在","https://web.klokah.tw/ninew/sound/44/04/02-C-5-4.mp3"
"hug","嗎","https://web.klokah.tw/ninew/sound/44/04/02-C-5-5.mp3"
"Aji o, qmuyux ka karat sayang.","不好喔，現在是雨天。","https://web.klokah.tw/ninew/sound/44/04/02-B-6.mp3"
"aji","不","https://web.klokah.tw/ninew/sound/44/04/02-C-6-1.mp3"
"o","[介]","https://web.klokah.tw/ninew/sound/44/04/02-C-6-2.mp3"
"qmuyux","下雨","https://web.klokah.tw/ninew/sound/44/04/02-C-6-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/02-C-6-4.mp3"
"karat","天氣，氣候","https://web.klokah.tw/ninew/sound/44/04/02-C-6-5.mp3"
"sayang","今天；現在","https://web.klokah.tw/ninew/sound/44/04/02-C-6-6.mp3"
"Wada mlatat sknuwan ka tama su hug?","你爸爸什麼時候離開？","https://web.klokah.tw/ninew/sound/44/04/02-B-7.mp3"
"wada","去","https://web.klokah.tw/ninew/sound/44/04/02-C-7-1.mp3"
"mlatat","離開","https://web.klokah.tw/ninew/sound/44/04/02-C-7-2.mp3"
"sknuwan","何時","https://web.klokah.tw/ninew/sound/44/04/02-C-7-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/02-C-7-4.mp3"
"tama","父親","https://web.klokah.tw/ninew/sound/44/04/02-C-7-5.mp3"
"su","你","https://web.klokah.tw/ninew/sound/44/04/02-C-7-6.mp3"
"hug","呢","https://web.klokah.tw/ninew/sound/44/04/02-C-7-7.mp3"
"Ska hidaw.","中午。","https://web.klokah.tw/ninew/sound/44/04/02-B-8.mp3"
"ska","中間","https://web.klokah.tw/ninew/sound/44/04/02-C-8-1.mp3"
"hidaw","太陽","https://web.klokah.tw/ninew/sound/44/04/02-C-8-2.mp3"
"Mtduwa ku musa mrawa ka babaw kndaxan hug?","今天下午我可以出去玩嗎？","https://web.klokah.tw/ninew/sound/44/04/03-B-1.mp3"
"Mtduwa","可以","https://web.klokah.tw/ninew/sound/44/04/03-C-1-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/44/04/03-C-1-2.mp3"
"musa","去","https://web.klokah.tw/ninew/sound/44/04/03-C-1-3.mp3"
"mrawa","玩耍","https://web.klokah.tw/ninew/sound/44/04/03-C-1-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/03-C-1-5.mp3"
"babaw","在...以後","https://web.klokah.tw/ninew/sound/44/04/03-C-1-6.mp3"
"kndaxan","午後","https://web.klokah.tw/ninew/sound/44/04/03-C-1-7.mp3"
"hug","嗎","https://web.klokah.tw/ninew/sound/44/04/03-C-1-8.mp3"
"Ini tduwa o, yaasa paru quyux.","不行喔，因為下大雨了。","https://web.klokah.tw/ninew/sound/44/04/03-B-2.mp3"
"Ini","不","https://web.klokah.tw/ninew/sound/44/04/03-C-2-1.mp3"
"tduwa","可以","https://web.klokah.tw/ninew/sound/44/04/03-C-2-2.mp3"
"o","[介]","https://web.klokah.tw/ninew/sound/44/04/03-C-2-3.mp3"
"yaasa","因為","https://web.klokah.tw/ninew/sound/44/04/03-C-2-4.mp3"
"paru","大","https://web.klokah.tw/ninew/sound/44/04/03-C-2-5.mp3"
"quyux","下雨","https://web.klokah.tw/ninew/sound/44/04/03-C-2-6.mp3"
"Nasi ini quyux do mtduwa ku musa mrawa dhug?","如果沒下雨了，我可以出去玩了嗎？","https://web.klokah.tw/ninew/sound/44/04/03-B-3.mp3"
"Nasi","如果","https://web.klokah.tw/ninew/sound/44/04/03-C-3-1.mp3"
"ini","不","https://web.klokah.tw/ninew/sound/44/04/03-C-3-2.mp3"
"quyux","下雨","https://web.klokah.tw/ninew/sound/44/04/03-C-3-3.mp3"
"do","[連]","https://web.klokah.tw/ninew/sound/44/04/03-C-3-4.mp3"
"mtduwa","可以","https://web.klokah.tw/ninew/sound/44/04/03-C-3-5.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/44/04/03-C-3-6.mp3"
"musa","去","https://web.klokah.tw/ninew/sound/44/04/03-C-3-7.mp3"
"mrawa","玩","https://web.klokah.tw/ninew/sound/44/04/03-C-3-8.mp3"
"dhug","嗎","https://web.klokah.tw/ninew/sound/44/04/03-C-3-9.mp3"
"Tduwa, iya shungi ka uqan nhapuy gbiyan da.","可以，但不要忘記吃晚飯的時間囉。","https://web.klokah.tw/ninew/sound/44/04/03-B-4.mp3"
"Tduwa","可以","https://web.klokah.tw/ninew/sound/44/04/03-C-4-1.mp3"
"iya","不要","https://web.klokah.tw/ninew/sound/44/04/03-C-4-2.mp3"
"shungi","忘記","https://web.klokah.tw/ninew/sound/44/04/03-C-4-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/03-C-4-4.mp3"
"uqan","吃","https://web.klokah.tw/ninew/sound/44/04/03-C-4-5.mp3"
"nhapuy","飯","https://web.klokah.tw/ninew/sound/44/04/03-C-4-6.mp3"
"gbiyan","晚上","https://web.klokah.tw/ninew/sound/44/04/03-C-4-7.mp3"
"da","[助]","https://web.klokah.tw/ninew/sound/44/04/03-C-4-8.mp3"
"Jiyax pncingan payi ka saman.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/44/04/04-B-1.mp3"
"Jiyax","日子，天；時候","https://web.klokah.tw/ninew/sound/44/04/04-C-1-1.mp3"
"pncingan","生日","https://web.klokah.tw/ninew/sound/44/04/04-C-1-2.mp3"
"payi","祖母輩，外婆輩","https://web.klokah.tw/ninew/sound/44/04/04-C-1-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/04-C-1-4.mp3"
"saman","明天","https://web.klokah.tw/ninew/sound/44/04/04-C-1-5.mp3"
"Emphlama nami sayang ka qbsuran mu kuyuh.","我和姊姊今天要一起做糕。","https://web.klokah.tw/ninew/sound/44/04/04-B-2.mp3"
"Emphlama","做糕飯","https://web.klokah.tw/ninew/sound/44/04/04-C-2-1.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/44/04/04-C-2-2.mp3"
"sayang","今天","https://web.klokah.tw/ninew/sound/44/04/04-C-2-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/04-C-2-4.mp3"
"qbsuran","兄長","https://web.klokah.tw/ninew/sound/44/04/04-C-2-5.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/44/04/04-C-2-6.mp3"
"kuyuh","女生","https://web.klokah.tw/ninew/sound/44/04/04-C-2-7.mp3"
"Biqun nami payi saman.","我們明天要送給阿嬤。","https://web.klokah.tw/ninew/sound/44/04/04-B-3.mp3"
"Biqun","送給","https://web.klokah.tw/ninew/sound/44/04/04-C-3-1.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/44/04/04-C-3-2.mp3"
"payi","祖母輩，外婆輩","https://web.klokah.tw/ninew/sound/44/04/04-C-3-3.mp3"
"saman","明天","https://web.klokah.tw/ninew/sound/44/04/04-C-3-4.mp3"
"Saw mha mqaras balay ka hiya.","希望能讓她高興。","https://web.klokah.tw/ninew/sound/44/04/04-B-4.mp3"
"Saw","希望，但願","https://web.klokah.tw/ninew/sound/44/04/04-C-4-1.mp3"
"mha","能夠","https://web.klokah.tw/ninew/sound/44/04/04-C-4-2.mp3"
"mqaras","快樂，高興","https://web.klokah.tw/ninew/sound/44/04/04-C-4-3.mp3"
"balay","真正的","https://web.klokah.tw/ninew/sound/44/04/04-C-4-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/04-C-4-5.mp3"
"hiya","他","https://web.klokah.tw/ninew/sound/44/04/04-C-4-6.mp3"
"Ima?","誰？","https://web.klokah.tw/ninew/sound/44/04/05-B-1.mp3"
"ima","誰","https://web.klokah.tw/ninew/sound/44/04/05-C-1-1.mp3"
"Baki! Ribix ku ni Tadaw wah! Rwahi rhngun hug?","阿公，我是莉比克跟達道啦！可以開門嗎？","https://web.klokah.tw/ninew/sound/44/04/05-B-2.mp3"
"Baki","阿公，外公（爺字輩的長輩）","https://web.klokah.tw/ninew/sound/44/04/05-C-2-1.mp3"
"Ribix","（女子名）","https://web.klokah.tw/ninew/sound/44/04/05-C-2-2.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/44/04/05-C-2-3.mp3"
"ni","和","https://web.klokah.tw/ninew/sound/44/04/05-C-2-4.mp3"
"Tadaw","（男子名）","https://web.klokah.tw/ninew/sound/44/04/05-C-2-5.mp3"
"wah","[虛]","https://web.klokah.tw/ninew/sound/44/04/05-C-2-6.mp3"
"Rwahi","打開","https://web.klokah.tw/ninew/sound/44/04/05-C-2-7.mp3"
"rhngun","門","https://web.klokah.tw/ninew/sound/44/04/05-C-2-8.mp3"
"hug","嗎","https://web.klokah.tw/ninew/sound/44/04/05-C-2-9.mp3"
"Ah! Kla yamu! Smdamat namu balay!","啊！原來是你們喔，好想你們。","https://web.klokah.tw/ninew/sound/44/04/05-B-3.mp3"
"Ah","啊","https://web.klokah.tw/ninew/sound/44/04/05-C-3-1.mp3"
"Kla","原來","https://web.klokah.tw/ninew/sound/44/04/05-C-3-2.mp3"
"yamu","你們","https://web.klokah.tw/ninew/sound/44/04/05-C-3-3.mp3"
"Smdamat","想念","https://web.klokah.tw/ninew/sound/44/04/05-C-3-4.mp3"
"namu","你們","https://web.klokah.tw/ninew/sound/44/04/05-C-3-5.mp3"
"balay","非常","https://web.klokah.tw/ninew/sound/44/04/05-C-3-6.mp3"
"Baki! Mqras jiyax pncingan su.","阿公！祝你生日快樂。","https://web.klokah.tw/ninew/sound/44/04/05-B-4.mp3"
"Baki","阿公，外公（爺字輩的長輩）","https://web.klokah.tw/ninew/sound/44/04/05-C-4-1.mp3"
"Mqaras","快樂","https://web.klokah.tw/ninew/sound/44/04/05-C-4-2.mp3"
"jiyax","日子，天；時候","https://web.klokah.tw/ninew/sound/44/04/05-C-4-3.mp3"
"pncingan","生日","https://web.klokah.tw/ninew/sound/44/04/05-C-4-4.mp3"
"su","你","https://web.klokah.tw/ninew/sound/44/04/05-C-4-5.mp3"
"Mqmi dowriq na ni dmurun ka payi mu.","我阿嬤閉著眼睛在禱告。","https://web.klokah.tw/ninew/sound/44/04/06-B-1.mp3"
"Mqmi","閉起","https://web.klokah.tw/ninew/sound/44/04/06-C-1-1.mp3"
"dowriq","眼睛","https://web.klokah.tw/ninew/sound/44/04/06-C-1-2.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/44/04/06-C-1-3.mp3"
"ni","[連]","https://web.klokah.tw/ninew/sound/44/04/06-C-1-4.mp3"
"dmurun","祈禱，禱告","https://web.klokah.tw/ninew/sound/44/04/06-C-1-5.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/06-C-1-6.mp3"
"payi","奶奶，外婆（婆字輩的稱呼）","https://web.klokah.tw/ninew/sound/44/04/06-C-1-7.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/44/04/06-C-1-8.mp3"
"Tru snluan ka dnurun na.","她許了三個願望禱告。","https://web.klokah.tw/ninew/sound/44/04/06-B-2.mp3"
"Tru","三；三個","https://web.klokah.tw/ninew/sound/44/04/06-C-2-1.mp3"
"snluan","願望，期望","https://web.klokah.tw/ninew/sound/44/04/06-C-2-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/06-C-2-3.mp3"
"dnurun","為…而禱；禱告的內容","https://web.klokah.tw/ninew/sound/44/04/06-C-2-4.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/44/04/06-C-2-5.mp3"
"Tai saw mha malu bi ka kndkilan laqi.","祈願孩子們能有很好的成長、生活。","https://web.klokah.tw/ninew/sound/44/04/06-B-3.mp3"
"Tai saw","祈願；期待","https://web.klokah.tw/ninew/sound/44/04/06-C-3-1.mp3"
"mha","去；有","https://web.klokah.tw/ninew/sound/44/04/06-C-3-2.mp3"
"malu","好的","https://web.klokah.tw/ninew/sound/44/04/06-C-3-3.mp3"
"bi","非常","https://web.klokah.tw/ninew/sound/44/04/06-C-3-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/06-C-3-5.mp3"
"kndkilan","成長，長大","https://web.klokah.tw/ninew/sound/44/04/06-C-3-6.mp3"
"laqi","子女","https://web.klokah.tw/ninew/sound/44/04/06-C-3-7.mp3"
"Tai saw mha msblaiq bi ka kingal ruwan sapah.","祈願一家人福氣滿滿。","https://web.klokah.tw/ninew/sound/44/04/06-B-4.mp3"
"Tai saw","祈願，期待","https://web.klokah.tw/ninew/sound/44/04/06-C-4-1.mp3"
"mha","有；去","https://web.klokah.tw/ninew/sound/44/04/06-C-4-2.mp3"
"msblaiq","祝福；福氣","https://web.klokah.tw/ninew/sound/44/04/06-C-4-3.mp3"
"bi","非常","https://web.klokah.tw/ninew/sound/44/04/06-C-4-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/06-C-4-5.mp3"
"kingal","一；一個","https://web.klokah.tw/ninew/sound/44/04/06-C-4-6.mp3"
"ruwan","裡面","https://web.klokah.tw/ninew/sound/44/04/06-C-4-7.mp3"
"sapah","家，家庭","https://web.klokah.tw/ninew/sound/44/04/06-C-4-8.mp3"
"Tai saw mha lala bi ka knciyan.","祈願我們能有大豐收。","https://web.klokah.tw/ninew/sound/44/04/06-B-5.mp3"
"Tai saw","祈願；期待","https://web.klokah.tw/ninew/sound/44/04/06-C-5-1.mp3"
"mha","有；去","https://web.klokah.tw/ninew/sound/44/04/06-C-5-2.mp3"
"lala","多","https://web.klokah.tw/ninew/sound/44/04/06-C-5-3.mp3"
"bi","非常","https://web.klokah.tw/ninew/sound/44/04/06-C-5-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/06-C-5-5.mp3"
"knciyan","收穫，收成（農作物）","https://web.klokah.tw/ninew/sound/44/04/06-C-5-6.mp3"
"Piya jiyax ka kingal iyax sngayan hug?","一個星期有幾天呢？","https://web.klokah.tw/ninew/sound/44/04/07-B-1.mp3"
"Piya","多少","https://web.klokah.tw/ninew/sound/44/04/07-C-1-1.mp3"
"jiyax","天；時候","https://web.klokah.tw/ninew/sound/44/04/07-C-1-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/07-C-1-3.mp3"
"kingal","一","https://web.klokah.tw/ninew/sound/44/04/07-C-1-4.mp3"
"iyax","期間","https://web.klokah.tw/ninew/sound/44/04/07-C-1-5.mp3"
"sngayan","安息日","https://web.klokah.tw/ninew/sound/44/04/07-C-1-6.mp3"
"hug","嗎","https://web.klokah.tw/ninew/sound/44/04/07-C-1-7.mp3"
"Empitu jiyax ka kingal iyax sngayan.","一個星期有七天。","https://web.klokah.tw/ninew/sound/44/04/07-B-2.mp3"
"Empiyu","七；七天","https://web.klokah.tw/ninew/sound/44/04/07-C-2-1.mp3"
"jiyax","天；時候","https://web.klokah.tw/ninew/sound/44/04/07-C-2-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/07-C-2-3.mp3"
"kingal","一","https://web.klokah.tw/ninew/sound/44/04/07-C-2-4.mp3"
"iyax","期間","https://web.klokah.tw/ninew/sound/44/04/07-C-2-5.mp3"
"sngayan","安息日","https://web.klokah.tw/ninew/sound/44/04/07-C-2-6.mp3"
"Tgpiya jiyax iyax ka sayang hug?","今天是星期幾呢？","https://web.klokah.tw/ninew/sound/44/04/07-B-3.mp3"
"Tgpiya","多少","https://web.klokah.tw/ninew/sound/44/04/07-C-3-1.mp3"
"jiyax","天；時候","https://web.klokah.tw/ninew/sound/44/04/07-C-3-2.mp3"
"iyax","期間","https://web.klokah.tw/ninew/sound/44/04/07-C-3-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/07-C-3-4.mp3"
"sayang","今天；現在","https://web.klokah.tw/ninew/sound/44/04/07-C-3-5.mp3"
"hug","呢，嗎","https://web.klokah.tw/ninew/sound/44/04/07-C-3-6.mp3"
"Jiyax sngayan ka sayang.","今天是星期日。","https://web.klokah.tw/ninew/sound/44/04/07-B-4.mp3"
"Jiyax","天；時候","https://web.klokah.tw/ninew/sound/44/04/07-C-4-1.mp3"
"sngayan","安息日","https://web.klokah.tw/ninew/sound/44/04/07-C-4-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/07-C-4-3.mp3"
"sayang","今天；現在","https://web.klokah.tw/ninew/sound/44/04/07-C-4-4.mp3"
"Mha nami pnrhulan thmuku Tuxan Baraw.","我們要到教會敬拜上帝。","https://web.klokah.tw/ninew/sound/44/04/07-B-5.mp3"
"Mha","去","https://web.klokah.tw/ninew/sound/44/04/07-C-5-1.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/44/04/07-C-5-2.mp3"
"pnrhulan","教堂，教會","https://web.klokah.tw/ninew/sound/44/04/07-C-5-3.mp3"
"thmuku","敬拜","https://web.klokah.tw/ninew/sound/44/04/07-C-5-4.mp3"
"Tuxan Baraw","上帝","https://web.klokah.tw/ninew/sound/44/04/07-C-5-5.mp3"
"Rbagan! Rbagan!","夏天！夏天的季節！","https://web.klokah.tw/ninew/sound/44/04/08-B-1.mp3"
"Rbagan","夏天","https://web.klokah.tw/ninew/sound/44/04/08-C-1-1.mp3"
"Rbagan","夏天","https://web.klokah.tw/ninew/sound/44/04/08-C-1-2.mp3"
"Mtalux ni paru bi ka qsiya yayung.","天氣熱，溪水也很大。","https://web.klokah.tw/ninew/sound/44/04/08-B-2.mp3"
"Mtalux","熱；燙","https://web.klokah.tw/ninew/sound/44/04/08-C-2-1.mp3"
"ni","和","https://web.klokah.tw/ninew/sound/44/04/08-C-2-2.mp3"
"paru","大的","https://web.klokah.tw/ninew/sound/44/04/08-C-2-3.mp3"
"bi","很，非常","https://web.klokah.tw/ninew/sound/44/04/08-C-2-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/08-C-2-5.mp3"
"qsiya","水","https://web.klokah.tw/ninew/sound/44/04/08-C-2-6.mp3"
"yayung","溪流，河川","https://web.klokah.tw/ninew/sound/44/04/08-C-2-7.mp3"
"Yasa msangay nami rbagan.","因為我們放暑假。","https://web.klokah.tw/ninew/sound/44/04/08-B-3.mp3"
"Yasa","因為","https://web.klokah.tw/ninew/sound/44/04/08-C-3-1.mp3"
"msangay","休息，放假","https://web.klokah.tw/ninew/sound/44/04/08-C-3-2.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/44/04/08-C-3-3.mp3"
"rbagan","夏季","https://web.klokah.tw/ninew/sound/44/04/08-C-3-4.mp3"
"Kiya do mrawa qsiya yayung ka qrasun nami.","所以我們把玩水當成是最喜愛的娛樂。","https://web.klokah.tw/ninew/sound/44/04/08-B-4.mp3"
"Kiya","所以","https://web.klokah.tw/ninew/sound/44/04/08-C-4-1.mp3"
"do","[介]","https://web.klokah.tw/ninew/sound/44/04/08-C-4-2.mp3"
"mrawa","玩耍","https://web.klokah.tw/ninew/sound/44/04/08-C-4-3.mp3"
"qsiya","水","https://web.klokah.tw/ninew/sound/44/04/08-C-4-4.mp3"
"yayung","溪流，河川","https://web.klokah.tw/ninew/sound/44/04/08-C-4-5.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/08-C-4-6.mp3"
"qrasun","快樂","https://web.klokah.tw/ninew/sound/44/04/08-C-4-7.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/44/04/08-C-4-8.mp3"
"Rbagan! Rbagan!","夏天！夏天的季節！","https://web.klokah.tw/ninew/sound/44/04/08-B-5.mp3"
"Rbagan","夏天","https://web.klokah.tw/ninew/sound/44/04/08-C-5-1.mp3"
"Rbagan","夏天","https://web.klokah.tw/ninew/sound/44/04/08-C-5-2.mp3"
"Karat lala bi ka bgihur paru.","颱風非常多的季節。","https://web.klokah.tw/ninew/sound/44/04/08-B-6.mp3"
"Karat","天氣","https://web.klokah.tw/ninew/sound/44/04/08-C-6-1.mp3"
"lala","多","https://web.klokah.tw/ninew/sound/44/04/08-C-6-2.mp3"
"bi","很，非常","https://web.klokah.tw/ninew/sound/44/04/08-C-6-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/08-C-6-4.mp3"
"bgihur","風","https://web.klokah.tw/ninew/sound/44/04/08-C-6-5.mp3"
"paru","大的","https://web.klokah.tw/ninew/sound/44/04/08-C-6-6.mp3"
"Sbgihur paru da, mha namu matas na?","起大風了，你們還要上課嗎？","https://web.klokah.tw/ninew/sound/44/04/09-B-1.mp3"
"Sbgihur","起風","https://web.klokah.tw/ninew/sound/44/04/09-C-1-1.mp3"
"paru","大的","https://web.klokah.tw/ninew/sound/44/04/09-C-1-2.mp3"
"da","[助]","https://web.klokah.tw/ninew/sound/44/04/09-C-1-3.mp3"
"mha","去","https://web.klokah.tw/ninew/sound/44/04/09-C-1-4.mp3"
"namu","你們","https://web.klokah.tw/ninew/sound/44/04/09-C-1-5.mp3"
"matas","讀書；寫","https://web.klokah.tw/ninew/sound/44/04/09-C-1-6.mp3"
"na","嗎","https://web.klokah.tw/ninew/sound/44/04/09-C-1-7.mp3"
"Aji nami mha matas ka sayang han.","今天我們不用上課了。","https://web.klokah.tw/ninew/sound/44/04/09-B-2.mp3"
"Aji","不是；不會","https://web.klokah.tw/ninew/sound/44/04/09-C-2-1.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/44/04/09-C-2-2.mp3"
"mha","去","https://web.klokah.tw/ninew/sound/44/04/09-C-2-3.mp3"
"matas","讀書","https://web.klokah.tw/ninew/sound/44/04/09-C-2-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/44/04/09-C-2-5.mp3"
"sayang","今天；現在","https://web.klokah.tw/ninew/sound/44/04/09-C-2-6.mp3"
"han","[虛]","https://web.klokah.tw/ninew/sound/44/04/09-C-2-7.mp3"
"Iya usa ngangut o!","不要到外面喔！","https://web.klokah.tw/ninew/sound/44/04/09-B-3.mp3"
"Iya","不要","https://web.klokah.tw/ninew/sound/44/04/09-C-3-1.mp3"
"usa","出去；到","https://web.klokah.tw/ninew/sound/44/04/09-C-3-2.mp3"
