"lokah su ga, sesiy psbaq biru?","老師，你好嗎？","https://web.klokah.tw/ninew/sound/43/01/01-B-1.mp3"
"m’abi","睡覺","https://web.klokah.tw/ninew/sound/43/03/07-C-5-3.mp3"
"su","你","https://web.klokah.tw/ninew/sound/43/03/07-C-5-4.mp3"
"gbyan","晚上","https://web.klokah.tw/ninew/sound/43/03/07-C-5-5.mp3"
"mqesux tmucing cmka m’abi cu gbyan.","我晚上九點半睡覺。","https://web.klokah.tw/ninew/sound/43/03/07-B-6.mp3"
"mqesux","九","https://web.klokah.tw/ninew/sound/43/03/07-C-6-1.mp3"
"tmucing","鐘點","https://web.klokah.tw/ninew/sound/43/03/07-C-6-2.mp3"
"cmka","一半","https://web.klokah.tw/ninew/sound/43/03/07-C-6-3.mp3"
"m’abi","睡覺","https://web.klokah.tw/ninew/sound/43/03/07-C-6-4.mp3"
"cu","我","https://web.klokah.tw/ninew/sound/43/03/07-C-6-5.mp3"
"gbyan","晚上","https://web.klokah.tw/ninew/sound/43/03/07-C-6-6.mp3"
"wey, lokah su, kingan ga Ciwas, ima isu?","喂，你好，我是Ciwas，請問你是誰？","https://web.klokah.tw/ninew/sound/43/03/08-B-1.mp3"
"wey","喂","https://web.klokah.tw/ninew/sound/43/03/08-C-1-1.mp3"
"lokah","好","https://web.klokah.tw/ninew/sound/43/03/08-C-1-2.mp3"
"su","你","https://web.klokah.tw/ninew/sound/43/03/08-C-1-3.mp3"
"kingan","我","https://web.klokah.tw/ninew/sound/43/03/08-C-1-4.mp3"
"ga","是","https://web.klokah.tw/ninew/sound/43/03/08-C-1-5.mp3"
"Ciwas","（人名）","https://web.klokah.tw/ninew/sound/43/03/08-C-1-6.mp3"
"ima","誰","https://web.klokah.tw/ninew/sound/43/03/08-C-1-7.mp3"
"isu","你","https://web.klokah.tw/ninew/sound/43/03/08-C-1-8.mp3"
"kingan ga Hayung.","我是Hayung。","https://web.klokah.tw/ninew/sound/43/03/08-B-2.mp3"
"kingan","我","https://web.klokah.tw/ninew/sound/43/03/08-C-2-1.mp3"
"ga","[主]","https://web.klokah.tw/ninew/sound/43/03/08-C-2-2.mp3"
"Hayung","（人名）","https://web.klokah.tw/ninew/sound/43/03/08-C-2-3.mp3"
"Hayung, pqutay misu cikay ha, cyan muyax Pisuy?","Hayung請問一下，Pisuy在家嗎？","https://web.klokah.tw/ninew/sound/43/03/08-B-3.mp3"
"Hayung","（人名）","https://web.klokah.tw/ninew/sound/43/03/08-C-3-1.mp3"
"pqutay","請問","https://web.klokah.tw/ninew/sound/43/03/08-C-3-2.mp3"
"misu","對你","https://web.klokah.tw/ninew/sound/43/03/08-C-3-3.mp3"
"cikay","一下","https://web.klokah.tw/ninew/sound/43/03/08-C-3-4.mp3"
"ha","喔","https://web.klokah.tw/ninew/sound/43/03/08-C-3-5.mp3"
"cyan","在","https://web.klokah.tw/ninew/sound/43/03/08-C-3-6.mp3"
"muyax","家","https://web.klokah.tw/ninew/sound/43/03/08-C-3-7.mp3"
"Pisuy","（人名）","https://web.klokah.tw/ninew/sound/43/03/08-C-3-8.mp3"
"uka cqani Pisuy, wayan tanux.","Pisuy不在這裡，他到外面。","https://web.klokah.tw/ninew/sound/43/03/08-B-4.mp3"
"uka","不；沒有","https://web.klokah.tw/ninew/sound/43/03/08-C-4-1.mp3"
"cqani","這裡","https://web.klokah.tw/ninew/sound/43/03/08-C-4-2.mp3"
"Pisuy","（人名）","https://web.klokah.tw/ninew/sound/43/03/08-C-4-3.mp3"
"wayan","已經","https://web.klokah.tw/ninew/sound/43/03/08-C-4-4.mp3"
"tanux","外面","https://web.klokah.tw/ninew/sound/43/03/08-C-4-5.mp3"
"qbaqun su muwah knwan muyax hiya?","你知道他什麼時候回家嗎？","https://web.klokah.tw/ninew/sound/43/03/08-B-5.mp3"
"qbaqun","知道","https://web.klokah.tw/ninew/sound/43/03/08-C-5-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/43/03/08-C-5-2.mp3"
"muwah","來","https://web.klokah.tw/ninew/sound/43/03/08-C-5-3.mp3"
"knwan","何時","https://web.klokah.tw/ninew/sound/43/03/08-C-5-4.mp3"
"muyax","家","https://web.klokah.tw/ninew/sound/43/03/08-C-5-5.mp3"
"hiya","他","https://web.klokah.tw/ninew/sound/43/03/08-C-5-6.mp3"
"yat kinga muwah. nna cikay ha.","很快就回來，請等一下。","https://web.klokah.tw/ninew/sound/43/03/08-B-6.mp3"
"yat","不","https://web.klokah.tw/ninew/sound/43/03/08-C-6-1.mp3"
"kinga","快要","https://web.klokah.tw/ninew/sound/43/03/08-C-6-2.mp3"
"muwah","來","https://web.klokah.tw/ninew/sound/43/03/08-C-6-3.mp3"
"nna","等待","https://web.klokah.tw/ninew/sound/43/03/08-C-6-4.mp3"
"cikay","一下","https://web.klokah.tw/ninew/sound/43/03/08-C-6-5.mp3"
"ha","喔","https://web.klokah.tw/ninew/sound/43/03/08-C-6-6.mp3"
"mhuway su calay.","非常謝謝。","https://web.klokah.tw/ninew/sound/43/03/08-B-7.mp3"
"mhuway","謝謝","https://web.klokah.tw/ninew/sound/43/03/08-C-7-1.mp3"
"su","妳","https://web.klokah.tw/ninew/sound/43/03/08-C-7-2.mp3"
"calay","真的；非常","https://web.klokah.tw/ninew/sound/43/03/08-C-7-3.mp3"
"mnwah su inu chesa?","你昨天去哪裡？","https://web.klokah.tw/ninew/sound/43/03/09-B-1.mp3"
"mnwah","去過","https://web.klokah.tw/ninew/sound/43/03/09-C-1-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/43/03/09-C-1-2.mp3"
"inu","哪裡","https://web.klokah.tw/ninew/sound/43/03/09-C-1-3.mp3"
"chesa","昨天","https://web.klokah.tw/ninew/sound/43/03/09-C-1-4.mp3"
"mnwah cami mkal yutas myan rgyax.","我們去山上探望祖父。","https://web.klokah.tw/ninew/sound/43/03/09-B-2.mp3"
"mnwah","去過","https://web.klokah.tw/ninew/sound/43/03/09-C-2-1.mp3"
"cami","我們","https://web.klokah.tw/ninew/sound/43/03/09-C-2-2.mp3"
"mkal","探望","https://web.klokah.tw/ninew/sound/43/03/09-C-2-3.mp3"
"yutas","祖父","https://web.klokah.tw/ninew/sound/43/03/09-C-2-4.mp3"
"myan","我們","https://web.klokah.tw/ninew/sound/43/03/09-C-2-5.mp3"
"rgyax","山上","https://web.klokah.tw/ninew/sound/43/03/09-C-2-6.mp3"
"nanu spqaniq cimu ni yutas mamu?","你們的祖父請你們吃什麼？","https://web.klokah.tw/ninew/sound/43/03/09-B-3.mp3"
"nanu","什麼","https://web.klokah.tw/ninew/sound/43/03/09-C-3-1.mp3"
"spqaniq","請吃","https://web.klokah.tw/ninew/sound/43/03/09-C-3-2.mp3"
"cimu","你們","https://web.klokah.tw/ninew/sound/43/03/09-C-3-3.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/43/03/09-C-3-4.mp3"
"yutas","祖父","https://web.klokah.tw/ninew/sound/43/03/09-C-3-5.mp3"
"mamu","你們的","https://web.klokah.tw/ninew/sound/43/03/09-C-3-6.mp3"
"sphapuy cami nya ngahi ro stahuk cami nya ayang pori qwani qa yutas.","祖父煮地瓜和藤心湯請我們。","https://web.klokah.tw/ninew/sound/43/03/09-B-4.mp3"
"sphapuy","為…煮","https://web.klokah.tw/ninew/sound/43/03/09-C-4-1.mp3"
"cami","你們","https://web.klokah.tw/ninew/sound/43/03/09-C-4-2.mp3"
"nya","他的","https://web.klokah.tw/ninew/sound/43/03/09-C-4-3.mp3"
"ngahi","地瓜","https://web.klokah.tw/ninew/sound/43/03/09-C-4-4.mp3"
"ro","和","https://web.klokah.tw/ninew/sound/43/03/09-C-4-5.mp3"
"stahuk","煮","https://web.klokah.tw/ninew/sound/43/03/09-C-4-6.mp3"
"cami","你們","https://web.klokah.tw/ninew/sound/43/03/09-C-4-7.mp3"
"nya","他的","https://web.klokah.tw/ninew/sound/43/03/09-C-4-8.mp3"
"ayang","湯","https://web.klokah.tw/ninew/sound/43/03/09-C-4-9.mp3"
"pori","樹心","https://web.klokah.tw/ninew/sound/43/03/09-C-4-10.mp3"
"qwani","黃藤","https://web.klokah.tw/ninew/sound/43/03/09-C-4-11.mp3"
"qa","[主]","https://web.klokah.tw/ninew/sound/43/03/09-C-4-12.mp3"
"yutas","祖父","https://web.klokah.tw/ninew/sound/43/03/09-C-4-13.mp3"
"baq cu matas biru.","我會畫圖。","https://web.klokah.tw/ninew/sound/43/03/10-B-1.mp3"
"baq","會","https://web.klokah.tw/ninew/sound/43/03/10-C-1-1.mp3"
"cu","我","https://web.klokah.tw/ninew/sound/43/03/10-C-1-2.mp3"
"matas","畫","https://web.klokah.tw/ninew/sound/43/03/10-C-1-3.mp3"
"biru","畫本","https://web.klokah.tw/ninew/sound/43/03/10-C-1-4.mp3"
"qbaqun mu matas rqenas yaya mu.","我會畫媽媽的長相。","https://web.klokah.tw/ninew/sound/43/03/10-B-2.mp3"
"qbaqun","會；知道","https://web.klokah.tw/ninew/sound/43/03/10-C-2-1.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/43/03/10-C-2-2.mp3"
"matas","畫","https://web.klokah.tw/ninew/sound/43/03/10-C-2-3.mp3"
"rqenas","臉","https://web.klokah.tw/ninew/sound/43/03/10-C-2-4.mp3"
"yaya","媽媽","https://web.klokah.tw/ninew/sound/43/03/10-C-2-5.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/43/03/10-C-2-6.mp3"
"betunux calay royiq ni yaya mu.","媽媽的眼睛很漂亮。","https://web.klokah.tw/ninew/sound/43/03/10-B-3.mp3"
"betunux","漂亮","https://web.klokah.tw/ninew/sound/43/03/10-C-3-1.mp3"
"calay","真的","https://web.klokah.tw/ninew/sound/43/03/10-C-3-2.mp3"
"royiq","眼睛","https://web.klokah.tw/ninew/sound/43/03/10-C-3-3.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/43/03/10-C-3-4.mp3"
"yaya","媽媽","https://web.klokah.tw/ninew/sound/43/03/10-C-3-5.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/43/03/10-C-3-6.mp3"
"mqatung ro qroyux snonux nya.","她的頭髮又黑又長。","https://web.klokah.tw/ninew/sound/43/03/10-B-4.mp3"
"mqatung","黑","https://web.klokah.tw/ninew/sound/43/03/10-C-4-1.mp3"
"ro","和","https://web.klokah.tw/ninew/sound/43/03/10-C-4-2.mp3"
"qroyux","長","https://web.klokah.tw/ninew/sound/43/03/10-C-4-3.mp3"
"snonux","頭髮","https://web.klokah.tw/ninew/sound/43/03/10-C-4-4.mp3"
"nya","他的","https://web.klokah.tw/ninew/sound/43/03/10-C-4-5.mp3"
"miyup qa wagi lga, sman la.","太陽下山了，天黑了。","https://web.klokah.tw/ninew/sound/43/04/01-B-1.mp3"
"miyup","進入","https://web.klokah.tw/ninew/sound/43/04/01-C-1-1.mp3"
"qa","[主]","https://web.klokah.tw/ninew/sound/43/04/01-C-1-2.mp3"
"wagi","太陽","https://web.klokah.tw/ninew/sound/43/04/01-C-1-3.mp3"
"lga","的時候","https://web.klokah.tw/ninew/sound/43/04/01-C-1-4.mp3"
"sman","天黑","https://web.klokah.tw/ninew/sound/43/04/01-C-1-5.mp3"
"la","了","https://web.klokah.tw/ninew/sound/43/04/01-C-1-6.mp3"
"sman lga mqwas qtangu la.","天黑了，青蛙叫了。","https://web.klokah.tw/ninew/sound/43/04/01-B-2.mp3"
"sman","天黑","https://web.klokah.tw/ninew/sound/43/04/01-C-2-1.mp3"
"lga","的時候","https://web.klokah.tw/ninew/sound/43/04/01-C-2-2.mp3"
"mqwas","叫","https://web.klokah.tw/ninew/sound/43/04/01-C-2-3.mp3"
"qtangu","青蛙","https://web.klokah.tw/ninew/sound/43/04/01-C-2-4.mp3"
"la","了","https://web.klokah.tw/ninew/sound/43/04/01-C-2-5.mp3"
"mqwas qtangu lga, mhtux byaling la.","青蛙叫了，月亮出現了。","https://web.klokah.tw/ninew/sound/43/04/01-B-3.mp3"
"mqwas","叫","https://web.klokah.tw/ninew/sound/43/04/01-C-3-1.mp3"
"qtangu","青蛙","https://web.klokah.tw/ninew/sound/43/04/01-C-3-2.mp3"
"lga","的時候","https://web.klokah.tw/ninew/sound/43/04/01-C-3-3.mp3"
"mhtux","出現","https://web.klokah.tw/ninew/sound/43/04/01-C-3-4.mp3"
"byaling","月亮","https://web.klokah.tw/ninew/sound/43/04/01-C-3-5.mp3"
"la","了","https://web.klokah.tw/ninew/sound/43/04/01-C-3-6.mp3"
"mhtux byaling lga, mtuliq lqum uyi la.","月亮出來了，貓頭鷹醒來了。","https://web.klokah.tw/ninew/sound/43/04/01-B-4.mp3"
"mhtux","出來","https://web.klokah.tw/ninew/sound/43/04/01-C-4-1.mp3"
"byaling","月亮","https://web.klokah.tw/ninew/sound/43/04/01-C-4-2.mp3"
"lga","的時候","https://web.klokah.tw/ninew/sound/43/04/01-C-4-3.mp3"
"mtuliq","醒來","https://web.klokah.tw/ninew/sound/43/04/01-C-4-4.mp3"
"lqum","貓頭鷹","https://web.klokah.tw/ninew/sound/43/04/01-C-4-5.mp3"
"uyi","也是","https://web.klokah.tw/ninew/sound/43/04/01-C-4-6.mp3"
"la","了","https://web.klokah.tw/ninew/sound/43/04/01-C-4-7.mp3"
"cyan mhtux wagi la?","有出太陽嗎？","https://web.klokah.tw/ninew/sound/43/04/02-B-1.mp3"
"cyan","有","https://web.klokah.tw/ninew/sound/43/04/02-C-1-1.mp3"
"mhtux","出現","https://web.klokah.tw/ninew/sound/43/04/02-C-1-2.mp3"
"wagi","太陽","https://web.klokah.tw/ninew/sound/43/04/02-C-1-3.mp3"
"la","嗎","https://web.klokah.tw/ninew/sound/43/04/02-C-1-4.mp3"
"uya, mkilux calay kayal coni.","是的，今天天氣很熱。","https://web.klokah.tw/ninew/sound/43/04/02-B-2.mp3"
"uya","是的","https://web.klokah.tw/ninew/sound/43/04/02-C-2-1.mp3"
"mkilux","熱","https://web.klokah.tw/ninew/sound/43/04/02-C-2-2.mp3"
"calay","很","https://web.klokah.tw/ninew/sound/43/04/02-C-2-3.mp3"
"kayal","天氣","https://web.klokah.tw/ninew/sound/43/04/02-C-2-4.mp3"
"coni","今天","https://web.klokah.tw/ninew/sound/43/04/02-C-2-5.mp3"
"wan tanux yaya ga, wan mqbubu ga?","媽媽外出的時候，有戴帽子嗎？","https://web.klokah.tw/ninew/sound/43/04/02-B-3.mp3"
"wan","已經","https://web.klokah.tw/ninew/sound/43/04/02-C-3-1.mp3"
"tanux","外面","https://web.klokah.tw/ninew/sound/43/04/02-C-3-2.mp3"
"yaya","媽媽","https://web.klokah.tw/ninew/sound/43/04/02-C-3-3.mp3"
"ga","[主]","https://web.klokah.tw/ninew/sound/43/04/02-C-3-4.mp3"
"wan","已經","https://web.klokah.tw/ninew/sound/43/04/02-C-3-5.mp3"
"mqbubu","戴帽子","https://web.klokah.tw/ninew/sound/43/04/02-C-3-6.mp3"
"ga","嗎","https://web.klokah.tw/ninew/sound/43/04/02-C-3-7.mp3"
"ini aray, nyan nya kngyan qbubu nya la.","沒有戴，她忘了帶帽子。","https://web.klokah.tw/ninew/sound/43/04/02-B-4.mp3"
"ini","沒有","https://web.klokah.tw/ninew/sound/43/04/02-C-4-1.mp3"
"aray","帶來","https://web.klokah.tw/ninew/sound/43/04/02-C-4-2.mp3"
"nyan","在","https://web.klokah.tw/ninew/sound/43/04/02-C-4-3.mp3"
"nya","他","https://web.klokah.tw/ninew/sound/43/04/02-C-4-4.mp3"
"kngyan","忘記","https://web.klokah.tw/ninew/sound/43/04/02-C-4-5.mp3"
"qbubu","帽子","https://web.klokah.tw/ninew/sound/43/04/02-C-4-6.mp3"
"nya","他","https://web.klokah.tw/ninew/sound/43/04/02-C-4-7.mp3"
"la","了","https://web.klokah.tw/ninew/sound/43/04/02-C-4-8.mp3"
"baqun musa mcisan lmosay babaw knryax?","下午我可以出去玩嗎？","https://web.klokah.tw/ninew/sound/43/04/03-B-1.mp3"
"baqun","可以","https://web.klokah.tw/ninew/sound/43/04/03-C-1-1.mp3"
"musa","出去","https://web.klokah.tw/ninew/sound/43/04/03-C-1-2.mp3"
"mcisan","玩","https://web.klokah.tw/ninew/sound/43/04/03-C-1-3.mp3"
"lmosay","玩耍","https://web.klokah.tw/ninew/sound/43/04/03-C-1-4.mp3"
"babaw","未來","https://web.klokah.tw/ninew/sound/43/04/03-C-1-5.mp3"
"knryax","午後","https://web.klokah.tw/ninew/sound/43/04/03-C-1-6.mp3"
"laxiy usa wa, tyaba qwalax tanux.","不行，外面下著大雨。","https://web.klokah.tw/ninew/sound/43/04/03-B-2.mp3"
"laxiy","不要","https://web.klokah.tw/ninew/sound/43/04/03-C-2-1.mp3"
"usa","去","https://web.klokah.tw/ninew/sound/43/04/03-C-2-2.mp3"
"wa","喔","https://web.klokah.tw/ninew/sound/43/04/03-C-2-3.mp3"
"tyaba","大","https://web.klokah.tw/ninew/sound/43/04/03-C-2-4.mp3"
"qwalax","雨","https://web.klokah.tw/ninew/sound/43/04/03-C-2-5.mp3"
"tanux","外面","https://web.klokah.tw/ninew/sound/43/04/03-C-2-6.mp3"
"mha ni mswat qwalax lga, ana cu musa lga?","如果雨停了，我可以出去嗎？","https://web.klokah.tw/ninew/sound/43/04/03-B-3.mp3"
"mha ni","如果","https://web.klokah.tw/ninew/sound/43/04/03-C-3-1.mp3"
"mswat","停","https://web.klokah.tw/ninew/sound/43/04/03-C-3-2.mp3"
"qwalax","雨","https://web.klokah.tw/ninew/sound/43/04/03-C-3-3.mp3"
"lga","的時候","https://web.klokah.tw/ninew/sound/43/04/03-C-3-4.mp3"
"ana","可是","https://web.klokah.tw/ninew/sound/43/04/03-C-3-5.mp3"
"cu","我","https://web.klokah.tw/ninew/sound/43/04/03-C-3-6.mp3"
"musa","去","https://web.klokah.tw/ninew/sound/43/04/03-C-3-7.mp3"
"lga","嗎","https://web.klokah.tw/ninew/sound/43/04/03-C-3-8.mp3"
"uya, ana ga laxiy mingiy muwah kgabi gbyan.","可以，記得回來吃晚飯喔。","https://web.klokah.tw/ninew/sound/43/04/03-B-4.mp3"
"uya","是的；可以","https://web.klokah.tw/ninew/sound/43/04/03-C-4-1.mp3"
"ana","但是","https://web.klokah.tw/ninew/sound/43/04/03-C-4-2.mp3"
"ga","[主]","https://web.klokah.tw/ninew/sound/43/04/03-C-4-3.mp3"
"laxiy","不要","https://web.klokah.tw/ninew/sound/43/04/03-C-4-4.mp3"
"mingiy","忘記","https://web.klokah.tw/ninew/sound/43/04/03-C-4-5.mp3"
"muwah","來","https://web.klokah.tw/ninew/sound/43/04/03-C-4-6.mp3"
"kgabi","晚飯","https://web.klokah.tw/ninew/sound/43/04/03-C-4-7.mp3"
"gbyan","晚上","https://web.klokah.tw/ninew/sound/43/04/03-C-4-8.mp3"
"cuxan ga ryax inbyaqan na yaki.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/43/04/04-B-1.mp3"
"cuxan","明天","https://web.klokah.tw/ninew/sound/43/04/04-C-1-1.mp3"
"ga","[主]","https://web.klokah.tw/ninew/sound/43/04/04-C-1-2.mp3"
"ryax","日子","https://web.klokah.tw/ninew/sound/43/04/04-C-1-3.mp3"
"inbyaqan","誕生","https://web.klokah.tw/ninew/sound/43/04/04-C-1-4.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/43/04/04-C-1-5.mp3"
"yaki","阿嬤","https://web.klokah.tw/ninew/sound/43/04/04-C-1-6.mp3"
"kbalay cami qutux rhkay batu ki qsuyan Amuy coni.","今天我和姊姊Amuy一起做了一個蛋糕。","https://web.klokah.tw/ninew/sound/43/04/04-B-2.mp3"
"kbalay","製作","https://web.klokah.tw/ninew/sound/43/04/04-C-2-1.mp3"
"cami","你們","https://web.klokah.tw/ninew/sound/43/04/04-C-2-2.mp3"
"qutux","一個","https://web.klokah.tw/ninew/sound/43/04/04-C-2-3.mp3"
"rhkay","糕點","https://web.klokah.tw/ninew/sound/43/04/04-C-2-4.mp3"
"batu","蛋","https://web.klokah.tw/ninew/sound/43/04/04-C-2-5.mp3"
"ki","和","https://web.klokah.tw/ninew/sound/43/04/04-C-2-6.mp3"
"qsuyan","兄長","https://web.klokah.tw/ninew/sound/43/04/04-C-2-7.mp3"
"Amuy","（人名）","https://web.klokah.tw/ninew/sound/43/04/04-C-2-8.mp3"
"coni","今天","https://web.klokah.tw/ninew/sound/43/04/04-C-2-9.mp3"
"sqqas myan yaki cuxan.","明天要幫阿嬤慶祝。","https://web.klokah.tw/ninew/sound/43/04/04-B-3.mp3"
"sqqas","歡慶","https://web.klokah.tw/ninew/sound/43/04/04-C-3-1.mp3"
"myan","我們的","https://web.klokah.tw/ninew/sound/43/04/04-C-3-2.mp3"
"yaki","阿嬤","https://web.klokah.tw/ninew/sound/43/04/04-C-3-3.mp3"
"cuxan","明天","https://web.klokah.tw/ninew/sound/43/04/04-C-3-4.mp3"
"snoya myan ga akya mqas qa yaki.","我們希望讓她高興。","https://web.klokah.tw/ninew/sound/43/04/04-B-4.mp3"
"snoya","希望","https://web.klokah.tw/ninew/sound/43/04/04-C-4-1.mp3"
"myan","我們的","https://web.klokah.tw/ninew/sound/43/04/04-C-4-2.mp3"
"ga","[主]","https://web.klokah.tw/ninew/sound/43/04/04-C-4-3.mp3"
"akya","但願","https://web.klokah.tw/ninew/sound/43/04/04-C-4-4.mp3"
"mqas","高興","https://web.klokah.tw/ninew/sound/43/04/04-C-4-5.mp3"
"qa","[主]","https://web.klokah.tw/ninew/sound/43/04/04-C-4-6.mp3"
"yaki","阿嬤","https://web.klokah.tw/ninew/sound/43/04/04-C-4-7.mp3"
"ima qaca?","誰呀？","https://web.klokah.tw/ninew/sound/43/04/05-B-1.mp3"
"ima","誰","https://web.klokah.tw/ninew/sound/43/04/05-C-1-1.mp3"
"qaca","哪位","https://web.klokah.tw/ninew/sound/43/04/05-C-1-2.mp3"
"yaki, gwahiy cikay blihun su ha, cami ga Lesa ki Ciwas.","阿嬤，我們是Lesa和Ciwas，請開門。","https://web.klokah.tw/ninew/sound/43/04/05-B-2.mp3"
"yaki","阿嬤","https://web.klokah.tw/ninew/sound/43/04/05-C-2-1.mp3"
"gwahiy","開","https://web.klokah.tw/ninew/sound/43/04/05-C-2-2.mp3"
"cikay","一下","https://web.klokah.tw/ninew/sound/43/04/05-C-2-3.mp3"
"blihun","大門","https://web.klokah.tw/ninew/sound/43/04/05-C-2-4.mp3"
"su","你的","https://web.klokah.tw/ninew/sound/43/04/05-C-2-5.mp3"
"ha","嗎","https://web.klokah.tw/ninew/sound/43/04/05-C-2-6.mp3"
"cami","我們","https://web.klokah.tw/ninew/sound/43/04/05-C-2-7.mp3"
"ga","[主]","https://web.klokah.tw/ninew/sound/43/04/05-C-2-8.mp3"
"Lesa","（人名）","https://web.klokah.tw/ninew/sound/43/04/05-C-2-9.mp3"
"ki","和","https://web.klokah.tw/ninew/sound/43/04/05-C-2-10.mp3"
"Ciwas","（人名）","https://web.klokah.tw/ninew/sound/43/04/05-C-2-11.mp3"
"wiy, cimu qaca ga, llungun cimu cbalay la.","原來是你們，好想念你們。","https://web.klokah.tw/ninew/sound/43/04/05-B-3.mp3"
"wiy","哇","https://web.klokah.tw/ninew/sound/43/04/05-C-3-1.mp3"
"cimu","你們","https://web.klokah.tw/ninew/sound/43/04/05-C-3-2.mp3"
"qaca","這些","https://web.klokah.tw/ninew/sound/43/04/05-C-3-3.mp3"
"ga","[助]","https://web.klokah.tw/ninew/sound/43/04/05-C-3-4.mp3"
"llungun","想念","https://web.klokah.tw/ninew/sound/43/04/05-C-3-5.mp3"
"cimu","你們","https://web.klokah.tw/ninew/sound/43/04/05-C-3-6.mp3"
"cbalay","真的","https://web.klokah.tw/ninew/sound/43/04/05-C-3-7.mp3"
"la","了","https://web.klokah.tw/ninew/sound/43/04/05-C-3-8.mp3"
"yaki, mqoyat ryax inbyaqan su coni.","阿嬤，祝福你生日快樂。","https://web.klokah.tw/ninew/sound/43/04/05-B-4.mp3"
"yaki","阿嬤","https://web.klokah.tw/ninew/sound/43/04/05-C-4-1.mp3"
"mqoyat","祝福","https://web.klokah.tw/ninew/sound/43/04/05-C-4-2.mp3"
"ryax","日子","https://web.klokah.tw/ninew/sound/43/04/05-C-4-3.mp3"
"inbyaqan","誕生","https://web.klokah.tw/ninew/sound/43/04/05-C-4-4.mp3"
"su","你的","https://web.klokah.tw/ninew/sound/43/04/05-C-4-5.mp3"
"coni","今天","https://web.klokah.tw/ninew/sound/43/04/05-C-4-6.mp3"
"nyan mkmi tegalu yaki.","阿嬤閉上眼睛祈禱。","https://web.klokah.tw/ninew/sound/43/04/06-B-1.mp3"
"nyan","正在","https://web.klokah.tw/ninew/sound/43/04/06-C-1-1.mp3"
"mkmi","閉","https://web.klokah.tw/ninew/sound/43/04/06-C-1-2.mp3"
"tegalu","禱告","https://web.klokah.tw/ninew/sound/43/04/06-C-1-3.mp3"
"yaki","阿嬤","https://web.klokah.tw/ninew/sound/43/04/06-C-1-4.mp3"
"nyan tegalu tyugan sinnoya inlungan nya,","她祈禱時許下三個願望：","https://web.klokah.tw/ninew/sound/43/04/06-B-2.mp3"
"nyan","正在","https://web.klokah.tw/ninew/sound/43/04/06-C-2-1.mp3"
"tegalu","禱告","https://web.klokah.tw/ninew/sound/43/04/06-C-2-2.mp3"
"tyugan","三","https://web.klokah.tw/ninew/sound/43/04/06-C-2-3.mp3"
"sinnoya","願望","https://web.klokah.tw/ninew/sound/43/04/06-C-2-4.mp3"
"inlungan","內心","https://web.klokah.tw/ninew/sound/43/04/06-C-2-5.mp3"
"nya","他","https://web.klokah.tw/ninew/sound/43/04/06-C-2-6.mp3"
"sinnoya inlungan mu ga, aki cimu helax mrkyas.","希望你們快快長大。","https://web.klokah.tw/ninew/sound/43/04/06-B-3.mp3"
"sinnoya","願望","https://web.klokah.tw/ninew/sound/43/04/06-C-3-1.mp3"
"inlungan","內心","https://web.klokah.tw/ninew/sound/43/04/06-C-3-2.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/43/04/06-C-3-3.mp3"
"ga","[主]","https://web.klokah.tw/ninew/sound/43/04/06-C-3-4.mp3"
"aki","應該","https://web.klokah.tw/ninew/sound/43/04/06-C-3-5.mp3"
"cimu","你們","https://web.klokah.tw/ninew/sound/43/04/06-C-3-6.mp3"
"helax","快速","https://web.klokah.tw/ninew/sound/43/04/06-C-3-7.mp3"
"mrkyas","成長","https://web.klokah.tw/ninew/sound/43/04/06-C-3-8.mp3"
"sinnoya inlungan mu ga aki ta mblaq mqyanux qabax qutux muyax.","希望我們全家人都平安。","https://web.klokah.tw/ninew/sound/43/04/06-B-4.mp3"
"sinnoya","願望","https://web.klokah.tw/ninew/sound/43/04/06-C-4-1.mp3"
"inlungan","內心","https://web.klokah.tw/ninew/sound/43/04/06-C-4-2.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/43/04/06-C-4-3.mp3"
"ga","[主]","https://web.klokah.tw/ninew/sound/43/04/06-C-4-4.mp3"
"aki","應該","https://web.klokah.tw/ninew/sound/43/04/06-C-4-5.mp3"
"ta","我們的","https://web.klokah.tw/ninew/sound/43/04/06-C-4-6.mp3"
"mblaq","安好","https://web.klokah.tw/ninew/sound/43/04/06-C-4-7.mp3"
"mqyanux","生活","https://web.klokah.tw/ninew/sound/43/04/06-C-4-8.mp3"
"qabax","全部","https://web.klokah.tw/ninew/sound/43/04/06-C-4-9.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/43/04/06-C-4-10.mp3"
"muyax","家庭","https://web.klokah.tw/ninew/sound/43/04/06-C-4-11.mp3"
