"sinsi’, ya su’ ramas?","老師，你好嗎？","https://web.klokah.tw/ninew/sound/19/01/01-B-1.mp3"
"min","我們","https://web.klokah.tw/ninew/sound/19/04/04-C-2-4.mp3"
"rungil","麻糬","https://web.klokah.tw/ninew/sound/19/04/04-C-2-5.mp3"
"ci","和","https://web.klokah.tw/ninew/sound/19/04/04-C-2-6.mp3"
"asuṟan","哥哥；姊姊","https://web.klokah.tw/ninew/sound/19/04/04-C-2-7.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/19/04/04-C-2-8.mp3"
"babi’ min yaken cuxan.","明天要送給阿嬤。","https://web.klokah.tw/ninew/sound/19/04/04-B-3.mp3"
"babi’","要送","https://web.klokah.tw/ninew/sound/19/04/04-C-3-1.mp3"
"min","我們","https://web.klokah.tw/ninew/sound/19/04/04-C-3-2.mp3"
"yaken","阿嬤","https://web.klokah.tw/ninew/sound/19/04/04-C-3-3.mp3"
"cuxan","明天","https://web.klokah.tw/ninew/sound/19/04/04-C-3-4.mp3"
"hita ni si ingkux mi cami.","我們希望讓她驚喜。","https://web.klokah.tw/ninew/sound/19/04/04-B-4.mp3"
"hita","希望","https://web.klokah.tw/ninew/sound/19/04/04-C-4-1.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/19/04/04-C-4-2.mp3"
"si","使","https://web.klokah.tw/ninew/sound/19/04/04-C-4-3.mp3"
"ingkux","驚喜","https://web.klokah.tw/ninew/sound/19/04/04-C-4-4.mp3"
"mi","說","https://web.klokah.tw/ninew/sound/19/04/04-C-4-5.mp3"
"cami","我們","https://web.klokah.tw/ninew/sound/19/04/04-C-4-6.mp3"
"ima’ su’?","你是誰啊？","https://web.klokah.tw/ninew/sound/19/04/05-B-1.mp3"
"ima’","誰","https://web.klokah.tw/ninew/sound/19/04/05-C-1-1.mp3"
"su’","你","https://web.klokah.tw/ninew/sound/19/04/05-C-1-2.mp3"
"yaki’, cami ci Ibuk gawahi ka a’alu’.","阿嬤，是我和Ibuk，請開門。","https://web.klokah.tw/ninew/sound/19/04/05-B-2.mp3"
"yaki’","阿嬤","https://web.klokah.tw/ninew/sound/19/04/05-C-2-1.mp3"
"cami","我們","https://web.klokah.tw/ninew/sound/19/04/05-C-2-2.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/19/04/05-C-2-3.mp3"
"Ibuk","（男子名）","https://web.klokah.tw/ninew/sound/19/04/05-C-2-4.mp3"
"gawahi","打開","https://web.klokah.tw/ninew/sound/19/04/05-C-2-5.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/05-C-2-6.mp3"
"a’alu’","門","https://web.klokah.tw/ninew/sound/19/04/05-C-2-7.mp3"
"kuba’ nak cimu, lunglungun mu cimu.","原來是你們啊，好想念你們。","https://web.klokah.tw/ninew/sound/19/04/05-B-3.mp3"
"kuba’","原來","https://web.klokah.tw/ninew/sound/19/04/05-C-3-1.mp3"
"nak","[虛]","https://web.klokah.tw/ninew/sound/19/04/05-C-3-2.mp3"
"cimu","你們","https://web.klokah.tw/ninew/sound/19/04/05-C-3-3.mp3"
"lunglungun","想念","https://web.klokah.tw/ninew/sound/19/04/05-C-3-4.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/19/04/05-C-3-5.mp3"
"cimu","你們","https://web.klokah.tw/ninew/sound/19/04/05-C-3-6.mp3"
"yaki’, sin na’as ci kistagan su’ soni’.","阿嬤，祝您生日快樂。","https://web.klokah.tw/ninew/sound/19/04/05-B-4.mp3"
"yaki’","阿嬤","https://web.klokah.tw/ninew/sound/19/04/05-C-4-1.mp3"
"sin","讓，使","https://web.klokah.tw/ninew/sound/19/04/05-C-4-2.mp3"
"na’as","快樂","https://web.klokah.tw/ninew/sound/19/04/05-C-4-3.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/19/04/05-C-4-4.mp3"
"kistagan","生日","https://web.klokah.tw/ninew/sound/19/04/05-C-4-5.mp3"
"su’","你","https://web.klokah.tw/ninew/sound/19/04/05-C-4-6.mp3"
"soni’","現在；今天","https://web.klokah.tw/ninew/sound/19/04/05-C-4-7.mp3"
"yaki’, ingkami’ ka roṟi’ su’ pakalimu’.","阿嬤閉上眼睛祈禱。","https://web.klokah.tw/ninew/sound/19/04/06-B-1.mp3"
"yaki’","阿嬤","https://web.klokah.tw/ninew/sound/19/04/06-C-1-1.mp3"
"ingkami’","閉上","https://web.klokah.tw/ninew/sound/19/04/06-C-1-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/06-C-1-3.mp3"
"roṟi’","眼睛","https://web.klokah.tw/ninew/sound/19/04/06-C-1-4.mp3"
"su’","你","https://web.klokah.tw/ninew/sound/19/04/06-C-1-5.mp3"
"pakalimu’","祈禱","https://web.klokah.tw/ninew/sound/19/04/06-C-1-6.mp3"
"tugal ka pinsina’ ni ci sinoṟal,","她許了三個願望，","https://web.klokah.tw/ninew/sound/19/04/06-B-2.mp3"
"tugal","三","https://web.klokah.tw/ninew/sound/19/04/06-C-2-1.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/06-C-2-2.mp3"
"pinsina’","祈求","https://web.klokah.tw/ninew/sound/19/04/06-C-2-3.mp3"
"ni","她","https://web.klokah.tw/ninew/sound/19/04/06-C-2-4.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/19/04/06-C-2-5.mp3"
"sinoṟal","同意","https://web.klokah.tw/ninew/sound/19/04/06-C-2-6.mp3"
"hita mamu murkes,","希望你們長的高，","https://web.klokah.tw/ninew/sound/19/04/06-B-3.mp3"
"hita","希望","https://web.klokah.tw/ninew/sound/19/04/06-C-3-1.mp3"
"mamu","你們","https://web.klokah.tw/ninew/sound/19/04/06-C-3-2.mp3"
"murkes","長高","https://web.klokah.tw/ninew/sound/19/04/06-C-3-3.mp3"
"hita ta’ sabalbale’ utux nakis,","希望我們全家人都平安，","https://web.klokah.tw/ninew/sound/19/04/06-B-4.mp3"
"hita","希望","https://web.klokah.tw/ninew/sound/19/04/06-C-4-1.mp3"
"ta’","我們（包含式）","https://web.klokah.tw/ninew/sound/19/04/06-C-4-2.mp3"
"sabalbale’","平安","https://web.klokah.tw/ninew/sound/19/04/06-C-4-3.mp3"
"utux","一","https://web.klokah.tw/ninew/sound/19/04/06-C-4-4.mp3"
"nakis","家人","https://web.klokah.tw/ninew/sound/19/04/06-C-4-5.mp3"
"hita payux la kilhun ta’ pilaw ingkaṟalan hani.","希望今年大豐收。","https://web.klokah.tw/ninew/sound/19/04/06-B-5.mp3"
"hita","希望","https://web.klokah.tw/ninew/sound/19/04/06-C-5-1.mp3"
"payux","很多的","https://web.klokah.tw/ninew/sound/19/04/06-C-5-2.mp3"
"la","[助]","https://web.klokah.tw/ninew/sound/19/04/06-C-5-3.mp3"
"kilhun","收穫","https://web.klokah.tw/ninew/sound/19/04/06-C-5-4.mp3"
"ta’","我們（包含式）","https://web.klokah.tw/ninew/sound/19/04/06-C-5-5.mp3"
"pilaw ingkaṟalan","今年","https://web.klokah.tw/ninew/sound/19/04/06-C-5-6.mp3"
"hani","這","https://web.klokah.tw/ninew/sound/19/04/06-C-5-7.mp3"
"utux ṟinogan ga pira’ rex?","一個星期有幾天？","https://web.klokah.tw/ninew/sound/19/04/07-B-1.mp3"
"utux","一","https://web.klokah.tw/ninew/sound/19/04/07-C-1-1.mp3"
"ṟinogan","休息日","https://web.klokah.tw/ninew/sound/19/04/07-C-1-2.mp3"
"ga","[助]","https://web.klokah.tw/ninew/sound/19/04/07-C-1-3.mp3"
"pira’","多少","https://web.klokah.tw/ninew/sound/19/04/07-C-1-4.mp3"
"rex","日","https://web.klokah.tw/ninew/sound/19/04/07-C-1-5.mp3"
"mak mapitu rex utux ṟinogan.","一個星期有七天。","https://web.klokah.tw/ninew/sound/19/04/07-B-2.mp3"
"mak","想","https://web.klokah.tw/ninew/sound/19/04/07-C-2-1.mp3"
"mapitu","七","https://web.klokah.tw/ninew/sound/19/04/07-C-2-2.mp3"
"rex","日","https://web.klokah.tw/ninew/sound/19/04/07-C-2-3.mp3"
"utux","一","https://web.klokah.tw/ninew/sound/19/04/07-C-2-4.mp3"
"ṟinogan","休息日","https://web.klokah.tw/ninew/sound/19/04/07-C-2-5.mp3"
"mak pira’ ṟinogan soni’ la?","今天是星期幾？","https://web.klokah.tw/ninew/sound/19/04/07-B-3.mp3"
"mak","想","https://web.klokah.tw/ninew/sound/19/04/07-C-3-1.mp3"
"pira’","多少","https://web.klokah.tw/ninew/sound/19/04/07-C-3-2.mp3"
"ṟinogan","休息日","https://web.klokah.tw/ninew/sound/19/04/07-C-3-3.mp3"
"soni’","現在；今天","https://web.klokah.tw/ninew/sound/19/04/07-C-3-4.mp3"
"la","[助]","https://web.klokah.tw/ninew/sound/19/04/07-C-3-5.mp3"
"ṟumuw soni’.","今天是星期天。","https://web.klokah.tw/ninew/sound/19/04/07-B-4.mp3"
"ṟumuw","星期天","https://web.klokah.tw/ninew/sound/19/04/07-C-4-1.mp3"
"soni’","現在；今天","https://web.klokah.tw/ninew/sound/19/04/07-C-4-2.mp3"
"maha’ ta’ rehay kiyokay.","我們要去教會做禮拜。","https://web.klokah.tw/ninew/sound/19/04/07-B-5.mp3"
"maha’ ta’","我們要去","https://web.klokah.tw/ninew/sound/19/04/07-C-5-1.mp3"
"rehay","禮拜","https://web.klokah.tw/ninew/sound/19/04/07-C-5-2.mp3"
"kiyokay","教會","https://web.klokah.tw/ninew/sound/19/04/07-C-5-3.mp3"
"ṟaṟik ka use’ luling abagan,","夏天河水很深，","https://web.klokah.tw/ninew/sound/19/04/08-B-1.mp3"
"ṟaṟik","深的","https://web.klokah.tw/ninew/sound/19/04/08-C-1-1.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/08-C-1-2.mp3"
"use’ luling","河水","https://web.klokah.tw/ninew/sound/19/04/08-C-1-3.mp3"
"abagan","夏天","https://web.klokah.tw/ninew/sound/19/04/08-C-1-4.mp3"
"ga muhla’iy ga lalabu’ ka use’ luling,","但冬天河水很淺，","https://web.klokah.tw/ninew/sound/19/04/08-B-2.mp3"
"ga","[助]","https://web.klokah.tw/ninew/sound/19/04/08-C-2-1.mp3"
"muhla’iy","冬天","https://web.klokah.tw/ninew/sound/19/04/08-C-2-2.mp3"
"ga","[助]","https://web.klokah.tw/ninew/sound/19/04/08-C-2-3.mp3"
"lalabu’","淺的","https://web.klokah.tw/ninew/sound/19/04/08-C-2-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/08-C-2-5.mp3"
"use’ luling","河水","https://web.klokah.tw/ninew/sound/19/04/08-C-2-6.mp3"
"mahnguw ta’ na kinabagan micuw.","現在是夏天我們放暑假。","https://web.klokah.tw/ninew/sound/19/04/08-B-3.mp3"
"mahnguw","休息","https://web.klokah.tw/ninew/sound/19/04/08-C-3-1.mp3"
"ta’","我們（包含式）","https://web.klokah.tw/ninew/sound/19/04/08-C-3-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/19/04/08-C-3-3.mp3"
"kinabagan","夏天","https://web.klokah.tw/ninew/sound/19/04/08-C-3-4.mp3"
"micuw","正在","https://web.klokah.tw/ninew/sound/19/04/08-C-3-5.mp3"
"payux ka behuṟ i abagan.","夏天常有颱風。","https://web.klokah.tw/ninew/sound/19/04/08-B-4.mp3"
"payux","很多","https://web.klokah.tw/ninew/sound/19/04/08-C-4-1.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/08-C-4-2.mp3"
"behuṟ","颱風；風","https://web.klokah.tw/ninew/sound/19/04/08-C-4-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/19/04/08-C-4-4.mp3"
"abagan","夏天","https://web.klokah.tw/ninew/sound/19/04/08-C-4-5.mp3"
"unel ka behuṟ, mamaha’ mamu pasba’an ci ke’?","颱風要來了，你們要上學嗎？","https://web.klokah.tw/ninew/sound/19/04/09-B-1.mp3"
"unel","來","https://web.klokah.tw/ninew/sound/19/04/09-C-1-1.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/09-C-1-2.mp3"
"behuṟ","颱風；風","https://web.klokah.tw/ninew/sound/19/04/09-C-1-3.mp3"
"mamaha’","要去","https://web.klokah.tw/ninew/sound/19/04/09-C-1-4.mp3"
"mamu","你們","https://web.klokah.tw/ninew/sound/19/04/09-C-1-5.mp3"
"pasba’an ci ke’","學校","https://web.klokah.tw/ninew/sound/19/04/09-C-1-6.mp3"
"ana ini’ usa’ pasba’an ci ke’ kira’.","我們今天不必上課。","https://web.klokah.tw/ninew/sound/19/04/09-B-2.mp3"
"ana","可以","https://web.klokah.tw/ninew/sound/19/04/09-C-2-1.mp3"
"ini’","沒有，不","https://web.klokah.tw/ninew/sound/19/04/09-C-2-2.mp3"
"usa’","去","https://web.klokah.tw/ninew/sound/19/04/09-C-2-3.mp3"
"pasba’an ci ke’","學校","https://web.klokah.tw/ninew/sound/19/04/09-C-2-4.mp3"
"kira’","今天","https://web.klokah.tw/ninew/sound/19/04/09-C-2-5.mp3"
"taxi haṟi’, iya’ pagiy moṟow kay!","小心一點兒，你們不要離開屋子喔！","https://web.klokah.tw/ninew/sound/19/04/09-B-3.mp3"
"taxi haṟi’","小心一點","https://web.klokah.tw/ninew/sound/19/04/09-C-3-1.mp3"
"iya’","不可","https://web.klokah.tw/ninew/sound/19/04/09-C-3-2.mp3"
"pagiy","離開","https://web.klokah.tw/ninew/sound/19/04/09-C-3-3.mp3"
"moṟow","家裡","https://web.klokah.tw/ninew/sound/19/04/09-C-3-4.mp3"
"kay","[助]","https://web.klokah.tw/ninew/sound/19/04/09-C-3-5.mp3"
"ho’, ba’un min la.","好的，我們知道了。","https://web.klokah.tw/ninew/sound/19/04/09-B-4.mp3"
"ho’","是的","https://web.klokah.tw/ninew/sound/19/04/09-C-4-1.mp3"
"ba’un","知道","https://web.klokah.tw/ninew/sound/19/04/09-C-4-2.mp3"
"min","我們","https://web.klokah.tw/ninew/sound/19/04/09-C-4-3.mp3"
"la","[助]","https://web.klokah.tw/ninew/sound/19/04/09-C-4-4.mp3"
"pakmuhla’iy ga mahu’il ka namuru’.","秋天，橘子成熟了。","https://web.klokah.tw/ninew/sound/19/04/10-B-1.mp3"
"pakmuhla’iy","秋天","https://web.klokah.tw/ninew/sound/19/04/10-C-1-1.mp3"
"ga","[助]","https://web.klokah.tw/ninew/sound/19/04/10-C-1-2.mp3"
"mahu’il","成熟；紅","https://web.klokah.tw/ninew/sound/19/04/10-C-1-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/10-C-1-4.mp3"
"namuru’","橘子","https://web.klokah.tw/ninew/sound/19/04/10-C-1-5.mp3"
"magaṟagu’, matanah, magasulu’ ka mukurakes haca.","山坡上（橘子）有綠，有紅，也有黃。","https://web.klokah.tw/ninew/sound/19/04/10-B-2.mp3"
"magaṟagu’","綠色的","https://web.klokah.tw/ninew/sound/19/04/10-C-2-1.mp3"
"matanah","紅色的","https://web.klokah.tw/ninew/sound/19/04/10-C-2-2.mp3"
"magasulu’","黃色的","https://web.klokah.tw/ninew/sound/19/04/10-C-2-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/10-C-2-4.mp3"
"mukurakes","山坡","https://web.klokah.tw/ninew/sound/19/04/10-C-2-5.mp3"
"haca","那裡","https://web.klokah.tw/ninew/sound/19/04/10-C-2-6.mp3"
"maha’ min lumamu’ ci namuru’ mumaṟah kora’ utux moṟow hang.","我們一家人到山上摘橘子。","https://web.klokah.tw/ninew/sound/19/04/10-B-3.mp3"
"maha’","要去","https://web.klokah.tw/ninew/sound/19/04/10-C-3-1.mp3"
"min","我們","https://web.klokah.tw/ninew/sound/19/04/10-C-3-2.mp3"
"lumamu’","摘，採","https://web.klokah.tw/ninew/sound/19/04/10-C-3-3.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/19/04/10-C-3-4.mp3"
"namuru’","橘子","https://web.klokah.tw/ninew/sound/19/04/10-C-3-5.mp3"
"mumaṟah","田裡","https://web.klokah.tw/ninew/sound/19/04/10-C-3-6.mp3"
"kora’","全部，共","https://web.klokah.tw/ninew/sound/19/04/10-C-3-7.mp3"
"utux","一","https://web.klokah.tw/ninew/sound/19/04/10-C-3-8.mp3"
"moṟow","家","https://web.klokah.tw/ninew/sound/19/04/10-C-3-9.mp3"
"hang","[助]","https://web.klokah.tw/ninew/sound/19/04/10-C-3-10.mp3"
"mamicuw paspun ka kagiri’ naha’.","他們的背簍一下子就裝滿了。","https://web.klokah.tw/ninew/sound/19/04/10-B-4.mp3"
"mamicuw","很快","https://web.klokah.tw/ninew/sound/19/04/10-C-4-1.mp3"
"paspun","裝滿","https://web.klokah.tw/ninew/sound/19/04/10-C-4-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/04/10-C-4-3.mp3"
"kagiri’","背簍（女生用）","https://web.klokah.tw/ninew/sound/19/04/10-C-4-4.mp3"
"naha’","他們","https://web.klokah.tw/ninew/sound/19/04/10-C-4-5.mp3"
"cami ga habaṟow min na mama’.","我們是一群螞蟻。","https://web.klokah.tw/ninew/sound/19/05/01-B-1.mp3"
"cami","我們","https://web.klokah.tw/ninew/sound/19/05/01-C-1-1.mp3"
"ga","[助]","https://web.klokah.tw/ninew/sound/19/05/01-C-1-2.mp3"
"habaṟow","很多","https://web.klokah.tw/ninew/sound/19/05/01-C-1-3.mp3"
"min","我們","https://web.klokah.tw/ninew/sound/19/05/01-C-1-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/19/05/01-C-1-5.mp3"
"mama’","螞蟻","https://web.klokah.tw/ninew/sound/19/05/01-C-1-6.mp3"
"angṟat min mumaṟah,","我們工作很勤勞，","https://web.klokah.tw/ninew/sound/19/05/01-B-2.mp3"
"angṟat","勤勞的","https://web.klokah.tw/ninew/sound/19/05/01-C-2-1.mp3"
"min","我們","https://web.klokah.tw/ninew/sound/19/05/01-C-2-2.mp3"
"mumaṟah","工作","https://web.klokah.tw/ninew/sound/19/05/01-C-2-3.mp3"
"box minsutuw raxal laha’ ci kuya’ mingki’ kahuni’,","地上的米粒和樹下的蟲，","https://web.klokah.tw/ninew/sound/19/05/01-B-3.mp3"
"box","米","https://web.klokah.tw/ninew/sound/19/05/01-C-3-1.mp3"
"minsutuw","掉下來","https://web.klokah.tw/ninew/sound/19/05/01-C-3-2.mp3"
"raxal","地上","https://web.klokah.tw/ninew/sound/19/05/01-C-3-3.mp3"
"laha’","和","https://web.klokah.tw/ninew/sound/19/05/01-C-3-4.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/19/05/01-C-3-5.mp3"
"kuya’","蟲","https://web.klokah.tw/ninew/sound/19/05/01-C-3-6.mp3"
"mingki’","曾在","https://web.klokah.tw/ninew/sound/19/05/01-C-3-7.mp3"
"kahuni’","樹","https://web.klokah.tw/ninew/sound/19/05/01-C-3-8.mp3"
"hakucun min musa’ moṟow kora’.","我們都搬回家。","https://web.klokah.tw/ninew/sound/19/05/01-B-4.mp3"
"hakucun","搬","https://web.klokah.tw/ninew/sound/19/05/01-C-4-1.mp3"
"min","我們","https://web.klokah.tw/ninew/sound/19/05/01-C-4-2.mp3"
"musa’","去","https://web.klokah.tw/ninew/sound/19/05/01-C-4-3.mp3"
"moṟow","家","https://web.klokah.tw/ninew/sound/19/05/01-C-4-4.mp3"
"kora’","全部","https://web.klokah.tw/ninew/sound/19/05/01-C-4-5.mp3"
"angṟat min na mama’ ka cami.","我們是一群勤快的螞蟻。","https://web.klokah.tw/ninew/sound/19/05/01-B-5.mp3"
"angṟat","勤勞的","https://web.klokah.tw/ninew/sound/19/05/01-C-5-1.mp3"
"min","我們","https://web.klokah.tw/ninew/sound/19/05/01-C-5-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/19/05/01-C-5-3.mp3"
"mama’","螞蟻","https://web.klokah.tw/ninew/sound/19/05/01-C-5-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/01-C-5-5.mp3"
"cami","我們","https://web.klokah.tw/ninew/sound/19/05/01-C-5-6.mp3"
"cel inu’ ka Watan lu Boya?","Watan和Boya在哪裡？","https://web.klokah.tw/ninew/sound/19/05/02-B-1.mp3"
"cel","在（那）；有","https://web.klokah.tw/ninew/sound/19/05/02-C-1-1.mp3"
"inu’","哪裡","https://web.klokah.tw/ninew/sound/19/05/02-C-1-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/02-C-1-3.mp3"
"Watan","（男子名）","https://web.klokah.tw/ninew/sound/19/05/02-C-1-4.mp3"
"lu","和","https://web.klokah.tw/ninew/sound/19/05/02-C-1-5.mp3"
"Boya","（男子名）","https://web.klokah.tw/ninew/sound/19/05/02-C-1-6.mp3"
"cel maki’ ci ka patatalaman,","他們在運動場上，","https://web.klokah.tw/ninew/sound/19/05/02-B-2.mp3"
"cel","在（那）；有","https://web.klokah.tw/ninew/sound/19/05/02-C-2-1.mp3"
"maki’","在","https://web.klokah.tw/ninew/sound/19/05/02-C-2-2.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/19/05/02-C-2-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/02-C-2-4.mp3"
"patatalaman","運動場","https://web.klokah.tw/ninew/sound/19/05/02-C-2-5.mp3"
"cel macacapung matatalang ka laha’ haca.","他們在比賽跑步。","https://web.klokah.tw/ninew/sound/19/05/02-B-3.mp3"
"cel","在（那）；有","https://web.klokah.tw/ninew/sound/19/05/02-C-3-1.mp3"
"macacapung","比賽","https://web.klokah.tw/ninew/sound/19/05/02-C-3-2.mp3"
"matatalang","跑步","https://web.klokah.tw/ninew/sound/19/05/02-C-3-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/02-C-3-4.mp3"
"laha’","他們","https://web.klokah.tw/ninew/sound/19/05/02-C-3-5.mp3"
"haca","那個","https://web.klokah.tw/ninew/sound/19/05/02-C-3-6.mp3"
"ima’ naha’ ka ini’bi’?","誰跑贏？","https://web.klokah.tw/ninew/sound/19/05/02-B-4.mp3"
"ima’","誰","https://web.klokah.tw/ninew/sound/19/05/02-C-4-1.mp3"
"naha","他們","https://web.klokah.tw/ninew/sound/19/05/02-C-4-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/02-C-4-3.mp3"
"ini’bi’","贏","https://web.klokah.tw/ninew/sound/19/05/02-C-4-4.mp3"
"as munak ba’iy ci Boya,","我就知道是Boya，","https://web.klokah.tw/ninew/sound/19/05/02-B-5.mp3"
"as munak","我就","https://web.klokah.tw/ninew/sound/19/05/02-C-5-1.mp3"
"ba’iy","知道","https://web.klokah.tw/ninew/sound/19/05/02-C-5-2.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/19/05/02-C-5-3.mp3"
"Boya","（男子名）","https://web.klokah.tw/ninew/sound/19/05/02-C-5-4.mp3"
"angṟat nak sunbaba’ karirex ka hiya’.","因為他天天努力練習。","https://web.klokah.tw/ninew/sound/19/05/02-B-6.mp3"
"angṟat","勤勞，努力","https://web.klokah.tw/ninew/sound/19/05/02-C-6-1.mp3"
"nak","比較","https://web.klokah.tw/ninew/sound/19/05/02-C-6-2.mp3"
"sunbaba’","練習","https://web.klokah.tw/ninew/sound/19/05/02-C-6-3.mp3"
"karirex","每天","https://web.klokah.tw/ninew/sound/19/05/02-C-6-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/02-C-6-5.mp3"
"hiya’","他","https://web.klokah.tw/ninew/sound/19/05/02-C-6-6.mp3"
"pumaṟah ka yaba’ mu,","我的爸爸是一位農夫，","https://web.klokah.tw/ninew/sound/19/05/03-B-1.mp3"
"pumaṟah","農夫","https://web.klokah.tw/ninew/sound/19/05/03-C-1-1.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/03-C-1-2.mp3"
"yaba’","爸爸","https://web.klokah.tw/ninew/sound/19/05/03-C-1-3.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/19/05/03-C-1-4.mp3"
"matabuk cunlak karirex.","每天在田裡耕作很辛苦。","https://web.klokah.tw/ninew/sound/19/05/03-B-2.mp3"
"matabuk","很辛苦","https://web.klokah.tw/ninew/sound/19/05/03-C-2-1.mp3"
"cunlak","耕田","https://web.klokah.tw/ninew/sound/19/05/03-C-2-2.mp3"
"karirex","每天","https://web.klokah.tw/ninew/sound/19/05/03-C-2-3.mp3"
"makilux na wagi’ ka tunux ni,","太陽曬了他的頭，","https://web.klokah.tw/ninew/sound/19/05/03-B-3.mp3"
"makilux","很熱","https://web.klokah.tw/ninew/sound/19/05/03-C-3-1.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/19/05/03-C-3-2.mp3"
"wagi’","小時；太陽","https://web.klokah.tw/ninew/sound/19/05/03-C-3-3.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/03-C-3-4.mp3"
"tunux","頭","https://web.klokah.tw/ninew/sound/19/05/03-C-3-5.mp3"
"ni","他","https://web.klokah.tw/ninew/sound/19/05/03-C-3-6.mp3"
"mahuṟi’ na rinang kora’ ka lukus ni la.","汗水弄濕了他的衣服。","https://web.klokah.tw/ninew/sound/19/05/03-B-4.mp3"
"mahuṟi’","濕","https://web.klokah.tw/ninew/sound/19/05/03-C-4-1.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/19/05/03-C-4-2.mp3"
"rinang","汗水","https://web.klokah.tw/ninew/sound/19/05/03-C-4-3.mp3"
"kora’","全部","https://web.klokah.tw/ninew/sound/19/05/03-C-4-4.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/03-C-4-5.mp3"
"lukus","衣服","https://web.klokah.tw/ninew/sound/19/05/03-C-4-6.mp3"
"ni","他","https://web.klokah.tw/ninew/sound/19/05/03-C-4-7.mp3"
"la","[助]","https://web.klokah.tw/ninew/sound/19/05/03-C-4-8.mp3"
"payux ka kinloh ni pagiy ci pilaw,","今年稻米豐收，","https://web.klokah.tw/ninew/sound/19/05/03-B-5.mp3"
"payux","很多","https://web.klokah.tw/ninew/sound/19/05/03-C-5-1.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/03-C-5-2.mp3"
"kinloh","收穫","https://web.klokah.tw/ninew/sound/19/05/03-C-5-3.mp3"
"ni","他","https://web.klokah.tw/ninew/sound/19/05/03-C-5-4.mp3"
"pagiy","稻","https://web.klokah.tw/ninew/sound/19/05/03-C-5-5.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/19/05/03-C-5-6.mp3"
"pilaw","今年","https://web.klokah.tw/ninew/sound/19/05/03-C-5-7.mp3"
"ma’as caṟung ka yaba’ mu, bale’ masise’.","爸爸高興得笑呵呵。","https://web.klokah.tw/ninew/sound/19/05/03-B-6.mp3"
"ma’as","高興","https://web.klokah.tw/ninew/sound/19/05/03-C-6-1.mp3"
"caṟung","非常；真的","https://web.klokah.tw/ninew/sound/19/05/03-C-6-2.mp3"
"ka","[主]","https://web.klokah.tw/ninew/sound/19/05/03-C-6-3.mp3"
"yaba’","爸爸","https://web.klokah.tw/ninew/sound/19/05/03-C-6-4.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/19/05/03-C-6-5.mp3"
"bale’","正好","https://web.klokah.tw/ninew/sound/19/05/03-C-6-6.mp3"
"masise’","笑呵呵","https://web.klokah.tw/ninew/sound/19/05/03-C-6-7.mp3"
"kelan cu tutux na ritensya’,","我有一台腳踏車，","https://web.klokah.tw/ninew/sound/19/05/04-B-1.mp3"
"kelan","有","https://web.klokah.tw/ninew/sound/19/05/04-C-1-1.mp3"
"cu","我","https://web.klokah.tw/ninew/sound/19/05/04-C-1-2.mp3"
