"sinsi, ’inava u diya?(sinsi, ’inavayan!)","老師還好嗎？（老師好！）","https://web.klokah.tw/ninew/sound/04/01/01-B-1.mp3"
"malalup","忘記","https://web.klokah.tw/ninew/sound/04/04/02-C-4-3.mp3"
"mitalupung","戴帽子","https://web.klokah.tw/ninew/sound/04/04/02-C-4-4.mp3"
"intaw","她","https://web.klokah.tw/ninew/sound/04/04/02-C-4-5.mp3"
"karuwa ku muiyan nu piya ta kare’alri?","當我們吃過午飯後我可以外出嗎？","https://web.klokah.tw/ninew/sound/04/04/03-B-1.mp3"
"karuwa","可以","https://web.klokah.tw/ninew/sound/04/04/03-C-1-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/04/04/03-C-1-2.mp3"
"muiyan","外出","https://web.klokah.tw/ninew/sound/04/04/03-C-1-3.mp3"
"nu","當；如果","https://web.klokah.tw/ninew/sound/04/04/03-C-1-4.mp3"
"piya","完畢","https://web.klokah.tw/ninew/sound/04/04/03-C-1-5.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/04/04/03-C-1-6.mp3"
"kare’alri","午飯","https://web.klokah.tw/ninew/sound/04/04/03-C-1-7.mp3"
"amana muiyan, pacev na ’udalr!","不可以外出，雨下得很大呢！","https://web.klokah.tw/ninew/sound/04/04/03-B-2.mp3"
"amana","不可以","https://web.klokah.tw/ninew/sound/04/04/03-C-2-1.mp3"
"muiyan","外出","https://web.klokah.tw/ninew/sound/04/04/03-C-2-2.mp3"
"pacev","嚴重的；強烈的","https://web.klokah.tw/ninew/sound/04/04/03-C-2-3.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/04/03-C-2-4.mp3"
"’udalr","雨","https://web.klokah.tw/ninew/sound/04/04/03-C-2-5.mp3"
"nu madiyadi na ’udalr mu, karuwa ku muiyan?","如果雨停了，我可以出去嗎？","https://web.klokah.tw/ninew/sound/04/04/03-B-3.mp3"
"nu","當；如果","https://web.klokah.tw/ninew/sound/04/04/03-C-3-1.mp3"
"madiyadi","停止","https://web.klokah.tw/ninew/sound/04/04/03-C-3-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/04/03-C-3-3.mp3"
"’udalr","雨","https://web.klokah.tw/ninew/sound/04/04/03-C-3-4.mp3"
"mu","[虛]","https://web.klokah.tw/ninew/sound/04/04/03-C-3-5.mp3"
"karuwa","可以","https://web.klokah.tw/ninew/sound/04/04/03-C-3-6.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/04/04/03-C-3-7.mp3"
"muiyan","外出","https://web.klokah.tw/ninew/sound/04/04/03-C-3-8.mp3"
"ai, amana malalup muruma’ nu alalusu kadaw!","好的，當太陽下山時不可以忘記回家！","https://web.klokah.tw/ninew/sound/04/04/03-B-4.mp3"
"ai","好的","https://web.klokah.tw/ninew/sound/04/04/03-C-4-1.mp3"
"amana","不可以","https://web.klokah.tw/ninew/sound/04/04/03-C-4-2.mp3"
"malalup","忘記","https://web.klokah.tw/ninew/sound/04/04/03-C-4-3.mp3"
"muruma’","回家","https://web.klokah.tw/ninew/sound/04/04/03-C-4-4.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/04/04/03-C-4-5.mp3"
"alalusu","低垂","https://web.klokah.tw/ninew/sound/04/04/03-C-4-6.mp3"
"kadaw","太陽","https://web.klokah.tw/ninew/sound/04/04/03-C-4-7.mp3"
"nantu inupanayan na wari nu ’emanan i mumu.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/04/04/04-B-1.mp3"
"nantu","她（的）","https://web.klokah.tw/ninew/sound/04/04/04-C-1-1.mp3"
"inupanayan na wari","生日","https://web.klokah.tw/ninew/sound/04/04/04-C-1-2.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/04/04/04-C-1-3.mp3"
"’emanan","明天","https://web.klokah.tw/ninew/sound/04/04/04-C-1-4.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/04-C-1-5.mp3"
"mumu","祖母","https://web.klokah.tw/ninew/sound/04/04/04-C-1-6.mp3"
"mukasa mi di valri demaway da ’avay harem kana wari.","今天我和姊姊一起做了一個糯米糕。","https://web.klokah.tw/ninew/sound/04/04/04-B-2.mp3"
"mukasa","一起","https://web.klokah.tw/ninew/sound/04/04/04-C-2-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/04/04-C-2-2.mp3"
"di","[虛]","https://web.klokah.tw/ninew/sound/04/04/04-C-2-3.mp3"
"valri","我的哥哥；姊姊","https://web.klokah.tw/ninew/sound/04/04/04-C-2-4.mp3"
"demaway","製作","https://web.klokah.tw/ninew/sound/04/04/04-C-2-5.mp3"
"da","[虛]","https://web.klokah.tw/ninew/sound/04/04/04-C-2-6.mp3"
"’avay","糯米糕類","https://web.klokah.tw/ninew/sound/04/04/04-C-2-7.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/04/04/04-C-2-8.mp3"
"kana","[虛]","https://web.klokah.tw/ninew/sound/04/04/04-C-2-9.mp3"
"wari","天","https://web.klokah.tw/ninew/sound/04/04/04-C-2-10.mp3"
"vaveray kani mumu nu ’emanan.","明天要送給阿嬤。","https://web.klokah.tw/ninew/sound/04/04/04-B-3.mp3"
"vaveray","要送給","https://web.klokah.tw/ninew/sound/04/04/04-C-3-1.mp3"
"kani","[虛]","https://web.klokah.tw/ninew/sound/04/04/04-C-3-2.mp3"
"mumu","祖母","https://web.klokah.tw/ninew/sound/04/04/04-C-3-3.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/04/04/04-C-3-4.mp3"
"’emanan","明天","https://web.klokah.tw/ninew/sound/04/04/04-C-3-5.mp3"
"maranger mi pakasemangal kani mumu.","我們希望讓祖母歡喜。","https://web.klokah.tw/ninew/sound/04/04/04-B-4.mp3"
"maranger","希望","https://web.klokah.tw/ninew/sound/04/04/04-C-4-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/04/04-C-4-2.mp3"
"pakasemangal","使…歡喜","https://web.klokah.tw/ninew/sound/04/04/04-C-4-3.mp3"
"kani","[虛]","https://web.klokah.tw/ninew/sound/04/04/04-C-4-4.mp3"
"mumu","祖母","https://web.klokah.tw/ninew/sound/04/04/04-C-4-5.mp3"
"i eman u?","你是誰呀？","https://web.klokah.tw/ninew/sound/04/04/05-B-1.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/05-C-1-1.mp3"
"eman","誰","https://web.klokah.tw/ninew/sound/04/04/05-C-1-2.mp3"
"u","你","https://web.klokah.tw/ninew/sound/04/04/05-C-1-3.mp3"
"mumu, i Sunay ku di i Tuku, cuwalray mi diya!","阿嬤，我們是Sunay和Tuku，請幫我們開門！","https://web.klokah.tw/ninew/sound/04/04/05-B-2.mp3"
"mumu","阿嬤","https://web.klokah.tw/ninew/sound/04/04/05-C-2-1.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/05-C-2-2.mp3"
"Sunay","（人名）","https://web.klokah.tw/ninew/sound/04/04/05-C-2-3.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/04/04/05-C-2-4.mp3"
"di","和","https://web.klokah.tw/ninew/sound/04/04/05-C-2-5.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/05-C-2-6.mp3"
"Tuku","（人名）","https://web.klokah.tw/ninew/sound/04/04/05-C-2-7.mp3"
"cuwalray","幫…開","https://web.klokah.tw/ninew/sound/04/04/05-C-2-8.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/04/05-C-2-9.mp3"
"diya","請；一下","https://web.klokah.tw/ninew/sound/04/04/05-C-2-10.mp3"
"yi! mau inmu, salaw ku sare’ed kanmu.","咦！原來是你們，我好想念你們。","https://web.klokah.tw/ninew/sound/04/04/05-B-3.mp3"
"yi","[虛]","https://web.klokah.tw/ninew/sound/04/04/05-C-3-1.mp3"
"mau","是","https://web.klokah.tw/ninew/sound/04/04/05-C-3-2.mp3"
"inmu","你們","https://web.klokah.tw/ninew/sound/04/04/05-C-3-3.mp3"
"salaw","非常","https://web.klokah.tw/ninew/sound/04/04/05-C-3-4.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/04/04/05-C-3-5.mp3"
"sare’ed","想念","https://web.klokah.tw/ninew/sound/04/04/05-C-3-6.mp3"
"kanmu","你們","https://web.klokah.tw/ninew/sound/04/04/05-C-3-7.mp3"
"mumu, kadalikedik lra!","阿嬤，祝您身心健康喔！","https://web.klokah.tw/ninew/sound/04/04/05-B-4.mp3"
"mumu","阿嬤","https://web.klokah.tw/ninew/sound/04/04/05-C-4-1.mp3"
"kadalikedik","要身心健康","https://web.klokah.tw/ninew/sound/04/04/05-C-4-2.mp3"
"lra","[虛]","https://web.klokah.tw/ninew/sound/04/04/05-C-4-3.mp3"
"tu palrupe’aw tu maca i mumu kiyanun,","阿嬤閉上眼睛許願，","https://web.klokah.tw/ninew/sound/04/04/06-B-1.mp3"
"tu","她","https://web.klokah.tw/ninew/sound/04/04/06-C-1-1.mp3"
"palrupe’aw","使…閉眼；使…睡著","https://web.klokah.tw/ninew/sound/04/04/06-C-1-2.mp3"
"tu","她的","https://web.klokah.tw/ninew/sound/04/04/06-C-1-3.mp3"
"maca","眼睛","https://web.klokah.tw/ninew/sound/04/04/06-C-1-4.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/06-C-1-5.mp3"
"mumu","祖父母","https://web.klokah.tw/ninew/sound/04/04/06-C-1-6.mp3"
"kiyanun","許願，祈禱","https://web.klokah.tw/ninew/sound/04/04/06-C-1-7.mp3"
"paretelun kiyanun,","許了三次的願望：","https://web.klokah.tw/ninew/sound/04/04/06-B-2.mp3"
"paretelun","三次","https://web.klokah.tw/ninew/sound/04/04/06-C-2-1.mp3"
"kiyanun","許願，祈禱","https://web.klokah.tw/ninew/sound/04/04/06-C-2-2.mp3"
"maranger pakadika ma’idang kaniyam.","希望使我們快點長大。","https://web.klokah.tw/ninew/sound/04/04/06-B-3.mp3"
"maranger","希望","https://web.klokah.tw/ninew/sound/04/04/06-C-3-1.mp3"
"pakadika","使…快點","https://web.klokah.tw/ninew/sound/04/04/06-C-3-2.mp3"
"ma’idang","長大","https://web.klokah.tw/ninew/sound/04/04/06-C-3-3.mp3"
"kaniniyam","我們","https://web.klokah.tw/ninew/sound/04/04/06-C-3-4.mp3"
"maranger paka’inava kaniyam i savak saruma’enan.","希望我們全家人都平安。","https://web.klokah.tw/ninew/sound/04/04/06-B-4.mp3"
"maranger","希望","https://web.klokah.tw/ninew/sound/04/04/06-C-4-1.mp3"
"paka’inava","使…平安","https://web.klokah.tw/ninew/sound/04/04/06-C-4-2.mp3"
"kaniyam","我們","https://web.klokah.tw/ninew/sound/04/04/06-C-4-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/06-C-4-4.mp3"
"savak","家裡面","https://web.klokah.tw/ninew/sound/04/04/06-C-4-5.mp3"
"saruma’enan","全家人","https://web.klokah.tw/ninew/sound/04/04/06-C-4-6.mp3"
"maranger pakavulay di miakan kanini na ’ami.","希望我們今年收成豐盛。","https://web.klokah.tw/ninew/sound/04/04/06-B-5.mp3"
"maranger","希望","https://web.klokah.tw/ninew/sound/04/04/06-C-5-1.mp3"
"pakavulay","使…美好","https://web.klokah.tw/ninew/sound/04/04/06-C-5-2.mp3"
"di","[虛]","https://web.klokah.tw/ninew/sound/04/04/06-C-5-3.mp3"
"miakan","豐收","https://web.klokah.tw/ninew/sound/04/04/06-C-5-4.mp3"
"kanini na ’ami","今年","https://web.klokah.tw/ninew/sound/04/04/06-C-5-5.mp3"
"pidaya wariyan nu saliyusan?","一個星期有幾天？","https://web.klokah.tw/ninew/sound/04/04/07-B-1.mp3"
"pidaya","多少","https://web.klokah.tw/ninew/sound/04/04/07-C-1-1.mp3"
"wariyan","天數","https://web.klokah.tw/ninew/sound/04/04/07-C-1-2.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/04/04/07-C-1-3.mp3"
"saliyusan","一星期","https://web.klokah.tw/ninew/sound/04/04/07-C-1-4.mp3"
"pituwa wariyan nu saliyusan.","一個星期有七天。","https://web.klokah.tw/ninew/sound/04/04/07-B-2.mp3"
"pituwa","七個","https://web.klokah.tw/ninew/sound/04/04/07-C-2-1.mp3"
"wariyan","天數","https://web.klokah.tw/ninew/sound/04/04/07-C-2-2.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/04/04/07-C-2-3.mp3"
"saliyusan","一星期","https://web.klokah.tw/ninew/sound/04/04/07-C-2-4.mp3"
"pukapida wariyan da saliyusan harem?","今天星期幾？","https://web.klokah.tw/ninew/sound/04/04/07-B-3.mp3"
"pukapida","第幾個","https://web.klokah.tw/ninew/sound/04/04/07-C-3-1.mp3"
"wariyan","天數","https://web.klokah.tw/ninew/sound/04/04/07-C-3-2.mp3"
"da","[虛]","https://web.klokah.tw/ninew/sound/04/04/07-C-3-3.mp3"
"saliyusan","一星期","https://web.klokah.tw/ninew/sound/04/04/07-C-3-4.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/04/04/07-C-3-5.mp3"
"kasede’an harem.","今天是星期天。","https://web.klokah.tw/ninew/sound/04/04/07-B-4.mp3"
"kasede’an","星期天","https://web.klokah.tw/ninew/sound/04/04/07-C-4-1.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/04/04/07-C-4-2.mp3"
"yawa mi lihaya i kiyokay.","我們要去教會做禮拜。","https://web.klokah.tw/ninew/sound/04/04/07-B-5.mp3"
"yawa","往","https://web.klokah.tw/ninew/sound/04/04/07-C-5-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/04/07-C-5-2.mp3"
"lihaya","做禮拜","https://web.klokah.tw/ninew/sound/04/04/07-C-5-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/07-C-5-4.mp3"
"kiyokay","教會","https://web.klokah.tw/ninew/sound/04/04/07-C-5-5.mp3"
"ma’idang na danum i dinanumam nu derun,","夏天的溪水很充沛，","https://web.klokah.tw/ninew/sound/04/04/08-B-1.mp3"
"ma’idang","大的","https://web.klokah.tw/ninew/sound/04/04/08-C-1-1.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/04/08-C-1-2.mp3"
"danum","水","https://web.klokah.tw/ninew/sound/04/04/08-C-1-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/08-C-1-4.mp3"
"dinanumam","溪水","https://web.klokah.tw/ninew/sound/04/04/08-C-1-5.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/04/04/08-C-1-6.mp3"
"derun","夏天","https://web.klokah.tw/ninew/sound/04/04/08-C-1-7.mp3"
"makiteng na danum i dinanumam nu vuceliyan.","冬天的溪水很稀小。","https://web.klokah.tw/ninew/sound/04/04/08-B-2.mp3"
"makiteng","小","https://web.klokah.tw/ninew/sound/04/04/08-C-2-1.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/04/08-C-2-2.mp3"
"danum","水","https://web.klokah.tw/ninew/sound/04/04/08-C-2-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/08-C-2-4.mp3"
"dinanumam","溪水","https://web.klokah.tw/ninew/sound/04/04/08-C-2-5.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/04/04/08-C-2-6.mp3"
"vuceliyan","冬天","https://web.klokah.tw/ninew/sound/04/04/08-C-2-7.mp3"
"katalaulepan mi kana derun harem.","我們現在是放暑假。","https://web.klokah.tw/ninew/sound/04/04/08-B-3.mp3"
"katalaulepan","假期","https://web.klokah.tw/ninew/sound/04/04/08-C-3-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/04/08-C-3-2.mp3"
"kana","[虛]","https://web.klokah.tw/ninew/sound/04/04/08-C-3-3.mp3"
"derun","夏天","https://web.klokah.tw/ninew/sound/04/04/08-C-3-4.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/04/04/08-C-3-5.mp3"
"aymu, sadu a valiw.","可是，有很多颱風。","https://web.klokah.tw/ninew/sound/04/04/08-B-4.mp3"
"aymu","可是","https://web.klokah.tw/ninew/sound/04/04/08-C-4-1.mp3"
"sadu","很多的","https://web.klokah.tw/ninew/sound/04/04/08-C-4-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/04/04/08-C-4-3.mp3"
"valiw","颱風","https://web.klokah.tw/ninew/sound/04/04/08-C-4-4.mp3"
"venavaliw harem di yawa mu i kungkuwan?","颱風了，今天你們仍要上學嗎？","https://web.klokah.tw/ninew/sound/04/04/09-B-1.mp3"
"venavaliw","颳颱風","https://web.klokah.tw/ninew/sound/04/04/09-C-1-1.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/04/04/09-C-1-2.mp3"
"di","[虛]","https://web.klokah.tw/ninew/sound/04/04/09-C-1-3.mp3"
"yawa","前往","https://web.klokah.tw/ninew/sound/04/04/09-C-1-4.mp3"
"mu","你們","https://web.klokah.tw/ninew/sound/04/04/09-C-1-5.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/09-C-1-6.mp3"
"kungkuwan","學校","https://web.klokah.tw/ninew/sound/04/04/09-C-1-7.mp3"
"adi mi yawa i kungkuwan harem.","我們今天不必上學。","https://web.klokah.tw/ninew/sound/04/04/09-B-2.mp3"
"adi","不必","https://web.klokah.tw/ninew/sound/04/04/09-C-2-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/04/09-C-2-2.mp3"
"yawa","前往","https://web.klokah.tw/ninew/sound/04/04/09-C-2-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/09-C-2-4.mp3"
"kungkuwan","學校","https://web.klokah.tw/ninew/sound/04/04/09-C-2-5.mp3"
"harem","現在；今天","https://web.klokah.tw/ninew/sound/04/04/09-C-2-6.mp3"
"kikadu i savak, amana muiyan.","留在屋子裡，別亂跑。","https://web.klokah.tw/ninew/sound/04/04/09-B-3.mp3"
"kikadu","留在","https://web.klokah.tw/ninew/sound/04/04/09-C-3-1.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/09-C-3-2.mp3"
"savak","裡面","https://web.klokah.tw/ninew/sound/04/04/09-C-3-3.mp3"
"amana","不可以","https://web.klokah.tw/ninew/sound/04/04/09-C-3-4.mp3"
"muiyan","出去","https://web.klokah.tw/ninew/sound/04/04/09-C-3-5.mp3"
"ai, kiyalrivak mi.","好的，我們會小心。","https://web.klokah.tw/ninew/sound/04/04/09-B-4.mp3"
"ai","好的","https://web.klokah.tw/ninew/sound/04/04/09-C-4-1.mp3"
"kiyalrivak","會小心；會注意","https://web.klokah.tw/ninew/sound/04/04/09-C-4-2.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/04/09-C-4-3.mp3"
"vencaceli lra, mavur lra na vartenuk.","秋天到了，橘子成熟了。","https://web.klokah.tw/ninew/sound/04/04/10-B-1.mp3"
"vencaceli","秋天到了","https://web.klokah.tw/ninew/sound/04/04/10-C-1-1.mp3"
"lra","[虛]","https://web.klokah.tw/ninew/sound/04/04/10-C-1-2.mp3"
"mavur","成熟（果實紅了）","https://web.klokah.tw/ninew/sound/04/04/10-C-1-3.mp3"
"lra","[虛]","https://web.klokah.tw/ninew/sound/04/04/10-C-1-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/04/10-C-1-5.mp3"
"vartenuk","橘子","https://web.klokah.tw/ninew/sound/04/04/10-C-1-6.mp3"
"mena’u ta i henan mu, ulra a rema’at di dangdarang di malulu’.","我們看見山上，有綠有紅也有黃。","https://web.klokah.tw/ninew/sound/04/04/10-B-2.mp3"
"mena’u","看見","https://web.klokah.tw/ninew/sound/04/04/10-C-2-1.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/04/04/10-C-2-2.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/04/10-C-2-3.mp3"
"henan","山上","https://web.klokah.tw/ninew/sound/04/04/10-C-2-4.mp3"
"mu","[虛]","https://web.klokah.tw/ninew/sound/04/04/10-C-2-5.mp3"
"ulra","有","https://web.klokah.tw/ninew/sound/04/04/10-C-2-6.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/04/04/10-C-2-7.mp3"
"rema’at","綠色","https://web.klokah.tw/ninew/sound/04/04/10-C-2-8.mp3"
"di","和","https://web.klokah.tw/ninew/sound/04/04/10-C-2-9.mp3"
"dangdarang","紅色","https://web.klokah.tw/ninew/sound/04/04/10-C-2-10.mp3"
"di","和","https://web.klokah.tw/ninew/sound/04/04/10-C-2-11.mp3"
"malulu’","黃色","https://web.klokah.tw/ninew/sound/04/04/10-C-2-12.mp3"
"muhenan kivartenuka na Tuku saruma’enan.","Tuku一家人上山摘橘子去。","https://web.klokah.tw/ninew/sound/04/04/10-B-3.mp3"
"muhenan","往山上","https://web.klokah.tw/ninew/sound/04/04/10-C-3-1.mp3"
"kivartenuka","摘橘子去","https://web.klokah.tw/ninew/sound/04/04/10-C-3-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/04/10-C-3-3.mp3"
"Tuku","（人名）","https://web.klokah.tw/ninew/sound/04/04/10-C-3-4.mp3"
"saruma’enan","全家人","https://web.klokah.tw/ninew/sound/04/04/10-C-3-5.mp3"
"adi repidan matemuy lra nantaw padekan.","沒多久（不一會兒）他們的揹籃就已裝滿了。","https://web.klokah.tw/ninew/sound/04/04/10-B-4.mp3"
"adi","沒有","https://web.klokah.tw/ninew/sound/04/04/10-C-4-1.mp3"
"repidan","一會兒","https://web.klokah.tw/ninew/sound/04/04/10-C-4-2.mp3"
"matemuy","裝滿","https://web.klokah.tw/ninew/sound/04/04/10-C-4-3.mp3"
"lra","[虛]","https://web.klokah.tw/ninew/sound/04/04/10-C-4-4.mp3"
"nantaw","他們（的）","https://web.klokah.tw/ninew/sound/04/04/10-C-4-5.mp3"
"padekan","揹籃","https://web.klokah.tw/ninew/sound/04/04/10-C-4-6.mp3"
"salepunan mi a ’ivavureng.","我們是一群螞蟻。","https://web.klokah.tw/ninew/sound/04/05/01-B-1.mp3"
"salepunan","一群的","https://web.klokah.tw/ninew/sound/04/05/01-C-1-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/05/01-C-1-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/04/05/01-C-1-3.mp3"
"’ivavureng","螞蟻","https://web.klokah.tw/ninew/sound/04/05/01-C-1-4.mp3"
"ra’emec mi kikarun.","我們很勤勞工作。","https://web.klokah.tw/ninew/sound/04/05/01-B-2.mp3"
"ra’emec","勤勞","https://web.klokah.tw/ninew/sound/04/05/01-C-2-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/05/01-C-2-2.mp3"
"kikarun","工作","https://web.klokah.tw/ninew/sound/04/05/01-C-2-3.mp3"
"na veras i dadare’ di na ’uled i makalusu kana kawi,","地上的米粒和樹下的蟲，","https://web.klokah.tw/ninew/sound/04/05/01-B-3.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/05/01-C-3-1.mp3"
"veras","米粒","https://web.klokah.tw/ninew/sound/04/05/01-C-3-2.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/05/01-C-3-3.mp3"
"dadare’","地上","https://web.klokah.tw/ninew/sound/04/05/01-C-3-4.mp3"
"di","和","https://web.klokah.tw/ninew/sound/04/05/01-C-3-5.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/05/01-C-3-6.mp3"
"’uled","蟲","https://web.klokah.tw/ninew/sound/04/05/01-C-3-7.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/05/01-C-3-8.mp3"
"makalusu","下方","https://web.klokah.tw/ninew/sound/04/05/01-C-3-9.mp3"
"kana","[虛]","https://web.klokah.tw/ninew/sound/04/05/01-C-3-10.mp3"
"kawi","樹","https://web.klokah.tw/ninew/sound/04/05/01-C-3-11.mp3"
"niyam akucaw peniya puruma’.","我們全都搬回家。","https://web.klokah.tw/ninew/sound/04/05/01-B-4.mp3"
"niyam","我們","https://web.klokah.tw/ninew/sound/04/05/01-C-4-1.mp3"
"akucaw","搬","https://web.klokah.tw/ninew/sound/04/05/01-C-4-2.mp3"
"peniya","全部","https://web.klokah.tw/ninew/sound/04/05/01-C-4-3.mp3"
"puruma’","帶回家","https://web.klokah.tw/ninew/sound/04/05/01-C-4-4.mp3"
"mau mi na ra’a’emecan na ’ivavureng.","我們都是勤快的螞蟻。","https://web.klokah.tw/ninew/sound/04/05/01-B-5.mp3"
"mau","是","https://web.klokah.tw/ninew/sound/04/05/01-C-5-1.mp3"
"mi","我們","https://web.klokah.tw/ninew/sound/04/05/01-C-5-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/05/01-C-5-3.mp3"
"ra’a’emecan","勤快的","https://web.klokah.tw/ninew/sound/04/05/01-C-5-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/05/01-C-5-5.mp3"
"’ivavureng","螞蟻","https://web.klokah.tw/ninew/sound/04/05/01-C-5-6.mp3"
"ulra i iyan i Sunay di i Lrimkan?","Sunay和Lrimkan在哪裡？","https://web.klokah.tw/ninew/sound/04/05/02-B-1.mp3"
"ulra","有；在","https://web.klokah.tw/ninew/sound/04/05/02-C-1-1.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/05/02-C-1-2.mp3"
"iyan","哪裡","https://web.klokah.tw/ninew/sound/04/05/02-C-1-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/05/02-C-1-4.mp3"
"Sunay","（人名）","https://web.klokah.tw/ninew/sound/04/05/02-C-1-5.mp3"
"di","和","https://web.klokah.tw/ninew/sound/04/05/02-C-1-6.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/05/02-C-1-7.mp3"
"Lrimkan","（人名）","https://web.klokah.tw/ninew/sound/04/05/02-C-1-8.mp3"
"ulra i pa’ari’ariyan nadu.","他們在運動場上。","https://web.klokah.tw/ninew/sound/04/05/02-B-2.mp3"
"ulra","有；在","https://web.klokah.tw/ninew/sound/04/05/02-C-2-1.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/05/02-C-2-2.mp3"
"pa’ari’ariyan","運動場；競賽場","https://web.klokah.tw/ninew/sound/04/05/02-C-2-3.mp3"
"nadu","他們","https://web.klokah.tw/ninew/sound/04/05/02-C-2-4.mp3"
"ma’ari’ari pavekas nadu.","他們在比賽跑步。","https://web.klokah.tw/ninew/sound/04/05/02-B-3.mp3"
"ma’ari’ari","比賽","https://web.klokah.tw/ninew/sound/04/05/02-C-3-1.mp3"
"pavekas","跑步","https://web.klokah.tw/ninew/sound/04/05/02-C-3-2.mp3"
"nadu","他們","https://web.klokah.tw/ninew/sound/04/05/02-C-3-3.mp3"
"i iman na marakerevat pavekas?","誰跑得較快？","https://web.klokah.tw/ninew/sound/04/05/02-B-4.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/05/02-C-4-1.mp3"
"iman","誰","https://web.klokah.tw/ninew/sound/04/05/02-C-4-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/04/05/02-C-4-3.mp3"
"marakerevat","較有力","https://web.klokah.tw/ninew/sound/04/05/02-C-4-4.mp3"
"pavekas","跑","https://web.klokah.tw/ninew/sound/04/05/02-C-4-5.mp3"
"marakerevat i Lrimkan.","Lrimkan比較快。","https://web.klokah.tw/ninew/sound/04/05/02-B-5.mp3"
"marakerevat","較有力","https://web.klokah.tw/ninew/sound/04/05/02-C-5-1.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/04/05/02-C-5-2.mp3"
"Lrimkan","（人名）","https://web.klokah.tw/ninew/sound/04/05/02-C-5-3.mp3"
