"nengi aisu ni?","你好嗎？","https://web.klokah.tw/ninew/sound/31/01/01-B-1.mp3"
"ti","[類別詞]","https://web.klokah.tw/ninew/sound/31/03/08-C-2-5.mp3"
"abas","（人名）","https://web.klokah.tw/ninew/sound/31/03/08-C-2-6.mp3"
"mai","不","https://web.klokah.tw/ninew/sound/31/03/08-C-2-7.mp3"
"ta","在；[位]","https://web.klokah.tw/ninew/sound/31/03/08-C-2-8.mp3"
"leppawan","家裡","https://web.klokah.tw/ninew/sound/31/03/08-C-2-9.mp3"
"en ni? qumni tanan?","是嗎？什麼時候回來？","https://web.klokah.tw/ninew/sound/31/03/08-B-3.mp3"
"en","是","https://web.klokah.tw/ninew/sound/31/03/08-C-3-1.mp3"
"ni","嗎","https://web.klokah.tw/ninew/sound/31/03/08-C-3-2.mp3"
"qumni","什麼時候","https://web.klokah.tw/ninew/sound/31/03/08-C-3-3.mp3"
"tanan","回來","https://web.klokah.tw/ninew/sound/31/03/08-C-3-4.mp3"
"antangi tanan ti.","等一下就回來了。","https://web.klokah.tw/ninew/sound/31/03/08-B-4.mp3"
"antangi","一下子","https://web.klokah.tw/ninew/sound/31/03/08-C-4-1.mp3"
"tanan","回來","https://web.klokah.tw/ninew/sound/31/03/08-C-4-2.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/03/08-C-4-3.mp3"
"matiw isu tanian siRab?","你昨天去哪裡？","https://web.klokah.tw/ninew/sound/31/03/09-B-1.mp3"
"matiw","去","https://web.klokah.tw/ninew/sound/31/03/09-C-1-1.mp3"
"isu","你","https://web.klokah.tw/ninew/sound/31/03/09-C-1-2.mp3"
"tanian","哪裡","https://web.klokah.tw/ninew/sound/31/03/09-C-1-3.mp3"
"siRab","昨天","https://web.klokah.tw/ninew/sound/31/03/09-C-1-4.mp3"
"siRab matiw imi sa naung melaut tu baqi.","我們去山上拜訪阿公。","https://web.klokah.tw/ninew/sound/31/03/09-B-2.mp3"
"siRab","昨天","https://web.klokah.tw/ninew/sound/31/03/09-C-2-1.mp3"
"matiw","去","https://web.klokah.tw/ninew/sound/31/03/09-C-2-2.mp3"
"imi","我們","https://web.klokah.tw/ninew/sound/31/03/09-C-2-3.mp3"
"sa","去","https://web.klokah.tw/ninew/sound/31/03/09-C-2-4.mp3"
"naung","山上","https://web.klokah.tw/ninew/sound/31/03/09-C-2-5.mp3"
"melaut","拜訪","https://web.klokah.tw/ninew/sound/31/03/09-C-2-6.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/03/09-C-2-7.mp3"
"baqi","阿公","https://web.klokah.tw/ninew/sound/31/03/09-C-2-8.mp3"
"niana paqanan na baqi timaimu?","阿公請你們吃什麼？","https://web.klokah.tw/ninew/sound/31/03/09-B-3.mp3"
"niana","什麼","https://web.klokah.tw/ninew/sound/31/03/09-C-3-1.mp3"
"paqanan","請…吃","https://web.klokah.tw/ninew/sound/31/03/09-C-3-2.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/31/03/09-C-3-3.mp3"
"baqi","阿公","https://web.klokah.tw/ninew/sound/31/03/09-C-3-4.mp3"
"timaimu","你們","https://web.klokah.tw/ninew/sound/31/03/09-C-3-5.mp3"
"paqanan na imi ni baqi tu tenuzun seRay niRamazan lunges.","阿公請我們吃麻糬和藤心湯。","https://web.klokah.tw/ninew/sound/31/03/09-B-4.mp3"
"paqanan","請…吃","https://web.klokah.tw/ninew/sound/31/03/09-C-4-1.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/31/03/09-C-4-2.mp3"
"imi","我們","https://web.klokah.tw/ninew/sound/31/03/09-C-4-3.mp3"
"ni","[受]","https://web.klokah.tw/ninew/sound/31/03/09-C-4-4.mp3"
"baqi","阿公","https://web.klokah.tw/ninew/sound/31/03/09-C-4-5.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/03/09-C-4-6.mp3"
"tenuzun","麻糬","https://web.klokah.tw/ninew/sound/31/03/09-C-4-7.mp3"
"seRay","和","https://web.klokah.tw/ninew/sound/31/03/09-C-4-8.mp3"
"niRamazan","煮的","https://web.klokah.tw/ninew/sound/31/03/09-C-4-9.mp3"
"lunges","藤心","https://web.klokah.tw/ninew/sound/31/03/09-C-4-10.mp3"
"suppaR iku temulis.","我會畫圖。","https://web.klokah.tw/ninew/sound/31/03/10-B-1.mp3"
"suppaR","會","https://web.klokah.tw/ninew/sound/31/03/10-C-1-1.mp3"
"iku","我","https://web.klokah.tw/ninew/sound/31/03/10-C-1-2.mp3"
"temulis","畫圖","https://web.klokah.tw/ninew/sound/31/03/10-C-1-3.mp3"
"suppaR iku temulis tu tina ku.","我會畫我的媽媽。","https://web.klokah.tw/ninew/sound/31/03/10-B-2.mp3"
"suppaR","會","https://web.klokah.tw/ninew/sound/31/03/10-C-2-1.mp3"
"iku","我","https://web.klokah.tw/ninew/sound/31/03/10-C-2-2.mp3"
"temulis","圖","https://web.klokah.tw/ninew/sound/31/03/10-C-2-3.mp3"
"tu","[受]","https://web.klokah.tw/ninew/sound/31/03/10-C-2-4.mp3"
"tina","媽媽","https://web.klokah.tw/ninew/sound/31/03/10-C-2-5.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/31/03/10-C-2-6.mp3"
"Rubatang ya mata na tina ku.","我媽媽的眼睛很漂亮。","https://web.klokah.tw/ninew/sound/31/03/10-B-3.mp3"
"Rubatang","漂亮的","https://web.klokah.tw/ninew/sound/31/03/10-C-3-1.mp3"
"ya","[主]","https://web.klokah.tw/ninew/sound/31/03/10-C-3-2.mp3"
"mata","眼睛","https://web.klokah.tw/ninew/sound/31/03/10-C-3-3.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/31/03/10-C-3-4.mp3"
"tina","媽媽","https://web.klokah.tw/ninew/sound/31/03/10-C-3-5.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/31/03/10-C-3-6.mp3"
"maRung tengen buqes na.","她的頭髮又黑又長。","https://web.klokah.tw/ninew/sound/31/03/10-B-4.mp3"
"maRung","長","https://web.klokah.tw/ninew/sound/31/03/10-C-4-1.mp3"
"tengen","黑","https://web.klokah.tw/ninew/sound/31/03/10-C-4-2.mp3"
"buqes","頭髮","https://web.klokah.tw/ninew/sound/31/03/10-C-4-3.mp3"
"na","她","https://web.klokah.tw/ninew/sound/31/03/10-C-4-4.mp3"
"metama ti sezang, tedem ti.","太陽下山了，天黑了。","https://web.klokah.tw/ninew/sound/31/04/01-B-1.mp3"
"metama","下山","https://web.klokah.tw/ninew/sound/31/04/01-C-1-1.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/01-C-1-2.mp3"
"sezang","太陽","https://web.klokah.tw/ninew/sound/31/04/01-C-1-3.mp3"
"tedem","天黑","https://web.klokah.tw/ninew/sound/31/04/01-C-1-4.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/01-C-1-5.mp3"
"tedem ti, semuni ti tizik.","天黑了，蟋蟀叫了。","https://web.klokah.tw/ninew/sound/31/04/01-B-2.mp3"
"tedem","天黑","https://web.klokah.tw/ninew/sound/31/04/01-C-2-1.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/01-C-2-2.mp3"
"semuni","叫","https://web.klokah.tw/ninew/sound/31/04/01-C-2-3.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/01-C-2-4.mp3"
"tizik","蟋蟀","https://web.klokah.tw/ninew/sound/31/04/01-C-2-5.mp3"
"mezukat ti bulan, semuni ti biyat.","青蛙叫了，月亮出來了。","https://web.klokah.tw/ninew/sound/31/04/01-B-3.mp3"
"mezukat","出來","https://web.klokah.tw/ninew/sound/31/04/01-C-3-1.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/01-C-3-2.mp3"
"bulan","月亮","https://web.klokah.tw/ninew/sound/31/04/01-C-3-3.mp3"
"semuni","叫","https://web.klokah.tw/ninew/sound/31/04/01-C-3-4.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/01-C-3-5.mp3"
"biyat","青蛙","https://web.klokah.tw/ninew/sound/31/04/01-C-3-6.mp3"
"mzukat ti bulan, Rameneng ti saku.","月亮出來了，貓睡醒了。","https://web.klokah.tw/ninew/sound/31/04/01-B-4.mp3"
"mzukat","出來","https://web.klokah.tw/ninew/sound/31/04/01-C-4-1.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/01-C-4-2.mp3"
"bulan","月亮","https://web.klokah.tw/ninew/sound/31/04/01-C-4-3.mp3"
"Rameneng","睡醒","https://web.klokah.tw/ninew/sound/31/04/01-C-4-4.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/01-C-4-5.mp3"
"saku","貓","https://web.klokah.tw/ninew/sound/31/04/01-C-4-6.mp3"
"setangi deddan qayau mezukat sezang ni?","今天會出太陽嗎？","https://web.klokah.tw/ninew/sound/31/04/02-B-1.mp3"
"setangi deddan","今天","https://web.klokah.tw/ninew/sound/31/04/02-C-1-1.mp3"
"qayau","會有","https://web.klokah.tw/ninew/sound/31/04/02-C-1-2.mp3"
"mezukat","出來","https://web.klokah.tw/ninew/sound/31/04/02-C-1-3.mp3"
"sezang","太陽","https://web.klokah.tw/ninew/sound/31/04/02-C-1-4.mp3"
"ni","嗎","https://web.klokah.tw/ninew/sound/31/04/02-C-1-5.mp3"
"en, qayau sezang setangi.","是的，今天會有太陽。","https://web.klokah.tw/ninew/sound/31/04/02-B-2.mp3"
"en","是的","https://web.klokah.tw/ninew/sound/31/04/02-C-2-1.mp3"
"qayau","會有","https://web.klokah.tw/ninew/sound/31/04/02-C-2-2.mp3"
"sezang","太陽","https://web.klokah.tw/ninew/sound/31/04/02-C-2-3.mp3"
"setangi","今天","https://web.klokah.tw/ninew/sound/31/04/02-C-2-4.mp3"
"sikubu ti tina melusit ni?","媽媽外出有戴帽子嗎？","https://web.klokah.tw/ninew/sound/31/04/02-B-3.mp3"
"sikubu","戴帽子","https://web.klokah.tw/ninew/sound/31/04/02-C-3-1.mp3"
"ti","[類別詞]","https://web.klokah.tw/ninew/sound/31/04/02-C-3-2.mp3"
"tina","媽媽","https://web.klokah.tw/ninew/sound/31/04/02-C-3-3.mp3"
"melusit","外出","https://web.klokah.tw/ninew/sound/31/04/02-C-3-4.mp3"
"ni","嗎","https://web.klokah.tw/ninew/sound/31/04/02-C-3-5.mp3"
"kalingun ti sikubu aizipna.","她忘了戴帽子。","https://web.klokah.tw/ninew/sound/31/04/02-B-4.mp3"
"kalingun","忘記","https://web.klokah.tw/ninew/sound/31/04/02-C-4-1.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/02-C-4-2.mp3"
"sikubu","戴帽子","https://web.klokah.tw/ninew/sound/31/04/02-C-4-3.mp3"
"aizipna","她","https://web.klokah.tw/ninew/sound/31/04/02-C-4-4.mp3"
"setangi qemadanan nengi iku melusit ni?","今天下午我可以出去嗎？","https://web.klokah.tw/ninew/sound/31/04/03-B-1.mp3"
"setangi","今天","https://web.klokah.tw/ninew/sound/31/04/03-C-1-1.mp3"
"qemadanan","下午","https://web.klokah.tw/ninew/sound/31/04/03-C-1-2.mp3"
"nengi","可以","https://web.klokah.tw/ninew/sound/31/04/03-C-1-3.mp3"
"iku","我","https://web.klokah.tw/ninew/sound/31/04/03-C-1-4.mp3"
"melusit","出去","https://web.klokah.tw/ninew/sound/31/04/03-C-1-5.mp3"
"ni","嗎","https://web.klokah.tw/ninew/sound/31/04/03-C-1-6.mp3"
"naRin, Raya uzan ta tati.","不行，外面下著大雨。","https://web.klokah.tw/ninew/sound/31/04/03-B-2.mp3"
"naRin","不行","https://web.klokah.tw/ninew/sound/31/04/03-C-2-1.mp3"
"Raya","很大","https://web.klokah.tw/ninew/sound/31/04/03-C-2-2.mp3"
"uzan","雨","https://web.klokah.tw/ninew/sound/31/04/03-C-2-3.mp3"
"ta","在[位]","https://web.klokah.tw/ninew/sound/31/04/03-C-2-4.mp3"
"tati","外面","https://web.klokah.tw/ninew/sound/31/04/03-C-2-5.mp3"
"azu mai ti tu uzan, nengi iku melusit semaqsaqay ni?","如果雨停了，我可以出去玩嗎？","https://web.klokah.tw/ninew/sound/31/04/03-B-3.mp3"
"azu","如果","https://web.klokah.tw/ninew/sound/31/04/03-C-3-1.mp3"
"mai","沒有","https://web.klokah.tw/ninew/sound/31/04/03-C-3-2.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/03-C-3-3.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/04/03-C-3-4.mp3"
"uzan","雨","https://web.klokah.tw/ninew/sound/31/04/03-C-3-5.mp3"
"nengi","好","https://web.klokah.tw/ninew/sound/31/04/03-C-3-6.mp3"
"iku","我","https://web.klokah.tw/ninew/sound/31/04/03-C-3-7.mp3"
"melusit","出去","https://web.klokah.tw/ninew/sound/31/04/03-C-3-8.mp3"
"semaqsaqay","玩耍","https://web.klokah.tw/ninew/sound/31/04/03-C-3-9.mp3"
"ni","嗎","https://web.klokah.tw/ninew/sound/31/04/03-C-3-10.mp3"
"kuaya, naRin kalingun temanan qan saRabi yu!","可以，不要忘了回來吃晚飯喔！","https://web.klokah.tw/ninew/sound/31/04/03-B-4.mp3"
"kuaya","可以","https://web.klokah.tw/ninew/sound/31/04/03-C-4-1.mp3"
"naRin","不要","https://web.klokah.tw/ninew/sound/31/04/03-C-4-2.mp3"
"kalingun","忘記","https://web.klokah.tw/ninew/sound/31/04/03-C-4-3.mp3"
"temanan","回來","https://web.klokah.tw/ninew/sound/31/04/03-C-4-4.mp3"
"qan","吃","https://web.klokah.tw/ninew/sound/31/04/03-C-4-5.mp3"
"saRabi","晚飯","https://web.klokah.tw/ninew/sound/31/04/03-C-4-6.mp3"
"yu","唷","https://web.klokah.tw/ninew/sound/31/04/03-C-4-7.mp3"
"temawaR si, qenabinnusan ni bai.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/31/04/04-B-1.mp3"
"temawaR","明天","https://web.klokah.tw/ninew/sound/31/04/04-C-1-1.mp3"
"si","[語尾詞]","https://web.klokah.tw/ninew/sound/31/04/04-C-1-2.mp3"
"qenabinnusan","生日","https://web.klokah.tw/ninew/sound/31/04/04-C-1-3.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/31/04/04-C-1-4.mp3"
"bai","阿嬤","https://web.klokah.tw/ninew/sound/31/04/04-C-1-5.mp3"
"setangi deddan masulun iku tu qaqa ku semangi tu ussiq tupian tenuzun.","今天我和姊姊一起做了一個麻糬。","https://web.klokah.tw/ninew/sound/31/04/04-B-2.mp3"
"setangi deddan","今天","https://web.klokah.tw/ninew/sound/31/04/04-C-2-1.mp3"
"masulun","一起","https://web.klokah.tw/ninew/sound/31/04/04-C-2-2.mp3"
"iku","我","https://web.klokah.tw/ninew/sound/31/04/04-C-2-3.mp3"
"tu","[屬]","https://web.klokah.tw/ninew/sound/31/04/04-C-2-4.mp3"
"qaqa","姊姊","https://web.klokah.tw/ninew/sound/31/04/04-C-2-5.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/31/04/04-C-2-6.mp3"
"semangi","做","https://web.klokah.tw/ninew/sound/31/04/04-C-2-7.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/04/04-C-2-8.mp3"
"ussiq","一","https://web.klokah.tw/ninew/sound/31/04/04-C-2-9.mp3"
"tupian","塊","https://web.klokah.tw/ninew/sound/31/04/04-C-2-10.mp3"
"tenuzun","麻糬","https://web.klokah.tw/ninew/sound/31/04/04-C-2-11.mp3"
"temawaR qatungawan ti baian.","明天要送給阿嬤。","https://web.klokah.tw/ninew/sound/31/04/04-B-3.mp3"
"temawaR","明天","https://web.klokah.tw/ninew/sound/31/04/04-C-3-1.mp3"
"qatungawan","送給","https://web.klokah.tw/ninew/sound/31/04/04-C-3-2.mp3"
"ti","[類別詞]","https://web.klokah.tw/ninew/sound/31/04/04-C-3-3.mp3"
"baian","阿嬤","https://web.klokah.tw/ninew/sound/31/04/04-C-3-4.mp3"
"ngid imi paqelizaq timaizipana.","我們希望讓她高興。","https://web.klokah.tw/ninew/sound/31/04/04-B-4.mp3"
"ngid","希望","https://web.klokah.tw/ninew/sound/31/04/04-C-4-1.mp3"
"imi","我","https://web.klokah.tw/ninew/sound/31/04/04-C-4-2.mp3"
"paqelizaq","使…高興","https://web.klokah.tw/ninew/sound/31/04/04-C-4-3.mp3"
"timaizipana","她","https://web.klokah.tw/ninew/sound/31/04/04-C-4-4.mp3"
"tiana ya?","誰呀？","https://web.klokah.tw/ninew/sound/31/04/05-B-1.mp3"
"tiana","誰","https://web.klokah.tw/ninew/sound/31/04/05-C-1-1.mp3"
"ya","呀","https://web.klokah.tw/ninew/sound/31/04/05-C-1-2.mp3"
"bai, ti abas seRay ti api aimi, tangan ika ineb.","阿嬤，我們是Abas和Api，請開門。","https://web.klokah.tw/ninew/sound/31/04/05-B-2.mp3"
"bai","阿嬤","https://web.klokah.tw/ninew/sound/31/04/05-C-2-1.mp3"
"ti","[類別詞]","https://web.klokah.tw/ninew/sound/31/04/05-C-2-2.mp3"
"abas","（人名）","https://web.klokah.tw/ninew/sound/31/04/05-C-2-3.mp3"
"seRay","和","https://web.klokah.tw/ninew/sound/31/04/05-C-2-4.mp3"
"ti","[類別詞]","https://web.klokah.tw/ninew/sound/31/04/05-C-2-5.mp3"
"api","（人名）","https://web.klokah.tw/ninew/sound/31/04/05-C-2-6.mp3"
"aimi","我們","https://web.klokah.tw/ninew/sound/31/04/05-C-2-7.mp3"
"tangan","開","https://web.klokah.tw/ninew/sound/31/04/05-C-2-8.mp3"
"ika","請","https://web.klokah.tw/ninew/sound/31/04/05-C-2-9.mp3"
"ineb","門","https://web.klokah.tw/ninew/sound/31/04/05-C-2-10.mp3"
"aimu kuti’daq, sizenges iku timaimuan.","原來是你們，我好想念你們。","https://web.klokah.tw/ninew/sound/31/04/05-B-3.mp3"
"aimu","你們","https://web.klokah.tw/ninew/sound/31/04/05-C-3-1.mp3"
"kuti’daq","原來","https://web.klokah.tw/ninew/sound/31/04/05-C-3-2.mp3"
"sizenges","想念","https://web.klokah.tw/ninew/sound/31/04/05-C-3-3.mp3"
"iku","我","https://web.klokah.tw/ninew/sound/31/04/05-C-3-4.mp3"
"timaimuan","你們","https://web.klokah.tw/ninew/sound/31/04/05-C-3-5.mp3"
"bai, qalizaqan tu qenabinnusan su.","阿嬤，祝妳生日快樂。","https://web.klokah.tw/ninew/sound/31/04/05-B-4.mp3"
"bai","阿嬤","https://web.klokah.tw/ninew/sound/31/04/05-C-4-1.mp3"
"qalizaqan","快樂","https://web.klokah.tw/ninew/sound/31/04/05-C-4-2.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/04/05-C-4-3.mp3"
"qenabinnusan","生日","https://web.klokah.tw/ninew/sound/31/04/05-C-4-4.mp3"
"su","你","https://web.klokah.tw/ninew/sound/31/04/05-C-4-5.mp3"
"bai, qemizem tu mata temunuR.","阿嬤，閉上眼睛祈禱。","https://web.klokah.tw/ninew/sound/31/04/06-B-1.mp3"
"bai","阿嬤","https://web.klokah.tw/ninew/sound/31/04/06-C-1-1.mp3"
"qemizem","閉上","https://web.klokah.tw/ninew/sound/31/04/06-C-1-2.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/04/06-C-1-3.mp3"
"mata","眼睛","https://web.klokah.tw/ninew/sound/31/04/06-C-1-4.mp3"
"temunuR","祈禱","https://web.klokah.tw/ninew/sound/31/04/06-C-1-5.mp3"
"temunuR tu utulu qangian.","許了三個願望。","https://web.klokah.tw/ninew/sound/31/04/06-B-2.mp3"
"temunuR","許","https://web.klokah.tw/ninew/sound/31/04/06-C-2-1.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/04/06-C-2-2.mp3"
"utulu","三個","https://web.klokah.tw/ninew/sound/31/04/06-C-2-3.mp3"
"qangian","願望","https://web.klokah.tw/ninew/sound/31/04/06-C-2-4.mp3"
"qangian tu qenaseRuz numi.","你們平安地成長。","https://web.klokah.tw/ninew/sound/31/04/06-B-3.mp3"
"qangian","平安","https://web.klokah.tw/ninew/sound/31/04/06-C-3-1.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/04/06-C-3-2.mp3"
"qenaseRuz","成長的","https://web.klokah.tw/ninew/sound/31/04/06-C-3-3.mp3"
"numi","你們","https://web.klokah.tw/ninew/sound/31/04/06-C-3-4.mp3"
"qangian na aita na saleppawan.","我們全家人平安。","https://web.klokah.tw/ninew/sound/31/04/06-B-4.mp3"
"qangian","平安","https://web.klokah.tw/ninew/sound/31/04/06-C-4-1.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/31/04/06-C-4-2.mp3"
"aita","我們","https://web.klokah.tw/ninew/sound/31/04/06-C-4-3.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/31/04/06-C-4-4.mp3"
"saleppawan","一家人","https://web.klokah.tw/ninew/sound/31/04/06-C-4-5.mp3"
"qangian tu qayauan na tasaw setangi.","今年大豐收。","https://web.klokah.tw/ninew/sound/31/04/06-B-5.mp3"
"qangian","好的","https://web.klokah.tw/ninew/sound/31/04/06-C-5-1.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/04/06-C-5-2.mp3"
"qayauan","豐收","https://web.klokah.tw/ninew/sound/31/04/06-C-5-3.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/31/04/06-C-5-4.mp3"
"tasaw setangi","今年","https://web.klokah.tw/ninew/sound/31/04/06-C-5-5.mp3"
"salipayan yau utani deddan?","一個星期有幾天？","https://web.klokah.tw/ninew/sound/31/04/07-B-1.mp3"
"salipayan","一星期","https://web.klokah.tw/ninew/sound/31/04/07-C-1-1.mp3"
"yau","有","https://web.klokah.tw/ninew/sound/31/04/07-C-1-2.mp3"
"utani","多少","https://web.klokah.tw/ninew/sound/31/04/07-C-1-3.mp3"
"deddan","天","https://web.klokah.tw/ninew/sound/31/04/07-C-1-4.mp3"
"salipayan yau upitu deddan.","一個星期有七天。","https://web.klokah.tw/ninew/sound/31/04/07-B-2.mp3"
"salipayan","一星期","https://web.klokah.tw/ninew/sound/31/04/07-C-2-1.mp3"
"yau","有","https://web.klokah.tw/ninew/sound/31/04/07-C-2-2.mp3"
"upitu","七","https://web.klokah.tw/ninew/sound/31/04/07-C-2-3.mp3"
"deddan","天","https://web.klokah.tw/ninew/sound/31/04/07-C-2-4.mp3"
"niana lipayan setangi deddan?","今天是星期幾？","https://web.klokah.tw/ninew/sound/31/04/07-B-3.mp3"
"niana","什麼","https://web.klokah.tw/ninew/sound/31/04/07-C-3-1.mp3"
"lipayan","星期","https://web.klokah.tw/ninew/sound/31/04/07-C-3-2.mp3"
"setangi deddan","今天","https://web.klokah.tw/ninew/sound/31/04/07-C-3-3.mp3"
"melipay ya setangi deddan.","今天是星期天。","https://web.klokah.tw/ninew/sound/31/04/07-B-4.mp3"
"melipay","星期天","https://web.klokah.tw/ninew/sound/31/04/07-C-4-1.mp3"
"ya","[主]","https://web.klokah.tw/ninew/sound/31/04/07-C-4-2.mp3"
"setangi deddan","今天","https://web.klokah.tw/ninew/sound/31/04/07-C-4-3.mp3"
"qatiw pa imi ta subatan subat.","我們要去教堂做禮拜。","https://web.klokah.tw/ninew/sound/31/04/07-B-5.mp3"
"qatiw","去","https://web.klokah.tw/ninew/sound/31/04/07-C-5-1.mp3"
"pa","（未來式）","https://web.klokah.tw/ninew/sound/31/04/07-C-5-2.mp3"
"imi","我們","https://web.klokah.tw/ninew/sound/31/04/07-C-5-3.mp3"
"ta","[位]","https://web.klokah.tw/ninew/sound/31/04/07-C-5-4.mp3"
"subatan","教堂","https://web.klokah.tw/ninew/sound/31/04/07-C-5-5.mp3"
"subat","做禮拜","https://web.klokah.tw/ninew/sound/31/04/07-C-5-6.mp3"
"sekawalu iRebeng zanum na iRuR.","夏天溪水很深。","https://web.klokah.tw/ninew/sound/31/04/08-B-1.mp3"
"sekawalu","夏天","https://web.klokah.tw/ninew/sound/31/04/08-C-1-1.mp3"
"iRebeng","深的","https://web.klokah.tw/ninew/sound/31/04/08-C-1-2.mp3"
"zanum","水","https://web.klokah.tw/ninew/sound/31/04/08-C-1-3.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/31/04/08-C-1-4.mp3"
"iRuR","溪","https://web.klokah.tw/ninew/sound/31/04/08-C-1-5.mp3"
"wanyka lezun itaza zanum na iRuR.","但是冬天溪水很淺。","https://web.klokah.tw/ninew/sound/31/04/08-B-2.mp3"
"wanyka","但是","https://web.klokah.tw/ninew/sound/31/04/08-C-2-1.mp3"
"lezun","冬天","https://web.klokah.tw/ninew/sound/31/04/08-C-2-2.mp3"
"itaza","淺","https://web.klokah.tw/ninew/sound/31/04/08-C-2-3.mp3"
"zanum","水","https://web.klokah.tw/ninew/sound/31/04/08-C-2-4.mp3"
"na","[屬]","https://web.klokah.tw/ninew/sound/31/04/08-C-2-5.mp3"
"iRuR","溪流","https://web.klokah.tw/ninew/sound/31/04/08-C-2-6.mp3"
"sekawalu tangi, hibangan niaq tu sekawalu.","現在是夏天，我們放暑假。","https://web.klokah.tw/ninew/sound/31/04/08-B-3.mp3"
"sekawalu","夏天","https://web.klokah.tw/ninew/sound/31/04/08-C-3-1.mp3"
"tangi","現在","https://web.klokah.tw/ninew/sound/31/04/08-C-3-2.mp3"
"hibangan","放假","https://web.klokah.tw/ninew/sound/31/04/08-C-3-3.mp3"
"niaq","我們[屬]","https://web.klokah.tw/ninew/sound/31/04/08-C-3-4.mp3"
"tu","[斜]","https://web.klokah.tw/ninew/sound/31/04/08-C-3-5.mp3"
"sekawalu","暑假","https://web.klokah.tw/ninew/sound/31/04/08-C-3-6.mp3"
"wanyka muwaza ya banged.","可是有很多颱風。","https://web.klokah.tw/ninew/sound/31/04/08-B-4.mp3"
"wanyka","可是","https://web.klokah.tw/ninew/sound/31/04/08-C-4-1.mp3"
"muwaza","多的","https://web.klokah.tw/ninew/sound/31/04/08-C-4-2.mp3"
"ya","[主]","https://web.klokah.tw/ninew/sound/31/04/08-C-4-3.mp3"
"banged","颱風","https://web.klokah.tw/ninew/sound/31/04/08-C-4-4.mp3"
"yau ti ya banged, setangi deddan qatiw imu taqsi ni?","颱風來了，今天你們需要上學嗎？","https://web.klokah.tw/ninew/sound/31/04/09-B-1.mp3"
"yau","有","https://web.klokah.tw/ninew/sound/31/04/09-C-1-1.mp3"
"ti","了","https://web.klokah.tw/ninew/sound/31/04/09-C-1-2.mp3"
"ya","[主]","https://web.klokah.tw/ninew/sound/31/04/09-C-1-3.mp3"
"banged","颱風","https://web.klokah.tw/ninew/sound/31/04/09-C-1-4.mp3"
"setangi deddan","今天","https://web.klokah.tw/ninew/sound/31/04/09-C-1-5.mp3"
"qatiw","去","https://web.klokah.tw/ninew/sound/31/04/09-C-1-6.mp3"
"imu","你們","https://web.klokah.tw/ninew/sound/31/04/09-C-1-7.mp3"
"taqsi","上學","https://web.klokah.tw/ninew/sound/31/04/09-C-1-8.mp3"
"ni","嗎","https://web.klokah.tw/ninew/sound/31/04/09-C-1-9.mp3"
"setangi deddan mai imi qatiw taqsi.","我們今天不必上學。","https://web.klokah.tw/ninew/sound/31/04/09-B-2.mp3"
"setangi deddan","今天","https://web.klokah.tw/ninew/sound/31/04/09-C-2-1.mp3"
"mai","不必","https://web.klokah.tw/ninew/sound/31/04/09-C-2-2.mp3"
"imi","我們","https://web.klokah.tw/ninew/sound/31/04/09-C-2-3.mp3"
"qatiw","去","https://web.klokah.tw/ninew/sound/31/04/09-C-2-4.mp3"
"taqsi","上學","https://web.klokah.tw/ninew/sound/31/04/09-C-2-5.mp3"
