"Sndamac su bale.","您好。","https://web.klokah.tw/ninew/sound/20/01/01-B-1.mp3"
"Mgrebu mmsepac patis hido ka saya di.","現在是早上八點了。","https://web.klokah.tw/ninew/sound/20/03/07-B-2.mp3"
"Mgrebu","早上","https://web.klokah.tw/ninew/sound/20/03/07-C-2-1.mp3"
"mmsepac","八","https://web.klokah.tw/ninew/sound/20/03/07-C-2-2.mp3"
"patis hido","點鐘","https://web.klokah.tw/ninew/sound/20/03/07-C-2-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/07-C-2-4.mp3"
"saya","現在","https://web.klokah.tw/ninew/sound/20/03/07-C-2-5.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/03/07-C-2-6.mp3"
"Smmaanu patis hido ka ttuyan su mgrebu?","你早上幾點起床？","https://web.klokah.tw/ninew/sound/20/03/07-B-3.mp3"
"Smmaanu","幾時","https://web.klokah.tw/ninew/sound/20/03/07-C-3-1.mp3"
"patis hido","點鐘","https://web.klokah.tw/ninew/sound/20/03/07-C-3-2.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/07-C-3-3.mp3"
"ttuyan","起床","https://web.klokah.tw/ninew/sound/20/03/07-C-3-4.mp3"
"su","你","https://web.klokah.tw/ninew/sound/20/03/07-C-3-5.mp3"
"mgrebu","早上","https://web.klokah.tw/ninew/sound/20/03/07-C-3-6.mp3"
"Mgrebu mmteru patis hido ka ttuyan mu.","我早上六點起床。","https://web.klokah.tw/ninew/sound/20/03/07-B-4.mp3"
"Mgrebu","早上","https://web.klokah.tw/ninew/sound/20/03/07-C-4-1.mp3"
"mmteru","六點","https://web.klokah.tw/ninew/sound/20/03/07-C-4-2.mp3"
"patis hido","點鐘","https://web.klokah.tw/ninew/sound/20/03/07-C-4-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/07-C-4-4.mp3"
"ttuyan","起床","https://web.klokah.tw/ninew/sound/20/03/07-C-4-5.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/20/03/07-C-4-6.mp3"
"Smmaanu patis hido ka ttqiyan su keeman?","你晚上幾點睡覺？","https://web.klokah.tw/ninew/sound/20/03/07-B-5.mp3"
"Smmaanu","幾時","https://web.klokah.tw/ninew/sound/20/03/07-C-5-1.mp3"
"patis hido","點鐘","https://web.klokah.tw/ninew/sound/20/03/07-C-5-2.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/07-C-5-3.mp3"
"ttqiyan","睡覺","https://web.klokah.tw/ninew/sound/20/03/07-C-5-4.mp3"
"su","你","https://web.klokah.tw/ninew/sound/20/03/07-C-5-5.mp3"
"keeman","晚上","https://web.klokah.tw/ninew/sound/20/03/07-C-5-6.mp3"
"Mngari mterun patis hido ka ttqiyan mu keeman.","我晚上九點半睡覺。","https://web.klokah.tw/ninew/sound/20/03/07-B-6.mp3"
"Mngari","九","https://web.klokah.tw/ninew/sound/20/03/07-C-6-1.mp3"
"mterun","三十","https://web.klokah.tw/ninew/sound/20/03/07-C-6-2.mp3"
"patis hido","點鐘","https://web.klokah.tw/ninew/sound/20/03/07-C-6-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/07-C-6-4.mp3"
"ttqiyan","睡覺","https://web.klokah.tw/ninew/sound/20/03/07-C-6-5.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/20/03/07-C-6-6.mp3"
"keeman","晚上","https://web.klokah.tw/ninew/sound/20/03/07-C-6-7.mp3"
"Wey! Sndamac su bale, Pawan ku Tado. Ye ga hii ka Iwan?","喂！你好我是Pawan Tado，請問Iwan在家嗎？","https://web.klokah.tw/ninew/sound/20/03/08-B-1.mp3"
"Wey","喂","https://web.klokah.tw/ninew/sound/20/03/08-C-1-1.mp3"
"Sndamac","（問候語）","https://web.klokah.tw/ninew/sound/20/03/08-C-1-2.mp3"
"su","你","https://web.klokah.tw/ninew/sound/20/03/08-C-1-3.mp3"
"bale","真的","https://web.klokah.tw/ninew/sound/20/03/08-C-1-4.mp3"
"Pawan","（男子名）","https://web.klokah.tw/ninew/sound/20/03/08-C-1-5.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/20/03/08-C-1-6.mp3"
"Tado","（男子名）","https://web.klokah.tw/ninew/sound/20/03/08-C-1-7.mp3"
"Ye","（疑問詞）","https://web.klokah.tw/ninew/sound/20/03/08-C-1-8.mp3"
"ga","在","https://web.klokah.tw/ninew/sound/20/03/08-C-1-9.mp3"
"hii","那裡","https://web.klokah.tw/ninew/sound/20/03/08-C-1-10.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/08-C-1-11.mp3"
"Iwan","（女子名）","https://web.klokah.tw/ninew/sound/20/03/08-C-1-12.mp3"
"Yaku Tapas, uka hini qbsuran mu Iwan, wada ngerac di.","我是Tapas，我姊姊Iwan不在這裡，他外出了。","https://web.klokah.tw/ninew/sound/20/03/08-B-2.mp3"
"Yaku","我是","https://web.klokah.tw/ninew/sound/20/03/08-C-2-1.mp3"
"Tapas","（女子名）","https://web.klokah.tw/ninew/sound/20/03/08-C-2-2.mp3"
"uka","不在","https://web.klokah.tw/ninew/sound/20/03/08-C-2-3.mp3"
"hini","這裡","https://web.klokah.tw/ninew/sound/20/03/08-C-2-4.mp3"
"qbsuran","姊姊；哥哥","https://web.klokah.tw/ninew/sound/20/03/08-C-2-5.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/20/03/08-C-2-6.mp3"
"Iwan","（女子名）","https://web.klokah.tw/ninew/sound/20/03/08-C-2-7.mp3"
"wada","去","https://web.klokah.tw/ninew/sound/20/03/08-C-2-8.mp3"
"ngerac","外面","https://web.klokah.tw/ninew/sound/20/03/08-C-2-9.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/03/08-C-2-10.mp3"
"Oh! Meyah knuwan ka heya di?","哦！他什麼時候回來呢？","https://web.klokah.tw/ninew/sound/20/03/08-B-3.mp3"
"Oh","哦","https://web.klokah.tw/ninew/sound/20/03/08-C-3-1.mp3"
"Meyah","來","https://web.klokah.tw/ninew/sound/20/03/08-C-3-2.mp3"
"knuwan","何時","https://web.klokah.tw/ninew/sound/20/03/08-C-3-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/08-C-3-4.mp3"
"heya","他","https://web.klokah.tw/ninew/sound/20/03/08-C-3-5.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/03/08-C-3-6.mp3"
"Iya han, nii di.","等一下，回來了。","https://web.klokah.tw/ninew/sound/20/03/08-B-4.mp3"
"Iya han","等一下","https://web.klokah.tw/ninew/sound/20/03/08-C-4-1.mp3"
"nii","這裡","https://web.klokah.tw/ninew/sound/20/03/08-C-4-2.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/03/08-C-4-3.mp3"
"Mnosa su inu ka ciga?","你昨天去哪裡？","https://web.klokah.tw/ninew/sound/20/03/09-B-1.mp3"
"Mnosa","去過","https://web.klokah.tw/ninew/sound/20/03/09-C-1-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/20/03/09-C-1-2.mp3"
"inu","哪裡","https://web.klokah.tw/ninew/sound/20/03/09-C-1-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/09-C-1-4.mp3"
"ciga","昨天","https://web.klokah.tw/ninew/sound/20/03/09-C-1-5.mp3"
"Mnosa nami alang qmita baki rudan ka ciga.","昨天我們去山上拜訪爺爺。","https://web.klokah.tw/ninew/sound/20/03/09-B-2.mp3"
"Mnosa","去過","https://web.klokah.tw/ninew/sound/20/03/09-C-2-1.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/20/03/09-C-2-2.mp3"
"alang","部落","https://web.klokah.tw/ninew/sound/20/03/09-C-2-3.mp3"
"qmita","拜訪","https://web.klokah.tw/ninew/sound/20/03/09-C-2-4.mp3"
"baki rudan","爺爺","https://web.klokah.tw/ninew/sound/20/03/09-C-2-5.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/09-C-2-6.mp3"
"ciga","昨天","https://web.klokah.tw/ninew/sound/20/03/09-C-2-7.mp3"
"Maanu speekan namu na ka baki rudan?","爺爺請你們吃什麼？","https://web.klokah.tw/ninew/sound/20/03/09-B-3.mp3"
"Maanu","什麼","https://web.klokah.tw/ninew/sound/20/03/09-C-3-1.mp3"
"speekan","請吃","https://web.klokah.tw/ninew/sound/20/03/09-C-3-2.mp3"
"namu","你們","https://web.klokah.tw/ninew/sound/20/03/09-C-3-3.mp3"
"na","的","https://web.klokah.tw/ninew/sound/20/03/09-C-3-4.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/09-C-3-5.mp3"
"baki rudan","爺爺","https://web.klokah.tw/ninew/sound/20/03/09-C-3-6.mp3"
"Speekan nami na hei rapic, hlama tnekan ma begu ludux qwarux.","爺爺請我們吃飛鼠肉、麻糬和藤心湯。","https://web.klokah.tw/ninew/sound/20/03/09-B-4.mp3"
"Speekan","請吃","https://web.klokah.tw/ninew/sound/20/03/09-C-4-1.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/20/03/09-C-4-2.mp3"
"na","的","https://web.klokah.tw/ninew/sound/20/03/09-C-4-3.mp3"
"hei rapic","飛鼠肉","https://web.klokah.tw/ninew/sound/20/03/09-C-4-4.mp3"
"hlama tnekan","糯米糕","https://web.klokah.tw/ninew/sound/20/03/09-C-4-5.mp3"
"ma","和","https://web.klokah.tw/ninew/sound/20/03/09-C-4-6.mp3"
"begu","湯","https://web.klokah.tw/ninew/sound/20/03/09-C-4-7.mp3"
"ludux qwarux","藤心","https://web.klokah.tw/ninew/sound/20/03/09-C-4-8.mp3"
"Mkela ku matis saso ka yaku.","我會畫圖。","https://web.klokah.tw/ninew/sound/20/03/10-B-1.mp3"
"Mkela","會","https://web.klokah.tw/ninew/sound/20/03/10-C-1-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/20/03/10-C-1-2.mp3"
"matis saso","畫圖","https://web.klokah.tw/ninew/sound/20/03/10-C-1-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/10-C-1-4.mp3"
"yaku","我","https://web.klokah.tw/ninew/sound/20/03/10-C-1-5.mp3"
"Mkela ku matis saso na bubu mu.","我會畫我媽媽的像。","https://web.klokah.tw/ninew/sound/20/03/10-B-2.mp3"
"Mkela","會","https://web.klokah.tw/ninew/sound/20/03/10-C-2-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/20/03/10-C-2-2.mp3"
"matis saso","畫圖","https://web.klokah.tw/ninew/sound/20/03/10-C-2-3.mp3"
"na","的","https://web.klokah.tw/ninew/sound/20/03/10-C-2-4.mp3"
"bubu","媽媽","https://web.klokah.tw/ninew/sound/20/03/10-C-2-5.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/20/03/10-C-2-6.mp3"
"Malu riyung qtaan ka doriq na bubu mu.","我媽媽的眼睛很漂亮。","https://web.klokah.tw/ninew/sound/20/03/10-B-3.mp3"
"Malu","好","https://web.klokah.tw/ninew/sound/20/03/10-C-3-1.mp3"
"riyung","很","https://web.klokah.tw/ninew/sound/20/03/10-C-3-2.mp3"
"qtaan","看","https://web.klokah.tw/ninew/sound/20/03/10-C-3-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/10-C-3-4.mp3"
"doriq","眼睛","https://web.klokah.tw/ninew/sound/20/03/10-C-3-5.mp3"
"na","的","https://web.klokah.tw/ninew/sound/20/03/10-C-3-6.mp3"
"bubu","媽媽","https://web.klokah.tw/ninew/sound/20/03/10-C-3-7.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/20/03/10-C-3-8.mp3"
"Qalux ma bbaro ka snuunux na.","他的頭髮又黑又長。","https://web.klokah.tw/ninew/sound/20/03/10-B-4.mp3"
"Qalux","黑色","https://web.klokah.tw/ninew/sound/20/03/10-C-4-1.mp3"
"ma","和","https://web.klokah.tw/ninew/sound/20/03/10-C-4-2.mp3"
"bbaro","長的","https://web.klokah.tw/ninew/sound/20/03/10-C-4-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/03/10-C-4-4.mp3"
"snuunux","頭髮","https://web.klokah.tw/ninew/sound/20/03/10-C-4-5.mp3"
"na","的","https://web.klokah.tw/ninew/sound/20/03/10-C-4-6.mp3"
"Geqi ka hido di, mnkuung di.","天黑了，太陽躲起來了。","https://web.klokah.tw/ninew/sound/20/04/01-B-1.mp3"
"Geqi","下山；躲起來","https://web.klokah.tw/ninew/sound/20/04/01-C-1-1.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/01-C-1-2.mp3"
"hido","太陽","https://web.klokah.tw/ninew/sound/20/04/01-C-1-3.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/04/01-C-1-4.mp3"
"mnkuung","天黑","https://web.klokah.tw/ninew/sound/20/04/01-C-1-5.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/04/01-C-1-6.mp3"
"Mnkuung di, prading muuyas ka bsiyus.","天黑了，蟋蟀叫了。","https://web.klokah.tw/ninew/sound/20/04/01-B-2.mp3"
"Mnkuung","天黑","https://web.klokah.tw/ninew/sound/20/04/01-C-2-1.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/04/01-C-2-2.mp3"
"prading","開始","https://web.klokah.tw/ninew/sound/20/04/01-C-2-3.mp3"
"muuyas","唱","https://web.klokah.tw/ninew/sound/20/04/01-C-2-4.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/01-C-2-5.mp3"
"bsiyus","蟋蟀","https://web.klokah.tw/ninew/sound/20/04/01-C-2-6.mp3"
"Muuyas ka bsiyus, tkriyak ka idas di.","蟋蟀叫了，月亮出現了。","https://web.klokah.tw/ninew/sound/20/04/01-B-3.mp3"
"Muuyas","唱","https://web.klokah.tw/ninew/sound/20/04/01-C-3-1.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/01-C-3-2.mp3"
"bsiyus","蟋蟀","https://web.klokah.tw/ninew/sound/20/04/01-C-3-3.mp3"
"tkriyak","出現","https://web.klokah.tw/ninew/sound/20/04/01-C-3-4.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/01-C-3-5.mp3"
"idas","月亮","https://web.klokah.tw/ninew/sound/20/04/01-C-3-6.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/04/01-C-3-7.mp3"
"Tkriyak ka idas, mtkela ka tekung di.","月亮出來了，貓頭鷹睡醒了。","https://web.klokah.tw/ninew/sound/20/04/01-B-4.mp3"
"Tkriyak","出現","https://web.klokah.tw/ninew/sound/20/04/01-C-4-1.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/01-C-4-2.mp3"
"idas","月亮","https://web.klokah.tw/ninew/sound/20/04/01-C-4-3.mp3"
"mtkela","睡醒","https://web.klokah.tw/ninew/sound/20/04/01-C-4-4.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/01-C-4-5.mp3"
"tekung","貓頭鷹","https://web.klokah.tw/ninew/sound/20/04/01-C-4-6.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/04/01-C-4-7.mp3"
"Ye malu karac ka ali saya?","今天天氣好嗎？","https://web.klokah.tw/ninew/sound/20/04/02-B-1.mp3"
"Ye","（疑問詞）","https://web.klokah.tw/ninew/sound/20/04/02-C-1-1.mp3"
"malu","好","https://web.klokah.tw/ninew/sound/20/04/02-C-1-2.mp3"
"karac","天氣","https://web.klokah.tw/ninew/sound/20/04/02-C-1-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/02-C-1-4.mp3"
"ali saya","今天","https://web.klokah.tw/ninew/sound/20/04/02-C-1-5.mp3"
"Un, mttilux riyung ka ali saya.","是的，今天天氣很熱。","https://web.klokah.tw/ninew/sound/20/04/02-B-2.mp3"
"Un","是的","https://web.klokah.tw/ninew/sound/20/04/02-C-2-1.mp3"
"mttilux","熱的","https://web.klokah.tw/ninew/sound/20/04/02-C-2-2.mp3"
"riyung","很","https://web.klokah.tw/ninew/sound/20/04/02-C-2-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/02-C-2-4.mp3"
"ali saya","今天","https://web.klokah.tw/ninew/sound/20/04/02-C-2-5.mp3"
"Ye wada knbunuh ciida mosa nganguc ka bubu su?","媽媽外出的時候，有戴帽子嗎？","https://web.klokah.tw/ninew/sound/20/04/02-B-3.mp3"
"Ye","（疑問詞）","https://web.klokah.tw/ninew/sound/20/04/02-C-3-1.mp3"
"wada","去","https://web.klokah.tw/ninew/sound/20/04/02-C-3-2.mp3"
"knbunuh","戴帽子","https://web.klokah.tw/ninew/sound/20/04/02-C-3-3.mp3"
"ciida","當時","https://web.klokah.tw/ninew/sound/20/04/02-C-3-4.mp3"
"mosa","去","https://web.klokah.tw/ninew/sound/20/04/02-C-3-5.mp3"
"nganguc","外面","https://web.klokah.tw/ninew/sound/20/04/02-C-3-6.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/02-C-3-7.mp3"
"bubu","媽媽","https://web.klokah.tw/ninew/sound/20/04/02-C-3-8.mp3"
"su","你","https://web.klokah.tw/ninew/sound/20/04/02-C-3-9.mp3"
"Ini, wada cmhungi knbunuh di.","不，他忘了戴帽子。","https://web.klokah.tw/ninew/sound/20/04/02-B-4.mp3"
"Ini","不","https://web.klokah.tw/ninew/sound/20/04/02-C-4-1.mp3"
"wada","已經","https://web.klokah.tw/ninew/sound/20/04/02-C-4-2.mp3"
"cmhungi","忘記","https://web.klokah.tw/ninew/sound/20/04/02-C-4-3.mp3"
"knbunuh","戴帽子","https://web.klokah.tw/ninew/sound/20/04/02-C-4-4.mp3"
"di","了","https://web.klokah.tw/ninew/sound/20/04/02-C-4-5.mp3"
"Ye maha ini huwa mosa ku nganguc de bobo ceka naali?","下午過後，我可以出去嗎？","https://web.klokah.tw/ninew/sound/20/04/03-B-1.mp3"
"Ye","（疑問詞）","https://web.klokah.tw/ninew/sound/20/04/03-C-1-1.mp3"
"maha","去","https://web.klokah.tw/ninew/sound/20/04/03-C-1-2.mp3"
"ini huwa","沒關係","https://web.klokah.tw/ninew/sound/20/04/03-C-1-3.mp3"
"mosa","去","https://web.klokah.tw/ninew/sound/20/04/03-C-1-4.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/20/04/03-C-1-5.mp3"
"nganguc","外面","https://web.klokah.tw/ninew/sound/20/04/03-C-1-6.mp3"
"de","當…時候","https://web.klokah.tw/ninew/sound/20/04/03-C-1-7.mp3"
"bobo ceka naali","下午","https://web.klokah.tw/ninew/sound/20/04/03-C-1-8.mp3"
"Iya han, ga qmuyux paru ka ngerac.","不行，外面下著大雨。","https://web.klokah.tw/ninew/sound/20/04/03-B-2.mp3"
"Iya han","等一下","https://web.klokah.tw/ninew/sound/20/04/03-C-2-1.mp3"
"ga","在","https://web.klokah.tw/ninew/sound/20/04/03-C-2-2.mp3"
"qmuyux paru","下大雨","https://web.klokah.tw/ninew/sound/20/04/03-C-2-3.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/03-C-2-4.mp3"
"ngerac","室外","https://web.klokah.tw/ninew/sound/20/04/03-C-2-5.mp3"
"Msuwan dige, ye ini huwa mosa ku nganguc?","如果雨停了，我可以出去嗎？","https://web.klokah.tw/ninew/sound/20/04/03-B-3.mp3"
"Msuwan","雨停","https://web.klokah.tw/ninew/sound/20/04/03-C-3-1.mp3"
"dige","時候","https://web.klokah.tw/ninew/sound/20/04/03-C-3-2.mp3"
"ye","（疑問詞）","https://web.klokah.tw/ninew/sound/20/04/03-C-3-3.mp3"
"ini huwa","沒關係","https://web.klokah.tw/ninew/sound/20/04/03-C-3-4.mp3"
"mosa","出去","https://web.klokah.tw/ninew/sound/20/04/03-C-3-5.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/20/04/03-C-3-6.mp3"
"nganguc","外面","https://web.klokah.tw/ninew/sound/20/04/03-C-3-7.mp3"
"Ini huwa, iya chungi meyah de bbiyan wa!","可以，記得傍晚要回來喔！","https://web.klokah.tw/ninew/sound/20/04/03-B-4.mp3"
"Ini huwa","沒關係","https://web.klokah.tw/ninew/sound/20/04/03-C-4-1.mp3"
"iya","不可以","https://web.klokah.tw/ninew/sound/20/04/03-C-4-2.mp3"
"chungi","忘記","https://web.klokah.tw/ninew/sound/20/04/03-C-4-3.mp3"
"meyah","回來","https://web.klokah.tw/ninew/sound/20/04/03-C-4-4.mp3"
"de","當…時候","https://web.klokah.tw/ninew/sound/20/04/03-C-4-5.mp3"
"bbiyan","傍晚","https://web.klokah.tw/ninew/sound/20/04/03-C-4-6.mp3"
"wa","喔","https://web.klokah.tw/ninew/sound/20/04/03-C-4-7.mp3"
"Ali pnttingan na pai mu rudan ka kusun.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/20/04/04-B-1.mp3"
"Ali pnttingan","生日","https://web.klokah.tw/ninew/sound/20/04/04-C-1-1.mp3"
"na","的","https://web.klokah.tw/ninew/sound/20/04/04-C-1-2.mp3"
"pai","阿嬤","https://web.klokah.tw/ninew/sound/20/04/04-C-1-3.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/20/04/04-C-1-4.mp3"
"rudan","長者","https://web.klokah.tw/ninew/sound/20/04/04-C-1-5.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/04-C-1-6.mp3"
"kusun","明天","https://web.klokah.tw/ninew/sound/20/04/04-C-1-7.mp3"
"Yami ka qbsuran mu mqedil, suupu nami smmalu hlama pnttingan ka ali saya.","今天我和姊姊一起做了一個蛋糕。","https://web.klokah.tw/ninew/sound/20/04/04-B-2.mp3"
"Yami","我","https://web.klokah.tw/ninew/sound/20/04/04-C-2-1.mp3"
"ka","和","https://web.klokah.tw/ninew/sound/20/04/04-C-2-2.mp3"
"qbsuran","哥哥；姊姊","https://web.klokah.tw/ninew/sound/20/04/04-C-2-3.mp3"
"mu","我的","https://web.klokah.tw/ninew/sound/20/04/04-C-2-4.mp3"
"mqedil","女性","https://web.klokah.tw/ninew/sound/20/04/04-C-2-5.mp3"
"suupu","一起","https://web.klokah.tw/ninew/sound/20/04/04-C-2-6.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/20/04/04-C-2-7.mp3"
"smmalu","製作","https://web.klokah.tw/ninew/sound/20/04/04-C-2-8.mp3"
"hlama pnttingan","蛋糕","https://web.klokah.tw/ninew/sound/20/04/04-C-2-9.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/04-C-2-10.mp3"
"ali saya","今天","https://web.klokah.tw/ninew/sound/20/04/04-C-2-11.mp3"
"Haun miyan hmaduc pai mu rudan ka kusun.","明天要送給阿嬤。","https://web.klokah.tw/ninew/sound/20/04/04-B-3.mp3"
"Haun","要去","https://web.klokah.tw/ninew/sound/20/04/04-C-3-1.mp3"
"miyan","我們","https://web.klokah.tw/ninew/sound/20/04/04-C-3-2.mp3"
"hmaduc","送給","https://web.klokah.tw/ninew/sound/20/04/04-C-3-3.mp3"
"pai","阿嬤","https://web.klokah.tw/ninew/sound/20/04/04-C-3-4.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/20/04/04-C-3-5.mp3"
"rudan","長者","https://web.klokah.tw/ninew/sound/20/04/04-C-3-6.mp3"
"ka","格位標記","https://web.klokah.tw/ninew/sound/20/04/04-C-3-7.mp3"
"kusun","明天","https://web.klokah.tw/ninew/sound/20/04/04-C-3-8.mp3"
"Lmngelung nami maha psklui snqaras pai mu rudan.","我們希望讓阿嬤驚喜。","https://web.klokah.tw/ninew/sound/20/04/04-B-4.mp3"
"Lmngelung","希望","https://web.klokah.tw/ninew/sound/20/04/04-C-4-1.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/20/04/04-C-4-2.mp3"
"maha","去","https://web.klokah.tw/ninew/sound/20/04/04-C-4-3.mp3"
"psklui","使人驚喜","https://web.klokah.tw/ninew/sound/20/04/04-C-4-4.mp3"
"snqaras","高興","https://web.klokah.tw/ninew/sound/20/04/04-C-4-5.mp3"
"pai","阿嬤","https://web.klokah.tw/ninew/sound/20/04/04-C-4-6.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/20/04/04-C-4-7.mp3"
"rudan","長者","https://web.klokah.tw/ninew/sound/20/04/04-C-4-8.mp3"
"Ima namu?","誰啊？","https://web.klokah.tw/ninew/sound/20/04/05-B-1.mp3"
"Ima","誰","https://web.klokah.tw/ninew/sound/20/04/05-C-1-1.mp3"
"namu","你們","https://web.klokah.tw/ninew/sound/20/04/05-C-1-2.mp3"
"Pai rudan, yami Bakan ma Iyung, rwhani nami.","阿嬤，我們是Bakan和Iyung，請開門。","https://web.klokah.tw/ninew/sound/20/04/05-B-2.mp3"
"Pai rudan","阿嬤","https://web.klokah.tw/ninew/sound/20/04/05-C-2-1.mp3"
"yami","我們","https://web.klokah.tw/ninew/sound/20/04/05-C-2-2.mp3"
"Bakan","（女子名）","https://web.klokah.tw/ninew/sound/20/04/05-C-2-3.mp3"
"ma","和","https://web.klokah.tw/ninew/sound/20/04/05-C-2-4.mp3"
"Iyung","（男子名）","https://web.klokah.tw/ninew/sound/20/04/05-C-2-5.mp3"
"rwhani","請開門","https://web.klokah.tw/ninew/sound/20/04/05-C-2-6.mp3"
"nami","我們","https://web.klokah.tw/ninew/sound/20/04/05-C-2-7.mp3"
"O, ma yamu! Lnglungun maku riyung.","喔，原來是你們！好想念你們。","https://web.klokah.tw/ninew/sound/20/04/05-B-3.mp3"
"O","喔","https://web.klokah.tw/ninew/sound/20/04/05-C-3-1.mp3"
"ma","原來","https://web.klokah.tw/ninew/sound/20/04/05-C-3-2.mp3"
"yamu","你們","https://web.klokah.tw/ninew/sound/20/04/05-C-3-3.mp3"
"Lnglungun","想念","https://web.klokah.tw/ninew/sound/20/04/05-C-3-4.mp3"
"maku","你們","https://web.klokah.tw/ninew/sound/20/04/05-C-3-5.mp3"
"riyung","非常","https://web.klokah.tw/ninew/sound/20/04/05-C-3-6.mp3"
"Pai rudan, snqaras ali pnttingan su! Pai rudan, pbleyaq ha!","阿嬤，祝你生日快樂！阿嬤，祝福你！","https://web.klokah.tw/ninew/sound/20/04/05-B-4.mp3"
"Pai rudan","阿嬤","https://web.klokah.tw/ninew/sound/20/04/05-C-4-1.mp3"
"snqaras","快樂","https://web.klokah.tw/ninew/sound/20/04/05-C-4-2.mp3"
"ali pnttingan","生日","https://web.klokah.tw/ninew/sound/20/04/05-C-4-3.mp3"
"su","你","https://web.klokah.tw/ninew/sound/20/04/05-C-4-4.mp3"
"Pai rudan","阿嬤","https://web.klokah.tw/ninew/sound/20/04/05-C-4-5.mp3"
"pbleyaq","祝福","https://web.klokah.tw/ninew/sound/20/04/05-C-4-6.mp3"
"ha","喔","https://web.klokah.tw/ninew/sound/20/04/05-C-4-7.mp3"
"Qmie ta doriq dmurun!","我們閉上眼睛祈禱吧！","https://web.klokah.tw/ninew/sound/20/04/06-B-1.mp3"
"Qmie","閉上","https://web.klokah.tw/ninew/sound/20/04/06-C-1-1.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/20/04/06-C-1-2.mp3"
"doriq","眼睛","https://web.klokah.tw/ninew/sound/20/04/06-C-1-3.mp3"
"dmurun","祈禱","https://web.klokah.tw/ninew/sound/20/04/06-C-1-4.mp3"
"Wada ku dmurun teru dnrunan lhebun.","我許了三個願望。","https://web.klokah.tw/ninew/sound/20/04/06-B-2.mp3"
"Wada","已經","https://web.klokah.tw/ninew/sound/20/04/06-C-2-1.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/20/04/06-C-2-2.mp3"
