"mahica tu! kapah haw kisu? saydan!","怎麼樣了（招呼語）！ 您好嗎？老師！","https://web.klokah.tw/ninew/sound/38/01/01-B-1.mp3"
"anu","如果","https://web.klokah.tw/ninew/sound/38/04/03-C-3-1.mp3"
"masasa’","停","https://web.klokah.tw/ninew/sound/38/04/03-C-3-2.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/04/03-C-3-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/03-C-3-4.mp3"
"udad","雨","https://web.klokah.tw/ninew/sound/38/04/03-C-3-5.mp3"
"kapah","可以","https://web.klokah.tw/ninew/sound/38/04/03-C-3-6.mp3"
"kaku","我","https://web.klokah.tw/ninew/sound/38/04/03-C-3-7.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/04/03-C-3-8.mp3"
"tahekal","出去","https://web.klokah.tw/ninew/sound/38/04/03-C-3-9.mp3"
"haw","[虛]","https://web.klokah.tw/ninew/sound/38/04/03-C-3-10.mp3"
"kapah tu, amana kaliyuh tu kalabian.","可以，記得回來吃晚飯喔。","https://web.klokah.tw/ninew/sound/38/04/03-B-4.mp3"
"kapah","可以","https://web.klokah.tw/ninew/sound/38/04/03-C-4-1.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/04/03-C-4-2.mp3"
"amana","不要","https://web.klokah.tw/ninew/sound/38/04/03-C-4-3.mp3"
"kaliyuh","忘記","https://web.klokah.tw/ninew/sound/38/04/03-C-4-4.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/04/03-C-4-5.mp3"
"kalabian","吃晚餐","https://web.klokah.tw/ninew/sound/38/04/03-C-4-6.mp3"
"anucila sa nalecuhan ni bayi.","明天是阿嬤的生日。","https://web.klokah.tw/ninew/sound/38/04/04-B-1.mp3"
"anucila","明天","https://web.klokah.tw/ninew/sound/38/04/04-C-1-1.mp3"
"sa","[虛]","https://web.klokah.tw/ninew/sound/38/04/04-C-1-2.mp3"
"nalecuhan","生日","https://web.klokah.tw/ninew/sound/38/04/04-C-1-3.mp3"
"ni","[虛]","https://web.klokah.tw/ninew/sound/38/04/04-C-1-4.mp3"
"bayi","阿嬤","https://web.klokah.tw/ninew/sound/38/04/04-C-1-5.mp3"
"mapulung kami atu ci kakana misatankaw.","我和姊姊一起做了一個蛋糕。","https://web.klokah.tw/ninew/sound/38/04/04-B-2.mp3"
"mapulung","一起","https://web.klokah.tw/ninew/sound/38/04/04-C-2-1.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/38/04/04-C-2-2.mp3"
"atu","和","https://web.klokah.tw/ninew/sound/38/04/04-C-2-3.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/38/04/04-C-2-4.mp3"
"kakana","姐姐","https://web.klokah.tw/ninew/sound/38/04/04-C-2-5.mp3"
"misatankaw","做蛋糕","https://web.klokah.tw/ninew/sound/38/04/04-C-2-6.mp3"
"sapabeli ci bayian anucila.","明天要送給阿嬤。","https://web.klokah.tw/ninew/sound/38/04/04-B-3.mp3"
"sapabeli","送給","https://web.klokah.tw/ninew/sound/38/04/04-C-3-1.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/38/04/04-C-3-2.mp3"
"bayian","阿嬤","https://web.klokah.tw/ninew/sound/38/04/04-C-3-3.mp3"
"anucila","明天","https://web.klokah.tw/ninew/sound/38/04/04-C-3-4.mp3"
"maydih kami pakanamuh i cinizaan.","我們希望讓她高興。","https://web.klokah.tw/ninew/sound/38/04/04-B-4.mp3"
"maydih","希望","https://web.klokah.tw/ninew/sound/38/04/04-C-4-1.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/38/04/04-C-4-2.mp3"
"pakanamuh","讓…高興","https://web.klokah.tw/ninew/sound/38/04/04-C-4-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/38/04/04-C-4-4.mp3"
"cinizaan","她","https://web.klokah.tw/ninew/sound/38/04/04-C-4-5.mp3"
"cima?","誰呀？","https://web.klokah.tw/ninew/sound/38/04/05-B-1.mp3"
"cima","誰","https://web.klokah.tw/ninew/sound/38/04/05-C-1-1.mp3"
"bayi, buhaten kami ci Tuku atu ci Lutuk.","阿嬤，我們是Tuku和Lutuk，請開門。","https://web.klokah.tw/ninew/sound/38/04/05-B-2.mp3"
"bayi","阿嬤","https://web.klokah.tw/ninew/sound/38/04/05-C-2-1.mp3"
"buhaten","開門","https://web.klokah.tw/ninew/sound/38/04/05-C-2-2.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/38/04/05-C-2-3.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/38/04/05-C-2-4.mp3"
"Tuku","（人名）","https://web.klokah.tw/ninew/sound/38/04/05-C-2-5.mp3"
"atu","和","https://web.klokah.tw/ninew/sound/38/04/05-C-2-6.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/38/04/05-C-2-7.mp3"
"Lutuk","（人名）","https://web.klokah.tw/ninew/sound/38/04/05-C-2-8.mp3"
"kamuway aca haw, mabulah tu tamuwanan.","原來是你們，好想念你們。","https://web.klokah.tw/ninew/sound/38/04/05-B-3.mp3"
"kamuway aca","原來是你們","https://web.klokah.tw/ninew/sound/38/04/05-C-3-1.mp3"
"haw","[虛]","https://web.klokah.tw/ninew/sound/38/04/05-C-3-2.mp3"
"mabulah","想念","https://web.klokah.tw/ninew/sound/38/04/05-C-3-3.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/04/05-C-3-4.mp3"
"tamuwanan","你們","https://web.klokah.tw/ninew/sound/38/04/05-C-3-5.mp3"
"bayi, limulak tu nalecuhan nu misu.","阿嬤，祝妳生日快樂。","https://web.klokah.tw/ninew/sound/38/04/05-B-4.mp3"
"bayi","阿嬤","https://web.klokah.tw/ninew/sound/38/04/05-C-4-1.mp3"
"limulak","快樂","https://web.klokah.tw/ninew/sound/38/04/05-C-4-2.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/04/05-C-4-3.mp3"
"nalecuhan","生日","https://web.klokah.tw/ninew/sound/38/04/05-C-4-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/38/04/05-C-4-5.mp3"
"misu","妳","https://web.klokah.tw/ninew/sound/38/04/05-C-4-6.mp3"
"bayi, kemeten ku mata milunguc.","阿嬤，閉上眼睛祈禱。","https://web.klokah.tw/ninew/sound/38/04/06-B-1.mp3"
"bayi","阿嬤","https://web.klokah.tw/ninew/sound/38/04/06-C-1-1.mp3"
"kemeten","閉上","https://web.klokah.tw/ninew/sound/38/04/06-C-1-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/06-C-1-3.mp3"
"mata","眼睛","https://web.klokah.tw/ninew/sound/38/04/06-C-1-4.mp3"
"milunguc","祈禱","https://web.klokah.tw/ninew/sound/38/04/06-C-1-5.mp3"
"natuluway ku lunguc aku,","我許了三個願望，","https://web.klokah.tw/ninew/sound/38/04/06-B-2.mp3"
"natuluway","三個了","https://web.klokah.tw/ninew/sound/38/04/06-C-2-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/06-C-2-2.mp3"
"lunguc","願望","https://web.klokah.tw/ninew/sound/38/04/06-C-2-3.mp3"
"aku","我的","https://web.klokah.tw/ninew/sound/38/04/06-C-2-4.mp3"
"maydih talakaw amin ku nikabalaki namu,","希望你們長得高，","https://web.klokah.tw/ninew/sound/38/04/06-B-3.mp3"
"maydih","希望","https://web.klokah.tw/ninew/sound/38/04/06-C-3-1.mp3"
"talakaw","長高","https://web.klokah.tw/ninew/sound/38/04/06-C-3-2.mp3"
"amin","全部","https://web.klokah.tw/ninew/sound/38/04/06-C-3-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/06-C-3-4.mp3"
"nikabalaki","身體","https://web.klokah.tw/ninew/sound/38/04/06-C-3-5.mp3"
"namu","你們","https://web.klokah.tw/ninew/sound/38/04/06-C-3-6.mp3"
"maydih lihalay amin ku lalabu nu luma’ ita,","希望我們全家人都平安，","https://web.klokah.tw/ninew/sound/38/04/06-B-4.mp3"
"maydih","希望","https://web.klokah.tw/ninew/sound/38/04/06-C-4-1.mp3"
"lihalay","平安","https://web.klokah.tw/ninew/sound/38/04/06-C-4-2.mp3"
"amin","全部","https://web.klokah.tw/ninew/sound/38/04/06-C-4-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/06-C-4-4.mp3"
"lalabu nu luma’","家人","https://web.klokah.tw/ninew/sound/38/04/06-C-4-5.mp3"
"ita","我們","https://web.klokah.tw/ninew/sound/38/04/06-C-4-6.mp3"
"maydih sinilangec ayza a mihcaan.","希望今年大豐收。","https://web.klokah.tw/ninew/sound/38/04/06-B-5.mp3"
"maydih","希望","https://web.klokah.tw/ninew/sound/38/04/06-C-5-1.mp3"
"sinilangec","豐收","https://web.klokah.tw/ninew/sound/38/04/06-C-5-2.mp3"
"ayza a mihcaan","今年","https://web.klokah.tw/ninew/sound/38/04/06-C-5-3.mp3"
"pina ku demiad nu cacayay a lipay?","一個禮拜有幾天？","https://web.klokah.tw/ninew/sound/38/04/07-B-1.mp3"
"pina","多少","https://web.klokah.tw/ninew/sound/38/04/07-C-1-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-1-2.mp3"
"demiad","天","https://web.klokah.tw/ninew/sound/38/04/07-C-1-3.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-1-4.mp3"
"cacayay","一個","https://web.klokah.tw/ninew/sound/38/04/07-C-1-5.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-1-6.mp3"
"lipay","禮拜","https://web.klokah.tw/ninew/sound/38/04/07-C-1-7.mp3"
"pitu ku demiad nu cacayay a lipay.","一個禮拜有七天。","https://web.klokah.tw/ninew/sound/38/04/07-B-2.mp3"
"pitu","七","https://web.klokah.tw/ninew/sound/38/04/07-C-2-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-2-2.mp3"
"demiad","天","https://web.klokah.tw/ninew/sound/38/04/07-C-2-3.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-2-4.mp3"
"cacayay","一個","https://web.klokah.tw/ninew/sound/38/04/07-C-2-5.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-2-6.mp3"
"lipay","禮拜","https://web.klokah.tw/ninew/sound/38/04/07-C-2-7.mp3"
"sakapina na milipay ayza?","今天是禮拜幾？","https://web.klokah.tw/ninew/sound/38/04/07-B-3.mp3"
"sakapina","多少","https://web.klokah.tw/ninew/sound/38/04/07-C-3-1.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-3-2.mp3"
"milipay","禮拜","https://web.klokah.tw/ninew/sound/38/04/07-C-3-3.mp3"
"ayza","今天","https://web.klokah.tw/ninew/sound/38/04/07-C-3-4.mp3"
"u pilipayan ayza.","今天是禮拜天。","https://web.klokah.tw/ninew/sound/38/04/07-B-4.mp3"
"u","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-4-1.mp3"
"pilipayan","禮拜天","https://web.klokah.tw/ninew/sound/38/04/07-C-4-2.mp3"
"ayza","今天","https://web.klokah.tw/ninew/sound/38/04/07-C-4-3.mp3"
"atayza kita i kiwkay milihay.","我們要去教會做禮拜。","https://web.klokah.tw/ninew/sound/38/04/07-B-5.mp3"
"atayza","要去","https://web.klokah.tw/ninew/sound/38/04/07-C-5-1.mp3"
"kita","我們","https://web.klokah.tw/ninew/sound/38/04/07-C-5-2.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/38/04/07-C-5-3.mp3"
"kiwkay","教會","https://web.klokah.tw/ninew/sound/38/04/07-C-5-4.mp3"
"milihay","做禮拜","https://web.klokah.tw/ninew/sound/38/04/07-C-5-5.mp3"
"ilabu ku nanum nu sauwac i lalud.","夏天溪水很深。","https://web.klokah.tw/ninew/sound/38/04/08-B-1.mp3"
"ilabu","深的","https://web.klokah.tw/ninew/sound/38/04/08-C-1-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/08-C-1-2.mp3"
"nanum","水","https://web.klokah.tw/ninew/sound/38/04/08-C-1-3.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/38/04/08-C-1-4.mp3"
"sauwac","溪","https://web.klokah.tw/ninew/sound/38/04/08-C-1-5.mp3"
"i","在","https://web.klokah.tw/ninew/sound/38/04/08-C-1-6.mp3"
"lalud","夏天","https://web.klokah.tw/ninew/sound/38/04/08-C-1-7.mp3"
"nika adidi’ ku nanum nu kasienawan.","但是冬天溪水很少。","https://web.klokah.tw/ninew/sound/38/04/08-B-2.mp3"
"nika","但是","https://web.klokah.tw/ninew/sound/38/04/08-C-2-1.mp3"
"adidi’","少的","https://web.klokah.tw/ninew/sound/38/04/08-C-2-2.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/08-C-2-3.mp3"
"nanum","水","https://web.klokah.tw/ninew/sound/38/04/08-C-2-4.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/38/04/08-C-2-5.mp3"
"kasienawan","冬天","https://web.klokah.tw/ninew/sound/38/04/08-C-2-6.mp3"
"ayza a lalud, mipantang kami.","現在是夏天，我們放假。","https://web.klokah.tw/ninew/sound/38/04/08-B-3.mp3"
"ayza","現在","https://web.klokah.tw/ninew/sound/38/04/08-C-3-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/04/08-C-3-2.mp3"
"lalud","夏天","https://web.klokah.tw/ninew/sound/38/04/08-C-3-3.mp3"
"mipantang","放假","https://web.klokah.tw/ninew/sound/38/04/08-C-3-4.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/38/04/08-C-3-5.mp3"
"nika hina baliyus.","可是常有颱風。","https://web.klokah.tw/ninew/sound/38/04/08-B-4.mp3"
"nika","但是","https://web.klokah.tw/ninew/sound/38/04/08-C-4-1.mp3"
"hina","常有","https://web.klokah.tw/ninew/sound/38/04/08-C-4-2.mp3"
"baliyus","颱風","https://web.klokah.tw/ninew/sound/38/04/08-C-4-3.mp3"
"mabaliyus ayza, micudad kamu haw?","颱風來了，今天你們上學嗎？","https://web.klokah.tw/ninew/sound/38/04/09-B-1.mp3"
"mabaliyus","颱風","https://web.klokah.tw/ninew/sound/38/04/09-C-1-1.mp3"
"ayza","今天","https://web.klokah.tw/ninew/sound/38/04/09-C-1-2.mp3"
"micudad","上學","https://web.klokah.tw/ninew/sound/38/04/09-C-1-3.mp3"
"kamu","你們","https://web.klokah.tw/ninew/sound/38/04/09-C-1-4.mp3"
"haw","[虛]","https://web.klokah.tw/ninew/sound/38/04/09-C-1-5.mp3"
"cayay kami picudad ayza.","我們今天不上學。","https://web.klokah.tw/ninew/sound/38/04/09-B-2.mp3"
"cayay","不必","https://web.klokah.tw/ninew/sound/38/04/09-C-2-1.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/38/04/09-C-2-2.mp3"
"picudad","上學","https://web.klokah.tw/ninew/sound/38/04/09-C-2-3.mp3"
"ayza","今天","https://web.klokah.tw/ninew/sound/38/04/09-C-2-4.mp3"
"amana piliyas tu luma’ kamu.","你們不要離開房子。","https://web.klokah.tw/ninew/sound/38/04/09-B-3.mp3"
"amana","不可","https://web.klokah.tw/ninew/sound/38/04/09-C-3-1.mp3"
"piliyas","離開","https://web.klokah.tw/ninew/sound/38/04/09-C-3-2.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/04/09-C-3-3.mp3"
"luma’","房子","https://web.klokah.tw/ninew/sound/38/04/09-C-3-4.mp3"
"kamu","你們","https://web.klokah.tw/ninew/sound/38/04/09-C-3-5.mp3"
"hangyi, matineng kami.","好的，我們知道了。","https://web.klokah.tw/ninew/sound/38/04/09-B-4.mp3"
"hangyi","是的","https://web.klokah.tw/ninew/sound/38/04/09-C-4-1.mp3"
"matineng","知道","https://web.klokah.tw/ninew/sound/38/04/09-C-4-2.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/38/04/09-C-4-3.mp3"
"balangbangan, mazuhem tu ku kama.","秋天，橘子成熟了。","https://web.klokah.tw/ninew/sound/38/04/10-B-1.mp3"
"balangbangan","秋天","https://web.klokah.tw/ninew/sound/38/04/10-C-1-1.mp3"
"mazuhem","成熟","https://web.klokah.tw/ninew/sound/38/04/10-C-1-2.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/04/10-C-1-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/10-C-1-4.mp3"
"kama","橘子","https://web.klokah.tw/ninew/sound/38/04/10-C-1-5.mp3"
"i buyu’, izaw ku langdaway, sumanahay atu takuliyaway.","山上，有綠，有紅也有黃。","https://web.klokah.tw/ninew/sound/38/04/10-B-2.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/38/04/10-C-2-1.mp3"
"buyu’","山","https://web.klokah.tw/ninew/sound/38/04/10-C-2-2.mp3"
"izaw","有","https://web.klokah.tw/ninew/sound/38/04/10-C-2-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/10-C-2-4.mp3"
"langdaway","綠色的","https://web.klokah.tw/ninew/sound/38/04/10-C-2-5.mp3"
"sumanahay","紅色的","https://web.klokah.tw/ninew/sound/38/04/10-C-2-6.mp3"
"atu","和","https://web.klokah.tw/ninew/sound/38/04/10-C-2-7.mp3"
"takuliyaway","黃色的","https://web.klokah.tw/ninew/sound/38/04/10-C-2-8.mp3"
"tabuyu’ amin cini Panay mikama.","Panay一家人到山上摘橘子。","https://web.klokah.tw/ninew/sound/38/04/10-B-3.mp3"
"tabuyu’","上山","https://web.klokah.tw/ninew/sound/38/04/10-C-3-1.mp3"
"amin","全部","https://web.klokah.tw/ninew/sound/38/04/10-C-3-2.mp3"
"cini","[虛]","https://web.klokah.tw/ninew/sound/38/04/10-C-3-3.mp3"
"Panay","（人名）","https://web.klokah.tw/ninew/sound/38/04/10-C-3-4.mp3"
"mikama","橘子","https://web.klokah.tw/ninew/sound/38/04/10-C-3-5.mp3"
"kasenun sa matumes tu ku biluwa nuheni.","他們的簍子，一下子就裝滿了。","https://web.klokah.tw/ninew/sound/38/04/10-B-4.mp3"
"kasenun","一下子","https://web.klokah.tw/ninew/sound/38/04/10-C-4-1.mp3"
"sa","[虛]","https://web.klokah.tw/ninew/sound/38/04/10-C-4-2.mp3"
"matumes","滿","https://web.klokah.tw/ninew/sound/38/04/10-C-4-3.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/04/10-C-4-4.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/04/10-C-4-5.mp3"
"biluwa","簍子","https://web.klokah.tw/ninew/sound/38/04/10-C-4-6.mp3"
"nuheni","他們的","https://web.klokah.tw/ninew/sound/38/04/10-C-4-7.mp3"
"maluyaluyay kami a puduh.","我們是一群螞蟻。","https://web.klokah.tw/ninew/sound/38/05/01-B-1.mp3"
"maluyaluyay","一群","https://web.klokah.tw/ninew/sound/38/05/01-C-1-1.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/38/05/01-C-1-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/05/01-C-1-3.mp3"
"puduh","螞蟻","https://web.klokah.tw/ninew/sound/38/05/01-C-1-4.mp3"
"maylay a maluk.","工作很勤勞。","https://web.klokah.tw/ninew/sound/38/05/01-B-2.mp3"
"maylay","勤勞","https://web.klokah.tw/ninew/sound/38/05/01-C-2-1.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/05/01-C-2-2.mp3"
"maluk","在工作","https://web.klokah.tw/ninew/sound/38/05/01-C-2-3.mp3"
"i lala’ay a pusak atu cilekay,","地上的飯粒和蟲，","https://web.klokah.tw/ninew/sound/38/05/01-B-3.mp3"
"i","在","https://web.klokah.tw/ninew/sound/38/05/01-C-3-1.mp3"
"lala’ay","地上的","https://web.klokah.tw/ninew/sound/38/05/01-C-3-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/05/01-C-3-3.mp3"
"pusak","飯粒","https://web.klokah.tw/ninew/sound/38/05/01-C-3-4.mp3"
"atu","和","https://web.klokah.tw/ninew/sound/38/05/01-C-3-5.mp3"
"cilekay","蟲","https://web.klokah.tw/ninew/sound/38/05/01-C-3-6.mp3"
"mahamin mukuen niyam pataluma’.","我們都搬回家。","https://web.klokah.tw/ninew/sound/38/05/01-B-4.mp3"
"mahamin","全部","https://web.klokah.tw/ninew/sound/38/05/01-C-4-1.mp3"
"mukuen","搬","https://web.klokah.tw/ninew/sound/38/05/01-C-4-2.mp3"
"niyam","我們","https://web.klokah.tw/ninew/sound/38/05/01-C-4-3.mp3"
"pataluma’","回家","https://web.klokah.tw/ninew/sound/38/05/01-C-4-4.mp3"
"maluyaluyay kami sikawaway a puduh.","我們是一群勤快的螞蟻。","https://web.klokah.tw/ninew/sound/38/05/01-B-5.mp3"
"maluyaluyay","一群","https://web.klokah.tw/ninew/sound/38/05/01-C-5-1.mp3"
"kami","我們","https://web.klokah.tw/ninew/sound/38/05/01-C-5-2.mp3"
"sikawaway","勤勞的","https://web.klokah.tw/ninew/sound/38/05/01-C-5-3.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/05/01-C-5-4.mp3"
"puduh","螞蟻","https://web.klokah.tw/ninew/sound/38/05/01-C-5-5.mp3"
"i cuwa ci Baetu atu ci Kilang?","Baetu和Kilang在哪裡？","https://web.klokah.tw/ninew/sound/38/05/02-B-1.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-1-1.mp3"
"cuwa","哪裡","https://web.klokah.tw/ninew/sound/38/05/02-C-1-2.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-1-3.mp3"
"Baetu","（人名）","https://web.klokah.tw/ninew/sound/38/05/02-C-1-4.mp3"
"atu","和","https://web.klokah.tw/ninew/sound/38/05/02-C-1-5.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-1-6.mp3"
"Kilang","（人名）","https://web.klokah.tw/ninew/sound/38/05/02-C-1-7.mp3"
"i kakaduba’an kuheni.","他們在運動場上。","https://web.klokah.tw/ninew/sound/38/05/02-B-2.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-2-1.mp3"
"kakaduba’an","運動場","https://web.klokah.tw/ninew/sound/38/05/02-C-2-2.mp3"
"kuheni","他們","https://web.klokah.tw/ninew/sound/38/05/02-C-2-3.mp3"
"macacabi’ kuheni a madademec.","他們在比賽跑步。","https://web.klokah.tw/ninew/sound/38/05/02-B-3.mp3"
"macacabi’","跑步","https://web.klokah.tw/ninew/sound/38/05/02-C-3-1.mp3"
"kuheni","他們","https://web.klokah.tw/ninew/sound/38/05/02-C-3-2.mp3"
"a","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-3-3.mp3"
"madademec","比賽","https://web.klokah.tw/ninew/sound/38/05/02-C-3-4.mp3"
"cima ku makademecay?","誰跑贏？","https://web.klokah.tw/ninew/sound/38/05/02-B-4.mp3"
"cima","誰","https://web.klokah.tw/ninew/sound/38/05/02-C-4-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-4-2.mp3"
"makademecay","贏","https://web.klokah.tw/ninew/sound/38/05/02-C-4-3.mp3"
"ci Kilang tu i.","當然是Kilang。","https://web.klokah.tw/ninew/sound/38/05/02-B-5.mp3"
"ci","是","https://web.klokah.tw/ninew/sound/38/05/02-C-5-1.mp3"
"Kilang","（人名）","https://web.klokah.tw/ninew/sound/38/05/02-C-5-2.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-5-3.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-5-4.mp3"
"nika ilayan niza minanam tu demiamiad.","因為他每天努力練習。","https://web.klokah.tw/ninew/sound/38/05/02-B-6.mp3"
"nika","因為","https://web.klokah.tw/ninew/sound/38/05/02-C-6-1.mp3"
"ilayan","努力","https://web.klokah.tw/ninew/sound/38/05/02-C-6-2.mp3"
"niza","他","https://web.klokah.tw/ninew/sound/38/05/02-C-6-3.mp3"
"minanam","練習","https://web.klokah.tw/ninew/sound/38/05/02-C-6-4.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/05/02-C-6-5.mp3"
"demiamiad","每天","https://web.klokah.tw/ninew/sound/38/05/02-C-6-6.mp3"
"u malukay ci ama aku,","我的爸爸是一位農夫，","https://web.klokah.tw/ninew/sound/38/05/03-B-1.mp3"
"u","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-1-1.mp3"
"malukay","農夫","https://web.klokah.tw/ninew/sound/38/05/03-C-1-2.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-1-3.mp3"
"ama","爸爸","https://web.klokah.tw/ninew/sound/38/05/03-C-1-4.mp3"
"aku","我的","https://web.klokah.tw/ninew/sound/38/05/03-C-1-5.mp3"
"mangelu’ maluk i laku tu demiamiad.","他每天辛苦地在田裡耕作。","https://web.klokah.tw/ninew/sound/38/05/03-B-2.mp3"
"mangelu’","辛苦地","https://web.klokah.tw/ninew/sound/38/05/03-C-2-1.mp3"
"maluk","耕作","https://web.klokah.tw/ninew/sound/38/05/03-C-2-2.mp3"
"i","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-2-3.mp3"
"laku","田地","https://web.klokah.tw/ninew/sound/38/05/03-C-2-4.mp3"
"tu","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-2-5.mp3"
"demiamiad","每天","https://web.klokah.tw/ninew/sound/38/05/03-C-2-6.mp3"
"mapacilal ci niza,","他曝曬在太陽下，","https://web.klokah.tw/ninew/sound/38/05/03-B-3.mp3"
"mapacilal","曝曬","https://web.klokah.tw/ninew/sound/38/05/03-C-3-1.mp3"
"ci","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-3-2.mp3"
"niza","他","https://web.klokah.tw/ninew/sound/38/05/03-C-3-3.mp3"
"malalemed nu tanang ku zikuc niza.","汗水弄濕了他的衣服。","https://web.klokah.tw/ninew/sound/38/05/03-B-4.mp3"
"malalemed","濕透","https://web.klokah.tw/ninew/sound/38/05/03-C-4-1.mp3"
"nu","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-4-2.mp3"
"tanang","汗水","https://web.klokah.tw/ninew/sound/38/05/03-C-4-3.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-4-4.mp3"
"zikuc","衣服","https://web.klokah.tw/ninew/sound/38/05/03-C-4-5.mp3"
"niza","他","https://web.klokah.tw/ninew/sound/38/05/03-C-4-6.mp3"
"malubic ku nilangec tina mihcaan,","今年稻米豐收，","https://web.klokah.tw/ninew/sound/38/05/03-B-5.mp3"
"malubic","豐收","https://web.klokah.tw/ninew/sound/38/05/03-C-5-1.mp3"
"ku","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-5-2.mp3"
"nilangec","割稻","https://web.klokah.tw/ninew/sound/38/05/03-C-5-3.mp3"
"tina","這","https://web.klokah.tw/ninew/sound/38/05/03-C-5-4.mp3"
"mihcaan","年","https://web.klokah.tw/ninew/sound/38/05/03-C-5-5.mp3"
"kakakak sa matawa manamuh ci ama.","爸爸高興得笑呵呵。","https://web.klokah.tw/ninew/sound/38/05/03-B-6.mp3"
"kakakak","（呵呵聲）","https://web.klokah.tw/ninew/sound/38/05/03-C-6-1.mp3"
"sa","[虛]","https://web.klokah.tw/ninew/sound/38/05/03-C-6-2.mp3"
"matawa","笑","https://web.klokah.tw/ninew/sound/38/05/03-C-6-3.mp3"
