"papasibaq lawkah su’ quw?","老師，你好嗎？","https://web.klokah.tw/ninew/sound/18/01/01-B-1.mp3"
"qumisuwan mu’","我的長輩","https://web.klokah.tw/ninew/sound/18/04/04-C-2-7.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/04-C-2-8.mp3"
"sawni’","現在；今天","https://web.klokah.tw/ninew/sound/18/04/04-C-2-9.mp3"
"babaiq niyam ’i’ yaki’ i’ casan.","明天要送給阿嬤的。","https://web.klokah.tw/ninew/sound/18/04/04-B-3.mp3"
"babaiq","送給","https://web.klokah.tw/ninew/sound/18/04/04-C-3-1.mp3"
"niyam","我們（的）","https://web.klokah.tw/ninew/sound/18/04/04-C-3-2.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/04-C-3-3.mp3"
"yaki’","阿嬤","https://web.klokah.tw/ninew/sound/18/04/04-C-3-4.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/04-C-3-5.mp3"
"casan","明天","https://web.klokah.tw/ninew/sound/18/04/04-C-3-6.mp3"
"naki’ manakux ’i’ yaki’ maha’ cami’!","我們希望她驚訝！","https://web.klokah.tw/ninew/sound/18/04/04-B-4.mp3"
"naki’","使；讓","https://web.klokah.tw/ninew/sound/18/04/04-C-4-1.mp3"
"manakux","驚訝","https://web.klokah.tw/ninew/sound/18/04/04-C-4-2.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/04-C-4-3.mp3"
"yaki’","阿嬤","https://web.klokah.tw/ninew/sound/18/04/04-C-4-4.mp3"
"maha’","[虛]","https://web.klokah.tw/ninew/sound/18/04/04-C-4-5.mp3"
"cami’","我們","https://web.klokah.tw/ninew/sound/18/04/04-C-4-6.mp3"
"ima’ su’?","你是誰？","https://web.klokah.tw/ninew/sound/18/04/05-B-1.mp3"
"ima’","誰","https://web.klokah.tw/ninew/sound/18/04/05-C-1-1.mp3"
"su’","你","https://web.klokah.tw/ninew/sound/18/04/05-C-1-2.mp3"
"yaki’, cami’ ga Yumin ru Tiwas, gawah ku’ balihun han.","阿嬤，是我們Yuming和Tiwas，請開門。","https://web.klokah.tw/ninew/sound/18/04/05-B-2.mp3"
"yaki’","阿嬤","https://web.klokah.tw/ninew/sound/18/04/05-C-2-1.mp3"
"cami’","我們","https://web.klokah.tw/ninew/sound/18/04/05-C-2-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/04/05-C-2-3.mp3"
"Yumin","（人名）","https://web.klokah.tw/ninew/sound/18/04/05-C-2-4.mp3"
"ru","和","https://web.klokah.tw/ninew/sound/18/04/05-C-2-5.mp3"
"Tiwas","（人名）","https://web.klokah.tw/ninew/sound/18/04/05-C-2-6.mp3"
"gawah","開","https://web.klokah.tw/ninew/sound/18/04/05-C-2-7.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/05-C-2-8.mp3"
"balihun","門","https://web.klokah.tw/ninew/sound/18/04/05-C-2-9.mp3"
"han","先","https://web.klokah.tw/ninew/sound/18/04/05-C-2-10.mp3"
"aku’ ’i’ cimu’, lungulungun cimu’ cubalay la.","原來是你們，我真想你們了。","https://web.klokah.tw/ninew/sound/18/04/05-B-3.mp3"
"aku’","原來","https://web.klokah.tw/ninew/sound/18/04/05-C-3-1.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/05-C-3-2.mp3"
"cimu’","你們","https://web.klokah.tw/ninew/sound/18/04/05-C-3-3.mp3"
"lungulungun","想念","https://web.klokah.tw/ninew/sound/18/04/05-C-3-4.mp3"
"cimu’","你們","https://web.klokah.tw/ninew/sound/18/04/05-C-3-5.mp3"
"cubalay","非常","https://web.klokah.tw/ninew/sound/18/04/05-C-3-6.mp3"
"la","了","https://web.klokah.tw/ninew/sound/18/04/05-C-3-7.mp3"
"yaki’ paqasaw ta’ ku’ tancyoby su’.","阿嬤祝妳生日快樂。","https://web.klokah.tw/ninew/sound/18/04/05-B-4.mp3"
"yaki’","阿嬤","https://web.klokah.tw/ninew/sound/18/04/05-C-4-1.mp3"
"paqasaw","快樂","https://web.klokah.tw/ninew/sound/18/04/05-C-4-2.mp3"
"ta’","我們（包含式）","https://web.klokah.tw/ninew/sound/18/04/05-C-4-3.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/05-C-4-4.mp3"
"tancyoby","生日","https://web.klokah.tw/ninew/sound/18/04/05-C-4-5.mp3"
"su’","你","https://web.klokah.tw/ninew/sound/18/04/05-C-4-6.mp3"
"yaki’ kalawkah ki’!","阿嬤，祝福妳！","https://web.klokah.tw/ninew/sound/18/04/05-B-5.mp3"
"yaki’","阿嬤","https://web.klokah.tw/ninew/sound/18/04/05-C-5-1.mp3"
"kalawkah","祝福","https://web.klokah.tw/ninew/sound/18/04/05-C-5-2.mp3"
"ki’","[虛]","https://web.klokah.tw/ninew/sound/18/04/05-C-5-3.mp3"
"aki’, ikmi’ ku’ rawwiq ru tubun.","阿嬤閉眼睛祈求。","https://web.klokah.tw/ninew/sound/18/04/06-B-1.mp3"
"aki’","阿嬤","https://web.klokah.tw/ninew/sound/18/04/06-C-1-1.mp3"
"ikmi’","閉","https://web.klokah.tw/ninew/sound/18/04/06-C-1-2.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-1-3.mp3"
"rawwiq","眼睛","https://web.klokah.tw/ninew/sound/18/04/06-C-1-4.mp3"
"ru","和","https://web.klokah.tw/ninew/sound/18/04/06-C-1-5.mp3"
"tubun","祈求","https://web.klokah.tw/ninew/sound/18/04/06-C-1-6.mp3"
"tubun cu’ tugal ku’ siwaan su’.","請妳許三個願望。","https://web.klokah.tw/ninew/sound/18/04/06-B-2.mp3"
"tubun","祈求","https://web.klokah.tw/ninew/sound/18/04/06-C-2-1.mp3"
"cu’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-2-2.mp3"
"tugal","三","https://web.klokah.tw/ninew/sound/18/04/06-C-2-3.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-2-4.mp3"
"siwaan","願望","https://web.klokah.tw/ninew/sound/18/04/06-C-2-5.mp3"
"su’","妳","https://web.klokah.tw/ninew/sound/18/04/06-C-2-6.mp3"
"uwana’ pakaibabawiq ku’ inrakyasan mamu’,","希望你們長高，","https://web.klokah.tw/ninew/sound/18/04/06-B-3.mp3"
"uwana’","希望","https://web.klokah.tw/ninew/sound/18/04/06-C-3-1.mp3"
"pakaibabawiq","使…高","https://web.klokah.tw/ninew/sound/18/04/06-C-3-2.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-3-3.mp3"
"inrakiyasan","長","https://web.klokah.tw/ninew/sound/18/04/06-C-3-4.mp3"
"mamu’","你們","https://web.klokah.tw/ninew/sound/18/04/06-C-3-5.mp3"
"uwana’ pakapinan kahabag ku’ qutux ta’ cu’ imu’,","希望我們全家人都能平安，","https://web.klokah.tw/ninew/sound/18/04/06-B-4.mp3"
"uwana’","希望","https://web.klokah.tw/ninew/sound/18/04/06-C-4-1.mp3"
"pakapinan","使…平安","https://web.klokah.tw/ninew/sound/18/04/06-C-4-2.mp3"
"kahabag","全部","https://web.klokah.tw/ninew/sound/18/04/06-C-4-3.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-4-4.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/18/04/06-C-4-5.mp3"
"ta’","我們（包含式）","https://web.klokah.tw/ninew/sound/18/04/06-C-4-6.mp3"
"cu’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-4-7.mp3"
"imu’","家","https://web.klokah.tw/ninew/sound/18/04/06-C-4-8.mp3"
"uwana’ pakasiun ku’ kinluh cku’ kal ka’ hani’.","希望今年大豐收。","https://web.klokah.tw/ninew/sound/18/04/06-B-5.mp3"
"uwana’","希望","https://web.klokah.tw/ninew/sound/18/04/06-C-5-1.mp3"
"pakasiun","使…豐滿","https://web.klokah.tw/ninew/sound/18/04/06-C-5-2.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-5-3.mp3"
"kinluh","收割","https://web.klokah.tw/ninew/sound/18/04/06-C-5-4.mp3"
"cku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-5-5.mp3"
"kal","年","https://web.klokah.tw/ninew/sound/18/04/06-C-5-6.mp3"
"ka’","[虛]","https://web.klokah.tw/ninew/sound/18/04/06-C-5-7.mp3"
"hani’","這","https://web.klokah.tw/ninew/sound/18/04/06-C-5-8.mp3"
"piya’ cu’ riax ga, qutux ku’ hahangawan la?","一個星期有幾天？","https://web.klokah.tw/ninew/sound/18/04/07-B-1.mp3"
"piya’","多少","https://web.klokah.tw/ninew/sound/18/04/07-C-1-1.mp3"
"cu’","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-1-2.mp3"
"riax","天","https://web.klokah.tw/ninew/sound/18/04/07-C-1-3.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-1-4.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/18/04/07-C-1-5.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-1-6.mp3"
"hahangawan","星期","https://web.klokah.tw/ninew/sound/18/04/07-C-1-7.mp3"
"la","了","https://web.klokah.tw/ninew/sound/18/04/07-C-1-8.mp3"
"mapitu’ cu’ riax ga, qutux ku’ hahangawan.","一個星期有七天。","https://web.klokah.tw/ninew/sound/18/04/07-B-2.mp3"
"mapitu’","七","https://web.klokah.tw/ninew/sound/18/04/07-C-2-1.mp3"
"cu’","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-2-2.mp3"
"riax","天","https://web.klokah.tw/ninew/sound/18/04/07-C-2-3.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-2-4.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/18/04/07-C-2-5.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-2-6.mp3"
"hahangawan","星期","https://web.klokah.tw/ninew/sound/18/04/07-C-2-7.mp3"
"nanuwan ku’ riax i’ sawni’?","今天是星期幾？","https://web.klokah.tw/ninew/sound/18/04/07-B-3.mp3"
"nanuwan","什麼","https://web.klokah.tw/ninew/sound/18/04/07-C-3-1.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-3-2.mp3"
"riax","天","https://web.klokah.tw/ninew/sound/18/04/07-C-3-3.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-3-4.mp3"
"sawni’","現在；今天","https://web.klokah.tw/ninew/sound/18/04/07-C-3-5.mp3"
"mausa’ cami’ lihay cku’ kiyokaiy i’ kisa’.","我們要去教會做禮拜。","https://web.klokah.tw/ninew/sound/18/04/07-B-4.mp3"
"mausa’","將要去","https://web.klokah.tw/ninew/sound/18/04/07-C-4-1.mp3"
"cami’","我們","https://web.klokah.tw/ninew/sound/18/04/07-C-4-2.mp3"
"lihay","做禮拜","https://web.klokah.tw/ninew/sound/18/04/07-C-4-3.mp3"
"cku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-4-4.mp3"
"kiyokaiy","教會","https://web.klokah.tw/ninew/sound/18/04/07-C-4-5.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/07-C-4-6.mp3"
"kisa’","今天","https://web.klokah.tw/ninew/sound/18/04/07-C-4-7.mp3"
"yayaiq ku’ qusiya’ cku’  luliyung i’ gabagan.","夏天溪水很深。","https://web.klokah.tw/ninew/sound/18/04/08-B-1.mp3"
"yayaiq","深的","https://web.klokah.tw/ninew/sound/18/04/08-C-1-1.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-1-2.mp3"
"qusiya’","水","https://web.klokah.tw/ninew/sound/18/04/08-C-1-3.mp3"
"cku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-1-4.mp3"
"luliyung","河","https://web.klokah.tw/ninew/sound/18/04/08-C-1-5.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-1-6.mp3"
"gabagan","夏天","https://web.klokah.tw/ninew/sound/18/04/08-C-1-7.mp3"
"ana’ ga lihpiq ku’ qusiya’ i’ qamisan.","但是冬天溪水很淺。","https://web.klokah.tw/ninew/sound/18/04/08-B-2.mp3"
"ana’","但是","https://web.klokah.tw/ninew/sound/18/04/08-C-2-1.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-2-2.mp3"
"lihpiq","淺的","https://web.klokah.tw/ninew/sound/18/04/08-C-2-3.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-2-4.mp3"
"qusiya’","水","https://web.klokah.tw/ninew/sound/18/04/08-C-2-5.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-2-6.mp3"
"qamisan","冬天","https://web.klokah.tw/ninew/sound/18/04/08-C-2-7.mp3"
"gabagan ka’ hani’ ga, mahngaw cami’ na natsyasmi.","現在是夏天，我們放暑假。","https://web.klokah.tw/ninew/sound/18/04/08-B-3.mp3"
"gabagan","夏天","https://web.klokah.tw/ninew/sound/18/04/08-C-3-1.mp3"
"ka’","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-3-2.mp3"
"hani’","這","https://web.klokah.tw/ninew/sound/18/04/08-C-3-3.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-3-4.mp3"
"mahngaw","放假","https://web.klokah.tw/ninew/sound/18/04/08-C-3-5.mp3"
"cami’","我們","https://web.klokah.tw/ninew/sound/18/04/08-C-3-6.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-3-7.mp3"
"natsyasmi","暑假","https://web.klokah.tw/ninew/sound/18/04/08-C-3-8.mp3"
"ana’ ga payux a’ bayhu.","可是有很多颱風。","https://web.klokah.tw/ninew/sound/18/04/08-B-4.mp3"
"ana’","但是","https://web.klokah.tw/ninew/sound/18/04/08-C-4-1.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-4-2.mp3"
"payux","很多的","https://web.klokah.tw/ninew/sound/18/04/08-C-4-3.mp3"
"a’","[虛]","https://web.klokah.tw/ninew/sound/18/04/08-C-4-4.mp3"
"bayhu","颱風","https://web.klokah.tw/ninew/sound/18/04/08-C-4-5.mp3"
"uniyal a’ bayhu la, mausa’ cimu’ ’i’ matiq i’ kisa’ quw?","颱風來了，今天你們需要上學嗎？","https://web.klokah.tw/ninew/sound/18/04/09-B-1.mp3"
"uniyal","來","https://web.klokah.tw/ninew/sound/18/04/09-C-1-1.mp3"
"a’","[虛]","https://web.klokah.tw/ninew/sound/18/04/09-C-1-2.mp3"
"bayhu","颱風","https://web.klokah.tw/ninew/sound/18/04/09-C-1-3.mp3"
"la","了","https://web.klokah.tw/ninew/sound/18/04/09-C-1-4.mp3"
"mausa’","將要去","https://web.klokah.tw/ninew/sound/18/04/09-C-1-5.mp3"
"cimu’","你們","https://web.klokah.tw/ninew/sound/18/04/09-C-1-6.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/09-C-1-7.mp3"
"matiq","上學","https://web.klokah.tw/ninew/sound/18/04/09-C-1-8.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/09-C-1-9.mp3"
"kisa’","今天","https://web.klokah.tw/ninew/sound/18/04/09-C-1-10.mp3"
"quw","嗎","https://web.klokah.tw/ninew/sound/18/04/09-C-1-11.mp3"
"iqat cami’ mausa’ ’i’ matiq i’ kisa’.","我們今天不必上學。","https://web.klokah.tw/ninew/sound/18/04/09-B-2.mp3"
"iqat","不必","https://web.klokah.tw/ninew/sound/18/04/09-C-2-1.mp3"
"cami’","我們（包含式）","https://web.klokah.tw/ninew/sound/18/04/09-C-2-2.mp3"
"mausa’","去","https://web.klokah.tw/ninew/sound/18/04/09-C-2-3.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/09-C-2-4.mp3"
"matiq","學校","https://web.klokah.tw/ninew/sound/18/04/09-C-2-5.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/09-C-2-6.mp3"
"kisa’","今天","https://web.klokah.tw/ninew/sound/18/04/09-C-2-7.mp3"
"cimu’ ga asi’ kaki’ imu’ la.","你們應該留在屋子裡。","https://web.klokah.tw/ninew/sound/18/04/09-B-3.mp3"
"cimu’","你們","https://web.klokah.tw/ninew/sound/18/04/09-C-3-1.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/04/09-C-3-2.mp3"
"asi’","應該","https://web.klokah.tw/ninew/sound/18/04/09-C-3-3.mp3"
"kaki’","留在","https://web.klokah.tw/ninew/sound/18/04/09-C-3-4.mp3"
"imu’","家","https://web.klokah.tw/ninew/sound/18/04/09-C-3-5.mp3"
"la","了","https://web.klokah.tw/ninew/sound/18/04/09-C-3-6.mp3"
"uwal, papanabaq cami’.","好的，我們會小心。","https://web.klokah.tw/ninew/sound/18/04/09-B-4.mp3"
"uwal","是的","https://web.klokah.tw/ninew/sound/18/04/09-C-4-1.mp3"
"papanabaq","會小心","https://web.klokah.tw/ninew/sound/18/04/09-C-4-2.mp3"
"cami’","我們","https://web.klokah.tw/ninew/sound/18/04/09-C-4-3.mp3"
"mahnuk a’ iyuk i’ mahuq abag la.","秋天橘子成熟了。","https://web.klokah.tw/ninew/sound/18/04/10-B-1.mp3"
"mahnuk","成熟","https://web.klokah.tw/ninew/sound/18/04/10-C-1-1.mp3"
"a’","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-1-2.mp3"
"iyuk","橘子","https://web.klokah.tw/ninew/sound/18/04/10-C-1-3.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-1-4.mp3"
"mahuq abag","秋天","https://web.klokah.tw/ninew/sound/18/04/10-C-1-5.mp3"
"la","了","https://web.klokah.tw/ninew/sound/18/04/10-C-1-6.mp3"
"kiya’ a’ matasiq, matanah, ru mahibung uwiy cku’ babaw na ragiyax.","在山坡上有青色、紅色和黃色。","https://web.klokah.tw/ninew/sound/18/04/10-B-2.mp3"
"kiya’","有；在","https://web.klokah.tw/ninew/sound/18/04/10-C-2-1.mp3"
"a’","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-2-2.mp3"
"matasiq","青色的","https://web.klokah.tw/ninew/sound/18/04/10-C-2-3.mp3"
"matanah","紅色的","https://web.klokah.tw/ninew/sound/18/04/10-C-2-4.mp3"
"ru","和","https://web.klokah.tw/ninew/sound/18/04/10-C-2-5.mp3"
"mahibung","黃色的","https://web.klokah.tw/ninew/sound/18/04/10-C-2-6.mp3"
"uwiy","也","https://web.klokah.tw/ninew/sound/18/04/10-C-2-7.mp3"
"cku’","在","https://web.klokah.tw/ninew/sound/18/04/10-C-2-8.mp3"
"babaw","上面","https://web.klokah.tw/ninew/sound/18/04/10-C-2-9.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-2-10.mp3"
"ragiyax","山","https://web.klokah.tw/ninew/sound/18/04/10-C-2-11.mp3"
"qutux cu’ imu’ ni’ Pihaw, aruwa’ ’i’ lumamu’ cu’ iyuk cku’ mamayah.","Pihaw一家人，都去橘子園摘橘子。","https://web.klokah.tw/ninew/sound/18/04/10-B-3.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/18/04/10-C-3-1.mp3"
"cu’","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-3-2.mp3"
"imu’","家","https://web.klokah.tw/ninew/sound/18/04/10-C-3-3.mp3"
"ni’","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-3-4.mp3"
"Pihaw","（人名）","https://web.klokah.tw/ninew/sound/18/04/10-C-3-5.mp3"
"aruwa’","前往","https://web.klokah.tw/ninew/sound/18/04/10-C-3-6.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-3-7.mp3"
"lumamu’","摘","https://web.klokah.tw/ninew/sound/18/04/10-C-3-8.mp3"
"cu’","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-3-9.mp3"
"iyuk","橘子","https://web.klokah.tw/ninew/sound/18/04/10-C-3-10.mp3"
"cku’","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-3-11.mp3"
"mamayah","園地","https://web.klokah.tw/ninew/sound/18/04/10-C-3-12.mp3"
"wawa’/kagisi’ naha’ ga, ini’ kanga’ makasiun la.","他們的簍（籃）子，很快就裝滿了。","https://web.klokah.tw/ninew/sound/18/04/10-B-4.mp3"
"wawa’/kagisi’","簍子","https://web.klokah.tw/ninew/sound/18/04/10-C-4-1.mp3"
"naha’","他們（的）","https://web.klokah.tw/ninew/sound/18/04/10-C-4-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/04/10-C-4-3.mp3"
"ini’","不","https://web.klokah.tw/ninew/sound/18/04/10-C-4-4.mp3"
"kanga’","久","https://web.klokah.tw/ninew/sound/18/04/10-C-4-5.mp3"
"makasiun","裝滿","https://web.klokah.tw/ninew/sound/18/04/10-C-4-6.mp3"
"la","了","https://web.klokah.tw/ninew/sound/18/04/10-C-4-7.mp3"
"qutux cami’ cu’ glu’ na qatahi’.","我們是一群螞蟻。","https://web.klokah.tw/ninew/sound/18/05/01-B-1.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/18/05/01-C-1-1.mp3"
"cami’","我們","https://web.klokah.tw/ninew/sound/18/05/01-C-1-2.mp3"
"cu’","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-1-3.mp3"
"glu’","群","https://web.klokah.tw/ninew/sound/18/05/01-C-1-4.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-1-5.mp3"
"qatahi’","螞蟻","https://web.klokah.tw/ninew/sound/18/05/01-C-1-6.mp3"
"manlawkah cami’ ’i’ matawwaw.","工作很勤勞。","https://web.klokah.tw/ninew/sound/18/05/01-B-2.mp3"
"manlawkah","勤勞的","https://web.klokah.tw/ninew/sound/18/05/01-C-2-1.mp3"
"cami’","我們","https://web.klokah.tw/ninew/sound/18/05/01-C-2-2.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-2-3.mp3"
"matawwaw","工作","https://web.klokah.tw/ninew/sound/18/05/01-C-2-4.mp3"
"masiqru’ cku’ babaw na rawq ru ik na kahuniq ku’ buwax ru kuwi’,","掉落在地上的米粒和樹下的蟲，","https://web.klokah.tw/ninew/sound/18/05/01-B-3.mp3"
"masiqru’","掉落","https://web.klokah.tw/ninew/sound/18/05/01-C-3-1.mp3"
"cku’","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-3-2.mp3"
"babaw","上面","https://web.klokah.tw/ninew/sound/18/05/01-C-3-3.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-3-4.mp3"
"rawq","地上","https://web.klokah.tw/ninew/sound/18/05/01-C-3-5.mp3"
"ru","和","https://web.klokah.tw/ninew/sound/18/05/01-C-3-6.mp3"
"ik","裡面","https://web.klokah.tw/ninew/sound/18/05/01-C-3-7.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-3-8.mp3"
"kahuniq","樹","https://web.klokah.tw/ninew/sound/18/05/01-C-3-9.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-3-10.mp3"
"buwax","米粒","https://web.klokah.tw/ninew/sound/18/05/01-C-3-11.mp3"
"kuwi’","蟲","https://web.klokah.tw/ninew/sound/18/05/01-C-3-12.mp3"
"rasun niyam i’ imu’ kahabag.","我們都帶回去。","https://web.klokah.tw/ninew/sound/18/05/01-B-4.mp3"
"rasun","帶著","https://web.klokah.tw/ninew/sound/18/05/01-C-4-1.mp3"
"niyam","我們","https://web.klokah.tw/ninew/sound/18/05/01-C-4-2.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-4-3.mp3"
"imu’","家","https://web.klokah.tw/ninew/sound/18/05/01-C-4-4.mp3"
"kahabag","都","https://web.klokah.tw/ninew/sound/18/05/01-C-4-5.mp3"
"manlawkah cami’ ka’ qutux cu’ glu’ na qatahi’.","我們是一群勤勞的螞蟻。","https://web.klokah.tw/ninew/sound/18/05/01-B-5.mp3"
"manlawkah","勤勞的","https://web.klokah.tw/ninew/sound/18/05/01-C-5-1.mp3"
"cami’","我們","https://web.klokah.tw/ninew/sound/18/05/01-C-5-2.mp3"
"ka’","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-5-3.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/18/05/01-C-5-4.mp3"
"cu’","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-5-5.mp3"
"glu’","群","https://web.klokah.tw/ninew/sound/18/05/01-C-5-6.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/18/05/01-C-5-7.mp3"
"qatahi’","螞蟻","https://web.klokah.tw/ninew/sound/18/05/01-C-5-8.mp3"
"kiya’ inu’ ’i’ Taymu ru Watan?","Taymu和Watan在哪裡呢？","https://web.klokah.tw/ninew/sound/18/05/02-B-1.mp3"
"kiya’","有；在","https://web.klokah.tw/ninew/sound/18/05/02-C-1-1.mp3"
"inu’","哪裡","https://web.klokah.tw/ninew/sound/18/05/02-C-1-2.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/05/02-C-1-3.mp3"
"Taymu","（人名）","https://web.klokah.tw/ninew/sound/18/05/02-C-1-4.mp3"
"ru","和","https://web.klokah.tw/ninew/sound/18/05/02-C-1-5.mp3"
"Watan","（人名）","https://web.klokah.tw/ninew/sound/18/05/02-C-1-6.mp3"
"kiya’ i’ pataliyuman ’i’ naha’.","他們在運動場。","https://web.klokah.tw/ninew/sound/18/05/02-B-2.mp3"
"kiya’","有；在","https://web.klokah.tw/ninew/sound/18/05/02-C-2-1.mp3"
"i’","[虛]","https://web.klokah.tw/ninew/sound/18/05/02-C-2-2.mp3"
"pataliyuman","運動場","https://web.klokah.tw/ninew/sound/18/05/02-C-2-3.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/05/02-C-2-4.mp3"
"naha’","他們","https://web.klokah.tw/ninew/sound/18/05/02-C-2-5.mp3"
"kiya’ macacpung ’i’ mataliyum.","他們在比賽跑步。","https://web.klokah.tw/ninew/sound/18/05/02-B-3.mp3"
"kiya’","有；在","https://web.klokah.tw/ninew/sound/18/05/02-C-3-1.mp3"
"macacpung","比賽","https://web.klokah.tw/ninew/sound/18/05/02-C-3-2.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/05/02-C-3-3.mp3"
"mataliyum","跑步","https://web.klokah.tw/ninew/sound/18/05/02-C-3-4.mp3"
"ima’ ku’ lawkah?","誰跑贏？","https://web.klokah.tw/ninew/sound/18/05/02-B-4.mp3"
"ima’","誰","https://web.klokah.tw/ninew/sound/18/05/02-C-4-1.mp3"
"ku’","[虛]","https://web.klokah.tw/ninew/sound/18/05/02-C-4-2.mp3"
"lawkah","贏","https://web.klokah.tw/ninew/sound/18/05/02-C-4-3.mp3"
"’i’ Watan ga.","當然是Watan。","https://web.klokah.tw/ninew/sound/18/05/02-B-5.mp3"
"’i’","[虛]","https://web.klokah.tw/ninew/sound/18/05/02-C-5-1.mp3"
"Watan","（人名）","https://web.klokah.tw/ninew/sound/18/05/02-C-5-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/18/05/02-C-5-3.mp3"
"gi manlawkah ’i’ makibaq i’ karariax ’i’ hiya’.","因為他天天努力練習。","https://web.klokah.tw/ninew/sound/18/05/02-B-6.mp3"
