"So’o kayzaeh ay?","你好嗎？","https://web.klokah.tw/ninew/sound/28/01/01-B-1.mp3"
"nisiya","他","https://web.klokah.tw/ninew/sound/28/04/06-C-2-2.mp3"
"to:o’","三","https://web.klokah.tw/ninew/sound/28/04/06-C-2-3.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/06-C-2-4.mp3"
"pinayaka:i’","話","https://web.klokah.tw/ninew/sound/28/04/06-C-2-5.mp3"
"kayzaeh moyo ’a’ibabaw,","希望你們長大，","https://web.klokah.tw/ninew/sound/28/04/06-B-3.mp3"
"kayzaeh","好","https://web.klokah.tw/ninew/sound/28/04/06-C-3-1.mp3"
"moyo","你們","https://web.klokah.tw/ninew/sound/28/04/06-C-3-2.mp3"
"’a’ibabaw","高","https://web.klokah.tw/ninew/sound/28/04/06-C-3-3.mp3"
"kayzaeh ’ita’ ’iyakaliyaeh saboeh,","我們全家都平安，","https://web.klokah.tw/ninew/sound/28/04/06-B-4.mp3"
"kayzaeh","好","https://web.klokah.tw/ninew/sound/28/04/06-C-4-1.mp3"
"’ita’","我們","https://web.klokah.tw/ninew/sound/28/04/06-C-4-2.mp3"
"’iyakaliyaeh","平安","https://web.klokah.tw/ninew/sound/28/04/06-C-4-3.mp3"
"saboeh","大家","https://web.klokah.tw/ninew/sound/28/04/06-C-4-4.mp3"
"kayzaeh hini ’aehae’ tinal’oemaeh taSihoero: saboeh ka kaehaew.","希望今年大豐收。","https://web.klokah.tw/ninew/sound/28/04/06-B-5.mp3"
"kayzaeh","好","https://web.klokah.tw/ninew/sound/28/04/06-C-5-1.mp3"
"hini","這","https://web.klokah.tw/ninew/sound/28/04/06-C-5-2.mp3"
"’aehae’","一","https://web.klokah.tw/ninew/sound/28/04/06-C-5-3.mp3"
"tinal’oemaeh","年","https://web.klokah.tw/ninew/sound/28/04/06-C-5-4.mp3"
"taSihoero:","豐收","https://web.klokah.tw/ninew/sound/28/04/06-C-5-5.mp3"
"saboeh","全部","https://web.klokah.tw/ninew/sound/28/04/06-C-5-6.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/06-C-5-7.mp3"
"kaehaew","財產","https://web.klokah.tw/ninew/sound/28/04/06-C-5-8.mp3"
"’aehae’ kaSangayan hayza’ piza’ hahila:?","一個星期有幾天？","https://web.klokah.tw/ninew/sound/28/04/07-B-1.mp3"
"’aehae’","一","https://web.klokah.tw/ninew/sound/28/04/07-C-1-1.mp3"
"kaSangayan","星期","https://web.klokah.tw/ninew/sound/28/04/07-C-1-2.mp3"
"hayza’","有","https://web.klokah.tw/ninew/sound/28/04/07-C-1-3.mp3"
"piza’","幾；多少","https://web.klokah.tw/ninew/sound/28/04/07-C-1-4.mp3"
"hahila:","太陽；日子","https://web.klokah.tw/ninew/sound/28/04/07-C-1-5.mp3"
"’aehae’ kaSangayan hayza’ SayboSi: o ’aehae’ hahila:.","一個星期有七天。","https://web.klokah.tw/ninew/sound/28/04/07-B-2.mp3"
"’aehae’","一","https://web.klokah.tw/ninew/sound/28/04/07-C-2-1.mp3"
"kaSangayan","星期","https://web.klokah.tw/ninew/sound/28/04/07-C-2-2.mp3"
"hayza’","有","https://web.klokah.tw/ninew/sound/28/04/07-C-2-3.mp3"
"SayboSi: o ’aehae’","七","https://web.klokah.tw/ninew/sound/28/04/07-C-2-4.mp3"
"hahila:","太陽；日子","https://web.klokah.tw/ninew/sound/28/04/07-C-2-5.mp3"
"koza’ kaSangayan kaysa’an?","今天星期幾？","https://web.klokah.tw/ninew/sound/28/04/07-B-3.mp3"
"koza’","幾","https://web.klokah.tw/ninew/sound/28/04/07-C-3-1.mp3"
"kaSangayan","星期","https://web.klokah.tw/ninew/sound/28/04/07-C-3-2.mp3"
"kaysa’an","今天","https://web.klokah.tw/ninew/sound/28/04/07-C-3-3.mp3"
"kaysa’an minaSangay.","今天是星期天。","https://web.klokah.tw/ninew/sound/28/04/07-B-4.mp3"
"kaysa’an","今天","https://web.klokah.tw/ninew/sound/28/04/07-C-4-1.mp3"
"minaSangay","休息日；星期天","https://web.klokah.tw/ninew/sound/28/04/07-C-4-2.mp3"
"yami ’am rima’ patabil ka tatini’.","我們要去祭祖。","https://web.klokah.tw/ninew/sound/28/04/07-B-5.mp3"
"yami","我們","https://web.klokah.tw/ninew/sound/28/04/07-C-5-1.mp3"
"’am","將要","https://web.klokah.tw/ninew/sound/28/04/07-C-5-2.mp3"
"rima’","去","https://web.klokah.tw/ninew/sound/28/04/07-C-5-3.mp3"
"patabil","祭祖","https://web.klokah.tw/ninew/sound/28/04/07-C-5-4.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/07-C-5-5.mp3"
"tatini’","祖先","https://web.klokah.tw/ninew/sound/28/04/07-C-5-6.mp3"
"haba:an ila, ’ay lolongan ka ralom ’i:zo’.","夏天溪水很深。","https://web.klokah.tw/ninew/sound/28/04/08-B-1.mp3"
"haba:an","夏天","https://web.klokah.tw/ninew/sound/28/04/08-C-1-1.mp3"
"ila","了","https://web.klokah.tw/ninew/sound/28/04/08-C-1-2.mp3"
"’ay","在","https://web.klokah.tw/ninew/sound/28/04/08-C-1-3.mp3"
"lolongan","溪邊","https://web.klokah.tw/ninew/sound/28/04/08-C-1-4.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/08-C-1-5.mp3"
"ralom","水","https://web.klokah.tw/ninew/sound/28/04/08-C-1-6.mp3"
"’i:zo’","深","https://web.klokah.tw/ninew/sound/28/04/08-C-1-7.mp3"
"So: ’amiSan lolongan ’okik ’akoey ila ka ralom.","若是冬天溪水不多。","https://web.klokah.tw/ninew/sound/28/04/08-B-2.mp3"
"So:","若","https://web.klokah.tw/ninew/sound/28/04/08-C-2-1.mp3"
"’amiSan","冬天","https://web.klokah.tw/ninew/sound/28/04/08-C-2-2.mp3"
"lolongan","溪邊","https://web.klokah.tw/ninew/sound/28/04/08-C-2-3.mp3"
"’okik","不","https://web.klokah.tw/ninew/sound/28/04/08-C-2-4.mp3"
"’akoey","多","https://web.klokah.tw/ninew/sound/28/04/08-C-2-5.mp3"
"ila","了","https://web.klokah.tw/ninew/sound/28/04/08-C-2-6.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/08-C-2-7.mp3"
"ralom","水","https://web.klokah.tw/ninew/sound/28/04/08-C-2-8.mp3"
"haysani haba:an, yami ’am maSangay ila.","現在是夏天，我們放暑假。","https://web.klokah.tw/ninew/sound/28/04/08-B-3.mp3"
"haysani","現在","https://web.klokah.tw/ninew/sound/28/04/08-C-3-1.mp3"
"haba:an","夏天","https://web.klokah.tw/ninew/sound/28/04/08-C-3-2.mp3"
"yami","我們","https://web.klokah.tw/ninew/sound/28/04/08-C-3-3.mp3"
"’am","將要","https://web.klokah.tw/ninew/sound/28/04/08-C-3-4.mp3"
"maSangay","放假","https://web.klokah.tw/ninew/sound/28/04/08-C-3-5.mp3"
"ila","了","https://web.klokah.tw/ninew/sound/28/04/08-C-3-6.mp3"
"haba:an’akoey ka ba:yoS.","夏天有很多颱風。","https://web.klokah.tw/ninew/sound/28/04/08-B-4.mp3"
"haba:an","夏天","https://web.klokah.tw/ninew/sound/28/04/08-C-4-1.mp3"
"’akoey","多的","https://web.klokah.tw/ninew/sound/28/04/08-C-4-2.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/08-C-4-3.mp3"
"ba:yoS","颱風","https://web.klokah.tw/ninew/sound/28/04/08-C-4-4.mp3"
"’am ba:yoS ila, ’insa’an moyo ’am rima’ ay kiSka:at?","颱風來了，今天你們要上學嗎？","https://web.klokah.tw/ninew/sound/28/04/09-B-1.mp3"
"’am","要","https://web.klokah.tw/ninew/sound/28/04/09-C-1-1.mp3"
"ba:yoS","颱風","https://web.klokah.tw/ninew/sound/28/04/09-C-1-2.mp3"
"ila","了","https://web.klokah.tw/ninew/sound/28/04/09-C-1-3.mp3"
"’insa’an","等一下","https://web.klokah.tw/ninew/sound/28/04/09-C-1-4.mp3"
"moyo","妳們","https://web.klokah.tw/ninew/sound/28/04/09-C-1-5.mp3"
"’am","要","https://web.klokah.tw/ninew/sound/28/04/09-C-1-6.mp3"
"rima’","去","https://web.klokah.tw/ninew/sound/28/04/09-C-1-7.mp3"
"ay","嗎","https://web.klokah.tw/ninew/sound/28/04/09-C-1-8.mp3"
"kiSka:at","唸書","https://web.klokah.tw/ninew/sound/28/04/09-C-1-9.mp3"
"yami ’insa’an ’am ’okay ’oSa’ kiSka:at.","我們不必上學。","https://web.klokah.tw/ninew/sound/28/04/09-B-2.mp3"
"yami","我們","https://web.klokah.tw/ninew/sound/28/04/09-C-2-1.mp3"
"’insa’an","等一下","https://web.klokah.tw/ninew/sound/28/04/09-C-2-2.mp3"
"’am","將要","https://web.klokah.tw/ninew/sound/28/04/09-C-2-3.mp3"
"’okay","不","https://web.klokah.tw/ninew/sound/28/04/09-C-2-4.mp3"
"’oSa’","去","https://web.klokah.tw/ninew/sound/28/04/09-C-2-5.mp3"
"kiSka:at","唸書","https://web.klokah.tw/ninew/sound/28/04/09-C-2-6.mp3"
"moyo ’izi’ kaSlatar o!","你們不要外出！","https://web.klokah.tw/ninew/sound/28/04/09-B-3.mp3"
"moyo","你們","https://web.klokah.tw/ninew/sound/28/04/09-C-3-1.mp3"
"’izi’","不行","https://web.klokah.tw/ninew/sound/28/04/09-C-3-2.mp3"
"kaSlatar","外出","https://web.klokah.tw/ninew/sound/28/04/09-C-3-3.mp3"
"o","[助]","https://web.klokah.tw/ninew/sound/28/04/09-C-3-4.mp3"
"’a:ay, ra:amen ila niya’om.","好的，我們知道了。","https://web.klokah.tw/ninew/sound/28/04/09-B-4.mp3"
"’a:ay","是的","https://web.klokah.tw/ninew/sound/28/04/09-C-4-1.mp3"
"ra:amen","知道","https://web.klokah.tw/ninew/sound/28/04/09-C-4-2.mp3"
"ila","了","https://web.klokah.tw/ninew/sound/28/04/09-C-4-3.mp3"
"niya’om","我們","https://web.klokah.tw/ninew/sound/28/04/09-C-4-4.mp3"
"na’miSan, ka ’iyok kayzaeh ila karokroken.","秋天，橘子採收了。","https://web.klokah.tw/ninew/sound/28/04/10-B-1.mp3"
"na’miSan","秋天","https://web.klokah.tw/ninew/sound/28/04/10-C-1-1.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/10-C-1-2.mp3"
"’iyok","橘子","https://web.klokah.tw/ninew/sound/28/04/10-C-1-3.mp3"
"kayzaeh","好","https://web.klokah.tw/ninew/sound/28/04/10-C-1-4.mp3"
"ila","了","https://web.klokah.tw/ninew/sound/28/04/10-C-1-5.mp3"
"karokroken","採","https://web.klokah.tw/ninew/sound/28/04/10-C-1-6.mp3"
"ray koko:ol babaw, hayza’ ka ’ima hes’ezan, ’ima ngangilaehan, ’ima habiyalan.","山坡上，有綠，有紅，也有黃。","https://web.klokah.tw/ninew/sound/28/04/10-B-2.mp3"
"ray","在","https://web.klokah.tw/ninew/sound/28/04/10-C-2-1.mp3"
"koko:ol","山坡","https://web.klokah.tw/ninew/sound/28/04/10-C-2-2.mp3"
"babaw","上","https://web.klokah.tw/ninew/sound/28/04/10-C-2-3.mp3"
"hayza’","有","https://web.klokah.tw/ninew/sound/28/04/10-C-2-4.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/10-C-2-5.mp3"
"’ima hes’ezan","綠色的","https://web.klokah.tw/ninew/sound/28/04/10-C-2-6.mp3"
"’ima ngangilaehan","紅色的","https://web.klokah.tw/ninew/sound/28/04/10-C-2-7.mp3"
"’ima habiyalan","黃色的","https://web.klokah.tw/ninew/sound/28/04/10-C-2-8.mp3"
"la ’ae’aew ’aehae’ taew’an ’ilaha:aw koko:ol romokrok ka ’iyok.","’ae’aew一家人到山上摘橘子。","https://web.klokah.tw/ninew/sound/28/04/10-B-3.mp3"
"la","多數","https://web.klokah.tw/ninew/sound/28/04/10-C-3-1.mp3"
"’ae’aew","（女子名）","https://web.klokah.tw/ninew/sound/28/04/10-C-3-2.mp3"
"’aehae’","一","https://web.klokah.tw/ninew/sound/28/04/10-C-3-3.mp3"
"taew’an","家","https://web.klokah.tw/ninew/sound/28/04/10-C-3-4.mp3"
"’ilaha:aw","到那兒","https://web.klokah.tw/ninew/sound/28/04/10-C-3-5.mp3"
"koko:ol","山","https://web.klokah.tw/ninew/sound/28/04/10-C-3-6.mp3"
"romokrok","摘","https://web.klokah.tw/ninew/sound/28/04/10-C-3-7.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/04/10-C-3-8.mp3"
"’iyok","橘子","https://web.klokah.tw/ninew/sound/28/04/10-C-3-9.mp3"
"’ima kala’ nanaw hiza, honhaha:i’ mayha’ha’ ila.","那空空的簍子，一下子就裝滿了。","https://web.klokah.tw/ninew/sound/28/04/10-B-4.mp3"
"’ima","的","https://web.klokah.tw/ninew/sound/28/04/10-C-4-1.mp3"
"kala’","簍子","https://web.klokah.tw/ninew/sound/28/04/10-C-4-2.mp3"
"nanaw","只","https://web.klokah.tw/ninew/sound/28/04/10-C-4-3.mp3"
"hiza","那","https://web.klokah.tw/ninew/sound/28/04/10-C-4-4.mp3"
"honhaha:i’","一下子","https://web.klokah.tw/ninew/sound/28/04/10-C-4-5.mp3"
"mayha’ha’","滿","https://web.klokah.tw/ninew/sound/28/04/10-C-4-6.mp3"
"ila","了","https://web.klokah.tw/ninew/sound/28/04/10-C-4-7.mp3"
"yami ’ima haeba:an ka ’ae’aewzaeh.","我們是一群螞蟻。","https://web.klokah.tw/ninew/sound/28/05/01-B-1.mp3"
"yami","我們","https://web.klokah.tw/ninew/sound/28/05/01-C-1-1.mp3"
"’ima","[關係詞]","https://web.klokah.tw/ninew/sound/28/05/01-C-1-2.mp3"
"haeba:an","多","https://web.klokah.tw/ninew/sound/28/05/01-C-1-3.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/01-C-1-4.mp3"
"’ae’aewzaeh","螞蟻","https://web.klokah.tw/ninew/sound/28/05/01-C-1-5.mp3"
"sa’sa’ih ka hahila: yami makakreng matawaw.","我們每天很努力工作。","https://web.klokah.tw/ninew/sound/28/05/01-B-2.mp3"
"sa’sa’ih","每","https://web.klokah.tw/ninew/sound/28/05/01-C-2-1.mp3"
"ka","[連]","https://web.klokah.tw/ninew/sound/28/05/01-C-2-2.mp3"
"hahila:","天；太陽","https://web.klokah.tw/ninew/sound/28/05/01-C-2-3.mp3"
"yami","我們","https://web.klokah.tw/ninew/sound/28/05/01-C-2-4.mp3"
"makakreng","認真；勤快","https://web.klokah.tw/ninew/sound/28/05/01-C-2-5.mp3"
"matawaw","工作","https://web.klokah.tw/ninew/sound/28/05/01-C-2-6.mp3"
"Sahoero: ray ra:i’ ka Si’Si’ ki ray pingi’ ka SibSiba:i’,","看到在地上的米和在樹下的蟲，","https://web.klokah.tw/ninew/sound/28/05/01-B-3.mp3"
"Sahoero:","看見","https://web.klokah.tw/ninew/sound/28/05/01-C-3-1.mp3"
"ray","在","https://web.klokah.tw/ninew/sound/28/05/01-C-3-2.mp3"
"ra:i’","地","https://web.klokah.tw/ninew/sound/28/05/01-C-3-3.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/01-C-3-4.mp3"
"Si’Si’","米","https://web.klokah.tw/ninew/sound/28/05/01-C-3-5.mp3"
"ki","和","https://web.klokah.tw/ninew/sound/28/05/01-C-3-6.mp3"
"ray","在","https://web.klokah.tw/ninew/sound/28/05/01-C-3-7.mp3"
"pingi’","樹基；樹頭","https://web.klokah.tw/ninew/sound/28/05/01-C-3-8.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/01-C-3-9.mp3"
"SibSiba:i’","蟲","https://web.klokah.tw/ninew/sound/28/05/01-C-3-10.mp3"
"niya’om Sobowawen ’alibihin ray taew’an.","我們都搬回家。","https://web.klokah.tw/ninew/sound/28/05/01-B-4.mp3"
"niya’om","我們","https://web.klokah.tw/ninew/sound/28/05/01-C-4-1.mp3"
"Sobowawen","搬運","https://web.klokah.tw/ninew/sound/28/05/01-C-4-2.mp3"
"’alibihin","帶回","https://web.klokah.tw/ninew/sound/28/05/01-C-4-3.mp3"
"ray","在","https://web.klokah.tw/ninew/sound/28/05/01-C-4-4.mp3"
"taew’an","家","https://web.klokah.tw/ninew/sound/28/05/01-C-4-5.mp3"
"yami ’ima makakreng a tomal ka ’ae’aewzaeh.","我們是非常勤快的螞蟻。","https://web.klokah.tw/ninew/sound/28/05/01-B-5.mp3"
"yami","我們","https://web.klokah.tw/ninew/sound/28/05/01-C-5-1.mp3"
"’ima","是；在","https://web.klokah.tw/ninew/sound/28/05/01-C-5-2.mp3"
"makakreng","認真；勤快","https://web.klokah.tw/ninew/sound/28/05/01-C-5-3.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/28/05/01-C-5-4.mp3"
"tomal","非常","https://web.klokah.tw/ninew/sound/28/05/01-C-5-5.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/01-C-5-6.mp3"
"’ae’aewzaeh","螞蟻","https://web.klokah.tw/ninew/sound/28/05/01-C-5-7.mp3"
"lahi’ ki ’obay lasiya hayno’?","lahi’和’obay他們在哪裡？","https://web.klokah.tw/ninew/sound/28/05/02-B-1.mp3"
"lahi’","（男子名）","https://web.klokah.tw/ninew/sound/28/05/02-C-1-1.mp3"
"ki","和","https://web.klokah.tw/ninew/sound/28/05/02-C-1-2.mp3"
"’obay","（男子名）","https://web.klokah.tw/ninew/sound/28/05/02-C-1-3.mp3"
"lasiya","他們","https://web.klokah.tw/ninew/sound/28/05/02-C-1-4.mp3"
"hayno’","哪裡","https://web.klokah.tw/ninew/sound/28/05/02-C-1-5.mp3"
"lasiya ha:aw ray kap’ae’ae:aewan, mam ’a’inola’ ka ’ae’ae:aew.","他們在那運動上比賽跑步。","https://web.klokah.tw/ninew/sound/28/05/02-B-2.mp3"
"lasiya","他們","https://web.klokah.tw/ninew/sound/28/05/02-C-2-1.mp3"
"ha:aw","那裡","https://web.klokah.tw/ninew/sound/28/05/02-C-2-2.mp3"
"ray","在","https://web.klokah.tw/ninew/sound/28/05/02-C-2-3.mp3"
"kap’ae’ae:aewan","運動場","https://web.klokah.tw/ninew/sound/28/05/02-C-2-4.mp3"
"mam","正在","https://web.klokah.tw/ninew/sound/28/05/02-C-2-5.mp3"
"’a’inola’","比賽","https://web.klokah.tw/ninew/sound/28/05/02-C-2-6.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/02-C-2-7.mp3"
"’ae’ae:aew","跑步；賽跑","https://web.klokah.tw/ninew/sound/28/05/02-C-2-8.mp3"
"hiya’ homobaz?","誰贏？","https://web.klokah.tw/ninew/sound/28/05/02-B-3.mp3"
"hiya’","誰","https://web.klokah.tw/ninew/sound/28/05/02-C-3-1.mp3"
"homobaz","贏","https://web.klokah.tw/ninew/sound/28/05/02-C-3-2.mp3"
"ma’ hi ’obay a! siya sa’sa’ih ka hahila: makakreng lomoehlohay.","當然是’obay！他天天認真練習。","https://web.klokah.tw/ninew/sound/28/05/02-B-4.mp3"
"ma’","當然是；就","https://web.klokah.tw/ninew/sound/28/05/02-C-4-1.mp3"
"hi","[虛]","https://web.klokah.tw/ninew/sound/28/05/02-C-4-2.mp3"
"’obay","（男子名）","https://web.klokah.tw/ninew/sound/28/05/02-C-4-3.mp3"
"a","[助]","https://web.klokah.tw/ninew/sound/28/05/02-C-4-4.mp3"
"siya","他","https://web.klokah.tw/ninew/sound/28/05/02-C-4-5.mp3"
"sa’sa’ih","每","https://web.klokah.tw/ninew/sound/28/05/02-C-4-6.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/02-C-4-7.mp3"
"hahila:","天；太陽","https://web.klokah.tw/ninew/sound/28/05/02-C-4-8.mp3"
"makakreng","認真；勤快","https://web.klokah.tw/ninew/sound/28/05/02-C-4-9.mp3"
"lomoehlohay","練習；學習","https://web.klokah.tw/ninew/sound/28/05/02-C-4-10.mp3"
"’a:ay, nak’isaza ay! ’obay kin wa’isan.","哦，原來是這樣！’obay這麼強。","https://web.klokah.tw/ninew/sound/28/05/02-B-5.mp3"
"’a:ay","是的；好的","https://web.klokah.tw/ninew/sound/28/05/02-C-5-1.mp3"
"nak’isaza","這樣","https://web.klokah.tw/ninew/sound/28/05/02-C-5-2.mp3"
"ay","（疑問詞）","https://web.klokah.tw/ninew/sound/28/05/02-C-5-3.mp3"
"’obay","（男子名）","https://web.klokah.tw/ninew/sound/28/05/02-C-5-4.mp3"
"kin","這麼；很","https://web.klokah.tw/ninew/sound/28/05/02-C-5-5.mp3"
"wa’isan","強；厲害","https://web.klokah.tw/ninew/sound/28/05/02-C-5-6.mp3"
"ma’an yaba’ kamapatiyay,","我的爸爸是農夫，","https://web.klokah.tw/ninew/sound/28/05/03-B-1.mp3"
"ma’an","我的","https://web.klokah.tw/ninew/sound/28/05/03-C-1-1.mp3"
"yaba’","爸爸","https://web.klokah.tw/ninew/sound/28/05/03-C-1-2.mp3"
"kamapatiyay","農夫","https://web.klokah.tw/ninew/sound/28/05/03-C-1-3.mp3"
"sa’sa’ih ka hahila: ray pinatiyayan hopay ’am matawaw.","每天在田裡辛苦的工作。","https://web.klokah.tw/ninew/sound/28/05/03-B-2.mp3"
"sa’sa’ih","每","https://web.klokah.tw/ninew/sound/28/05/03-C-2-1.mp3"
"ka","[連]","https://web.klokah.tw/ninew/sound/28/05/03-C-2-2.mp3"
"hahila:","天；太陽","https://web.klokah.tw/ninew/sound/28/05/03-C-2-3.mp3"
"ray","在","https://web.klokah.tw/ninew/sound/28/05/03-C-2-4.mp3"
"pinatiyayan","田裡","https://web.klokah.tw/ninew/sound/28/05/03-C-2-5.mp3"
"hopay","辛苦；累","https://web.klokah.tw/ninew/sound/28/05/03-C-2-6.mp3"
"’am","就要","https://web.klokah.tw/ninew/sound/28/05/03-C-2-7.mp3"
"matawaw","工作","https://web.klokah.tw/ninew/sound/28/05/03-C-2-8.mp3"
"ta’oeloeh nisiya tiS’a’i’in noka hahila:,","他的頭被太陽曬得很厲害，","https://web.klokah.tw/ninew/sound/28/05/03-B-3.mp3"
"ta’oeloeh","頭","https://web.klokah.tw/ninew/sound/28/05/03-C-3-1.mp3"
"nisiya","他的","https://web.klokah.tw/ninew/sound/28/05/03-C-3-2.mp3"
"tiS’a’i’in","曬","https://web.klokah.tw/ninew/sound/28/05/03-C-3-3.mp3"
"noka","[屬]","https://web.klokah.tw/ninew/sound/28/05/03-C-3-4.mp3"
"hahila:","太陽；日","https://web.klokah.tw/ninew/sound/28/05/03-C-3-5.mp3"
"kayba:en nisiya ma’ pa’is’oehen ila noka rarang.","他的衣服也被汗水弄濕了。","https://web.klokah.tw/ninew/sound/28/05/03-B-4.mp3"
"kayba:en","衣服","https://web.klokah.tw/ninew/sound/28/05/03-C-4-1.mp3"
"nisiya","他的","https://web.klokah.tw/ninew/sound/28/05/03-C-4-2.mp3"
"ma’","也","https://web.klokah.tw/ninew/sound/28/05/03-C-4-3.mp3"
"pa’is’oehen","弄濕","https://web.klokah.tw/ninew/sound/28/05/03-C-4-4.mp3"
"ila","了","https://web.klokah.tw/ninew/sound/28/05/03-C-4-5.mp3"
"noka","[屬]","https://web.klokah.tw/ninew/sound/28/05/03-C-4-6.mp3"
"rarang","汗水","https://web.klokah.tw/ninew/sound/28/05/03-C-4-7.mp3"
"kaysa’an ’aehae’ tinal’oemaeh kayzaeh ka kinipazayan,","今年有好的收成，","https://web.klokah.tw/ninew/sound/28/05/03-B-5.mp3"
"kaysa’an","現今","https://web.klokah.tw/ninew/sound/28/05/03-C-5-1.mp3"
"’aehae’","一","https://web.klokah.tw/ninew/sound/28/05/03-C-5-2.mp3"
"tinal’oemaeh","年","https://web.klokah.tw/ninew/sound/28/05/03-C-5-3.mp3"
"kayzaeh","好","https://web.klokah.tw/ninew/sound/28/05/03-C-5-4.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/03-C-5-5.mp3"
"kinipazayan","收成；收割","https://web.klokah.tw/ninew/sound/28/05/03-C-5-6.mp3"
"yaba’ hakhakhak mam sawa’ noka kin Siyae’.","爸爸高興得笑呵呵。","https://web.klokah.tw/ninew/sound/28/05/03-B-6.mp3"
"yaba’","爸爸","https://web.klokah.tw/ninew/sound/28/05/03-C-6-1.mp3"
"hakhakhak","呵呵笑","https://web.klokah.tw/ninew/sound/28/05/03-C-6-2.mp3"
"mam","正在","https://web.klokah.tw/ninew/sound/28/05/03-C-6-3.mp3"
"sawa’","笑","https://web.klokah.tw/ninew/sound/28/05/03-C-6-4.mp3"
"noka","[屬]","https://web.klokah.tw/ninew/sound/28/05/03-C-6-5.mp3"
"kin","很","https://web.klokah.tw/ninew/sound/28/05/03-C-6-6.mp3"
"Siyae’","高興","https://web.klokah.tw/ninew/sound/28/05/03-C-6-7.mp3"
"yako hayza’ ’aehae’ ka ritinSiyae’,","我有一部腳踏車，","https://web.klokah.tw/ninew/sound/28/05/04-B-1.mp3"
"yako","我","https://web.klokah.tw/ninew/sound/28/05/04-C-1-1.mp3"
"hayza’","有","https://web.klokah.tw/ninew/sound/28/05/04-C-1-2.mp3"
"’aehae’","一","https://web.klokah.tw/ninew/sound/28/05/04-C-1-3.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/04-C-1-4.mp3"
"ritinSiyae’","腳踏車","https://web.klokah.tw/ninew/sound/28/05/04-C-1-5.mp3"
"sa’sa’ih ka hahila: yako Somarak ka ritinSiyae’ rima’ kiSka:at.","我每天騎著腳踏車上學。","https://web.klokah.tw/ninew/sound/28/05/04-B-2.mp3"
"sa’sa’ih","每","https://web.klokah.tw/ninew/sound/28/05/04-C-2-1.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/04-C-2-2.mp3"
"hahila:","天；太陽","https://web.klokah.tw/ninew/sound/28/05/04-C-2-3.mp3"
"yako","我","https://web.klokah.tw/ninew/sound/28/05/04-C-2-4.mp3"
"Somarak","踩","https://web.klokah.tw/ninew/sound/28/05/04-C-2-5.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/28/05/04-C-2-6.mp3"
"ritinSiyae’","腳踏車","https://web.klokah.tw/ninew/sound/28/05/04-C-2-7.mp3"
"rima’","去；到","https://web.klokah.tw/ninew/sound/28/05/04-C-2-8.mp3"
"kiSka:at","讀書","https://web.klokah.tw/ninew/sound/28/05/04-C-2-9.mp3"
"hayza’ ’aehae’ hahila:, ray ka’oSa’an ’ay kakiSka:atan,","有一天，在上學的路上，","https://web.klokah.tw/ninew/sound/28/05/04-B-3.mp3"
"hayza’","有","https://web.klokah.tw/ninew/sound/28/05/04-C-3-1.mp3"
"’aehae’","一","https://web.klokah.tw/ninew/sound/28/05/04-C-3-2.mp3"
"hahila:","天；太陽","https://web.klokah.tw/ninew/sound/28/05/04-C-3-3.mp3"
"ray","在","https://web.klokah.tw/ninew/sound/28/05/04-C-3-4.mp3"
"ka’oSa’an","去…路上","https://web.klokah.tw/ninew/sound/28/05/04-C-3-5.mp3"
"’ay","在","https://web.klokah.tw/ninew/sound/28/05/04-C-3-6.mp3"
"kakiSka:atan","學校","https://web.klokah.tw/ninew/sound/28/05/04-C-3-7.mp3"
"ma’an ritinSiyae’ ’aewhay ila.","我的腳踏車壞掉了。","https://web.klokah.tw/ninew/sound/28/05/04-B-4.mp3"
"ma’an","我的","https://web.klokah.tw/ninew/sound/28/05/04-C-4-1.mp3"
"ritinSiyae’","腳踏車","https://web.klokah.tw/ninew/sound/28/05/04-C-4-2.mp3"
"’aewhay","壞","https://web.klokah.tw/ninew/sound/28/05/04-C-4-3.mp3"
