"’ayanga sun sinsi, maljimalji a nasarungua’sun!","老師好，你很健康真是太好了！（好久不見！）","https://web.klokah.tw/ninew/sound/12/01/01-B-1.mp3"
"tjaljatjenglayan","最喜歡","https://web.klokah.tw/ninew/sound/12/03/05-C-2-1.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/05-C-2-2.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/05-C-2-3.mp3"
"benuru","打球","https://web.klokah.tw/ninew/sound/12/03/05-C-2-4.mp3"
"anema a su sikatjenglay tua benuru?","你為什麼會喜歡打球？","https://web.klokah.tw/ninew/sound/12/03/05-B-3.mp3"
"anema","什麼","https://web.klokah.tw/ninew/sound/12/03/05-C-3-1.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/03/05-C-3-2.mp3"
"su","你","https://web.klokah.tw/ninew/sound/12/03/05-C-3-3.mp3"
"sikatjenglay","使…喜歡","https://web.klokah.tw/ninew/sound/12/03/05-C-3-4.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/05-C-3-5.mp3"
"benuru","打球","https://web.klokah.tw/ninew/sound/12/03/05-C-3-6.mp3"
"ayatua uri sikanangua’an nua ku kinacavacavan a benuru.","因為打球使我身體好。","https://web.klokah.tw/ninew/sound/12/03/05-B-4.mp3"
"ayatua","因為","https://web.klokah.tw/ninew/sound/12/03/05-C-4-1.mp3"
"uri","將要；會","https://web.klokah.tw/ninew/sound/12/03/05-C-4-2.mp3"
"sikanangua’an","使…很好的","https://web.klokah.tw/ninew/sound/12/03/05-C-4-3.mp3"
"nua","[屬]","https://web.klokah.tw/ninew/sound/12/03/05-C-4-4.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/12/03/05-C-4-5.mp3"
"kinacavacavan","身體","https://web.klokah.tw/ninew/sound/12/03/05-C-4-6.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/03/05-C-4-7.mp3"
"benuru","打球","https://web.klokah.tw/ninew/sound/12/03/05-C-4-8.mp3"
"maca’u sun a zemiyan?","你會跳傳統舞嗎？","https://web.klokah.tw/ninew/sound/12/03/06-B-1.mp3"
"maca’u","會","https://web.klokah.tw/ninew/sound/12/03/06-C-1-1.mp3"
"sun","你","https://web.klokah.tw/ninew/sound/12/03/06-C-1-2.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/06-C-1-3.mp3"
"zemiyan","跳舞","https://web.klokah.tw/ninew/sound/12/03/06-C-1-4.mp3"
"ini, inika aken a maca’u a zemiyan.","不，我不會跳傳統舞。","https://web.klokah.tw/ninew/sound/12/03/06-B-2.mp3"
"ini","不是","https://web.klokah.tw/ninew/sound/12/03/06-C-2-1.mp3"
"inika","不是","https://web.klokah.tw/ninew/sound/12/03/06-C-2-2.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/06-C-2-3.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/06-C-2-4.mp3"
"maca’u","會","https://web.klokah.tw/ninew/sound/12/03/06-C-2-5.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/06-C-2-6.mp3"
"zemiyan","跳舞","https://web.klokah.tw/ninew/sound/12/03/06-C-2-7.mp3"
"tjenglay sun a semenay?","你喜歡唱歌嗎？","https://web.klokah.tw/ninew/sound/12/03/06-B-3.mp3"
"tjenglay","喜歡","https://web.klokah.tw/ninew/sound/12/03/06-C-3-1.mp3"
"sun","你","https://web.klokah.tw/ninew/sound/12/03/06-C-3-2.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/06-C-3-3.mp3"
"semenay","唱歌","https://web.klokah.tw/ninew/sound/12/03/06-C-3-4.mp3"
"uwi, tjenglay aken aravac a semenay.","是的，我非常喜歡唱歌。","https://web.klokah.tw/ninew/sound/12/03/06-B-4.mp3"
"uwi","是的","https://web.klokah.tw/ninew/sound/12/03/06-C-4-1.mp3"
"tjenglay","喜歡","https://web.klokah.tw/ninew/sound/12/03/06-C-4-2.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/06-C-4-3.mp3"
"aravac","很，非常","https://web.klokah.tw/ninew/sound/12/03/06-C-4-4.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/06-C-4-5.mp3"
"semenay","唱歌","https://web.klokah.tw/ninew/sound/12/03/06-C-4-6.mp3"
"’aw ari senasenai satje ziazian!","那麼我們來歌唱跳舞吧！","https://web.klokah.tw/ninew/sound/12/03/06-B-5.mp3"
"’aw","（發語詞）","https://web.klokah.tw/ninew/sound/12/03/06-C-5-1.mp3"
"ari","走","https://web.klokah.tw/ninew/sound/12/03/06-C-5-2.mp3"
"senasenai","歌唱","https://web.klokah.tw/ninew/sound/12/03/06-C-5-3.mp3"
"satje","然後我們","https://web.klokah.tw/ninew/sound/12/03/06-C-5-4.mp3"
"ziazian","跳舞","https://web.klokah.tw/ninew/sound/12/03/06-C-5-5.mp3"
"kemudamudanga a kukuan tucu?","現在是什麼時間？","https://web.klokah.tw/ninew/sound/12/03/07-B-1.mp3"
"kemudamudanga","怎樣的","https://web.klokah.tw/ninew/sound/12/03/07-C-1-1.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/07-C-1-2.mp3"
"kukuan","時間","https://web.klokah.tw/ninew/sound/12/03/07-C-1-3.mp3"
"tucu","現在；今天","https://web.klokah.tw/ninew/sound/12/03/07-C-1-4.mp3"
"i tua alu a kukuan a kadjamadjaman tucu.","現在是早上八點鐘。","https://web.klokah.tw/ninew/sound/12/03/07-B-2.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/07-C-2-1.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/07-C-2-2.mp3"
"alu","八","https://web.klokah.tw/ninew/sound/12/03/07-C-2-3.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/07-C-2-4.mp3"
"kukuan","點鐘","https://web.klokah.tw/ninew/sound/12/03/07-C-2-5.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/03/07-C-2-6.mp3"
"kadjamadjaman","早上","https://web.klokah.tw/ninew/sound/12/03/07-C-2-7.mp3"
"tucu","現在；今天","https://web.klokah.tw/ninew/sound/12/03/07-C-2-8.mp3"
"nu migacalj sun nu kadjamadjaman i tua kemudamuda a kukuan?","你早上什麼時間起床？","https://web.klokah.tw/ninew/sound/12/03/07-B-3.mp3"
"nu","假如","https://web.klokah.tw/ninew/sound/12/03/07-C-3-1.mp3"
"migacalj","起床","https://web.klokah.tw/ninew/sound/12/03/07-C-3-2.mp3"
"sun","你","https://web.klokah.tw/ninew/sound/12/03/07-C-3-3.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/12/03/07-C-3-4.mp3"
"kadjamadjaman","早上","https://web.klokah.tw/ninew/sound/12/03/07-C-3-5.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/07-C-3-6.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/07-C-3-7.mp3"
"kemudamuda","什麼時候","https://web.klokah.tw/ninew/sound/12/03/07-C-3-8.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/07-C-3-9.mp3"
"kukuan","時間","https://web.klokah.tw/ninew/sound/12/03/07-C-3-10.mp3"
"nu migacalj aken nu kadjamadjaman i tua unem a kukuan.","我早上六點鐘起床。","https://web.klokah.tw/ninew/sound/12/03/07-B-4.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/12/03/07-C-4-1.mp3"
"migacalj","起床","https://web.klokah.tw/ninew/sound/12/03/07-C-4-2.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/07-C-4-3.mp3"
"nu","假如","https://web.klokah.tw/ninew/sound/12/03/07-C-4-4.mp3"
"kadjamadjaman","早上","https://web.klokah.tw/ninew/sound/12/03/07-C-4-5.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/07-C-4-6.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/07-C-4-7.mp3"
"unem","六","https://web.klokah.tw/ninew/sound/12/03/07-C-4-8.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/07-C-4-9.mp3"
"kukuan","點鐘","https://web.klokah.tw/ninew/sound/12/03/07-C-4-10.mp3"
"nu ta’ed sun nu salilim i tua kemudamuda a kukuan?","你晚上什麼時間睡覺？","https://web.klokah.tw/ninew/sound/12/03/07-B-5.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/12/03/07-C-5-1.mp3"
"ta’ed","睡覺","https://web.klokah.tw/ninew/sound/12/03/07-C-5-2.mp3"
"sun","你","https://web.klokah.tw/ninew/sound/12/03/07-C-5-3.mp3"
"nu","當（表時間）","https://web.klokah.tw/ninew/sound/12/03/07-C-5-4.mp3"
"salilim","晚上","https://web.klokah.tw/ninew/sound/12/03/07-C-5-5.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/07-C-5-6.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/07-C-5-7.mp3"
"kemudamuda","什麼時候","https://web.klokah.tw/ninew/sound/12/03/07-C-5-8.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/07-C-5-9.mp3"
"kukuan","時間","https://web.klokah.tw/ninew/sound/12/03/07-C-5-10.mp3"
"nu ta’ed aken nu salilim i tua siva katu papamaw a kukuan.","我晚上九點半睡覺。","https://web.klokah.tw/ninew/sound/12/03/07-B-6.mp3"
"nu","假如","https://web.klokah.tw/ninew/sound/12/03/07-C-6-1.mp3"
"ta’ed","睡覺","https://web.klokah.tw/ninew/sound/12/03/07-C-6-2.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/07-C-6-3.mp3"
"nu","當（表時間）","https://web.klokah.tw/ninew/sound/12/03/07-C-6-4.mp3"
"salilim","晚上","https://web.klokah.tw/ninew/sound/12/03/07-C-6-5.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/07-C-6-6.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/07-C-6-7.mp3"
"siva","九","https://web.klokah.tw/ninew/sound/12/03/07-C-6-8.mp3"
"katu","[連]","https://web.klokah.tw/ninew/sound/12/03/07-C-6-9.mp3"
"papamaw","一半","https://web.klokah.tw/ninew/sound/12/03/07-C-6-10.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/07-C-6-11.mp3"
"kukuan","點鐘","https://web.klokah.tw/ninew/sound/12/03/07-C-6-12.mp3"
"djavadjavay, ti muni aken, lja pavavaljung mun?","對不起，我是Muni，請問你們是Pavavaljung府上嗎？","https://web.klokah.tw/ninew/sound/12/03/08-B-1.mp3"
"djavadjavay","對不起","https://web.klokah.tw/ninew/sound/12/03/08-C-1-1.mp3"
"ti","[名]","https://web.klokah.tw/ninew/sound/12/03/08-C-1-2.mp3"
"muni","（女子名）","https://web.klokah.tw/ninew/sound/12/03/08-C-1-3.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/08-C-1-4.mp3"
"lja","（家名標記）","https://web.klokah.tw/ninew/sound/12/03/08-C-1-5.mp3"
"pavavaljung","（家名）","https://web.klokah.tw/ninew/sound/12/03/08-C-1-6.mp3"
"mun","你們","https://web.klokah.tw/ninew/sound/12/03/08-C-1-7.mp3"
"uwi, lja pavavaljung amen, ti peleng aken, ’aw tima a uri su ki’aivuanan?","是的，我們是Pavavaljung家，我是Peleng，請問你想要跟誰說話？","https://web.klokah.tw/ninew/sound/12/03/08-B-2.mp3"
"uwi","是的","https://web.klokah.tw/ninew/sound/12/03/08-C-2-1.mp3"
"lja","（家名標記）","https://web.klokah.tw/ninew/sound/12/03/08-C-2-2.mp3"
"pavavaljung","（家名）","https://web.klokah.tw/ninew/sound/12/03/08-C-2-3.mp3"
"amen","我們","https://web.klokah.tw/ninew/sound/12/03/08-C-2-4.mp3"
"ti","[名]","https://web.klokah.tw/ninew/sound/12/03/08-C-2-5.mp3"
"peleng","（女子名）","https://web.klokah.tw/ninew/sound/12/03/08-C-2-6.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/08-C-2-7.mp3"
"’aw","（發語詞）","https://web.klokah.tw/ninew/sound/12/03/08-C-2-8.mp3"
"tima","誰","https://web.klokah.tw/ninew/sound/12/03/08-C-2-9.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/03/08-C-2-10.mp3"
"uri","將要","https://web.klokah.tw/ninew/sound/12/03/08-C-2-11.mp3"
"su","你","https://web.klokah.tw/ninew/sound/12/03/08-C-2-12.mp3"
"ki’aivuanan","說話對象","https://web.klokah.tw/ninew/sound/12/03/08-C-2-13.mp3"
"izua ti tjuku?","請問Tjuku在那裡嗎？","https://web.klokah.tw/ninew/sound/12/03/08-B-3.mp3"
"izua","有；在","https://web.klokah.tw/ninew/sound/12/03/08-C-3-1.mp3"
"ti","[名]","https://web.klokah.tw/ninew/sound/12/03/08-C-3-2.mp3"
"tjuku","（女子名）","https://web.klokah.tw/ninew/sound/12/03/08-C-3-3.mp3"
"navaik a kivala ti kaka i tjuku, neka lja i tjuma’.","Tjuku姊姊去別人家玩，她不在家哦。","https://web.klokah.tw/ninew/sound/12/03/08-B-4.mp3"
"navaik","去","https://web.klokah.tw/ninew/sound/12/03/08-C-4-1.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/08-C-4-2.mp3"
"kivala","拜訪","https://web.klokah.tw/ninew/sound/12/03/08-C-4-3.mp3"
"ti","[名]","https://web.klokah.tw/ninew/sound/12/03/08-C-4-4.mp3"
"kaka","兄弟姊妹","https://web.klokah.tw/ninew/sound/12/03/08-C-4-5.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/08-C-4-6.mp3"
"tjuku","（女子名）","https://web.klokah.tw/ninew/sound/12/03/08-C-4-7.mp3"
"neka","不在","https://web.klokah.tw/ninew/sound/12/03/08-C-4-8.mp3"
"lja","[助]","https://web.klokah.tw/ninew/sound/12/03/08-C-4-9.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/08-C-4-10.mp3"
"tjuma’","家","https://web.klokah.tw/ninew/sound/12/03/08-C-4-11.mp3"
"a, ’aki sun a kemljang tuki mangtjez nu kemudamuda?","啊，那你知道她什麼時候回來嗎？","https://web.klokah.tw/ninew/sound/12/03/08-B-5.mp3"
"a","（發語詞）","https://web.klokah.tw/ninew/sound/12/03/08-C-5-1.mp3"
"’aki","是否","https://web.klokah.tw/ninew/sound/12/03/08-C-5-2.mp3"
"sun","你","https://web.klokah.tw/ninew/sound/12/03/08-C-5-3.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/08-C-5-4.mp3"
"kemljang","知道","https://web.klokah.tw/ninew/sound/12/03/08-C-5-5.mp3"
"tuki","[虛]","https://web.klokah.tw/ninew/sound/12/03/08-C-5-6.mp3"
"mangtjez","回來","https://web.klokah.tw/ninew/sound/12/03/08-C-5-7.mp3"
"nu","當（表時間）","https://web.klokah.tw/ninew/sound/12/03/08-C-5-8.mp3"
"kemudamuda","什麼時候","https://web.klokah.tw/ninew/sound/12/03/08-C-5-9.mp3"
"“uri palamu aken.” naaya timadju.","她有交代說：「我很快就回來。」","https://web.klokah.tw/ninew/sound/12/03/08-B-6.mp3"
"uri","將要","https://web.klokah.tw/ninew/sound/12/03/08-C-6-1.mp3"
"palamu","一會兒","https://web.klokah.tw/ninew/sound/12/03/08-C-6-2.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/08-C-6-3.mp3"
"naaya","曾經說","https://web.klokah.tw/ninew/sound/12/03/08-C-6-4.mp3"
"timadju","他","https://web.klokah.tw/ninew/sound/12/03/08-C-6-5.mp3"
"kasinu sun tatiaw?","你昨天去哪裡？","https://web.klokah.tw/ninew/sound/12/03/09-B-1.mp3"
"kasinu","曾去哪裡","https://web.klokah.tw/ninew/sound/12/03/09-C-1-1.mp3"
"sun","你","https://web.klokah.tw/ninew/sound/12/03/09-C-1-2.mp3"
"tatiaw","昨天","https://web.klokah.tw/ninew/sound/12/03/09-C-1-3.mp3"
"navaik amen a semagadu a kivala tjai vuvu i cemdas.","我們到山上老家拜訪Cemdas阿嬤。","https://web.klokah.tw/ninew/sound/12/03/09-B-2.mp3"
"navaik","去了","https://web.klokah.tw/ninew/sound/12/03/09-C-2-1.mp3"
"amen","我們","https://web.klokah.tw/ninew/sound/12/03/09-C-2-2.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/09-C-2-3.mp3"
"semagadu","到山上","https://web.klokah.tw/ninew/sound/12/03/09-C-2-4.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/03/09-C-2-5.mp3"
"kivala","拜訪","https://web.klokah.tw/ninew/sound/12/03/09-C-2-6.mp3"
"tjai","[斜]","https://web.klokah.tw/ninew/sound/12/03/09-C-2-7.mp3"
"vuvu","祖；孫","https://web.klokah.tw/ninew/sound/12/03/09-C-2-8.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/09-C-2-9.mp3"
"cemdas","（人名）","https://web.klokah.tw/ninew/sound/12/03/09-C-2-10.mp3"
"anema a sinipakan ni su vuvu tjanumun?","你的阿嬤有給你們吃什麼嗎？","https://web.klokah.tw/ninew/sound/12/03/09-B-3.mp3"
"anema","什麼","https://web.klokah.tw/ninew/sound/12/03/09-C-3-1.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/03/09-C-3-2.mp3"
"sinipakan","曾給吃","https://web.klokah.tw/ninew/sound/12/03/09-C-3-3.mp3"
"ni","[屬]","https://web.klokah.tw/ninew/sound/12/03/09-C-3-4.mp3"
"su","你（的）","https://web.klokah.tw/ninew/sound/12/03/09-C-3-5.mp3"
"vuvu","祖；孫","https://web.klokah.tw/ninew/sound/12/03/09-C-3-6.mp3"
"tjanumun","你們","https://web.klokah.tw/ninew/sound/12/03/09-C-3-7.mp3"
"sini’avay amen sane sansiavan tua lava.","她為我們做小米糕又為我們做飛鼠湯。","https://web.klokah.tw/ninew/sound/12/03/09-B-4.mp3"
"sini’avay","為…做小米糕","https://web.klokah.tw/ninew/sound/12/03/09-C-4-1.mp3"
"amen","我們","https://web.klokah.tw/ninew/sound/12/03/09-C-4-2.mp3"
"sane","並","https://web.klokah.tw/ninew/sound/12/03/09-C-4-3.mp3"
"sansiavan","做湯","https://web.klokah.tw/ninew/sound/12/03/09-C-4-4.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/09-C-4-5.mp3"
"lava","飛鼠","https://web.klokah.tw/ninew/sound/12/03/09-C-4-6.mp3"
"tjenglay aken aravac tua zemuga.","我很喜歡畫圖。","https://web.klokah.tw/ninew/sound/12/03/10-B-1.mp3"
"tjenglay","喜歡","https://web.klokah.tw/ninew/sound/12/03/10-C-1-1.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/10-C-1-2.mp3"
"aravac","很","https://web.klokah.tw/ninew/sound/12/03/10-C-1-3.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/10-C-1-4.mp3"
"zemuga","畫圖","https://web.klokah.tw/ninew/sound/12/03/10-C-1-5.mp3"
"zemuga aken tjai kina.","我畫我媽媽。","https://web.klokah.tw/ninew/sound/12/03/10-B-2.mp3"
"zemuga","畫圖","https://web.klokah.tw/ninew/sound/12/03/10-C-2-1.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/03/10-C-2-2.mp3"
"tjai","[斜]","https://web.klokah.tw/ninew/sound/12/03/10-C-2-3.mp3"
"kina","媽媽","https://web.klokah.tw/ninew/sound/12/03/10-C-2-4.mp3"
"nguangua’ aravac a mudingan ni kina i tua ku zuga,","在我的圖畫裡，我媽媽的臉孔很漂亮，","https://web.klokah.tw/ninew/sound/12/03/10-B-3.mp3"
"nguangua’","漂亮","https://web.klokah.tw/ninew/sound/12/03/10-C-3-1.mp3"
"aravac","很","https://web.klokah.tw/ninew/sound/12/03/10-C-3-2.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/03/10-C-3-3.mp3"
"mudingan","臉孔","https://web.klokah.tw/ninew/sound/12/03/10-C-3-4.mp3"
"ni","[名]","https://web.klokah.tw/ninew/sound/12/03/10-C-3-5.mp3"
"kina","媽媽","https://web.klokah.tw/ninew/sound/12/03/10-C-3-6.mp3"
"i","在","https://web.klokah.tw/ninew/sound/12/03/10-C-3-7.mp3"
"tua","[斜]","https://web.klokah.tw/ninew/sound/12/03/10-C-3-8.mp3"
"ku","我","https://web.klokah.tw/ninew/sound/12/03/10-C-3-9.mp3"
"zuga","圖畫","https://web.klokah.tw/ninew/sound/12/03/10-C-3-10.mp3"
"saka napenadjalim uta a kinalingdjeljan nimadju.","同時，她的模樣也很令人欣賞。","https://web.klokah.tw/ninew/sound/12/03/10-B-4.mp3"
"saka","而且","https://web.klokah.tw/ninew/sound/12/03/10-C-4-1.mp3"
"napenadjalim","令人欣賞","https://web.klokah.tw/ninew/sound/12/03/10-C-4-2.mp3"
"uta","也","https://web.klokah.tw/ninew/sound/12/03/10-C-4-3.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/03/10-C-4-4.mp3"
"kinalingdjeljan","模樣","https://web.klokah.tw/ninew/sound/12/03/10-C-4-5.mp3"
"nimadju","她","https://web.klokah.tw/ninew/sound/12/03/10-C-4-6.mp3"
"maledepanga a ’adav, selemananga.","太陽下山了，天黑了。","https://web.klokah.tw/ninew/sound/12/04/01-B-1.mp3"
"maledepanga","下沉","https://web.klokah.tw/ninew/sound/12/04/01-C-1-1.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/04/01-C-1-2.mp3"
"’adav","太陽；日子","https://web.klokah.tw/ninew/sound/12/04/01-C-1-3.mp3"
"selemananga","天黑了","https://web.klokah.tw/ninew/sound/12/04/01-C-1-4.mp3"
"masulemanga, zemaizainganga a tjikkililj.","晚上了，蟋蟀叫了。","https://web.klokah.tw/ninew/sound/12/04/01-B-2.mp3"
"masulemanga","夜晚了","https://web.klokah.tw/ninew/sound/12/04/01-C-2-1.mp3"
"zemaizainganga","正在叫","https://web.klokah.tw/ninew/sound/12/04/01-C-2-2.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/04/01-C-2-3.mp3"
"tjikkililj","蟋蟀","https://web.klokah.tw/ninew/sound/12/04/01-C-2-4.mp3"
"ljiazuanga a vengin, kipapacunanga a ’iljas.","夜深了，月亮出現了。","https://web.klokah.tw/ninew/sound/12/04/01-B-3.mp3"
"ljiazuanga","進入了","https://web.klokah.tw/ninew/sound/12/04/01-C-3-1.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/04/01-C-3-2.mp3"
"vengin","夜","https://web.klokah.tw/ninew/sound/12/04/01-C-3-3.mp3"
"kipapacunanga","出現","https://web.klokah.tw/ninew/sound/12/04/01-C-3-4.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/04/01-C-3-5.mp3"
"’iljas","月亮","https://web.klokah.tw/ninew/sound/12/04/01-C-3-6.mp3"
"ljiavavawanga a ’iljas, pacekedanga a lje’u.","月亮出現了，貓頭鷹醒了。","https://web.klokah.tw/ninew/sound/12/04/01-B-4.mp3"
"ljiavavawanga","更高","https://web.klokah.tw/ninew/sound/12/04/01-C-4-1.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/04/01-C-4-2.mp3"
"’iljas","月亮","https://web.klokah.tw/ninew/sound/12/04/01-C-4-3.mp3"
"pacekedanga","睡醒","https://web.klokah.tw/ninew/sound/12/04/01-C-4-4.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/04/01-C-4-5.mp3"
"lje’u","貓頭鷹","https://web.klokah.tw/ninew/sound/12/04/01-C-4-6.mp3"
"macenglanglaw?","大太陽嗎？","https://web.klokah.tw/ninew/sound/12/04/02-B-1.mp3"
"macenglanglaw","大太陽","https://web.klokah.tw/ninew/sound/12/04/02-C-1-1.mp3"
"uwi, paramur a zalangzangan tucu a ’adav.","是的，今天天氣很熱。","https://web.klokah.tw/ninew/sound/12/04/02-B-2.mp3"
"uwi","是的","https://web.klokah.tw/ninew/sound/12/04/02-C-2-1.mp3"
"paramur","過分","https://web.klokah.tw/ninew/sound/12/04/02-C-2-2.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/04/02-C-2-3.mp3"
"zalangzangan","炎熱的樣子","https://web.klokah.tw/ninew/sound/12/04/02-C-2-4.mp3"
"tucu","今天","https://web.klokah.tw/ninew/sound/12/04/02-C-2-5.mp3"
"a","[主]","https://web.klokah.tw/ninew/sound/12/04/02-C-2-6.mp3"
"’adav","太陽","https://web.klokah.tw/ninew/sound/12/04/02-C-2-7.mp3"
"naljemaung ti kina ka vaik a sasaw?","媽媽外出的時候，有帶遮陽用具嗎？","https://web.klokah.tw/ninew/sound/12/04/02-B-3.mp3"
"naljemaung","帶遮陽用具","https://web.klokah.tw/ninew/sound/12/04/02-C-3-1.mp3"
"ti","[名]","https://web.klokah.tw/ninew/sound/12/04/02-C-3-2.mp3"
"kina","媽媽","https://web.klokah.tw/ninew/sound/12/04/02-C-3-3.mp3"
"ka","當","https://web.klokah.tw/ninew/sound/12/04/02-C-3-4.mp3"
"vaik","去","https://web.klokah.tw/ninew/sound/12/04/02-C-3-5.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/04/02-C-3-6.mp3"
"sasaw","外面","https://web.klokah.tw/ninew/sound/12/04/02-C-3-7.mp3"
"ini, inika naljemaung ti kina ka vaik a sasaw.","不，媽媽外出的時候，沒有帶遮陽用具。","https://web.klokah.tw/ninew/sound/12/04/02-B-4.mp3"
"ini","不是","https://web.klokah.tw/ninew/sound/12/04/02-C-4-1.mp3"
"inika","不是","https://web.klokah.tw/ninew/sound/12/04/02-C-4-2.mp3"
"naljemaung","帶遮陽用具","https://web.klokah.tw/ninew/sound/12/04/02-C-4-3.mp3"
"ti","[名]","https://web.klokah.tw/ninew/sound/12/04/02-C-4-4.mp3"
"kina","媽媽","https://web.klokah.tw/ninew/sound/12/04/02-C-4-5.mp3"
"ka","當","https://web.klokah.tw/ninew/sound/12/04/02-C-4-6.mp3"
"vaik","去","https://web.klokah.tw/ninew/sound/12/04/02-C-4-7.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/04/02-C-4-8.mp3"
"sasaw","外面","https://web.klokah.tw/ninew/sound/12/04/02-C-4-9.mp3"
"makaya aken a vaik a kivangavang nu nakincengelj?","下午我可以出去玩嗎？","https://web.klokah.tw/ninew/sound/12/04/03-B-1.mp3"
"makaya","可以","https://web.klokah.tw/ninew/sound/12/04/03-C-1-1.mp3"
"aken","我","https://web.klokah.tw/ninew/sound/12/04/03-C-1-2.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/04/03-C-1-3.mp3"
"vaik","去","https://web.klokah.tw/ninew/sound/12/04/03-C-1-4.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/04/03-C-1-5.mp3"
"kivangavang","玩耍","https://web.klokah.tw/ninew/sound/12/04/03-C-1-6.mp3"
"nu","當","https://web.klokah.tw/ninew/sound/12/04/03-C-1-7.mp3"
"nakincengelj","下午","https://web.klokah.tw/ninew/sound/12/04/03-C-1-8.mp3"
"nakuya, anema a sasaven a ’emudja’udjalj?","不可以，外面下著雨出去做什麼？","https://web.klokah.tw/ninew/sound/12/04/03-B-2.mp3"
"nakuya","不可以","https://web.klokah.tw/ninew/sound/12/04/03-C-2-1.mp3"
"anema","什麼","https://web.klokah.tw/ninew/sound/12/04/03-C-2-2.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/04/03-C-2-3.mp3"
"sasaven","出去","https://web.klokah.tw/ninew/sound/12/04/03-C-2-4.mp3"
"a","[連]","https://web.klokah.tw/ninew/sound/12/04/03-C-2-5.mp3"
