"autoId","textId","dialectId","sentenceAb","sentenceCh","sentenceOrder"
"321815","19286","7","wayan Halus lga memaw ihiy mrraw kwara tki’un naha ku yeyamay ru sruru naha, siy txiy yamay tnawrun naha wayan tpyakux ru hugan, ’siy usa m’yup uwa na Halus memaw nya masay mngayu ru mmekay siy gmapih sku hyan, ana a’abaw, kk’man, bb’zi, kkhawni ga memaw nya phgun kwara, ye’igiy mkilux s’yung ku yamay mki zik uwa nya. siy pungi sa, “kax! kax!” maha lga ungat insuna nya la, aw asa ku niwan smgagay nya babaw rhyan la, aring kya lga ini pungi uzi ku muwah tm’lih knerin ru k’yaki uzi la.","他們奮力以木棍撬開燒紅的石頭，結果石頭不停地往下翻滾，好巧不巧鑽進哈路斯的口中，只見哈路斯先生痛苦地在地上打滾，把附近的荊棘和樹枝都抓斷了，那是因為口中的石頭太熱的緣故。最後哈路斯一聲「喀 嚇」也算是向這個世界道聲別離魂歸西天矣！據說從此以後再也沒有人會對良家婦女進行無謂的騷擾了。","6"
"321816","19287","7","’si gluw Lyung Penux ru tehuk sobih pcingan alang lga, musa txan ku alang Tayang la.","沿著大安溪走，到將盡頭的部落，你就會看見大安部落。","1"
"321817","19287","7","minnanak huway Lyutux Kayan sku alang Tayang. pnungan kay na bbnkis, yemagan luhing Zok na binkisan ms’seyu tehuk shani ru kbalay sali. ana yemagan na utux nni’an uzi ga, balay balay na kinbkisan naha, ini ptna hazi. nanu yasa ku mhtuw rahu yaw lga, pyux ini ptna inlungan la.","上帝對大安部落的愛是奇特的。聽祖先流傳下來，有五大家族的祖先先後來到這兒並建立家庭。雖說有五個族系，認真考究其祖先，根源仍不盡相同，因此當有重大事情發生，觀點和價值就常有出入。","2"
"321818","19287","7","skahun tmubun Lyutux mita, pyux kyokay nya psrxun alang Tayang. Tenskyo pyang minsayan tehuk, babaw nya lga Cyorokyokay, Sinyaso, Sinsyokay, Ansokyokay, kyan cikay uzi minnuwah mluw Maray, pcingan n_gyut n_gyut naha ba’un sa mk’ihuy lru msbzinah lozi kyokay.","從宗教來看，多所教堂林立照亮大安部落。天主教是最先傳入的，接著是長老會、真耶穌教會、神召會、安息日會，也有少部分的人曾追隨雲先知，後來漸漸發現先知是假，才又歸回教會。","3"
"321819","19287","7","ana lalu alang uzi ga, ini ptna sgalan naha. kya ruma ga Meta’yax son ma, kya ruma Nguhuruma ku ’lelaw naha skayan, kyan uzi ku maha ’si plgani sa kay cyukuk Tayang. ana ini ptna hazi inlungan na myanux ga, ini usa inu huway ni Lyutux Kayan ki llkawtas hiya. ana rahu rhuyan ga mutuw ini luy ku alang, muri mutuw maras lozi huway ku Lyung Penux, snbu na syux ga memaw pyux ru minbalay. kwara pinmuhi na r’iri, bebuway ga memaw mtumun ru s’bing balay.","連部落的名稱，大家喜歡的也不同。有些人主張用梅達雅赫稱之，有些人習慣以努呼路瑪來稱呼，也有人說：乾脆順著中文名稱叫大安部落。雖然住民的心不太一樣，上帝和祖先的愛從沒有離開過。再大的颱風過境，似乎找不到部落。相反的大安溪卻帶來了恩典，魚產多而肥美，所種出的疏果也是又圓又甜。","4"
"321820","19287","7","minnanak alang mhtuw ku pyux minnanak blay tunux tayan uzi. kyan ku mkbaga biru ru thuyay magan hakase, kyan uzi ku ana ’yat minblay miru ga thuyay kahun sku kinngyasan nya ru ptrang sali ki tetanux nya.","奇特的部落就出現許多奇人的好智慧。有人認真讀書，真的拿到碩、博士的資格，更多的人是沒有受過正統教育，卻因為認真執著而能為她們的家和庭院重新妝點。","5"
"321821","19287","7","ini mamu sinhi ga, babaw nya puwah simu alang Tayang, laxiy ’si hzinas, ’uwah mcisan cikay mnbuw buw na llyuw abaw lipa, ini ga wahi sami kmayan nanu ku lalu na alang ga pyang blay.","你若不相信，下次路過大安部落，不要急著越過，來聊一聊，喝杯五葉松汁，或者你可以告訴我們，部落要叫什麼名字才好。","6"
"321822","19288","7","Wilang Taya hiya ga kinhangan Gipun mki Taywang te kmsu’an suruw ryax (1910-1945) ki sku Klesan alang Pyahaw na rahu Tomuk.","煒浪•塔玡（Wilang•Taya）是日本統治臺灣後期（約1910〜1945間）南澳流域碧候社部落的大頭目。","1"
"321823","19288","7","sobih tmasu ku te sazing pintri’an na sekay lga, thoki Gipun rngu nya smawgan magan Klesan kwara lhlahuy ru rrgyax, mwana galun naha nanak, sazing sngusun ku pt’yagun naha, utux ga kwara lhlahuy kinlahang na thoki, binah utux ga Klesan nku Tayan linhuyan ga musa pt’yugun sbinah ’kiyan.","二戰後期，日本政府為了要把南澳流域的山林佔有己有，實施了二個政策：一個是山林國有化政策，另一個則是南澳流域泰雅爾族的集團移住政策。","2"
"321824","19288","7","ryax s’asa kinsat na Gipun ga lawkah nya srgun alang tayan Pyahaw, spyang nya tpihun Wilang Taya tomuk ru kwara mawtux Tayan musa hugan heci yemangay mki be’nux Nango kinyanux nku Gipun tayan, nanu ini nya swaliy s’uli maras pucing ru patus, ryax sawbih tehuk Nango ku tomuk ki mawtux tmalung asa lga, kyapun nya kwara ru ’lwan naha ega.","當時的日本警察對計誘碧候社的族人，表面邀請煒浪•塔玡頭目及大部份的泰雅勇士下山到南澳平原參觀日本人的生活方式，而且不准帶任何刀械，卻在頭目及勇士到達南澳時，把他們全押到南澳電影院關起來。","3"
"321825","19288","7","mki ryax s’asa ga kyan utux yaki tayan mgluw kya ru l’ingun nya utux litux mki sa llatan nya memaw nya yenga may ni Wilang Taya tomuk. ana ga tehuk s’ka byangi lga, Wilang Taya kwihan nya utux bling mki ung na ega, spngun nya s’ka byangi mgyay musa mbinah alang Pyahaw tpihun nya kwara alang ru kwara alang mawtux na Klesan, mmawsa hugan pshut nya kyapun ega alang na tayan.","那時正好有一位隨行的泰雅婦人在披風裡藏了一把番刀，並交給煒浪•塔玡頭目。到了深夜，煒浪•塔玡就用番刀在電影院一角挖了一個洞，趁著夜色逃出去要回到碧候社召集部落及南澳流域各部落的勇士，再下山救人。","4"
"321826","19288","7","Wilang Taya hiya ga mutuw tkmu ’lyan mhtuw sa lhngan, ana mki tetu’iy ku kinsat na Gipun ga, wayan nya kutan kwara lru mbinah sku alang Pyahaw. nanu txan nku Gipun kinsat ku yuwaw hani ga, ’yat naha ba’un smru ru ini naha ba’iy smngungu patus ru bbiru, sinngusan t’yugun na linhuyan uzi lru, siy nya psaliy kwara ku nya bhlan na ega alang Pyahaw tayan la.","煒浪•塔玡一路上晝伏夜出，把沿路站崗警戒的軍警都一一殺掉而回 到碧候社。日本警察見情勢不妙，知道用武嚇的手段不能完成集團移住的 政策，就把所有關在電影院的碧候社族人都放出來。","5"
"321827","19288","7","suruw ryax hasa lga txiy ku Gipun kinsat memaw nya t’yugun sa ba miru na Gipun tayan, musa mgluw myanux sku alang Pyahaw. memaw mrawmun sinrxan naha kingiwan nya maha asa ku kwara kinyanux na Gipun, nanu maha kasa ru ini pinbaga na alang Pyahaw, ru wayan mhuy inlungan naha lru snwayan naha musa hugan uzi la.","日本警察改以學者老師進住老碧候社，以溫和的方式介紹日本人的一 切生活方式，成功的利誘碧候社的族人移住到山下。","6"
"321828","19288","7","nanu maha kani ku Wilang Taya pyang rahu tomuk hiya ga mmesuruw na tomuk nku alang Pyahaw la.","這就是煒浪•塔玡（Wilang•Taya）南澳流域碧候社部落的末代大頭目。","7"
"321829","19289","7","“uy! musa zik ga siki baziy su kipu yuw!” kahun rahu nyaway mhtuw utux tunux muwah kmayan sami maha. “ba’un naha la’i muw…” ba’un ni yutas ku yuwaw hani hiya, ana ga llungun muw maha u “pbaziy kipu lihun” yuwaw hani ga siki kkyalun sehu na, ’yat muw ks’li balay. sami ki rrawin muw halan myan kmayan laha nanu ku wahan myan runi.","「嘿！進去要買門票喔！」從巨岩的窗口冒出一個人頭對我們說話。「他們認識我的兒子⋯」老人清楚這種情況，只是我一想到還要把「買門票」的事情翻譯給人家聽，就覺得非常不舒服。逕和同事下車去向岩洞裡的人說明來意。","1"
"321830","19289","7","“ba’un muw la, sahuy rgyax hani ga tugan linhuyan ku pklahang rrgyax, Kanrinsyo, Linhuyan Pklahang Koka, ru sami ka Pmahan Nogyo Pklahang…” lnglung si maha aw muw ini nama kmayan tayan pklahang runi maha, kyan ku utux yutas Tayan rema mki runi mpusan kayan msyaw la, rrasun sami nya muwah mta’yux sali nya slali mki runi.","「我知道，但是裡頭一共有三個管轄單位，林務局、國家公園，還有 我們農場的管理處⋯」我心裡想，原來是我們沒有先向武陵農場的管理單位「報備」，說有一位在這裡住了二十多年的泰雅老人，要帶我們來看他以前的家。","2"
"321831","19289","7","“Nogyo Uring ga memaw sami m’buk kbalay na Cyukok yeyutas, nanu muwah simuw runi ga, ’siki smatu simuw biru nki myan ba’un uzi rwa!” kahun zik hngyang nyaway hasa ga hhama ta maha ima ta ku spyang pthawki runi.","「武陵農場是我們榮民辛苦建立的，你至少也要先行公文給我們場本部啊！」窗子裡的人嚴正聲明誰才是主人似的。","3"
"321832","19289","7","ttwang memaw mskinut bbehuy, niya siy ggluw mskinut inlungan muw lnglung maha “ungat rhyan” ga se’an balay. yutas hani ga tzinah wayan tl’ung traku niya inlay smyahang tetanux, “ana, ba’un naha la’i muw” kahun twahi hasa ga pungan muw lozi ku kay nya “ana ga, pyang masay ru m’buk m’umah mki runi mpuw msyaw kayan ga isu ki” maha si lnglung nanak.","在冷風襲人的窗外站著，我突然感受到了「失去土地」的那種心寒。老人焦急的坐在車上觀望，「他們認識我兒子！」遠遠地聽見他又說了一次。「可是，在這裡辛苦耕作幾十年的是你啊！」我心裡想。","4"
"321833","19289","7","suruw lga, minrnaw ni Haruku ling_wa nya pklahang sehu “niya pkkayan” nanu yutas hiya ga blay “ini bay pila” rrasun sami nya musa zik minmnayang, minpmahan naha nku utux memaw minbalay nku rhyan hani la… bsya mmlux ru memaw ini sing’uwa ha ru, pungan muw kyan hngyang na kay Tayan niya p’usan nku sinbung kisya na tanah tunux maha “sawn nanu smyuk lpi? muwah kung runi ga mutuw sbuw krryax rozi muw,ana kung mki runi mpusan kayan msyaw ga, maha Sebu galun muw rhyan mamuw lga sungun galun ni thawki, pkusa kung nanu pi sungun bbay myan ay!” tl’ung kung bih ni yutas muw siy ttxiy buw rozi nya ga memaw mslubay mhutaw sa ’min rozi nya, sgalu balay…","最後，哈璐谷透過電話請國家公園的職員作「交涉」，老人才如願「免費的」帶我們進入被榮民開闢、建設，曾經屬於他的那一片土地⋯沉默了片刻之後，我開始聽見他用泰雅語給遠從澳洲來的記者所作的回答，「 怎麼形容呢？我每一次來到這裡眼眶就濕了，我在這裡住了二十年，政府說要我的土地，我還能怎麼樣呢？就只能給吧！」坐在他的面前，我看見一顆眼淚懸在他的左眼角下⋯","5"
"321834","19289","7","wayan ryax hasa ga, mintxan muw utux biru na syasing, biru te kyahu niya miru maha, “gong Skeran nku Tayan ga blay balay yengayan gong hani ga sali balay nku nbang.”","曾經，我在一本書上看見一張照片，底下寫著：「七家灣溪美景天成，是國寶魚櫻花鉤吻鮭的故鄉。」","6"
"321835","19289","7","Masaw Aci “gong Skeran nku Tayan”","馬紹．阿紀，《泰雅人的七家灣》","7"
"321836","19290","7","pinsba sku babaw rgyax kmayan Yesu maha,","登山寶訓論福 耶穌說 :","1"
"321837","19290","7","1. kya ku pngsa mkzinut tninun ga tiyalagay m’awyat la; s’uli na kinhangan Kayan ku laha!","1.虛心的人有福了，因為天國是他們的。","2"
"321838","19290","7","2. kya ku mbahing kinh’ilan naha ga tiyalagay m’awyat la; Lyutux Kayan musa slahaw laha!","2.哀慟的人有福了，因為他們必得安慰。","3"
"321839","19290","7","3. kya ku mhhuway inlungan ga tiyalagay m’awyat la; p’agan sinnonan Lyutux Kayan!","3.溫柔的人有福了，因為他們必承受地土。","4"
"321840","19290","7","4. kya ku smawgan ’mubuy ’sahuy inlungan Lyutux Kayan ga tiyalagay m’awyat la; Lyutux Kayan psu’un may sinnawgan naha!","4.飢渴慕義的人有福了，因為他們必得飽足。","5"
"321841","19290","7","5. kya ku gmalu s’uli ga tiyalagay m’awyat la; Lyutux Kayan pgalu laha!","5.憐恤人的人有福了，因為他們必得憐恤。","6"
"321842","19290","7","6. kya ku pl’ux inlungan ga tiyalagay m’awyat la;musa mtayux Lyutux Kayan ku laha.","6.清心的人有福了，因為他們必得見神。","7"
"321843","19290","7","7. kya ku psblay ss’uli ga tiyalagay m’awyat la; musa m’la’i na Lyutux Kayan!","7.使人和睦的人有福了，因為他們必稱為神的兒女。","8"
"321844","19290","7","8.kya ku mkzinut mbetux ’mubuy ’sahuy inlungan na Lyutux Kayan ga tiyalagay m’awyat la; musa s’uli na kinhangan Kayan ku laha.","8.為義受逼迫的人有福了，因為天國是他們的。","9"
"321845","19290","7","pinngsa pinsba na Yesu","主的祈禱文（詞）","10"
"321846","19290","7","Yaba myan niya Alang Kayan, pbuziy trahu lalu su, bya’a ku klahang su, htga babaw hyan ku inlungan su, ’siy ga niya mki Alang Kayan. bi’iy samiy nni’un myan kisa haniy, swaliy ku kuhay myan ryax sawni, ’siy ga wayan myan swalan kuhay s’uli. laxiy samiy stna’iy sku kinya’ih tnalam, pshutiy samiy shri sku ya’ih na lyutux. huwa sawn ga rhyan, rngu, sinnyaxan ga isu kwara ana knwan krryax. Amen.","耶穌說 : 所以你們禱告，要這樣說:我們在天上的父，願人都稱尊你的名為聖，願你的旨意行在地上，如同行在又上，我們日用的飲食，今日賜給我們，免我們的債，如同我們免了人的債，不叫我們遇見試探，救我們脫離兇惡，因為國度、權炳、榮耀，全是你的，真到永遠，阿門。 （摘錄於新約聖經中馬太福音五章3-12節、六章9-13節）","11"
"321847","19291","7","panga kung tawkan, musa kung rgyax,","我背著背籃，進入群山林，","1"
"321848","19291","7","s’ka byacing ini usa mita snyan mu t’uya.","半個月沒有去看所放的陷阱，","2"
"321849","19291","7","ini ba’iy mhway Lyutux, nanu musa mu pnganan,","不知道神的恩典，會讓我背什麼獵物回去？","3"
"321850","19291","7","panga kung tawkan, mkaraw kung ruyas,","我背著背籃，爬上險峻的山壁，","4"
"321851","19291","7","Lyutux Kayan ru la’i knerin syun mu balay inlungan.","天上的神及妻兒常放在我心。","5"
"321852","19292","7","Yayut: kinryax simuw la?","雅優子：你們吃過午餐了嗎？","1"
"321853","19292","7","Pisuy: ’yat na. nsi sami tahuk ’yung takak kay myan la.","比恕依：還沒呢，想說乾脆直接在這工寮煮個湯就好。","2"
"321854","19292","7","Yayut: ini kyan rami nnahi ga?","雅優子：你們是否有帶些山上的野味？","3"
"321855","19292","7","Pisuy: ungat ay! bsya ini trgyax la. nanak suyaw (syam) mimaw cikay snokan ’yung tbihi.","比恕依：沒有喔！已經很久沒有上山了，只有幾片豬肉增添青菜湯的味道。","4"
"321856","19292","7","Yayut: yengay su posa cikay llyuw tana tana ki. ni su niya phapuy sehuy ga?","雅優子：別忘了加些次蔥的嫩葉。你有在煮芋頭嗎？","5"
"321857","19292","7","Pisuy: ungat ay! nanak ngahi abang (bon) ru bawnaw. niya kuzing nisan pyebung sehuy gi wayan krmtun kuy pinmuhi mu sa minsayan.","比恕依：沒有喔，只有煮地瓜、南瓜和花生。芋頭我才剛補種，先前種的幾乎被蟲啃光了。","6"
"324212","19307","8","paqasaw (tubunanay) ta’ ku’ kinhabgan su’","祝你生日快樂，","1"
"324213","19307","8","paqasaw (tubunanay) ta’ ku’ kinhabgan su’","祝你生日快樂，","2"
"324214","19307","8","paqasaw (tubunanay) ta’ ku’ kinhabgan su’ (ni’ Yawi’) .","祝亞崴一日快樂，","3"
"324215","19307","8","paqasaw (tubunanay) ta’ ku’ kinhabgan su’","祝你生日快樂，","4"
"324216","19308","8","lawkah su’ ka papasibaq ga, Yawi’:","老師：您好！","1"
"324217","19308","8","cugabiyan ga makilux ru masiburus ’i’ Yawi’, kumal ku’ sinsang mha nababalaiq ’i’ mhngaw i’ imuwaag. asiki talatalan cu’ qutux cu’ riax. kahi ’i’ aqih ’i’ musa’ ’i’ matiq ’i’ kisa, lumalung cu’ mha kalaw ta’ ku’ papasibaq mha mhngaway ci’ cu’ qutux cu’ riax ’i’ kisa.","亞衛一昨晚發燒、腹瀉，醫生囑咐在家休息，要觀察一天，所以今日無法到校上課，擬向老師請假一天。","2"
"324218","19308","8","yaya’ ni’ Yawi’","亞衛一的媽媽敬上","3"
"324219","19308","8","magalpug cu’ buwating ru mapusal cu’ rusa’ cu’ riax","十月二十二日","4"
"324220","19309","8","gabagan ka tikay ga mumuwa cu’ qutux cu’ gaghap na’ bangbung. qamisan ka tikay ga lumamu cu’ payux cu’ buway na’ pinumuwa.","春種一粒粟，秋收萬顆子。","1"
"324221","19309","8","lalingay kahbag ga ukas a’ hariq cku’ claq la kamasqayyungan kahbag ku’ papatawwaw.","四海無閒田，農夫猶餓死。","2"
"324222","19309","8","mamati a’ wagi’ ga mahangal cu’ pakarux na rinuwang ga masikura kahbag cku’ rawq.","鋤禾日當午，汗滴禾下土。","3"
"324223","19309","8","ima’ ku’ baq cku’ salaman na’ mami’ mataqaqutux cu’ buwax na’ mamai’ ga kinawbkan kahbag.","誰知盤中飧，粒粒皆辛苦。","4"
"324224","19310","8","qutux cu’ riax, kiya’ ’i’ mabahuq ’i’ yaya’. kiya’ ’i’ maganaw i’ bih ni’ yaya’ ’i’ Yawi’. magautux ’i’ Yawi’ ini panabaq ru kuciwan niya’ ku’ sasukuan cu’ babahug ni’ yaya’. masihwag i’ rawq ku’ babahuq ru maimag kina rawq la.","一天，媽媽在洗衣服，亞衛一在旁邊玩。淘氣的亞衛一不小心一腳把媽媽的肥皂盒碰翻，肥皂掉在地上沾了許多泥。","1"
"324225","19310","8","“Yawi’! nanuwan qutux kani ku’ pingautux su’. siuragan su’ ku’ babahuq mu. nabibuwi tikay ’i’ musa’ i’ lulyung ’i’ qumuwax ku’ babahuq. masang ’i’ yaya’ mha.” Yawi’! nabibuwi tikay lamu ku’ babahuq ka sinihuwag si’ rawq.","「亞衛一，看你這個淘氣鬼，把我的肥皂都弄髒了，快到河邊把肥皂洗乾淨。」媽媽生氣地說。","2"
"324226","19310","8","lumanglung ru maqut ’i’ Yawi’:“aya’, maurag la ku’ babahuq ru hahacuwalun ti qumuwax la? ”","亞衛一把掉在地上的肥皂撿起來，想了想問道：「媽媽，肥皂髒了用什麼東西能洗乾淨呢？」","3"
"324227","19311","8","capaang na’ tapaputing cubalay na’ makibaq cu’ kai’ na’ matu’uwal! ru yani cu’ na baq ’i’ matiq! babaw niya’ ga iqat paqabaq ’i’ makibaq cu’ kai’ na’ matu’uwal la. yani masiki’ i’ runi ku’ kai’ na’ matu’uwal la. micuwa’ mu ka aqih ’i’ kuwing nanaq ka humikum cu’ riax.","我的最後一堂泰雅語課！…我只是剛剛學會寫字！今後永遠也學不到泰雅語！泰雅語就到此為止了！","1"
"324228","19311","8","aqih i kuwing nanaq ka ini usa’ ’i’ matiq ru musa’ kumyum cu’ libu’ na’ kabahniq. musa’ i’ lulyuing ’i’ maganaw cu’ qusiya’.","我現在是多麼悔恨自己蹉跎光陰啊！悔恨自己從前蹺課去掏鳥窩，去河邊戲水！","2"
"324229","19311","8","tiku ruwas mu ka yani ga,ruwas na’ kai’ na’ matu’uwal. ruwas ka capaang na’ balaiq na’ sinnubilan cu’ kai’ na’ nanabakis cunga’. sawni ga sipanga’ mu ru sumsasuwak mu gi sumiaimuliq mu cubalay. gumlaluwag cu’ lawwiy ru asi mu ga capaang na’ rawing mu lawwiy ru lingisan mu lawwiy ’i’ malax.","我的那些書，我的泰雅語課本，我的神聖的歷史書，剛才背在身上還覺得那麼討厭，那麼沉重，現在卻像老朋友一樣，讓我難捨難分。","3"
"324230","19311","8","ru kiya’ na’ ’i’ Baay wiy. ’i’ lungulungun mu ga mausa’ ’i’ hiya’ la, iqat mu tatalan ’i’ hiya’ la.ungingan mi la ku’ kinasang niya’ ru tinuting niya’.","還有Baay先生。一想到他就要走了，再也見不到了，我就忘記了以前的處懲和挨打。","4"
"324231","19312","8","Taiwan ga, yani a’ capaang na’ kakian mu. kii’ lumanglung su’ mha micuwa’ ka manananaq. bali’ ini baqi’ cu’ humibug ci’ Gipun, Sinco Cencicwan ka lulyung ka tikay na’ tinqalangan. tiku pinkibaqan ga, Taiwan ga capaang na’ kinhabgan mu. kahi ’i’ lumanglung cu mha Taiwan ga yani capaang na’ kakian mu.","臺灣是我的故鄉之一，或許你會覺得奇怪；雖然我是出生在日本信州千曲川河畔的一個小農村，但是在學問的領域裡，臺灣卻是我的誕生地。所以我說臺灣是我的故鄉。","1"
"324232","19312","8","maki runi ga maglug cu cku’ capaang na’ rawing mu ka yencumingcu ru masibalaiq cami cubalay la. makbabaq cami ’i’ makal kinha ga asiga mabuwinah lawwiy cku’ capaang na’ kakian mu.","在這裡，我和我的研究對象—原住民成為好朋友，能和他們談話，就像回到自己的故鄉一樣。 作者： 宮本延人","2"
"324233","19313","8","tiku magturakis ka nami’","「那金黃色的波浪","1"
"324234","19313","8","yani cubalay a’ magbatunux na’ tawyu’ na’ pati’. maqas ru maqas","是我們美麗的稻穗 歡喜呀歡喜","2"
"324235","19313","8","magalgay ti’ tumurahug ’i’ maquwas","大家一起來歌頌","3"
"324236","19313","8","nabuwibuwi tikay ’i’ pausa’ cu’ pinatiq ku’ kiya’ i’ tatuhi i’","趕快寫信給遠在南洋的兄弟一起來慶賀」","4"
"324237","19313","8","Nayang ka qaqumisuwan ru sasuway. magalgay ti’ tumubun ’i’ tumurahug ’i’ nha.","口述/莫那能 整理/李疾","5"
"324238","19314","8","qutux. ululaqi’ pakibaqi’ ku’ pinsibaq mu. kaa’ ungii’ cubalay ku’ pinsibaq mu i’ cimu.","1.年輕人哪，要學習我的教導，不可忘記我給你的指示。","1"
"324239","19314","8","usaying. pungi’ ku’ kai’ ka pinsibaq na’ nanabakis. naki si’ baqun ku’ capaang na’ pinsibaqan.","2.要聽明智的訓言，明白它的意義。","2"
"324240","19314","8","tugal (tuu’). uwal ga, mahag cu’ pinsibaqan. kumyum cu’ babaqun.","3.是的，要追求知識；要尋求領悟。","3"
"324241","19314","8","sapat (spat). karangi ’i’ maknamatimati ’i’ kumyum cu’ pila’ ru mangagu’ ’i’ kumyum cu’ balaiq na’ wawwaw.","4.要像尋求銀子一樣熱心，像搜索寶藏一樣認真。","4"
"324242","19314","8","imagal (ima’). muwani la ga, babaqun su’ mha nanuwan ku’ tumurahug cku’ Utux. babaqun su’ mha nanuwan ku’ makababaq cku’ Utux.","5.這樣，你就會領悟甚麼是敬畏上主，明白甚麼是認識上帝。","5"
"324243","19314","8","mamatu. biniq na’ Utux ku’ balaiq a’ tunux minukahul cku’ Yaba’ Utux kaal ku’ pinkibaqan ru linanglung.","6.因為，賜智慧的是上主，知識和悟性都是從他來的。","6"
"324244","19314","8","mapitu. rumag cku’ ini kahmut na’ cuquliq ’i’ hiya’. malahang cku’ masa’su’ ka cuquliq.","7.他幫助正直的人，保護誠實的人。","7"
"324245","19314","8","mamaspat. rumag cku’ ini qihhag cu’ cuquliq. malahang cku’ ini gilamulamu ’i’ lumanglung ka cuquliq.","8.他幫助待人公道的人，衛護對他忠誠的人。","8"
"324246","19314","8","mamaqisug. pungan su’ ku’ kai’ mu ga babaqun su’ ku’ humicucwa ku’ masa’su’, ini qihhag ru ini kahmut. babaqun su’ cu’ nanuwan ku’ capaang na’ mausa’ si’ kabalayun.","9.你若聽從我，就會知道甚麼是誠實、公平、正直，知道甚麼是你們應當做的。","9"
"324247","19314","8","magalpug. papatagabalaiq a’ tunux su’ ru pinsibaqan ga papaqasun su’.","10.你會成為明智的人，而知識會使你歡愉。 箴言第二章第一節到第十節---","10"
"324248","19315","8","mayrinax ga siniralu’ nku’ kumal cu’ kai’ na’ squliq. matu’uwal ga siniralu’ nku’ Itaal i’ Tabilas. ani ini packa’ ku’ sinraluan ga macka’ ’i’ Itaal i’ Tabilas kahbag. ralu’ nku’ inuwahan na’ mayrinax ru matu’uwal. tiku nanabakis nku’ Tabilas ga ini nha baqibaqi cuqaang la.","mayrinax是別族（賽考利克）對汶水泰雅人的稱呼，matu’uwal是汶水泰雅人的自稱，儘管稱呼不同，但都是指稱說汶水泰雅語的泰雅族人，mayrinax與matu’uwal名稱真正的由來，老一輩的汶水泰雅族人早已不清楚。","1"
"324249","19315","8","kumal Abisang mha. maki runi ku’ Gipun ga siniralu’ nha ku’ lulyung ga mayri’ san niya’. babaw niya’ ga rasun nku’ Gipun ku’ minnakiya i’ Babuan cu’ Para ka kinahakul ru siraluan nha ku’ miniyani i’ runi mha mayrinax.","但根據發音人湯元基先生的說法mayri’是汶水泰雅人早期對汶水溪的稱呼，後來被移居到錦水村周邊部落的kinahakul 用來稱呼住在汶水溪旁的圓墩部落的汶水人為mayrinax。","2"
"324250","19315","8","kumal cu’ kai’ na’ matu’uwal ga yani ku’ Cinswei i’ Tabilas, Paquwa i’ Mabawkian ru Cinan i’ Mabatuan. siqunun ga kii’ mamatu’ kabhul cu’ rawwiq (Taan Go 2008) .","目前說汶水泰雅語的matu’uwal人，分布在錦水村的圓墩部落，八卦村的八卦部落，以第三鄰到第四鄰為主，其次是清安村的大坪部落，人口大約六百人左右（泰安鄉志 2008）。","3"
"324251","19316","8","usaying ku’ kakalan nku’ tingalangan na’ Tabilas. cumakiya i’ runi ku’ Gipun ga siniralu’ niya’ ku’ Itaal i’ tinqalangan na’ Tabilas. nabakis na’ Itaal i’ Tabilas ga ini nha baqibaqi’ cuqaang ku’ inuwahan nku’ ralu’ ka hani. qutux kakalan ga Bunsuy san nha, muwah ku’ Gipun la ga asi niya’ pagalagani cku’ i’ yani ’i’ ralu cunga’.","圓墩部落有兩種說法，日據時代官方以泰雅語Tabilas的部落名稱稱之，但部落耆老對這樣的說法早已不知其命名的意義和由來，另外一種說法為Bunsuy，日本官方延用之，","1"
"324252","19316","8","muwah la ku’ Sebu na’ Tuya’ la ga asi niya’ pagalagani cku’ ralu cunga’ lawwiy. kiya’ ku’ kai’ ka mha Bunsuy ga kai’ na’ siputu’ ru maymuwang ku’ qusiya’ mha ku’ usalan na’ kai’ niya’.","國民政府遷臺仍繼續用「汶水」為本地地名，有此一說，Bunsuy是客家話，是指混濁的水的意思。","2"
"324253","19316","8","kiya’ i’ tinqalangan na’ Tabilas ka Itaal ga kii’ tugal kabhul masiqang cu’ rawwiq (Taan Go 2008) innuwahan nku’ Itaal cunga’ ga ini packa kahbag ku’ kaikai’. asikina ga kiya’ i’ Swasiq kinku Sabuluk ka tinqalangan na’ Itaal ga ini packa cuqaang ku’ kai’ ru innuwahan ka riax.","居住在圓墩部落的汶水泰雅族人約三百人左右（泰安鄉志 2008），遷徙的歷史眾說紛紜，但是與住在史瓦細格部落和住在沙埔鹿部落的泰雅族人，就語言及遷徙時間而言是不同的。","3"
"324254","19317","8","usaying ka aqli’, usaying ka aqli’ ga","兩隻老虎，兩隻老虎，","1"
"324255","19317","8","haylag ’i’ maktalyum, haylag ’i’ maktalyum","跑得快，跑得快。","2"
"324256","19317","8","tiku qutux ga ukas a’ rawiq, tiku qutux ga ukas a’ ngangu’","一隻沒有眼睛，一隻沒有尾巴，","3"
"324257","19317","8","micuwa ka sumsasyaq cuqaang! micuwa ka sumsasyaq cuqaang!","真奇怪！真奇怪！","4"
"324258","19318","8","papatasan mu ga “kabalay cu’ pinnabubuwan cu’ kai’ na’ Itaal” masina’ cu’ papatas cu’ papacapngan. pinatas ga kaa’ papahaynasi’ cku’ magalpug kabhul. ani humicuwa ku’ pinnatas ga hanuan. mapitu cu’ buwating ru mapusal cu’ riax ga masiqi’ kiya’.","本校舉辦「族語文學創作」徵文比賽。文章字數上限為一千字，形式不拘，截止日期為七月二十日。","1"
