"autoId","textId","dialectId","sentenceAb","sentenceCh","sentenceOrder"
"465218","28092","2","Calaw haw i, o ngangan no tireng, Looh haw i, o ngangan no mama^, Pacidal haw i, o ngangan no ngasaw.","Calaw是自已的名字，Looh是自已父親的名字，而Pacidal則是氏族之名。","3"
"465219","28092","2","Nikaorira, o nanam to no aniniay haw i, o no wawa^ ato no mama^ to a ngangan ko masoritay, awaay to sidayen to ko no ngasaw a ngangan.","但是，目前的習慣只將自己的名字和父親的名字保留，而氏族之名則省去不記了。","4"
"465220","28092","2","Sakatosa^, miala to no to’as a ngangan a pangangan to wawa^, onini haw i, o sapirayray to nga’ayay a pinangan no to’as ato o todong no midotocay to ’orip no to’as konini a pinangan.","第二，取長輩或袓先之名來為孩子命名，這個命名方式含有傳承與繼承的意義。","5"
"465221","28092","2","Sakatolo^, o nanay no faloco’ no ina ato mama a pangangan to wawa^, hay matiya o nganngan nira ko nikanga’ay no ’orip saan,","第三，父母對兒女的期望而命名，希望他們的兒女的未來發展如同他們的名字一樣的好，","6"
"465222","28092","2","saka pangangan to Nikar, Hana^, Panay, Dongi^, Fotol, Ta’il...sanay a ngangan.","因此有Nikar（早起）、Hana^（花）、Panay（稻米）、Dongi^（女神）、Fotol（英勇）、Ta’il（男子漢）等這些名字。","7"
"465223","28092","2","Sakasepat, Mido^doay to pinangan no romi’ad, ano kalahokan ko nikasofoc no wawa^ haw i, ci Lahok ko pipangangan,","第四，依照出生的時辰而命名。如果在中午出生，就取名為Lahok（中午），","8"
"465224","28092","2","o malecaday a pinangan ko pipangangan to Ranam, Lafi^, Faliyos, ’Orad...saanay.","其他如Lafi^（晚餐）、Faliyos（颱風）、’Orad（下雨）等等。","9"
"465225","28092","2","Sakalima, Mico’isay a misopit to tatiihay a ’orip a pipangangan.","第五，顛倒是非的命名方式。","10"
"465227","28092","2","Ano panganganen no ina ato mama^ ko wawa tora ngangan haw i, caay to kamatira ano mato’as sanay saka,","如果父母用此為了他們的兒女命名是希望將來長大之後他們的命運不再如此悲慘，","11"
"465228","28092","2","ci ngangan ko Pangcah to Awa^, ’Afo^, Oning, Falah sanay a ngangan.","所以阿美族有Awa^（一無所有）、’Afo^（碳灰）、Oning（污垢）、Falah（丟棄）……等這樣的名字。","12"
"465229","28092","2","Sakaenem, Mifalicay a pangangan.","第六，更名方式命名。","13"
"465230","28092","2","Ano caay ka tama^ ko pinangangan toya wawa^ haw i, cinais tomangic caay kafoti’ to dadaya,","如果為孩子取名不適當或不合適，孩子就會因此感到全身不對勁，夜裡哭鬧無法入眠，","14"
"465226","28092","2","saka mafana’ ko ina ato mama^ no wawa, patayra han i faki anoca^ i akong no wawa^, somad han to no faki^ ko ngangan haw i,","父母一眼就看出有問題，就送到長輩的住處請他查看，當長輩將名字更換了之後，","15"
"465231","28092","2","tangsol masaterep ko tangic noya wawa, onini haw i, o cecay a lisin no to’as konini.","孩子立刻就不哭鬧了，這種命名方式是屬傳統信仰的其中之一禁忌。","16"
"465232","28092","2","O maolahay milawla^ ko Pangcah a pangangan, o cecay no piolah a pakemot palipahak to sa’opo konini, ano ira ko maramoday haw i,","阿美族是個喜好藉由取名來取悅對方的民族，在聚會當中對群眾表非歡迎的一種方式，如果有婚事喜宴，","17"
"465233","28092","2","caykanca^ ira ko pipangangan no mato’asay toya maramoday, pakayni toya ngangan ko sakanga’ay a malalicay to laloma’an.","就一定會有長輩為這對新人取綽號，藉由所取的名字綽號更容易跟族人溝通打成一片。","18"
"465234","28092","2","Onini a pipangangan a pinangan no Pangcah haw i, ira koya pacimil hananay a lawla^ no mato’asay, o cecay a fenek no mato’asay a pakemot pakatawa^ to ’alomanay.","由於這種取名文化而産生早期所謂的「阿美族幽默亞劇」（pacimily / adana^），袓先留下來的一項幽默智慧。","19"
"458695","27565","3","Na masolinga’ mawasil ko Pangcah, itiya ho makomod no Dipong ko Taywan, pakayni han nangra i ngarngar no sowal mikalalima a misasieked ko Pangcah.","阿美族做有系統分類，始自日本人統治台灣以後，將阿美族依地區分為五個地分群。","1"
"458696","27565","3","Ira ko no’amisan a Pangcah, Siwkolan a Pangcah, No walian a Pangcah, Falangaw a Pangcah ato Palidaw a Pangcah, nano to’as itini i Kalingko ato i Posong a malaklak, O Pangcah kako anca O ’Amis kako saan ko pangangan.","有南勢阿美族、秀姑巒阿美族、海岸阿美族、馬蘭阿美族、恆春阿美族，自古以來主要分布於花蓮縣和台東縣境內。自稱「Pangcah」或「Amis」。","2"
"458697","27565","3","Itini i laeno a misilsil pakafana’ tona lima a finacadan.","茲將五個地區語群分述如下。","3"
"458698","27565","3","Sakacecay, No’amisan a Pangcah, Itini i masadahtalay a pala mingataay to riyar a pala paloma’, na itira i Cingaroan tala’amis tangasa i taliyok no Nafakowan ko pala.","一、南勢阿美族：居住區域為台灣東海岸地區的北部平原，現今花蓮縣鳳林一帶以北至花蓮市之間。","4"
"458699","27565","3","Sakatosa, o Siwkolan a Pangcah, na itira i tarawadaw no Kalingko talatimol tangasa i Cilamitay, nawhani maemin paniyaro’ i lawac no Siwkolan a tarawadaw sa mapangangan to Siwkolan a Pangcah.","二、秀姑巒阿美族：居住區域為木瓜溪以南至秀姑巒溪一帶，即花東縱谷鳳林到富里鄉。因這一帶阿美族因居住於秀姑巒溪（siwkolan）沿岸及支流，故稱秀姑巒阿美。","5"
"458700","27565","3","Sakatolo pasawalian a Pangcah, itini i nowalian a lotok, mililis to riyar, mifater to Kalingko na itira i Fakong talatimol tangasa i Madawdaw, saka pasawali a Pangcah han,","三、海岸阿美族：區域分布在海岸山脈東麓濱海地帶，跨花蓮及台東兩縣，居住北從豐濱南迄成功鎮，故稱海岸阿美。","6"
"458701","27565","3","Sakasepat o Falangaw a Pangcah, na itira i Madawdaw talatimol tangasa i Tamali, nawhani, maemin maro’ i Posong taliyok no Falangaw a niyaro’ sa o Falangaw a Pangcah han.","四、馬蘭阿美族：區域分布北自成功鎮，南迄太麻里鄉，因居住於台東馬蘭附近一帶地區，故稱馬蘭阿美。","7"
"458702","27565","3","Sakalima, o Palidaw a Pangcah, mararaay ko paniyaro’an nangra,satimolan to no kasafinacadan,malaklak paniyaro’ i Fanaw, Palayapay ato i Kangcang, nawhan itira i Palidaw ko lilengawan sa Palidaw a Pangcah han.","五、恆春阿美族：居住區域最遠，是所有阿美族群最南的一群，區域分布於池上、鹿野、關山等，因曾居住於恆春地區，故稱為恆春阿美。","8"
"458703","27565","3","Na misatapang i saka enem polo’ a miheca, mafalic to ko kicay no siyakay no Taywan, ’aloman to ko kapah miliyas to niyaro’ tayni i Tokay mikilim to saka’orip, saka ira to anini ko i Tokayay a Pangcah hananay.","都市阿美族：自六〇年代，台灣社會經濟結構改變，年輕的族人為工作謀職，離鄉到大都會，形成大都會的阿美族。","9"
"458704","27566","3","Maledef to i Taywan ko finacadan no mita o Pangcah, sa’osien i, 19 ’ofad 7 patek 8 so’ot 7 polo’ ira ko 9 ko tamdaw no mita o Pangcah i matini, o sa’alomanay a finacadan no Yencomin itini tona Taywan a kitakit.","阿美族族群已遍布全台灣，現在人口約有197879人，是全台灣人口最多的原住民群族。","1"
"458705","27566","3","I tini i sakowan o Kalingko ko sa’alomanay a tamdaw ira ko 5 ’ofad 2 patek 4 so’ot ira ko 3 ko tamdaw, itini i Posong i ira ko 3 ’ofad 7 patek 1 so’ot 5 polo’ ira ko 6 ko tamdaw, o sakatolo i, o itiniay i Taypakay makaala to 3 ’ofad 1 patek 5 so’ot 5 polo’ ira ko 5 ko tamdaw, nikawrira.","在花蓮縣就有52403人人口數最多，台東縣也有37156人次之，新北巿31555人居第三，","2"
"458706","27566","3","Itini i pasaetip, ano polong han i, makaala to 10 ’ofad ko tamdaw, o sapiliyas to niyaro’ o pisahalaka a mikilim to sakafangcal no ’orip.","但是，在西部其他地區總合也有十萬多的人口，之所以離鄉背井都是為謀職，開創安定的生活。","3"
"458707","27566","3","Itiniay i Tayciw i makaala to 1 ’ofad 2 patek 3 so’ot 9 polo’ ira ko 5 ko tamdaw, i Hito i maka 4 patek 2 so’ot ira ko 1 ko tamdaw, i Takaway ira ko 1 ’ofad 1 patek 8 so’ot 9 polo’ ira ko 1 a tamdaw, o roma i, ira ko tayniay i Kinmong a matayalay, ira ko 6 so’ot ira ko 6 a tamdaw, itira sato ko ’aro.","台中巿的有12395人，屏東縣有4201人，而在高雄市有11891人，旅居金門工作定居的亦有606人。","4"
"458708","27566","3","Orasaka o matiniay to ko finacadan no mita o Pangcah a malopisak a maledef tona kitakit no Taiwan.","因此阿美族群從部落開始逐漸的散居在全國各地。","5"
"458709","27566","3","Tangasa to anini, malopisak to i kasaniyaro’ no pasaetip ko Pangcah, miliyas to niyaro’ ato kaliomahan, nengneng han ko tamdaw no niyaro’ caay to ka papina, awaay to ko sonisoni a matengil.","直到現在，因阿美族人遠離開部落和耕作地之後，散居西部各區，部落即變得寂寥沒落。","6"
"458710","27566","3","Tayni to i pasaetip matayal ko tamdamdaw, itira sato matayal, mi’aca to loma’, ciramod ato ciwawa, satomesek sato a ma’orip.","然而族人們到西部謀生後，就在該地創業、買房、結婚和生子、安身立命。","7"
"458711","27567","3","O sowal no mita o Pangcah, limaay ko kasasiroma no ngarngar a sowal. Ira ko no ’amisan, no Siwkoran, no Pasawali, no Falangaw ato no Palidaw.","統稱的阿美族再細分為五個亞群，南勢阿美、秀姑巒阿美、海岸阿美、馬蘭阿美及恒春阿美。","1"
"458712","27567","3","Oni limaay a kasafinacadan i, o misilsilan no cifenekay a tamdaw. Ano doedoen ko kimad no mato’asay, caayay ka matira.","這五個亞群的名稱是由早期人類學家的分類法，依照阿族耆老的口述，不是如此。","2"
"458713","27567","3","O ngangan no niyaro’ itiya ho, Icowaay ko aro’ a tamdaw ato caciyaw nangra, o cecayay ko pinangan maemin a malecad, roma i, caayay ka adihay ko paniyaro’an no to’as ho no mita, nika itiya ho masasi’ada ho ko niyaro’ ato niyaro’.","早期部落的名稱、住在當地的人以及他們所說的語言是同為一個名稱。另外，我們袓先所居住的部落也不多，同時在早期，部落與部落間仍是相互敵對的。","3"
"458714","27567","3","Itiya i, o cecayay a kitakit ko sa’osi no kasaniyaro’.","當時的部落統禦成如一個國家的槪念。","4"
"458715","27567","3","Itiniay i sa’amisan ira ko Natawran ato Cikaso’an ato Pokpok; itini no Siwkoran ira ko Fata’an, Tafalong, Posko ato Pa’ilasan; Itini i pasawali itira i Fakong, Kakacawan ato Madawdaw; Itini i satimolan ira ko Falangaw ato Palidaw a finacadan.","在北方有荳蘭部落，及七腳川部落；秀姑巒有光復部落、太巴塱部落、玉里部落和富源部落；東海岸有豐濱部落、長濱部落和成功部落；南部有馬蘭部落和恒春部落。","5"
"458716","27567","3","Matiniay ko satapang no kasaniyaro’ itiya ho, awaay ho ko mimingay a niyaro’.","早期的部落生態槪括是如此，尚未有小的部落的產生。","6"
"458717","27567","3","Saka, ano tengilen ko pisakilac no mato’asay, caayay ka matira ko pisakilac, o itiraay i Fata’an a niyaro’, masaFata’an ko ngarnga no caciyaw, itiraay i Tafalong masaTafalong ko caciyaw.","因此，耳聞長輩談論有關早期部落的劃分時，並未有上述那樣的劃分。而是馬太鞍人居住在馬太鞍部落，說的是馬太鞍語。太巴塱人居住在太巴塱部落，說的是太巴塱的語言。","7"
"458718","27567","3","Ano Cikaso’an to, no pasawali to, no Falangaw to ato Palidaw maemin to mahaen.","相同的，無論是七腳川部落或馬蘭部落都是一樣的劃分法。","8"
"458719","27567","3","Orasaka, masamaan itiya ho ko pinangan no tamdaw, o caciyaw to no niyaro’ malecad to, nika aniniay sato doedo sato to misakilacan no cifenekay a mikadkad ko kasasiroma no mita a finacadan.","因而，過去袓先們的習慣是將人、部落與語言是以統一的名稱，但是現代的劃分法是依照人類學家所做的研究依據去劃分使用了。","9"
"459212","27610","3","Nano to’as ho kita o Pangcah na itiniay to i no walian a lotok ato kalala’ed no matelengay i sifo no Taywan a lotok,","阿美族的祖先自古便居住於台灣中央山脈和海岸山脈之間的縱谷平原以及海岸山脈的東側，","1"
"459213","27610","3","nano’amisan i Hopo no Kalingko tangasa i katimol i Tipod no Posong, o roma i, itira i Palidaw sakowan no Pintong, saheto o mingataay to ’alo anca mililis to riyar a paniyaro’.","北自新城鄉境的北浦，南迄台東縣知本溪，屏東縣轄及其他大大小小的聚落大都居住於臨水、臨海的平原。","2"
"459214","27610","3","Ka Dipongan to i, doedo han to no cifenekay ko kafolawan no niyaro’ a makalalima ko finacadan no mita o Pangcah.","從日據時代，學者依據地理區域與部落遷徙將阿美族聚落區分為五個地域群；","3"
"459215","27610","3","O no timolan a Pangcah, nai Hopo tahira i katimol i Rinahem a ’alo, ira ko Natawran, Pokpok, Lidaw, Cikaso’an ko tata’angay a niyaro’, katimol no Tayan a matatapal ko paniyaro’, saka no timolan han no cifenekay a pangangan.","南勢阿美群：北自新城鄉境的北浦，南至壽豐溪，主要部落有：主要部落有荳蘭、薄薄、里漏、七腳川等；因位居泰雅族北勢群的南方，故稱為「南勢阿美」。","4"
"459216","27610","3","O Siwkolan a Pangcah i, nai Rinahem ira ko Fata’an, Kohkoh, Posko Piki ko tata’angay a niyaro’.","秀姑巒阿美群：北自壽豐溪，南到鱉溪及學田附近，","5"
"459217","27610","3","Saheto i lawacay no Siwkolan a ’alo ato cipa’ nira, saka pangangan han to Siwkolan a Pangcah han.","因居住在秀姑巒溪及其支流附近，故名。","6"
"459218","27610","3","O Pasawali a Pangcah i, nani Fongkong tangasa i Madawdaw, ira ko Fakong, Makotaay Cawi’, Ciwkangan, Kinanoka, Madawdaw ko tata’angay a niyaro’.","海岸阿美群：北從豐濱鄉，南至成功鎮，主要部落有有豐濱、港口、長濱、寧埔、成功等大部落，","7"
"459219","27610","3","O mililisay to riyar a paniyaro’ saka pasawalian a Pangcah han.","因為濱臨海洋，故稱之。","8"
"459220","27610","3","O Falangaw a Pangcah i, nai ka’amis i Madawdaw tangasa i ’alo no Tipod, ira ko Falangaw, ’Etolan, Fafokod, Madawdaw ko tata’angay a niyaro’.","馬蘭阿美群：北自成功，南迄知本溪，主要部落有成功、東河、都蘭小馬、麻荖漏等。","9"
"459221","27610","3","’Alomanay ko maro’ay i Piyoma no Posong, saka Piyoma a Pangcah han itiya ho, anini sato i, milongoc ko finawlaw no finacadan falic hanto, o Falangaw han to ko ngangan.","因大部分的族人居住在台東卑南一帶地區，故名卑南阿美，後經族人的爭取而改名為馬蘭阿美。","10"
"459222","27610","3","O Palidaw a Pangcah i, itini i Fanaw, Pa’ilasan, Paliyapay, Kangcang, Palidaw ko tata’angay a niyaro’, na itiraay i Palidaw a mafolaw kami saan saka o Palidaw a Pangcah han.","恆春阿美群：主要分布在池上鄉、富里鄉、鹿野鄉、關山鎮、恆春這一帶，因為曾經居住在恆春地區，故名。","11"
"459223","27610","3","Ona niyaro’ a maemin i, caayay kalalecad ko rayray no lilengawan, o rakat no kafolaw, o taliyok no paniyaro’an ato kasasiroma no saka’orip, caayay kalecad ko ngarngar no sowal ato serangawan.","以上各部落在歷史源流、族群遷徙歷程、地理環境、生活方式的不同，因此在語言和文化亦產生差異性。","12"
"459235","27612","3","Itini i pasawaliay no Taywan a lotok i, masadafdafay misi’ayaw to Taypinyan nai Fakong talatimol tahira i Madawdaw, mikilawac to riyar a paloma’ ko Pangcah, nikaorira nai timol tangasa i ka’amis ira ko matelengay a lotok,","海岸阿美族位於東台灣海岸山脈山麓平坦地區，濱臨太平洋。北從花蓮豐濱鄉南至台東縣成功鎮。在這區域因受山脈南北縱列，","1"
"459236","27612","3","matena’ ko rakat no fali saka no riyaran ko romi’ad fa’edet kala’orad, ano caeca ko fangcalay ka’oripan, nika fangcal ko liomah, matatodong paloma to panay, cecay miheca kinatosa mi’anip.","阻擋季風運行，故氣候屬海洋性氣候高溫多雨，對人類的生活雖不是很理想，但對農作物的生長良好，適合種植水稻，一年可種植兩期。","2"
"459237","27612","3","Kasaniyaro’ no Pangcah maemin ira ko patirengan a talo’an, onini a talo’an o kasa’opoan no kasaselal, pilikakawaan to dademaken ato kalacecayan a mitayal no finawlan, oni ni a talo’an tatiih a awa itini i niyaro’.","阿美族部落共同特色是有一座聚會所，聚會所不僅是年齡組織聚會的中心，同時也是部落商討公共事務與集會的重要場所，也是每一個部落的精神堡壘。","3"
"459238","27612","3","O roma i, anini maemin to o ’amoto to ko loma’, nika o salawacan no loma’ caykaeca ira ko ’icep ato facidol mapaloma, saka ira ko sowal, ano tayra kiso i pasawali misalama paka’araw ho kiso toya tosa pinaloma, caykanca o niyaro’ to no Pangcah.","其次，現代的居住房屋雖然都已是鋼筋水泥的建材，但是在其房屋四周環境仍會種植檳榔樹及麵包果樹。所以，當你到東海岸旅遊時，只要看到有這兩種植物時，就可以確認一定是阿美族的部落。","4"
"459239","27612","3","Misi’ayaw to riyar ko pasawali a Pangcah, saka maraod to ko sakatolo tangasa sakaenem a folad to mihecahecaan, awaay to ko tatayalen, fangcal to ko romi’ad, caayay to kasi’enaw,","海岸阿美族居住濱臨海洋，在每年的三至六月農閒時期，因氣候比較穩定、氣溫候暖和，","5"
"459240","27612","3","o fa’inayan i tayra to i riyar mifoting mi’orang micekiw sapitongal to saka’orip no loma’, o fafahiyan i, milosimet mihalaka misanga’ to sakiilisin a losid sapikapot a malikoda.","男人都會到海上捕魚，抓龍蝦、各類海鮮等貼補生活費用。婦女們這時開始整理、製作，準備參與豐年祭的傳統服飾。","6"
"459251","27614","3","Ira ko sowal “Mingataay to lotok mikitado to lotok a ma’orip, mingataay to riyar mikitado to riyar a ma’orip.”","俗話說：「靠山吃山，靠海吃海。」","1"
"459252","27614","3","Matatodongay to ’orip no Pangcah konini a sowal, naw han, itini i Kalingko ato i Posong ko paniyaro’an no Pangcah, malacecay to ko ’orip no Pangcah ato kalomaan no hekal.","來形容阿美族的生活是最恰當不過了。因為阿美族的生活型態是與大自然是相融合的。","2"
"459253","27614","3","Nano rayray no to’as itini to i Kalingko ato i Posong ko paniyaro’an no Pangcah, ira ko i pasawali laeno no lotok mililisay to riyar, o roma i saetip masadafdafay no Kalingko ato Posong.","而阿美族傳統的居住地是分布在台灣東部的花蓮、台東地區，一部分在海岸山脈東麓沿海地區，另外是在中央山脈與海岸山脈之間的花東縱谷平原。","3"
"459254","27614","3","O pasawali misi’ayaw to riyar, o kakaenen a foting, ’afar, kalang ato cekiw ato rengos, saheto itira i riyar a miala, fangcal ho ko romi’ad ira to ko kalomaan a kakaenen, sa ira ko mapalosiyangay a sowal,","沿海地區的阿美族濱臨廣闊無邊的太平洋，生活食材取自海裡的魚、蝦、蟹、及貝類、藻類等，只要是風平浪靜的好天氣，隨時下海，上岸就有豐盛的美食。","4"
"459255","27614","3","“Ano macahicahiw edeng to o ’orang ko kakaenen sa.” O itiniay i saetip misi’ayaw to lotok, i masadahtalay i lawac no ’alo paniyaro’, Pakayni i saka’orip o pala ko pinengnengan,","在海岸線的族人常流傳著這一句話調侃自己：「我們窮到只剩下龍蝦。」至於居住在縱谷平原的阿美族，因地制宜，","5"
"459256","27614","3","misafonon a malingad paedeng sa to kakaenen, ira ko ’osaw mana’ang, to laday misadateng, anca talalotok mi’adop, midongec ato midateng to no pala a dateng, roma i, tala’alo mitafokod mifoting, caay kanikaw to kakaenen.","則以從事農耕為主，自給自足。平時雖有種植蔬菜，但是還是會上山獵捕野豬，砍採黃藤心或到田野裡採野菜等。也下溪河撒網捕魚捉魚蝦蟹，野味美食總是享用不盡，怡然自得的生活。","6"
"459257","27614","3","Mafalic mafalic to ko mihecaan, sa kareteng kareteng sato ko saka’orip, orasaka ’aloman to ko mifotingay a tamdaw, ira ko tayraay i Tokay a matayal mikilim to saka’orip.","隨時代潮流的變遷，家庭經濟負擔越來越重下，於是很多的族人開始投入漁業遠洋的工作，而遷居西部都市裡，亦有的是從事勞力的建築工作賺錢。","7"
"459258","27614","3","Saka o pasawali mililisay to riyar a niyaro’, maemin to masolafo ko loma’, itiniay i tokay matayal mi’aca to to loma’, itini to a ma’orip malatokay to a tamdaw, edeng to ira sa ko tadamaanay a demak no niyaro’ itiya to a minokay.","因而族人賺錢後，就在部落裡興建起華屋，在都市中的則是就地購屋居住，成為都市人，鮮少返鄉，只有在部落有重大的事情時，才會回到部落。","8"
"459259","27615","3","O masaselalay no Pangcah tadakalimelaan ko masakapotay itini i niyaro’, onini koya katadamaan itini i kasafinacadan no Yencomin i Taywan, onini koya masinanotay kasaselal cilekakawaay a finawlan no Pangcah.","阿美族的年齡階級是部落最重要的社會組織，是台灣原住民族群中最有特色的部分，也是阿美族最嚴謹的社會階級制度。","1"
"459260","27615","3","Itiya ho o fa’inayan no niyaro’ maemin madadoedo ko mihecaan a micomod toni masakapotay, nai sasafaay pakarongay a misatapang milayap a mifana’ to rarakaten i, ira ko patosokan a mipaini to tatayalen ato todong a dademaken.","在早期部落所有的男子都必須依年齡進入階級組織，從最下層的「pakarongay」開始，接受按部就班、嚴謹的生涯訓練歷程和社會倫理教育，每一階層都有組織固定賦予的任務和義務。","2"
"459261","27615","3","O manmaan pihatatanam saheto o sapalafa’inayan, ira ko ’icel midipang to niyaro’ ato sakatanektek no parod, paparayray to lalengawan no finacadan ato mamidotoc to rayray no finacadan ato serangawan.","所有的訓練是培養男子擁有能力鞏固部落及守護家庭，也就是維護部落的安全，及延續民族的命脈，並承襲民族歷史與文化。","3"
"459262","27615","3","I’ayaw no kalakapahan awaay ho ko masakapotay a selal, maherek to mikapot to parengreng ta micomod to i talo’an no masakapotay,","在其進入青年組之前，尚未有年齡階級。參加成年禮之後，才可進入集會所參加社會階級組織。","4"
"459263","27615","3","tahacowa ko kasasingrad ato pina ko mihecaan to laday ko pilicekahan, anocaeca kalecad ko kasaniyaro’, nika o todong tatayalen ato sakaciepoc no kasaselal malalecad to.","初次加入、現有多少個層級及年齡差距多少，各部落均不同，但是年齡階級的任務與功能卻是相同的。","5"
"459264","27615","3","O tatayalen i, midipang to sakanga’ay no niyaro’, mamireko to rakat no sapisalisin, mamitayal to kacalohan a demak, mamidipot to ’orip no niyaro’ ato sapingodo i finawlan,","其任務主要是：保衛部落的安全、執行祭典祀儀、處理急難事件（如天災人禍所引起的突發事件）、維護部落生活與社會倫理、","6"
"459265","27615","3","pasifana’ ato mihatatanam, mamisimaw to sakanga’ay no niyaro’, masasipadang, mamatayal to no kapolongan a demak no finawlan, misanga to lalan ato kayakay, onini to o tatayalen a demak ko kacipinangan a milaheci.","教育與訓練、維護部落治安，守望相助、為社會公共事物出勤、修道路和造橋等，執行的方式以任務的輕重而定。","7"
"459266","27616","3","Sakinotamdawan a demak ato sarikec a harateng, caayay kalecad ko kasafinacadan no Pangcah, nika ira ko cecay kalalecadan, awaay mapalatilid ko sarikec, maemin doedo saan to pinangan a sa’osi.","阿美族的道德與法律的觀念，各方言群不盡相同，但是有一個共通點，即是沒有成文的律法，都根據習慣法。","1"
"459267","27616","3","Ano madoedo to ko nanorayray a pinangan, o matatodongay to, ano caayay pidoedo i o mararaway to.","凡是符合傳統習俗的，視為合法，反之則為犯罪。","2"
"459268","27616","3","O nano to’as ko sakaira ato nai niyaro’ay ko saka ira noni pinangan a sarikec, oni pinangan a sarikec no niyaro’ malo sapisafangcal to niyaro’ ato nano to’as parayrayan to pinapina a lisin, o roma i, ira ko nano miketonan no kakitaan mipacarcaran a sarikec.","習慣法有自於祖先的傳承及有自於部落的慣例。部落習慣法是部落為了維持公共安全及自古流傳下來的若干禁忌；有的則由部落長老會議所共同決定的臨時法規。","3"
"459269","27616","3","Ano awaawa mapalatilid konini a sarikec no pinangan i, nika awaay ko caayay pihai toni dadoedoen i ’orip no Pangcah.","習慣法雖然沒有見諸於文字，但是阿美族人都無不承認其為部落生活的重要準則規範。","4"
"459270","27616","3","Ano awaawa mapalatilid ko sarikec no Pangcah, pakayni piketon to mararaway a demak, o nika ira to ko pinangan a sarikec no niyaro’, saka ira to ko sarikec i harateng, a masilsil i laeno ko tatinakoan.","阿美族人對於犯罪行為之判斷，基於部落之習慣法，其法律觀念，略舉以下三點：","5"
"459271","27616","3","Sakacecay, Tadafaloco’ no niyaro’. O polong a raraw ato satefoc, sakinotireng aca a niyaro’.","一、部落主義：一切犯罪與刑罰，只適用於自己部落。","6"
"459272","27616","3","Sakatosa, Harateng no so’elinay a demak: O pihai to masamaanay kaciraraw, doedo sa to kacinaherekan a ciraraw ato kaso’elin to kacipinang no demak.","二、具體行為之觀念：一切犯罪之認罪，基於罪犯行為之結果與具體事實。","7"
"459273","27616","3","Sakatolo, Tatamorongen no masakapotay: Tatamorongen no mararaway, caayay ka edeng oya mararaway, ano marapot ko malininaay ato selal nira, maemin citatodong a patefoc.","三、集體責任：犯罪之責任，不僅在犯罪者本身，凡及於親族或其年齡層級全體，有連帶責人之團體共同擔負及賠償。","8"
"459274","27616","3","Ano caay ko so’elinay anca awa makera ko kaciraraw, o Kawas sato ko mamafana’.","凡不具體或未發現之犯罪，只有訴之神罰。","9"
"459287","27618","3","Misi’ayaw mililis to riyar ko pasawali a Pangcah, tada kanga’ayan no palafangay a misalama, nengneng han i lalan tadamahapinang ko lawac, mangalef mililis to riyar mikefoh to i riyar ko masakaratay a ongcoy,","海岸阿美族位於東台灣海岸濱臨太平洋，是觀光旅遊的好去處，沿途風光名媚，尤其看見沿岸的岩盤突伸入海，","1"
"459288","27618","3","caay kalecad ko kakaya’ay kamoko’ay, mahecad sarowirowais sanay mateli ko kawal, onini koya misowalan masakawalay a karat, talatimol ho ira ko tefon no folad,","長短不一，像一階階的排列著，稱此地為石梯。再往南，有港口部落族人眼中的一塊淨地─月洞。","2"
"459289","27618","3","tadatingalaway ko nanom a pala han no Makotaay a tamdaw, o manta’ay ko nanom nira, mitoor to folad ira ko pileno ato pikacih nira.","造型獨特，洞裡泉水源源不斷，卻會隨著月之圓缺如海水般漲退潮。","3"
"459290","27618","3","Mato ira ko sakacipinang no mifotingay a dawdaw satomeked sa tomireng o pecih a konis no cikiw, o sakacipinang to dihkoay ato faedetay a romi’ad,","一柱擎天的建築物，呈現燈塔狀的是北回歸線標碑。正是北半球溫帶和熱帶的分界線，","4"
"459291","27618","3","saka manga’ay tayni mitanam to masaromaay a pinangan, o cecay a wa’ay i faedetay, o cecay a wa’ay i dihekoay, icowa koni? itira i niyaro’ no cawi’.","到此感受一腳站在熱帶，另一腳站在亞熱帶的奇妙感覺，它位居於靜浦部落。","5"
"459292","27618","3","O rama i, itira i Loham, masapadiyac misi’ayaw to riyar, o niyaro’ no Sadipongan, yo awaay ho ko tilid o iraay to satelangay a serangawan no Taywan koni.","擁有獨特海石景觀的八仙洞，則位在台東長濱鄉三間村一座面海的峭壁上，擁有台灣最古老的史前文化之一。","6"
"459293","27618","3","Sakapito folad to mihecahecaan miilisin to ko kasaniyaro’ no Pasawali a Pangcah, sa tadamaanay a demak to mihecahecaan konini, manga’ay kakayakayat sa to mato’asay ato wawa malacecay salafii’, sa masakero ato miraradiw.","每年七月炎熱的夏天，是海岸阿美族各大小部落舉行豐年祭活動，亦是每年最大的盛事。可扶老攜幼，全家攜手同心、通宵達旦、歌聲歡樂、響徹雲霄。","7"
"459294","27618","3","Katayni miki’araw, mahapinang no miso ko tadaso’elinay a ’orip no Pangcah.","歡迎你的參與，你可以看見最真實的阿美族文化。","8"
"459295","27619","3","Ano tapalen ko kasaniyaro’ no Pangcah i pasawali, tadafangcal ko talihoc no salawacan mililis to lawac no riyar, ’aloman ko sayfo no mito’eto’ay misateka misanga;","綜觀阿美族的部落，沿着海洋自然生態景觀，非常優美。許多工藝家在此駐地創作，","1"
