language,file_name,Sentence_id,Formosan,En,Ch
Rukai,RukaiNr-frog_Waecacane,[83],['wacekecekele'],"['w', 'a', 'ceke', 'cekele']","['ACT', 'RLS', 'RED', 'tribe']"
Rukai,RukaiNr-frog_Waecacane,"[95, 97]","['ka', 'tuase=nga']",['STAT.IRR=PFV'],['狀態.非實現=完成貌']
Rukai,RukaiNr-frog_Waecacane,"[95, 97]",['ka'],"['STAT.IRR', 'PFV']","['狀態.非實現', '完成貌']"
Rukai,RukaiNr-frog_Waecacane,"[95, 97]","['tuase', 'nga']",[''],['']
Rukai,RukaiNr-frog_salrabu,"[1, 3]","['ka', 'dalame']",['STAT.IRRlike'],"['狀態.未實現', '喜歡']"
Rukai,RukaiNr-frog_salrabu,"[16, 19]","['kadrua', 'nga']","['no.exist', 'PFV']",['不存在']
Rukai,RukaiNr-frog_salrabu,"[16, 19]","['ka', 'samali']",['surprised'],['驚訝']
Rukai,RukaiNr-frog_salrabu,"[37, 40]","['ngi', 'vete', 'vete']","['REFL', 'RED', 'struggle']","['反身', '掙扎']"
Rukai,RukaiNr-frog_salrabu,"[50, 51]","['ka', 'tua', 'tuase']","['STAT.IRR', '<RED>', 'leave']","['狀態', '非實現', '<重疊>', '離開']"
Rukai,RukaiNr-frog_salrabu,"[75, 81]","['sia', 'va', 'vava']","['<RED>', 'watch']","['<重疊>', '看']"
Rukai,RukaiNr-frog_salrabu,"[75, 81]","['sa', 'mu', 'a']","['when', 'go']","['當', '去']"
Rukai,RukaiNr-frog_salrabu,"[111, 114]","['sia', '<va>', 'vava']","['<RED>', 'watch']","['<RED>', '看']"
Rukai,RukaiNr-frog_salrabu,"[120, 122]",['katuase'],"['STAT.IRR', 'leave']","['狀態.非實現', '離開']"
Rukai,RukaiNr-frog_salrabu,"[127, 130]","['ma', 'kay', 'kay']","['STAT.RLS', 'RED', 'this']","['狀態.重疊', '這裡']"
Rukai,RukaiNr-ghost lake_Balenge,"[11, 12]","['maka', 'pusale']",['MAKA'],['MAKA']
Rukai,RukaiNr-ghost lake_Balenge,"[11, 12]","['maka', 'tulru']",['MAKA'],['MAKA']
Rukai,RukaiNr-ghost lake_Balenge,"[48, 52]","['tara', 'alu', 'alupu']","['NEC.MOD', 'RED', 'hunter']",['獵人']
Rukai,RukaiNr-ghost lake_Balenge,"[59, 64]",['asasane=nga'],['now=PFV'],"['現在', '完成']"
Rukai,RukaiNr-ghost lake_Balenge,"[59, 64]","['asasane', 'nga']","['now', 'PFV']",['現在']
Rukai,RukaiNr-ghost lake_Balenge,"[59, 64]","['su', 'a', 'dalrane=nga']","['SU', 'REAL', 'fix=PFV']","['SU', '實現', '維修', '完成貌']"
Rukai,RukaiNr-ghost lake_Balenge,"[59, 64]","['dalrane', 'nga']","['fix', 'PFV']",['維修']
Rukai,RukaiNr-marriage ceremony_taugadha,"[2, 3]",['lrimatikai=aku'],['thank=1S.BN'],"['感謝', '這第一人稱單數.附著主格']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[2, 3]","['lrimatikai', 'aku']","['thank', '1S.BN']",['感謝']
Rukai,RukaiNr-marriage ceremony_taugadha,"[8, 12]","['tu', 'a', 'siasilange', 'ane']","['make', 'RLS', 'NMLZ', 'engage', 'NMLZ']","['做', '實現', '名物化', '訂婚', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,[17],['pa'],"['CAUS', 'go']","['使役', '去']"
Rukai,RukaiNr-marriage ceremony_taugadha,[17],['ki'],"['side', 'female', 'NMLZ']","['邊', '女生', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[18, 19]","['rudra', 'rudrange', 'ane']","['RED', 'marry', 'NMLZ']","['重疊', '結婚']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[20, 22]","['tu', 'a', 'siasilange', 'ane']","['make', 'RLS', 'NMLZ', 'engage', 'NMLZ']","['做', '實現', '名物化', '訂婚', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[23, 24]","['tu', 'a', 'siasilange', 'ane']","['make', 'RLS', 'NMLZ', 'engage', 'NMLZ']","['做', '實現', '名物化', '訂婚', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[25, 29]","['tu', 'a', 'siasilange', 'ane']","['make', 'RLS', 'NMLZ', 'engage', 'NMLZ']","['做', '實現', '名物化', '訂婚', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[30, 33]","['tu', 'a', 'siasilange', 'ane']","['make', 'RLS', 'NMLZ', 'engage', 'NMLZ']","['做', '實現', '名物化', '訂婚', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[35, 39]","['tu', 'a', 'siasilange', 'ane']","['make', 'RLS', 'NMLZ', 'engage', 'NMLZ']","['做', '實現', '名物化', '訂婚', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[42, 45]","['tu', 'a', 'siasilange', 'ane']","['make', 'RLS', 'NMLZ', 'engage', 'NMLZ']","['做', '實現', '名物化', '訂婚', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[46, 50]","['tu', 'a', 'siasilange', 'ane']","['make', 'RLS', 'NMLZ', 'engage', 'NMLZ']","['做', '實現', '名物化', '訂婚', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[46, 50]","['ma', 'p<ela>ela']","['REC', '<RED>say']","['互相', '重疊', '說']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[101, 105]","['ma', 'ku', 'cia', 'cingalre=nga']","['STAT.RLS', 'RED', 'important=PFV']","['狀態.實現', '重疊', '重要=完成']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[101, 105]",['cia'],"['important', 'PFV']","['重要', '完成']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[101, 105]","['cingalre', 'nga']",[''],['']
Rukai,RukaiNr-marriage ceremony_taugadha,"[157, 160]",['luka'],"['belong.to', 'NMLZ', 'home', 'NMLZ']","['屬於', '名物化', '家', '名物化']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[162, 164]","['ka', '']",['NOM'],['主格']
Rukai,RukaiNr-marriage ceremony_taugadha,"[166, 168]","['ma', 'ku', 'cia', 'ciangalre=nga']","['STAT.RLS', 'state', 'RED', 'important=PFV']","['狀態.實現', '狀態', '重要=完成']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[166, 168]",['cia'],['RED'],"['重要', '完成']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[166, 168]","['ciangalre', 'nga']","['important', 'PFV']",['']
Rukai,RukaiNr-marriage ceremony_taugadha,[172],"['tu', 'drusa', 'ane']","['NMLZ', 'two', 'NMLZ']",['兩個']
Rukai,RukaiNr-marriage ceremony_taugadha,[172],"['ta', 'tulru', 'ane']","['NMLZ', 'three', 'NMLZ']",['三個']
Rukai,RukaiNr-marriage ceremony_taugadha,[177],['tara'],"['CAUS', 'put']","['使役', '放']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[257, 261]","['mu', 'a<lra>lra']","['go', '<RED>untie']",['去<重疊>解開']
Rukai,RukaiNr-marriage ceremony_taugadha,"[262, 267]","['la', 't', 'ina=ini']","['PL', 'T', 'mother=3S.BG']","['複數', '媽媽=第三人稱單數.附著屬格']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[262, 267]",['t'],['T'],"['媽媽', '第三人稱單數.附著屬格']"
Rukai,RukaiNr-marriage ceremony_taugadha,"[262, 267]","['ina', 'ini']","['mother', '3S.BG']",['']
Rukai,RukaiNr-marriage ceremony_taugadha,"[268, 272]","['e', '']",['FIL'],['FIL']
Rukai,RukaiNr-marriage ceremony_taugadha,"[268, 272]",['tadrusa'],"['TA', 'two']","['TA', '二']"
Rukai,RukaiNr-naming_taugadhu,"[55, 57]","['ngu', 'lria', 'lringaw', 'ta']","['NGU', 'RED', 'recall=1P(IN).BN']","['NGU', '重疊', '回憶=第一人稱複數(包含).附著主格']"
Rukai,RukaiNr-naming_taugadhu,"[55, 57]",['lringaw'],"['recall', '1P(IN).BN']","['回憶', '第一人稱複數(包含).附著主格']"
Rukai,RukaiNr-naming_taugadhu,"[74, 80]","['', 'nay']",['NOM'],['主格']
Rukai,RukaiNr-naming_taugadhu,"[74, 80]",['ka'],"['TAI', 'who']","['TAI', '誰']"
Rukai,RukaiNr-naming_taugadhu,"[74, 80]","['tai', 'aneane']",['DM'],['DM']
Rukai,RukaiNr-naming_taugadhu,"[141, 153]","['ta', 'supate']",['four.HUM'],['四.人']
Rukai,RukaiNr-naming_taugadhu,"[141, 153]","['ta', 'i', 'ngea', 'ane=nga']","['TA', 'LOC', 'one', 'NMLZ=PFV']","['TA', '處所', '一', '名物化', '完成貌']"
Rukai,RukaiNr-naming_taugadhu,"[141, 153]","['ane', 'nga']","['NMLZ', 'PFV']",['名物化']
Rukai,RukaiNr-naming_taugadhu,"[171, 180]",['ki'],['OBL'],"['重疊', '斜格']"
Rukai,RukaiNr-naming_taugadhu,"[194, 200]","['lu', 'su', 'nagane']","['when', 'call', 'name']","['當叫', '名字']"
Rukai,RukaiNr-naming_taugadhu,"[234, 244]","['a', 'sa', 'sane', 'nga']","['become', 'RED', 'modern=PFV']","['變成', '重疊', '現代=完成貌']"
Rukai,RukaiNr-naming_taugadhu,"[234, 244]",['sane'],"['modern', 'PFV']","['現代', '完成貌']"
Rukai,RukaiNr-naming_taugadhu,"[234, 244]","['wa', 'thingale=nga']","['RLS', 'know=PFV']","['非實現', '知道', '完成貌']"
Rukai,RukaiNr-naming_taugadhu,"[234, 244]","['thingale', 'nga']","['know', 'PFV']",['知道']
Rukai,RukaiNr-naming_taugadhu,"[234, 244]","['ibibu', 'ta']","['mix', 'NMLZ', '1P(IN).BG']","['混合', '第一人稱複數(包含).附著屬格']"
Rukai,RukaiNr-naming_taugadhu,"[245, 252]","['tai', 'aneane']","['LOC', 'LOC', 'who']","['處所', '處所', '誰']"
Rukai,RukaiNr-naming_taugadhu,"[307, 309]","['la', 'kawkawlu=su']","['P', 'commoner=2SG.BN']","['複數', '重疊', '平民=第二人稱單數.附著主格']"
Rukai,RukaiNr-naming_taugadhu,"[307, 309]","['kawkawlu', 'su']","['commoner', '2SG.BN']",['重疊']
Rukai,RukaiNr-naming_taugadhu,"[307, 309]",[''],[''],"['平民', '第二人稱單數.附著主格']"
Rukai,RukaiNr-naming_taugadhu,"[310, 312]","['ta', 'bulru', 'bulru', 'ane']","['NMLZ', 'RED', 'teach', 'NMLZ']","['名物化', '重疊', '名物化']"
Rukai,RukaiNr-pear_Balenge,"[49, 53]",['la=vavalake'],"['P', 'child']","['複數', '小孩']"
Rukai,RukaiNr-pear_Balenge,"[49, 53]","['la', 'vavalake']",['P'],['複數']
Rukai,RukaiNr-pear_Balenge,"[84, 87]","['la', 'malala']","['P', 'pal', 'male']","['複數', '夥伴', '男性']"
Rukai,RukaiNr-pear_Balenge,"[100, 105]","['ta', 'pa', 'rarub', 'ane', 'su']","['NMLZ', 'CAU', 'help', 'NMLZ=2SG.GEN']","['名物化', '使役', '幫忙', '名物化=2SG.屬格']"
Rukai,RukaiNr-pear_Balenge,"[100, 105]",['ane'],"['NMLZ', '2SG.GEN']","['名物化', '2SG.屬格']"
Rukai,RukaiNr-pear_Balenge,"[116, 122]","['wa', 'kupa']","['ACT', 'RLS', 'steal']","['主動', '實現', '偷']"
Rukai,RukaiNr-pear_Balenge,"[125, 129]","['w', 'a', 'malra']","['ACT', 'RLS', 'take']","['實現', '拿']"
Rukai,RukaiNr-pear_Balenge,"[130, 134]","['la', 'malala']","['PL', 'pal', 'male']","['複數', '夥伴', '男生']"
Rukai,RukaiNr-pear_Balenge,"[135, 139]","['la', 'malala']","['P', 'pal', 'male']","['複數', '夥伴', '男生']"
Rukai,RukaiNr-pear_Kainguane,[12],"['la', 'iya']",['DM'],['DM']
Rukai,RukaiNr-pear_Kainguane,[15],"['ka', 'tuase=nga']","['STAT.IRR', 'leave=PFV']",['狀態.非實現離開=完成']
Rukai,RukaiNr-pear_Kainguane,[15],['ka'],['STAT.IRR'],"['狀態.非實現離開', '完成']"
Rukai,RukaiNr-pear_Kainguane,[15],"['tuase', 'nga']","['leave', 'PFV']",['']
Rukai,RukaiNr-pear_Kainguane,[22],['tatama'],"['RED', 'T', 'father']","['重疊', 'T', '爸爸']"
Rukai,RukaiNr-pear_Kainguane,[31],"['mu', 'a', 'cilri']","['go.RLS', 'fall']","['去.實現', '掉']"
Rukai,RukaiNr-pear_Kainguane,[55],['tatama'],"['RED', 'T', 'father']","['重疊', 'T', '爸爸']"
Rukai,RukaiNr-pear_Kainguane,[57],"['w', 'a', 'malra', 'malra']","['ACT', 'RLS', 'RED', 'take']","['實現', '重疊', '拿']"
Rukai,RukaiNr-pear_Kainguane,[60],"['w', 'a', 'dre', 'dre', 'drele']","['ACT', 'RLS', 'RED', 'RED', 'see']","['實現', '重疊', '重疊', '看']"
Rukai,RukaiNr-pear_Kainguane,[65],['tatama'],"['RED', 'T', 'father']","['重疊', 'T', '爸爸']"
Rukai,RukaiNr-pear_Legeai,"[4, 5]","['y', 'a', 'kay']","['處所', '實現', '這']",['存在']
Rukai,RukaiNr-pear_Legeai,"[17, 18]",['akuvaeva'],"['AKU', 'one']","['AKU', '一']"
Rukai,RukaiNr-pear_Legeai,"[23, 25]","['ma', 'dradresenge']","['MA', 'RED', 'meet']","['MA', '重疊', '碰面']"
Rukai,RukaiNr-pear_Legeai,"[30, 31]","['mu', 'adreke']","['go', 'fall']",['跌倒']
Rukai,RukaiNr-pear_Legeai,"[38, 40]",['makasiludu=nga'],"['RECP', 'pick=PFV']","['互相', '撿=完成']"
Rukai,RukaiNr-pear_Legeai,"[38, 40]","['makasiludu', 'nga']",['RECP'],['互相']
Rukai,RukaiNr-pear_Legeai,"[38, 40]",[''],"['pick', 'PFV']","['撿', '完成']"
Rukai,RukaiNr-pear_Legeai,"[44, 49]","['na', 'muadreke']","['PFV', 'go', 'fall']","['完成貌', '去', '跌倒']"
Rukai,RukaiNr-pear_Legeai,"[56, 58]","['ma', 'rudrange']",['senior'],['長者']
Rukai,RukaiNr-pear_Legeai,[70],"['a', 'inu']","['RLS', 'where']",['實現哪裡']
Rukai,RukaiNr-pear_Legeai,"[86, 88]","['ki', 'a', 'kamurauraw']","['get', 'RLSpomelo']","['拿', '實現', '柚子']"
Rukai,RukaiNr-pear_ba ching-i,[1],"['ta', 'tama']","['RED', 'T', 'father']","['重疊', 'T', '爸爸']"
Rukai,RukaiNr-pear_ba ching-i,[14],['manemane=li'],['what=1S.BG'],"['重疊', '甚麼=第一人稱單數.附著屬格']"
Rukai,RukaiNr-pear_ba ching-i,[14],"['manemane', 'li']","['what', '1S.BG']",['重疊']
Rukai,RukaiNr-pear_ba ching-i,[14],[''],[''],"['甚麼', '第一人稱單數.附著屬格']"
Rukai,RukaiNr-pear_ba ching-i,"[29, 30]",['tatama'],"['RED', 'T', 'father']","['重疊', 'T', '爸爸']"
Rukai,RukaiNr-pear_ba ching-i,"[31, 32]",['kirimu=nga'],['become=PFV'],"['變成=', '完成']"
Rukai,RukaiNr-pear_ba ching-i,"[33, 34]","['ki', 'raga', 'ragai', 'nga']","['KI', 'RED', 'happy']","['KI', '重疊', '快樂']"
Rukai,RukaiNr-pear_ba ching-i,"[33, 34]","['ragai', 'nga']","['happy', 'PFV']",['快樂完成']
Rukai,RukaiNr-pear_salrabu,"[15, 18]",['tatama'],"['RED', 'T', 'father']","['重疊', 'T', '爸爸']"
Rukai,RukaiNr-pear_salrabu,"[25, 27]","['ma', 'dra', 'dresenge']","['STAT.RLS', 'meet']","['狀態.實現', '遇到']"
Rukai,RukaiNr-pear_salrabu,"[28, 29]","['ngu', 'pungupungu']","['manner', 'bump']","['方式', '重疊', '撞']"
Rukai,RukaiNr-pear_salrabu,"[28, 29]","['su', 'a', 'ete']",['SUAETE'],['SUAETE']
Rukai,RukaiNr-pear_salrabu,[34],"['ta', 'kidremedreme=ane=lini']","['LOC', 'heart', 'NMLZ=3P.BG']","['處所', '心', '名物化=第三人稱複數.附著屬格']"
Rukai,RukaiNr-pear_salrabu,[34],"['kidremedreme', 'ane', 'lini']",['heart'],['心']
Rukai,RukaiNr-pear_salrabu,[34],[''],"['NMLZ', '3P.BG']","['名物化', '第三人稱複數.附著屬格']"
Rukai,RukaiNr-pear_salrabu,"[54, 55]","['ki', 'a', 'kamadhamadha']","['get', 'RLS', 'mango', 'RED']","['拿', '實現', '芒果', '重疊']"
Rukai,RukaiNr-pear_salrabu,"[54, 55]","['ta', 't', 'ami']",['that.VIS.PROX'],['那.可見.近指']
Rukai,RukaiNr-pear_tagas,"[9, 12]","['u', 'lebe']","['go', 'down']",['下來']
Rukai,RukaiNr-pear_tagas,"[9, 12]","['kamadha', 'li']",['mango=1S.BG'],['芒果=第一人稱單數.附著屬格']
Rukai,RukaiNr-pear_tagas,"[9, 12]",['kamadha'],"['mango', '1S.BG']","['芒果', '第一人稱單數.附著屬格']"
Rukai,RukaiNr-pear_tagas,"[13, 16]","['mapa', 'pungupungu']","['RECP', 'crash']","['互相', '撞', '重疊']"
Rukai,RukaiNr-pear_tagas,[23],"['ka', 'tua', 'tuase']","['STAT.IRR', 'RED', 'leave']",['狀態.非實現<重疊>離開']
Rukai,RukaiNr-pear_wauki,"[3, 6]","['u', 'lebe']","['go', 'down']",['下來']
Rukai,RukaiNr-pear_wauki,"[19, 23]",['tutumu'],"['RED', 'T', 'grandfather']","['重疊', 'T', '爺爺']"
Rukai,RukaiNr-pear_wauki,"[25, 26]","['ma', 'pa', 'pungupungu']","['STAT.RLS', 'CAUS', 'bump.into']","['狀態.實現', '使役', '重疊', '撞']"
Rukai,RukaiNr-pear_wauki,"[33, 34]",['wakuru'],"['RLS', 'pity']","['實現', '可憐']"
Rukai,RukaiNr-pear_wauki,"[64, 65]",['na=k<ua>upa'],"['PAST', '<RED>steal']","['過去', '偷']"
Rukai,RukaiNr-pear_wauki,"[64, 65]","['na', 'k<ua>upa']",['PAST'],['過去']
Rukai,RukaiNr-princess balenge_balenge,"[18, 19]","['e', '']",['FIL'],['FIL']
Rukai,RukaiNr-princess balenge_balenge,"[31, 33]",['kisamula'],"['hard', 'working']",['努力']
Rukai,RukaiNr-princess balenge_balenge,"[64, 69]",['kisamula'],"['hard', 'working']",['努力']
Rukai,RukaiNr-princess balenge_balenge,"[81, 83]","['ta', 'maka']","['TA', 'RECP', 'FIL']","['TA', '互相', '填補詞']"
Rukai,RukaiNr-princess balenge_balenge,"[98, 99]",['tama=ini'],"['T', 'father=3S.BG']","['T', '爸爸=第三人稱單數.附著屬格']"
Rukai,RukaiNr-princess balenge_balenge,"[98, 99]","['tama', 'ini']",['T'],['T']
Rukai,RukaiNr-princess balenge_balenge,"[98, 99]",[''],"['father', '3S.BG']","['爸爸', '第三人稱單數.附著屬格']"
Rukai,RukaiNr-princess balenge_balenge,[121],"['lri', 'tumane=ta']","['FUT', 'do.something', '1P(IN).BN']","['未來', '做什麼', '第一人稱複數(包含).附著主格']"
Rukai,RukaiNr-princess balenge_balenge,[121],"['tumane', 'ta']",['do.something'],['做什麼']
Rukai,RukaiNr-princess balenge_balenge,"[153, 156]","['lri', 'tara', 'e', 'adraw', 'draw=su']","['FUT', 'NEC.MOD', 'FIL', 'wait', 'RED=2S.BN']","['未實現', '一定', 'FIL', '等待=第二人稱單數.附著主格']"
Rukai,RukaiNr-princess balenge_balenge,"[153, 156]",['adraw'],['wait'],"['等待', '第二人稱單數.附著主格']"
Rukai,RukaiNr-princess balenge_balenge,"[153, 156]","['draw', 'su']","['RED', '2S.BN']",['']
Rukai,RukaiNr-princess balenge_balenge,"[168, 170]",['lrasulrau'],"['group', 'snake']","['群', '蛇']"
Rukai,RukaiNr-princess balenge_balenge,"[186, 187]","['sa', 'ka', '<tua>tuase']","['when', 'STAT.IRR', '<RED>', 'leave']","['當', '狀態.非實現', '<重疊>', '離開']"
Rukai,RukaiNr-swing_taugadhu,"[4, 5]","['talaisi', 'ta']","['swing', '1P(IN).BG']",['鞦韆第一人稱複數(包含).附著屬格']
Rukai,RukaiNr-swing_taugadhu,"[63, 70]","['si', 'a', 'va', 'vavalrau']","['SI', 'RLS', 'RED', 'tangle']","['SI', '實現', '糾纏']"
Rukai,RukaiNr-swing_taugadhu,"[63, 70]","['ta', 'kidremedreme', 'ane']","['LOC', 'inside', 'NMLZ']","['心智', '名物化']"
Rukai,RukaiNr-swing_taugadhu,"[63, 70]","['ngi', 'akalrimad']",['FS'],['FS']
Rukai,RukaiNr-swing_taugadhu,"[85, 86]","['la', 'kamani']",['then'],['然後']
Rukai,RukaiNr-swing_taugadhu,"[85, 86]","['kaw', 'a', 'rarubu']",['it.is.exactly'],['就是']
Rukai,RukaiNr-swing_taugadhu,"[96, 99]","['ta', 'ngi', 'ta']",['FS'],['FS']
Rukai,RukaiNr-swing_taugadhu,"[100, 101]",['taki'],"['see', 'RED', 'NMLZ=3S.BG']","['看', '重疊', '名物化=第三人稱單數.附著屬格.']"
Rukai,RukaiNr-swing_taugadhu,"[100, 101]",[''],"['NMLZ', '3S.BG']","['名物化', '第三人稱單數.附著屬格.']"
Rukai,RukaiNr-swing_taugadhu,"[103, 106]","['ma', '']",['STAT.RLS'],['狀態.實現']
Rukai,RukaiNr-swing_taugadhu,"[103, 106]","['wa', 'thingale']","['ACT', 'RLS', 'know']","['主動', '實現', '知道']"
Rukai,RukaiNr-swing_taugadhu,"[103, 106]","['wa', 'thingale']","['ACT', 'RLS', 'know']","['主動', '實現', '知道']"
Rukai,RukaiNr-swing_taugadhu,"[160, 164]",['lu'],"['REFL', 'swing2S.BN']","['反身', '盪鞦韆=第二人稱單數.附著主格']"
Rukai,RukaiNr-swing_taugadhu,"[160, 164]",[''],['swing2S.BN'],"['盪鞦韆', '第二人稱單數.附著主格']"
Rukai,RukaiNr-swing_taugadhu,"[160, 164]","['ngi', 'talaisi=su']",['when'],['當']
Rukai,RukaiNr-swing_taugadhu,"[160, 164]","['talaisi', 'su']",[''],['']
Rukai,RukaiNr-swing_taugadhu,"[160, 164]","['dreke', 'su']",['fall2S.BN'],"['跌倒', '第二人稱單數.附著主格']"
Rukai,RukaiNr-swing_taugadhu,"[169, 176]","['w', 'a', 'kela']","['ACT', 'RLS', 'come']","['實現', '來']"
Rukai,RukaiNr-swing_taugadhu,[177],"['la', 'mia', 'ia']",['then'],['then']
Rukai,RukaiNr-swing_taugadhu,[177],['kuini'],"['look.like', 'RED']","['像', '重疊']"
Rukai,RukaiNr-swing_taugadhu,"[183, 184]","['a', 'thingale', 'ane', 'ta']","['NMLZ', 'think', 'NMLZ=1P(IN).BG']","['名物化', '要知道的', '名物化=第一人稱複數(包含).附著屬格']"
Rukai,RukaiNr-swing_taugadhu,"[183, 184]",['ane'],"['NMLZ', '1P(IN).BG']","['名物化', '第一人稱複數(包含).附著屬格']"
Rukai,RukaiNr-swing_taugadhu,"[204, 206]","['na', 'drua', 'druma']",['<RED>ancient.time'],['<重疊>古時']
Rukai,RukaiNr-swing_taugadhu,"[218, 224]","['kai', 'su']",['NEG=2S.BN'],['不=第二人稱單數.附著主格']
Rukai,RukaiNr-swing_taugadhu,"[218, 224]",['kai'],"['NEG', '2S.BN']","['不', '第二人稱單數.附著主格']"
Rukai,RukaiNr-swing_taugadhu,[232],"['tu', 'a', 'lrepenge=aku']","['TU', 'RLS', 'finish=1S.BN']","['TU', '實現=完成=第一人稱單數.附著主格']"
Rukai,RukaiNr-swing_taugadhu,[232],['a'],['RLS'],"['實現', '完成', '第一人稱單數.附著主格']"
Rukai,RukaiNr-swing_taugadhu,[232],"['lrepenge', 'aku']","['finish', '1S.BN']",['']
Rukai,RukaiNr-work by men and women_taugadhu,"[2, 5]","['i', 'kay']","['LOC', 'this']",['存在']
Rukai,RukaiNr-work by men and women_taugadhu,[14],"['pelaela', 'aku']","['tell', '1S.BN']",['說第一人稱單數.附著主格']
Rukai,RukaiNr-work by men and women_taugadhu,"[19, 23]","['ka', 'ela']",['different'],['不一樣']
Rukai,RukaiNr-work by men and women_taugadhu,"[58, 59]","['lri', 'kane', 'ane']","['FUT', 'eat', 'RED', 'eat']","['未來', '吃', '重疊', '吃']"
Rukai,RukaiNr-work by men and women_taugadhu,"[60, 61]","['sawvalay', 'su']",['KA'],['主格']
Rukai,RukaiNr-work by men and women_taugadhu,"[78, 81]","['i', 'kay']","['LOC', 'this']",['存在']
Rukai,RukaiNr-work by men and women_taugadhu,[87],"['y', 'a', 'kay']","['LOC', 'RLS', 'this']",['存在']
Rukai,RukaiNr-work by men and women_taugadhu,[88],"['y', 'a', 'kay']","['LOC', 'RLS', 'this']",['存在']
Rukai,RukaiNr-work by men and women_taugadhu,"[108, 114]","['patelre', '']",['all'],['全部']
Rukai,RukaiNr-work by men and women_taugadhu,"[153, 155]","['w', 'a', 'ece<ce><ce>nge']","['ACT', 'RLS', '<RED>', '<RED>', 'touch']","['主動', '實現', '<重疊>', '<重疊>', '碰']"
Rukai,RukaiNr-work by men and women_taugadhu,"[156, 158]","['ta', 'u', 'lrisi', 'ane']","['NMLZ', 'in', 'bad', 'NMLZ']","['名物化', '禁忌', '名物化']"
Rukai,RukaiNr-work by men and women_taugadhu,"[171, 174]","['w', 'a', 'e<ce>cenge']","['ACT', 'RLS.<RED>touch']","['主動', '實現', '<重疊>碰']"
Rukai,RukaiNr-work by men and women_taugadhu,"[175, 178]","['w', 'a', 'e<ce>cenge']","['ACT', 'RLS.<RED>touch']","['主動', '實現', '<重疊>碰']"
Rukai,RukaiNr-work by men and women_taugadhu,"[175, 178]","['mu', 'cugu=su']",['FUT'],['未來']
Rukai,RukaiNr-work by men and women_taugadhu,"[175, 178]","['cugu', 'su']",[''],['']
Rukai,RukaiNr-work by men and women_taugadhu,"[182, 183]","['kelrete', 'ane']","['dominate', 'NMLZ']",['支配']
Rukai,RukaiNr-work by men and women_taugadhu,"[194, 200]","['ma', 'ku<cia>cingalre=nga']","['STAT.RLS', '<RED>', 'important=PFV']","['狀態.實現', '<重疊>', '重要=完成']"
Rukai,RukaiNr-work by men and women_taugadhu,"[194, 200]","['ku<cia>cingalre', 'nga']",['<RED>'],['<重疊>']
Rukai,RukaiNr-work by men and women_taugadhu,"[194, 200]",[''],"['important', 'PFV']","['重要', '完成']"
Saisiyat,SaiNr-Molaw,"[8, 13]","[""kita'en""]","['see', 'PF']","['看到', '受焦']"
Saisiyat,SaiNr-Molaw,"[17, 20]","['m', 'olaw']","['AF', 'molt']",['主焦.蛻皮']
Saisiyat,SaiNr-Molaw,[62],"['m', 'olaw']","['AF', 'molt']",['主焦.蛻皮']
Saisiyat,SaiNr-anhi,"[12, 15]","['in', 'timo', 'en']","['PFV', 'salt', 'PF']","['完成', '加鹽醃']"
Saisiyat,SaiNr-anhi,"[16, 18]","['isaa', '']",['that'],['那']
Saisiyat,SaiNr-anhi,"[22, 26]","['ka', '']",['NOM'],['主格']
Saisiyat,SaiNr-election_lahi_ a taro_ babay,[61],['mariin'],"['take', 'PF']","['拿', '受焦']"
Saisiyat,SaiNr-flood_waon a boong,[79],"['si', 'haewaeh']",['no.way'],['沒辦法']
Saisiyat,SaiNr-flood_waon a boong,"[84, 85]","[""a'oeral""]","['Ca', 'rain']","['Ca重疊', '下雨']"
Saisiyat,SaiNr-flood_waon a boong,"[137, 141]",['ka'],"['AF', 'get']",['主焦.拿']
Saisiyat,SaiNr-frog1_bownay a tahes,"[82, 87]","['kakas', ""'oeha"", ""'oehaz""]","['move.out', 'RED']","['出去', '重疊']"
Saisiyat,SaiNr-frog1_bownay a tahes,"[88, 93]","[""'aras"", 'en']","['take', 'PF']",['帶.受焦']
Saisiyat,SaiNr-frog1_bownay a tahes,"[106, 107]","['hoepay', 'en']","['tired', 'PF']",['累.受焦']
