"autoId","textId","dialectId","sentenceAb","sentenceCh","sentenceOrder"
"442318","26984","5","tahini aca ko palicay i tisowanan, Akowiday han ako kiso to paini no miso.","A:今天的訪談就到這邊。非常謝謝您的分享。","27"
"442319","26984","5","Aka ngodo, romiad sato a miholol.","B:不客氣，我們再聊。","28"
"442320","26984","5","Miliyas to kako, ikol to i, nanay matengil ko adihay a kimad no miso.","A:我要離開了，期待下次聽到您更多的故事。","29"
"442321","26984","5","Hai, naonen ko rakat.","B:好喔，請慢走。","30"
"442322","26985","5","Ngaayho, o manan ko aacaen no miso?","A:你好，你要買什麼?","1"
"442323","26985","5","Miaca kako to cecay kopo.","B:我要買一個杯子。","2"
"442324","26985","5","Ngaayho, o manan ko aacaen no miso?","A:你好，你要買什麼?","3"
"442325","26985","5","Miaca kako to cecay kafong.","B:我要買一頂帽子。","4"
"442326","26985","5","Miaca kako to kopo, paliwalay kamo haw?","A:我要買杯子，你們有賣嗎?","5"
"442327","26985","5","Iraay, pina ko aacaen no miso?","B:有，你要買幾個?","6"
"442328","26985","5","paliwalay kamo to ’icep haw?","A:你們有賣檳榔嗎?","7"
"442329","26985","5","Awaay, cowa ka paliwal kami to ’icep.","B:沒有，我們沒有賣檳榔。","8"
"442330","26985","5","Miaca kako to felac.","A:我要買米。","9"
"442331","26985","5","Pina ko aacaen iso a tafo?","B:你要買幾包?","10"
"442332","26985","5","Pafelien kako to tolo a tafo.","A:給我三包。","11"
"442333","26985","5","Miaca kako to konga.","A:我要買地瓜。","12"
"442334","26985","5","Maeminay to a mapaliwal ko konga.","B:地瓜都賣完了。","13"
"442335","26985","5","Miaca kako to toso a silasimi.","A:我要買兩瓶油。","14"
"442336","26985","5","Cecayay to ko osaw niyam.","B:我們只剩一瓶。","15"
"442337","26985","5","Pacafayen ho kako a miaca to fitaol.","A:去幫我買蛋。","16"
"442338","26985","5","Pina a tingting ko aacaen niso?","B:你要買幾斤?","17"
"442339","26985","5","Pina a tingting ko aacaen iso a fitaol?","A:你要買幾斤蛋?","18"
"442340","26985","5","Tosa a tingting ko aacaen ako.","B:我要買兩斤。","19"
"442341","26985","5","Tosa lolong kenaw ko aacaen ako.","A:我要買兩把蔥。","20"
"442342","26985","5","toloay to a lolong itini, emin han ako a pafeli kisonan.","B:我這裡剩三把，都給你啦!","21"
"442343","26985","5","Pina ko aca nona felac?","A:這包米多少錢?","22"
"442344","26985","5","Tosa so’ot ko aca nona cecay a tafo.","B:一包200元。","23"
"442345","26985","5","Tosa polo’ ira ko cecay a limo’od maemin, tosa polo’ ngaay to.","A:總共21元，算20元。","24"
"442346","26985","5","Akowiday.","B:謝謝。","25"
"442347","26985","5","Siwa polo’ ira ko lima a limo’od itini.","A:這裡95元。","26"
"442348","26985","5","Miaca ho kako, simoot han a misolot.","B:我再買一點，湊100元。","27"
"442349","26985","5","Lima so’ot ira ko mo^tep a limood maemin.","A:全部510元。","28"
"442350","26985","5","Lima soot han maemin mamaan?","B:算我500元好嗎?","29"
"442351","26985","5","Atekakay tato, kaemeden mamaan?","A:這個太貴了，可以算便宜一點嗎?","30"
"442352","26985","5","kati’ihay kaemeaday to koni.","B:不行，這個已經很便宜了。","31"
"442353","26985","5","Alaen ako kona odax.","A:我要這包餅乾。","32"
"442354","26985","5","Tolo polo’ a limood kona odax, o manan ho ko aalaen iso?","B:這餅乾30元，你還需要別的東西嗎?","33"
"442355","26986","5","Ngaayay kako micaliw kisonan to payci han?","A:我可以跟你借錢嗎?","1"
"442356","26986","5","Ngaayay to , hakowa ko cacaliwen iso a payci?","B:可以啊!你需要多少錢?","2"
"442357","26986","5","Matawalay ako a miala to payci, ngaayay a micaliw kako kisonan to payci han?","A:我忘記帶錢了，我可以跟你借錢嗎?","3"
"442358","26986","5","Awaay ko payci ako.","B:我也沒帶錢耶!","4"
"442359","26986","5","Matawalay ako a miala to payci, ngaayay a micaliw kako kisonan to payci han?","A:我忘記帶錢了，我可以跟你借錢嗎?","5"
"442360","26986","5","Naay, ya nicaliwan iso i nacila a payci cowa ho kapatikolen iso kako.","B:不要，上次借的錢你都還沒還我。","6"
"442361","26986","5","Ngaayay micaliw kako to riko’ no miso han?","A:我可以借你的衣服嗎?","7"
"442362","26986","5","Ngaayay to, ala han niso.","B:好可以，你自己拿。","8"
"442363","26986","5","Ngaayay micaliw kako to tilid no miso han?","A:我可以借你的書嗎?","9"
"442364","26986","5","Pacaliwan to no mako ci Hokin.","B:我借給Hokin了。","10"
"442365","26986","5","Pacaliwen ho kako to tingsiya iso?","A:請借給我你的腳踏車好嗎?","11"
"442366","26986","5","Hayda, kawrira i patikolen kako anocila.","B: 好，但是明天要還給我。","12"
"442367","26986","5","Maoraday to, cowa kapiala kako to dinay, Pacaliwen ho kako to dinay iso?","A:下雨了，我沒有帶傘，借我傘好嗎?","13"
"442368","26986","5","Cecayay ko dinay ako, malacafay kita ci dinay","B: 我只有一把傘，我們一起撐吧!","14"
"442369","26986","5","Yanicaliwan ako i naci:la a tilid, patikolen ako kiso.","A:這是我上次借你的書，還給你。","15"
"442370","26986","5","O manan ho ko nanengnengan iso a tilid, pasowal han to kako.","B:你還想看什麼書都可以跟我說。","16"
"442371","26986","5","Hacowa a patikolen ako kiso to payci?","A:我什麼時候要還你錢?","17"
"442372","26986","5","Ngaay to, ira to ko payci iso itiya sa to a mipatikol.","B:沒關係，你有錢的時候再說。","18"
"442373","26986","5","Hacowa a patikol kiso i takowanan to payci?","A:你什麼時候要還我錢?","19"
"442374","26986","5","Patikolen ako kiso anocila.","B:我明天還你。","20"
"442375","26986","5","Hacowa a patikol kiso i takowanan to tilid?","A:你什麼時候要還我書?","21"
"442376","26986","5","Mapatikolay to ako kiso i nacila kiya?","B:我昨天不是已經還你了嗎?","22"
"442377","26986","5","Pacaliwan ni Hokin kiso tona impic haw?","A:這支筆是Hokin借你的嗎?","23"
"442378","26986","5","Hayi, nicaliwan ako anini cingra.","B:對，我今天跟他借的。","24"
"442379","26986","5","nicaliwan iso ci Hokin tona impic haw?","A:這支筆是你跟Hokin借的嗎?","25"
"442380","26986","5","Cowa, o no ina niacaan","B:不是，這是媽媽買的。","26"
"442381","26986","5","Awaay to ko cinah, caliwen ho ko cinah ni Miding.","A:沒有鹽了，去跟Miding借點鹽。","27"
"442382","26986","5","Hai, micaliw kako.","B:好，我去借。","28"
"442383","26986","5","Papipatikolen ci Miding to payci ako.","A:去叫Miding還我錢。","29"
"442384","26986","5","pina ko nicaliwan ningra a payci?","B:她欠你多少錢呢?","30"
"442385","26987","5","Talacowa kiso?","A:你要去哪裡?","1"
"442386","26987","5","Tayla kako i padatengan a Mipaloma’ to dateng.","B:我要去菜園裡種菜。","2"
"442387","26987","5","Nimaanany kiso?","A:你在做什麼?","3"
"442388","26987","5","karengos sanay, nifaliway to rengos kako, micefos ho ansawni.","B:草太多了，在砍草，等一下要澆水。","4"
"442389","26987","5","Taynien ho ko kawkaw ato pitaw?","A:幫我把鐮刀和鋤頭拿來好嗎?","5"
"442390","26987","5","Icowaan niso a miteli?","B:你放在哪裡呢?","6"
"442391","26987","5","I tatihi no kangkang a mateli.","A:放在犁耙旁邊。","7"
"442392","26987","5","Makangkangay to iso haw?","A:你翻過土了嗎?","8"
"442393","26987","5","I sawniay ho kangkangen ako, nipaloma’ ansawni.","B:我剛翻過土，等等要播種。","9"
"442394","26987","5","Ngaayay to a sidetengen ko dateng iso haw?","A:你種的菜可以收成了嗎?","10"
"442395","26987","5","Ngaayay to a sidatengen ko tamana itini, cowa ho kangaay ko nangkokay a sidatengen.","B:這裡的高麗菜可以收成了，那裡的昭和草還不能收成。","11"
"442396","26987","5","Watah! Adihay ko nikorkoran iso a konga.","A:哇!你挖了這麼的地瓜。","12"
"442397","26987","5","Pacafayen ho kako a miteli i kofaw haw?","B:幫我放穀倉好嗎?","13"
"442398","26987","5","Nimaanay kamo?","A:你們在做什麼?","14"
"442399","26987","5","Micadiwayay kami.","B:我們在放漁網抓魚。","15"
"442400","26987","5","Adihayay ko foting itini haw?","A:這裡的魚多嗎?","16"
"442401","26987","5","Adihay to ko foting i kopid.","B:魚簍裡已經抓了很多魚。","17"
"442402","26987","5","Samaanan iso a mifoting?","A:你平常怎麼抓魚?","18"
"442403","26987","5","tano ’idocen no mako a mifoting.","B:我都用魚叉射魚。","19"
"442404","26987","5","Mafana’ kiso tano pana’en a miadop haw?","A:你會用弓箭打獵嗎?","20"
"442405","26987","5","O talakal ko sapiadop no mako, olatek miolong to waco kowang a miadop.","B:我通常都是用陷阱抓獵物，偶爾也會拿槍帶狗狩獵。","21"
"442406","26987","5","o nirakatan no fafoy koni a lalan","A:這是山豬所走的路。","22"
"442407","26987","5","Ano mafana’ kiso?","B:你怎麼知道呢?","23"
"442408","26987","5","O salipa’ no fafoy koni, mana o nirakatan no fafoy koni a lalan.","A:這是山豬的腳印，所以這是山豬所走的路。","24"
"442409","26987","5","halikien a minengneng to talakal ita, hato ci tamaay to.","A:快去看我們的陷阱，好像抓到獵物了。","25"
"442410","26987","5","ano Mafana’ kiso?","B:你怎麼知道呢?","26"
"442411","26987","5","Hato mahanekay no waco, halikien ita tayra a mito’ol.","A:狗好像聞到味道了。我們快跟過去。","27"
"442412","26987","5","O manan ko nisangaan iso?","A:你正在製作的是什麼東西?","28"
"442413","26987","5","O no tanofakelohan a talakal koni sapiadop to edo.","B:這是石壓式陷阱，用來抓老鼠的。","29"
"442414","26987","5","O manan ko ni telian iso i tira?","A:你放在那裡的是什麼東西?","30"
"442415","26987","5","O kalala a talakal kora, sapiadop to mancel.","B:那是套腳式繩索陷阱，我們用它來抓山羌。","31"
"442416","26987","5","Miahowid to palemed no tatoasan, adihay ko tama niyam anini.","A:感謝祖靈賜福，今天我們有很多獵物收獲。","32"
"442417","26987","5","Hai, panokayen ita i niyaro’ paini to finawlan.","B:是啊!我們帶回部落好好分享吧!","33"
"561464","36013","5","O sowal no ’Amis to pinanowang pakafana’en no singsi kita anini.","今天老師要教大家動物的阿美語怎麼說。","1"
"561465","36013","5","O sowal no ’Amis to pinarengw pakafana’en no singsi kita anini.","今天老師要教大家植物的阿美語怎麼說。","2"
"561466","36013","5","O sowal no ’Amis to losay pakafana’en no singsi kita anini.","今天老師要教大家水果的阿美語怎麼說。","3"
"561467","36013","5","Aka ka foti’.","不要睡覺。","4"
"561468","36013","5","Aka ka caciyaw.","不要講話。","5"
"561469","36013","5","Aka ka komaen.","不要吃東西。","6"
"561470","36013","5","Alaen ko tilid iso.","拿出你的課本。","7"
"561471","36013","5","Solimeten ko impic.","拿出你的筆。","8"
"561472","36013","5","Hadaken ko tilid iso.","拿出你的作業。","9"
"561473","36013","5","Solimeten ko tilid iso.","把課本收起來。","10"
"561474","36013","5","Solimeten ko impic.","把筆收起來。","11"
"561475","36013","5","Solimeten ko kakaenen.","把食物收起來。","12"
"561476","36013","5","Solimeten ko tasalamaan.","把玩具收起來。","13"
"561477","36013","5","O nima kona impaic?","A:這是誰的鉛筆?","14"
"561478","36013","5","Ono mako.","B:是我的。","15"
"561479","36013","5","O nima a tilid koni?","A:這是誰的課本?","16"
"561480","36013","5","O niKacaw.","B:是kacaw的。","17"
"595965","36013","5","O nima a sasipasp kinini?","A+:這是誰的橡皮擦?","18"
"561481","36013","5","O nima kona sasipasip?","A:這是誰的橡皮擦?","19"
"561482","36013","5","Cowa kafana’ kako.","B:我不知道 。","20"
"561483","36013","5","O niRofing kani a riko’ haw?","A:那是Rofing的衣服嗎?","21"
"561484","36013","5","Cowa, o niFayan koni a riko’.","B:不是，這是Fayan的外套。","22"
"561485","36013","5","Singsi, matawal ako mihawikid ko tilid.","B+:老師，我沒帶課本。","23"
"561486","36013","5","Malacafay kako to kapot a minengneng to tilid.","A:跟旁邊同學一起看。","24"
"561487","36013","5","Mapitek ko impic ako.","B+:我的鉛筆斷了。","25"
"561488","36013","5","O yencepi sa ko sapitilid.","A:用原子筆寫。","26"
"561489","36013","5","Mahiday ko sasipasip ako.","B+:我的橡皮擦不見了。","27"
"561490","36013","5","Pacaliwen ako kiso to sasipasip ako.","A:我的橡皮擦借你。","28"
"561491","36013","5","Pahanhan to kita, na’onen a minokay!","A:我們要下課了，回家路上要小心!","29"
"561492","36013","5","Hay, ahowiday singsi.","B:好。謝謝老師。","30"
"561493","36013","5","Pahanhan to kita, alayong.","A:我們要下課了，再見。","31"
"561494","36013","5","Alayong singsi.","B:老師再見。","32"
"561532","36016","5","Nga’ayho mapolong, ciKacaw ko ngangan ako.","A:大家好，我的名字是Kacaw。","1"
"561533","36016","5","Nga’ayho Kacaw.","B: Kacaw你好。","2"
"561534","36016","5","Nga’ayho mapolong ciMayaw ko ngangan ako.","A:大家好，我的名字是Mayaw。","3"
"561535","36016","5","Nga’ayho Mayaw.","B: Mayaw你好。","4"
"561536","36016","5","Nga’ayho ciKolas kako.","A:你好，我是Kolas。","5"
"561537","36016","5","Nga’ayho Kolas ciKaping kako.","B:  Kolas你好，我是Kaping。","6"
"561538","36016","5","Nga’ayho ciMayaw kako.","A:你好，我是Mayaw。","7"
"561539","36016","5","Nga’ayho Mayaw ciKaping kako.","B:Mayaw你好，我是Kaping。","8"
"561540","36016","5","O cima kiso?","A:你是誰?","9"
"561541","36016","5","O wina niIsin kako, ciPanay kako.","B:我是Isin的媽媽，我是Panay。","10"
"561542","36016","5","O cima kiso?","A:你是誰?","11"
"561543","36016","5","O safa niIsin to fafahiyan kako, ciAmoy ko ngangan ako.","B:我是Isin的妹妹，我的名字是Amoy。","12"
"561544","36016","5","O cima cingra?","A:他是誰?","13"
"561545","36016","5","O singsi ako cingra, ciPiday cingra.","B:他是我的老師，他叫Piday。","14"
"561546","36016","5","O cima kora tamdaw?","A:那個人是誰?","15"
"561547","36016","5","O kaka ako to fa’inayan cingra, ciTahok cingra.","B:他是我的哥哥，他叫Tahok。","16"
"561548","36016","5","O ciTahok cingra?","A:他是Tahok嗎?","17"
"561549","36016","5","Hai, ciTahok cingra.","B:是，他是Tahok。","18"
"561550","36016","5","CiKolas kiso?","A:你是Kolas嗎?","19"
"561551","36016","5","Cowa, ciMayaw kako.","B:不是，我是Mayaw。","20"
"561552","36016","5","Cima ko ciPiday?","A:誰是Piday?","21"
"561553","36016","5","CiPiday kako.","B:我就是Piday。","22"
"561554","36016","5","Cima ko ciMayaw?","A:誰是Mayaw?","23"
"561555","36016","5","O widang ako ciMayaw.","B:Mayaw是我的朋友。","24"
"561556","36016","5","O ngangan no kaka iso to fafahiyan cima saw?","A:你姐姐的名字是什麼 ?","25"
"561557","36016","5","O ngangan no kaka ako to fafahiyan ciPanay.","B:我的姐姐的名字是Panay。","26"
"561558","36016","5","O ngangan no safa iso to fafahiyan cima saw?","A:你妹妹的名字是什麼 ?","27"
"561559","36016","5","O ngangan no safa ako to fafahiyan ciAmoy.","B:我的妹妹的名字是Amoy。","28"
"561560","36016","5","Mafana’ay kiso to ngangan ningra?","A:你知道他的名字嗎?","29"
"561561","36016","5","CiPiday cingra.","B:他叫做Piday。","30"
"561562","36016","5","Hakowaay ko mihecaan no kaka iso to fa’inayan anini?","A:你哥哥今年幾歲?","31"
"561563","36016","5","Moetep ira ko lima ko mihecaan ningra anini.","B:他今年15歲了。","32"
"561564","36016","5","Hakowaay ko mihecaan no safa iso to fa’inayan anini?","A:你弟弟今年幾歲?","33"
"561565","36016","5","Limaayto ko mihecaan ningra anini.","B:他今年5歲了。","34"
"561566","36016","5","Iraay ko kongkoan i niyaro’ namo haw?","A:你們的部落有學校嗎?","35"
"561567","36016","5","iraay.","B:有。","36"
"561568","36016","5","I niyaro’ no kongkoan namo mitiliday kiso?","A:你在部落的學校讀書嗎?","37"
"561569","36016","5","Hai, mitilid i kongkoan mahecad to cecay a laloma’an kami.","B:是的，在學校讀書我們像一家人。","38"
"561606","36019","5","O cima kora fa’inayan?","A:那個男生是誰?","1"
"561607","36019","5","O faki ako cingra.","B:他是我叔叔。","2"
"561608","36019","5","O cima kora fafahiyan?","A:那個女生是誰?","3"
"561609","36019","5","O kaka ako to fafahiyan cingra.","B:她是我姐姐。","4"
"561610","36019","5","O nima a wawa korira?","A:那個小孩是誰?","5"
"561611","36019","5","O safa ako to fa’inayan cingra.","B:他是我的弟弟。","6"
"561612","36019","5","O nima’anay ko tayal no wina iso?","A:你的媽媽從事什麼工作?","7"
"561613","36019","5","O sofitay cingra.","B:她是軍人。","8"
"561614","36019","5","O nima’anay ko tayal no wama iso?","A:你的爸爸從事什麼工作?","9"
"561615","36019","5","O malasingsiay cingra.","B:他是老師。","10"
"561616","36019","5","O safa iso to fa’inayan cingra?","A:他是你弟弟嗎?","11"
"561617","36019","5","Cowa, o safa no widang ako cingra.","B:不是， 他是我弟弟的朋友。","12"
"561618","36019","5","O kaka iso to fafahiyan cingra?","A:她是你姊姊嗎?","13"
"561619","36019","5","Cowa, o safa ako cingra.","B:不是， 她是我的妹妹。","14"
"561620","36019","5","Papinaay ko paro no loma’ nangra?","A:他們全家有幾個人?","15"
"561621","36019","5","Lalima ko paro no loma’ nangra.","B:他們全家有五個人。","16"
"561622","36019","5","Papinaay ko wawa no loma’ namo?","A:你們家有幾個小孩?","17"
"561623","36019","5","Mapolong sasepat ko wawa niyam.","B:我們共有四個小孩。","18"
"561624","36019","5","Papinaay ko safa iso?","A:你有幾個弟妹?","19"
"561625","36019","5","Awaay ko safa ako to fa’inayan, tatolo’ay ko safa to fafahiyan.","B:我沒有弟弟，有三位妹妹。","20"
"561626","36019","5","Papinaay ko kaka iso?","A:你有幾個兄姊?","21"
"561627","36019","5","Awaay ko kaka ako.","B:我沒有兄姊。","22"
"561628","36019","5","Papinaay ko salikaka iso?","A:你有幾個兄弟姐妹?","23"
"561629","36019","5","Awaay ko salikaka ako.","B:我沒有兄弟姐妹。","24"
"561630","36019","5","O malikakaay kamo?","A:你們是兄弟嗎?","25"
"561631","36019","5","Hai, o kaka ako to fa’inayan cingra.","B:是，他是我哥哥。","26"
"561632","36019","5","O’ Amis kamo?","A:你們是原住民嗎?","27"
"561633","36019","5","Hai, o’ Amis kami.","B:是，我們是原住民。","28"
"561634","36019","5","O’ Amis cingra saw?","A:她也是阿美族嗎?","29"
"561635","36019","5","Hai, o’ Amis cingra.","B:是的， 她也是阿美族。","30"
"561674","36022","5","Samaanay ko romi’ad anini?","A:今天天氣如何?","1"
"561675","36022","5","Sienaway ko romi’ad, adihayen a minanom ko faedetay a nanom.","B:天氣有點冷，要多喝熱水。","2"
"561676","36022","5","Samaanay ko romi’ad anini?","A:今天天氣如何?","3"
"561677","36022","5","Faedetay ko romi’ad, adihayen ko pinanom.","B:天氣有點熱，要多喝水。","4"
"561678","36022","5","Samaanay ko romi’ad i papotal?","A:外面天氣如何?","5"
"561679","36022","5","Ta’angay ko cidal haratengen a mikilidong.","B:太陽很大，要記得防曬。","6"
"561680","36022","5","Samaanay ko romi’ad i papotal?","A:外面天氣如何?","7"
"561681","36022","5","Adihayay ko ’o’ol, awaay ko cidal ikakarayan.","B:雲很多，天空沒有太陽。","8"
"561682","36022","5","Masamaan ko romi’ad anocila?","A:明天天氣如何?","9"
"561683","36022","5","Cowa ko mamacidal anocila, ma’o’olay, ta’angayay ko fali.","B:明天沒有太陽，雲很多，風很大。","10"
"561684","36022","5","Samaanay koya romi’ad?","A:那天天氣如何?","11"
"561685","36022","5","Sienawayto anini ko romi’ad, kacikafang a mahadak.","B:這天有點冷，出門要穿外套。","12"
"561686","36022","5","Samaanay ko romi’ad i pa’aliwacan?","A:假日天氣如何?","13"
"561687","36022","5","Nga’ayay ko romi’ad i pa’aliwacan.","B:假日天氣很好。","14"
"561688","36022","5","Mama’orad koya romi’ad?","A:那天會下雨嗎?","15"
"561689","36022","5","Nga’ayay koya romi’ad, cowa ko mama’orad.","B:那天天氣晴朗，不會下雨。","16"
"561690","36022","5","Mama’orad koya romi’ad?","A:那天會下雨嗎?","17"
"561691","36022","5","Hai, mama’orad koya romi’ad.","B:是，那天會下雨。","18"
"561692","36022","5","Ma’oraday no hatini?","A:現在有下雨嗎?","19"
"561693","36022","5","Tomerepayto ko ’orad, mahadakayto ko cidal.","B:雨停了，太陽出來了。","20"
"561694","36022","5","Ma’oraday no hatini?","A:現在有下雨嗎?","21"
"561695","36022","5","Ma’oradayto cowa kacidinay kako.","B:下雨了，我沒有帶傘。","22"
"561696","36022","5","Ma’oraday i papotal?","A:外面有下雨嗎?","23"
"561697","36022","5","Cowa ka’orad no hatini, mama’orad iikor no lahok, kacidinay a mahadak.","B:現在沒有下雨，中午過後會下雨，出門要帶傘。","24"
"561698","36022","5","Wa sienaw i lalomihecaan no katiposan?","A:明年冬天會很冷嗎?","25"
"561699","36022","5","Hai, wa sienaw i katiposan ano lalomihecaan,kaciriko’ to kifetolay.","B:是，明年冬天會很冷，要穿很多衣服。","26"
"561700","36022","5","Anini a mihecaan wa faedet i laloodan?","A:今年夏天會很熱嗎?","27"
"561701","36022","5","Hai, wa faedet i laloodan, adihayen ko pinanom.","B:是，夏天會很熱，要多喝水。","28"
"561702","36022","5","Ma’olahay kiso to kacanglahan?","A:你喜歡春天嗎?","29"
"561703","36022","5","Ma’olahay kako to kacanglahan, diheko ko romi’ad.","B:我喜歡春天，天氣很溫暖。","30"
"561704","36022","5","Ma’olahay kiso to kafalawfawan?","A:你喜歡秋天嗎?","31"
"561705","36022","5","Cowa kaolah kako to kafalawfawan, adihayay ko faliyos ikafalawfawan.","B:我不喜歡秋天，秋天有好多颱風。","32"
"561745","36025","5","Matawalay ako a miala ko tilid.","A:我忘了帶課本。","1"
"561746","36025","5","Malacafay kita minengneng.","B:我跟你一起看。","2"
"561747","36025","5","Matawalay ako miala ko sasipasip.","A:我忘了帶橡皮擦。","3"
"561748","36025","5","Pacaliwen ako kiso.","B:我借你。","4"
"561749","36025","5","Matawalay iso miala ko impic?","A:你忘了帶筆嗎?","5"
"561750","36025","5","Hai, pacaliwen ho kako to impic iso?","B:對，你借我筆好嗎?","6"
"561751","36025","5","O maan ko kakaenen iso to kalahokan?","A:你午餐要吃什麼?","7"
"561752","36025","5","O pang ko kakaenen no mako.","B:我要吃麵包。","8"
"561753","36025","5","O maan ko kakaenen iso to kalafian?","A:你晚餐要吃什麼?","9"
"561754","36025","5","O holo ko kakaene no mako.","B:我要吃飯。","10"
"561755","36025","5","O maan ko kakaenen iso a maranam?","A:你早餐吃了什麼?","11"
"561756","36025","5","O fita’ol ko kakaenen no mako.","B:我吃了蛋。","12"
"561757","36025","5","O maan ko kakaenen iso to kalahokan?","A:你午餐吃了什麼?","13"
"561758","36025","5","O koko’ ko kakaenen no mako.","B:我吃了雞肉。","14"
"561759","36025","5","Tatata mimali kita.","A:我們去踢球。","15"
"561760","36025","5","’Ayaw to kiso, sawni to kako tayra mikilim tisowanan.","B:你先去，我等一下去找你。","16"
"561761","36025","5","Tatata midangoy kita.","A:我們去游泳。","17"
"561762","36025","5","Hayda! malacafay kita a tayra.","B:好啊!我們一起去。","18"
"561763","36025","5","Tatata misalama kita to mali.","A:我們去玩球。","19"
"561764","36025","5","Aka to, micolo’ ho kita to tilid.","B:不要，我們先去搬書。","20"
"561765","36025","5","Mi’ola’olay to kiso haw?","A:你刷牙了嗎?","21"
"561766","36025","5","Caho, mifanaway kako to kaysing no hatini.","B:還沒，我正在洗碗。","22"
"561767","36025","5","Mirowaro’ay to kiso to ngoyos haw?","A:你漱口了嗎?","23"
"561768","36025","5","Mirowaro’ay to kako to ngoyos.","B:我漱口了。","24"
"561769","36025","5","Mifanaway kiso to kaysing?","A:你洗碗了嗎?","25"
"561770","36025","5","Mahalek to ako a mifanaw ko kaysing.","B:我的碗洗好了。","26"
"561771","36025","5","Mana capinanaw kiso to kamay?","A:你怎麼沒洗手?","27"
"561772","36025","5","Sawni to kako a misawsaw.","B:我等一下洗。","28"
"561773","36025","5","Nimaanay kiso isawni?","A:你剛剛在做什麼?","29"
"561774","36025","5","Mikilimay kako to singsi.","B:我去找老師。","30"
"561775","36025","5","Pahanhan to mitilid mamimaan kiso?","A:你放學要做什麼?","31"
"561776","36025","5","Tedac wasaan kako a minokay.","B:我要直接回家。","32"
"561777","36025","5","Pahanhan to mitilid mamimaan cingra?","A:她放學要做什麼?","33"
"561778","36025","5","Tatayra cingra a makero.","B:她要去跳舞。","34"
"561817","36028","5","I loma’ay kiso ha Lapic?","A: Lapic,你在家嗎?","1"
"561818","36028","5","Hai, kapicomod.","B:在，快進來。","2"
"561819","36028","5","Lapic, i loma’ay kiso?","A:Lapic, 你在家嗎?","3"
"561820","36028","5","Awaay i loma’ ciLapic! ciYoing kako, nimaan saw? tahaloma’ to ciLapic sowal han to ako.","B:Lapic不在家耶!我是Yoing，有什麼事嗎? 回來我會轉告Lapic。","4"
"561821","36028","5","Cima kamo?","A:你們是誰?","5"
"561822","36028","5","Fofo, ciYoing ato ci Hongay kami, fohaten ho ko fawahan.","B:奶奶，我們是Yoing 和 Hongay，幫我們開門!","6"
"561823","36028","5","Cima saw?","A:是誰阿?","7"
"561824","36028","5","CiRofing kako, mikilimay kako ci Idawan.","B:我是Rofing，我是來找Idawan的。","8"
"561825","36028","5","Fofo, tayniay kami miliso’ tisowanan.","B+:奶奶，我來看你了。","9"
"561826","36028","5","Wata kahalafin caka tayni kiso, ma’ilol to kako tisowanan.","A:你好久沒來了，我好想念你。","10"
"561827","36028","5","Lapic, misalama kita.","B+:Lapic，我來找你玩了。","11"
"561828","36028","5","Kapicomod, halafin to ko pitatala ako tisowanan.","A:快進來，我等你好久。","12"
"561829","36028","5","O nipalomaan ako kona konga, tanamen a komaen!","A:這是我種的地瓜，吃吃看!","13"
"561830","36028","5","Sakoesan sa kona konga.","B:這地瓜真甜。","14"
"561831","36028","5","Pohay! O nipalomaan ako kona losay, tanamen a komaen.","A:過來!這是我種的水果，吃看看。","15"
"561832","36028","5","Sakoesan sa kaenen kona losay.","B:這水果好甜。","16"
"561833","36028","5","Kamaro’! O nipalomaan ako kona ’ariray to cowa kasiwtoken, tanamen a komaen!","A:請坐! 這是我種的有機玉米吃看看!","17"
"561834","36028","5","Wa! Sakoesan sa a kaenen.","B:嗚! 這玉米好甜。","18"
"561835","36028","5","Komaen kiso to ’asilo haw?","A:你要吃橘子嗎?","19"
"561836","36028","5","Cowa kanga’ay kako komaen to ’asilo, o lonko sa ko kaenen no mako.","B:我不能吃橘子，我吃蘋果就好。","20"
"561837","36028","5","Komaen kiso to ’odax haw?","A:你要吃餅乾嗎?","21"
"561838","36028","5","Hai, maolahay kako.","B:好，我很喜歡。","22"
"561839","36028","5","Podacen no mako ko losay to kakaenen iso.","A:我削水果給你吃。","23"
"561840","36028","5","Ahowiday, makasalang kona losay.","B:謝謝，這水果好多汁。","24"
"561841","36028","5","Pananomen ako kiso.","A:我拿水給你喝。","25"
"561842","36028","5","Ahowiday.","B:謝謝。","26"
"561843","36028","5","Adihayen ko nikaenan, adihay ko nisafelan ako a dateng.","A:多吃點，我煮了很多菜。","27"
"561844","36028","5","Wa! safangsis sa mato ka’esoay a kaenen.","B:嗚! 真的很香也好吃。","28"
"561845","36028","5","Adihayen ko nikaenan, ira ini ko adihayay.","A:多吃點，這裡還有很多。","29"
"561846","36028","5","Awaay to ko ngodo ako yo!","B:我不客氣了喔!","30"
"561847","36028","5","Adihayen ko nikaenan, ira ini ko adihayay.","A:多吃點，這裡還有很多。","31"
"561848","36028","5","Adihay to ko nikaenan no mako, cato kanga’ay a komaen.","B:我吃了好多，不能再吃了。","32"
"561885","36031","5","O kakeriden no singsi a tayra i lotok kamo anini.","A:老師今天要帶你們去山上。","1"
"561886","36031","5","Adihayay ko likes i tolok saan ciIna.","B:媽媽說山上有很多蚊子","2"
