"ya:o mina maSriyae’ ni ’oya’ ma’an ka tinalek ka tatimae’.","我開始想念媽媽做的菜了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c17s6.mp3"
"ya:o ma’ hingha’, ya:o hayza’ hinghingha’an tinal’oemaeh ’okay lobih ray taew’an  ila.","我也是，我已經半年沒有回老家吃飯了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c17s7.mp3"
"nakhiza ’ita’ ray ’ima hini minaSangay tapae’onhael taklobih ray taew’an.","那我們這個週末一起回去吧。","https://klokah.tw/extension/con_data/sound/13/sentence/13c17s8.mp3"
"So: lobih ray taew’an, ya:o ’am somi’ael ka Sinpaehpa:,’inomaS, waliSan ’ayam, baehko’ boe:oe’ ki tinawbon.","回到山上的家，我想吃糯米飯、醃肉，還想吃山豬肉、蕨類、箭筍 、搗米糕。","https://klokah.tw/extension/con_data/sound/13/sentence/13c17s9.mp3"
"’a:ay, Sapang noka SaySiyat kasi’aelen mina ni ’oya’ tinalek  kayzaeh a tomalan si’aelen.","對，傳統的料理還是媽媽煮的最好吃。","https://klokah.tw/extension/con_data/sound/13/sentence/13c17s10.mp3"
"So’o minowa’ ka kano’ howaw?","你的興趣是什麼？","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s1.mp3"
"ya:o minowa’ rima’ ray ’oes’oeso’an manmanra:an.","我的興趣是爬山。","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s2.mp3"
"manmanra:an ray ’oes’oeso’an ’ima kayzaeh homayaw ka basang.","爬山是很好的運動。","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s3.mp3"
"’ihi’, manmanra:an ray ’oes’oeso’an pakayzaeh ka basang. ma’ kayzaeh SawaSay ka ’oem’oemaehan.","是的，爬山使身體健康，也能欣賞風景。","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s4.mp3"
"So’o rengreng ay manmanra:an ray ’oes’oeso’an?","你常爬山嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s5.mp3"
"’ihi’! So: maSangay ya:o rengreng  rima’  manmanra:an ray ’oes’oeso’an. So’o minowa’ ka kano’?","是阿！只要我放假都會去爬山。你的興趣是什麼？","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s6.mp3"
"ya:o minowa’ ’omalingo’.","我的興趣是攝影。","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s7.mp3"
"ray oes’oeso’an ’oemaeh kayzaeh kita’en, So: ’am rima’ naehan ’ita’ tapae’onhael ay?","山上的景色非常美麗，下次我們一起去爬山好嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s8.mp3"
"’a:ay! nakhini ma’ kayzaeh ’omalingo’, kowa komita’ ka ’oemaeh ’oyaeh.","好啊！這樣可以一邊攝影，一邊欣賞風景 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s9.mp3"
"nakhini pakayzaeh ka basang.","還可以鍛練身體 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c18s10.mp3"
"’amiSan ila.","冬天到了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s1.mp3"
"’ihi’ a! kawaS maskes ila.","對阿！天氣漸漸冷了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s2.mp3"
"’ima Sera: ’itoSan, ’ima hae:wan ’inaro’ ila.","而且晝短夜長。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s3.mp3"
"kayba:en hiniba: karpa: ila.","衣服都變得厚重了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s4.mp3"
"kita’, kaehoy mehes ila ka biyae’.","你看樹葉也掉落得差不多了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s5.mp3"
"nakhara ’inokay hiba:  ka kayba:en.","就像沒有穿著衣裳 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s6.mp3"
"’ihi’! ’akoy ka kaSnay’oes’oeso’an ma’ hoSa:il ila.","是啊！動物也很少活動了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s7.mp3"
"nak Siba:i’, rakolo’ ...ma’ hoSa:il ila.","像蛇、烏龜...都冬眠了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s8.mp3"
"ray koko:ol ma’ ’am homola’ ila, korkoring komita’ kinSiyae’.","現在山上降下霜雪，小孩看了很高興。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s9.mp3"
"korkoring ma’an komoSa’ homola’ ila koko:ol kita’en bolalasan , kayzaeh kita’en a tomal.","我的孩子說山頭上的白雪，真是美極了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c19s10.mp3"
"moyo ’aehae’ taew’an nak’ino’ ’am somapih ka ’ima SaSo’ tinal’oemaeh?","你們一家人怎麼過年？","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s1.mp3"
"yami ’aehae’ taew’an ’am ray taew’an miyarong  ’a’iyaratal.","我們會全家人團聚在一起吃飯、聊天。","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s2.mp3"
"moyo ’am rima’ manmanra:an ay?","你們會一起出去玩嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s3.mp3"
"’ihi’! yami ’aehae’ taew’an ’okik rengreng honsasaboeh.","會啊！因為全家人很少聚在一起。","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s4.mp3"
"’isahini tinal’oemaeh yami ’am rima’ ray ’inkaeholan ni ’oya’ ’a’iyaratal. moyo li?","今年過年我們一家人要回去外婆家，那你們呢？","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s5.mp3"
"yami ma’ ’am lobih walo’ kala koko’ ma’an ray taew’an.","我們也要回東河外婆家。","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s6.mp3"
"korkoring mari’ ’akoy ay ka ’ima ngangilaehan pinotoy rayhil?","小孩子應該會收到很多紅包吧？","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s7.mp3"
"’ihi’! lasiya ma’ papsoeh ka pawa’.","是啊！還有放鞭炮喔 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s8.mp3"
"’isahini somapih ka ’ima SaSo’ tinal’oemaeh ’ita’ ’am kinSiyae’ saboeh!","今年過年我們一定都會過得很開心！","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s9.mp3"
"ma’ ’ihi’! ’ima SaSo’ tinal’oemaeh So’o ma’ pakSiyae’ o!","當然！祝你新年快樂喔！","https://klokah.tw/extension/con_data/sound/13/sentence/13c20s10.mp3"
"siya ’inak’ino’an mae’iyaeh?","他是怎樣的一個人？","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s1.mp3"
"siya ’ima makakreng mae’iyaeh.","他是一個很認真的人。","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s2.mp3"
"So’o ’ampowa’ ra:am?","你怎麼知道？","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s3.mp3"
"yako ki siya ’ima saboeh ’aehae’ ’asang, ’aring ’ima ’ol’olae’an, ’isa:a mae’onhael matawaw.","我跟他住在同一個部落，也一起工作。","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s4.mp3"
"nak’isaza’! moyo ma’ kapae’onhaelan kiSka:at ay?","那你們也是同學嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s5.mp3"
"’ihi’! ’aring ’ima ’ol’olae’an tabin ’ibabaw.","是的！從小一起長大 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s6.mp3"
"siya matawaw ray kapatawawan nak’ino’?","他在工作上的表現如何？","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s7.mp3"
"siya matwaw makakreng, ma’ ’okik papahowih ’am matawaw.","他工作很認真，上班不遲到。","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s8.mp3"
"naka hini nisiya hayza’ naehan ay ’ima ’okik hingha’?","除此之外呢？","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s9.mp3"
"siya sawsawa’an, kayzaeh ka hin’az’azem, rengreng tatilhaehael ka mae’iyaeh.","他也是一個樂觀、善良的人，常常幫助別人。","https://klokah.tw/extension/con_data/sound/13/sentence/13c21s10.mp3"
"’obay, So’o ’inowan ’am bowaw ray ’ima SaSo’ taew’an?","’obay，你什麼時候搬家？","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s1.mp3"
"rim’aen ’ima riri’aenan.","明天早上。","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s2.mp3"
"’akoy ay ka Sobowawen ka kakrangi’an?","很多東西要搬嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s3.mp3"
"’akoy o, SaSil’i: hahi:il.","很多，而且很重 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s4.mp3"
"’obay, ’am tatilhaehael ay ’iSo’on?","你需要幫忙嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s5.mp3"
"’a:ay! ma’alo’ ’omaybel ila ’iSo’on.","好啊！那就麻煩你了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s6.mp3"
"rim’aen ya:o tase:ez ka kapapama’an  taSobowaw ka karangi’an ay?","明天我開車搬東西好嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s7.mp3"
"’a:ay! nakhini ’am ’alikaeh Somobowaw. ma’alo’ So’o tatilhaehaehael!","好的，這樣會搬的更快。謝謝你的幫忙！","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s8.mp3"
"’izi’ kaSikar la! ’ita’ ’aehae’ ’asang ma’ ’am tatilhaehael.","不用謝啦！我們是鄰居，要互相幫忙。","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s9.mp3"
"rim’aen ka ’aybolen ila So’o.","明天就麻煩你了！","https://klokah.tw/extension/con_data/sound/13/sentence/13c22s10.mp3"
"So’o ’am ’ila’ino’?","你要去哪裡？","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s1.mp3"
"ya:o ’am rima’ ray kakiSka:atan tatoroe’ kapayaka:i’ ki kapa:tol.","我要到學校學族語、學唱歌。","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s2.mp3"
"kamatortoroe’ hiya’ ?","是哪位老師教的？","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s3.mp3"
"lalo’ kamatortoroe’ ka ’alnoSaySiyat, kawkel kamatortoroe’  kapa:tol.","lalo’ 老師在教我們族語，kawkel 老師教我們唱歌 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s4.mp3"
"So’o minowa’ ay tatoroe’ ka hini kakiSka:aten?","你喜歡上這些課嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s5.mp3"
"ya:o minowa’, tatoroe’ ’akoy ka kina:at, ma’ Sekla’ ka ’ima SaSo’ kapae’onhaelan.","我很喜歡，因為可以學到很多，還可以認識新朋友。","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s6.mp3"
"nimon kamatortoroe’ kano’ naehan Sitortoroe’?","你們老師還教你們什麼？","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s7.mp3"
"siya pakSekla’ hi yami noka SaySiyat kaspengan, mayaka:i’ noka SaySiyat ka kinbazae’an.","他教我們認識賽夏族文化，還講了很多賽夏傳說故事 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s8.mp3"
"tatoroe’ ka ’alnoSaySiyat, lobih ray taew’an malnoSaySiyat ay?","學了賽夏語，回到家裡有用賽夏語跟家人對話嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s9.mp3"
"’ihi’! ’isahini ya:o ki ’oya’, yaba’ maehrahrang ma’ malnoSaySiyat.","有！現在我都跟爸爸媽媽說賽夏語 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c23s10.mp3"
"So’o ra:m ay malnoSaySiyat?","你會說賽夏語嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s1.mp3"
"ra:am sowiti’, noka SaySiyat kapayaka:i’ ’aewhay katatoroe’en.","我會說一點，因為賽夏語不好學。","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s2.mp3"
"So’o koza’ ila kinhonaehnge: ’ima tatoroe’ ka ’alnoSaySiyat? rayno’ tatoroe’?","你學多久的賽夏語？在哪裡學的？","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s3.mp3"
"’am ’aehae’ tinal’oemaeh ila ’ima tatoroe’, yako rima’ tatoroe’ kil tatini’ o ray kakiSka:atan ’oyaeh.","學了快要一年，我在部落跟老人家學的，還有學校的族語教學。","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s4.mp3"
"So’o kayzaeh ay payaka:i’ sowiti’  yako tabazae’?","你可以說幾句給我聽嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s5.mp3"
"kayzaeh! yako ’okik ra:am a tomalan mayaka:i’, So’o ’izi’ sawa’ o!","好啊！但是我只會說一些簡單的對話，你不要笑喔！","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s6.mp3"
"soka payaka:i’ pakSekla’ ka saboeh.","不然你就先用賽夏語自我介紹好嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s7.mp3"
"’a:ay! yako ’obay a taboeh kaybaybaw Say walo’.","好！我的名字叫歐拜，姓高，住東河 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s8.mp3"
"niSo’ pinayaka:i’ kayzaeh o!","你說的很好啊！","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s9.mp3"
"sa’iwaz ay? So’o ma’alo’ ila!","真的嗎？謝謝你！","https://klokah.tw/extension/con_data/sound/13/sentence/13c24s10.mp3"
"Sa’la’ ’aehae’ ka Sinangayan So’o rima’ rayno’ manmanra:an?","上禮拜你去哪裡玩？","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s1.mp3"
"yami ’aehae’ taew’an rima’ ripon manmanra:an.","我們一家人到日本玩。","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s2.mp3"
"moyo rima’ piza’ hahila:?","你們去幾天？","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s3.mp3"
"yami rima’ haseb hahila:.","我們去玩五天 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s4.mp3"
"papama’ kamahayap koza’ kinhonaehnge:?","坐飛機要多久時間？","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s5.mp3"
"’am hayza’ hinto:ol kakita’an ka hahila:.","差不多三小時 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s6.mp3"
"ripon kayzaeh ay kapanpanra:anan?","日本好玩嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s7.mp3"
"ray ripon komita’ ka hahola’, komita’ ka Singil ’ima’ minpongah.","我在日本看到了雪景，也看到櫻花開了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s8.mp3"
"So’o hayza’ ay ’omalingo’? kayzaeh ay pakita’ ’iyakin?","你有拍照留念嗎？能不能讓我欣賞？","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s9.mp3"
"kayzaeh a! ripon ’oemaeh kayzaeh kita’en a tomal, So: So’o honasamez ila, ma’ Sa’ila panpanra:an ’oyaeh kita’ ka ’oemaeh.","可以啊！日本真是個美麗的地方，有時間你也可以去看看。","https://klokah.tw/extension/con_data/sound/13/sentence/13c25s10.mp3"
"So’o ’ima matawaw koza’ ila kinhonaehnge:?","你工作多久了？","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s1.mp3"
"ya:o ’ima matawaw hayza’ ila lampez tinal’oemaeh.","我工作十年了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s2.mp3"
"niSo’ kapatawawen kano’?","你的工作是什麼？","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s3.mp3"
"ya:o kamatalek.","我是廚師。","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s4.mp3"
"So’o ’ampowa’ matawaw ka hini kapatawawen?","你為什麼應徵這份工作？","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s5.mp3"
"ya:o ray kakiSka:tan ’ima kiSka:at kamatalek.","我在學校讀餐飲科 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s6.mp3"
"So’o minowa’ ay ka hini kapatawawen?","你喜歡這個工作嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s7.mp3"
"’ihi’, yako minowa’ hini kapatawawen, rayhil ma’ ’akoy.","還好，我喜歡這個工作，薪水也不錯。","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s8.mp3"
"’aehae’ ’ilaS piza’ hahila: kaSangayan?","一個月有幾天假？","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s9.mp3"
"’aehae’ ’ilaS hayza’ SayboSi: hahila: maSangay.","一個月休六天假 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c26s10.mp3"
"siya nakhara hayza’ ila kapae’onhaelan minkoringan.","他好像有女朋友了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s1.mp3"
"sa’iwaz ay? So’o ’ampowa’ ra:am?","是嗎？你怎麼知道？","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s2.mp3"
"siya sa’sa’ih ka hahila: ’am maehrahrang ka laleke:, sawsawa’an nanaw.","他每天都在講電話，笑得很開心。","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s3.mp3"
"nisiya kapae’onhaelan minkoringan Say’ino’?","他女朋友住哪裡？","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s4.mp3"
"kapae’onhaelan minkoringan nisiya Say kilapa:.","他女朋友是五峰人。","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s5.mp3"
"hingha’ ay SaySiyat?","一樣也是賽夏族嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s6.mp3"
"’oka’! siya Saypapa:aS.","不是！她是泰雅族 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s7.mp3"
"nisiya’ kapae’onhaelan minkoringan kayzaeh ay kita’en?","他的女朋友漂亮嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s8.mp3"
"nisiya kapae’onhaelan minkoringan kayzaeh kita’en o makakreng.","他的女朋友不但漂亮，而且很勤勞。","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s9.mp3"
"ya:o Sarara’ hi siya’ tomihoroe: ila ’ima kayzaeh kapae’onhaelan minkoringan.","我很羨慕他可以找到不錯的女朋友。","https://klokah.tw/extension/con_data/sound/13/sentence/13c27s10.mp3"
"’ae’aew, niSo’ tinnon kayba:en ’ini hiya?","’ae’aew， 你織傳統服給誰？","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s1.mp3"
"noka korkoring ma’an kahiba:en.","織給我的女兒穿。","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s2.mp3"
"siya ’am rima’ homlal ay?","她要去跳傳統舞嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s3.mp3"
"nasiya  kakiSka:atan ’am rima’ ’a’inola’ ka homlal ki kapa:tol.","她們的學校要去比賽傳統舞蹈歌曲 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s4.mp3"
"’a:ay! siya ra:am ay ma:tol ki homlal?","是喔！她會唱歌和跳舞嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s5.mp3"
"ra:am o!  ’aring ’ima ’oel’oelae’an tani tatini’ rima’ paSta’ay. siya ma’ ra:am ila.","會啊，從小跟著長輩一起參加祭典，就學會了。","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s6.mp3"
"nimon kapa:tol ki homlal kayzaeh ay kalalohayen?","你們的傳統歌謠，舞步很難嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s7.mp3"
"nom homlal kayzaeh kalalohayen, So: rawak ila ma’ homlal ila. kapa:tol  ’aewhay kapa:tolen.","舞步很簡單，手牽起來就可以跳了。歌謠比較難 。","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s8.mp3"
"ya:o kayzaeh ay rima’ komita’ nasiya Si’a’inola’ ?","我可以去看她們比賽嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s9.mp3"
"’a:ay! So: potngor ila ka’a’inola’an ’ita’ tapae’onhael  pakilwa’is inasiya.","好啊！到時候我們一起去幫她們加油。","https://klokah.tw/extension/con_data/sound/13/sentence/13c28s10.mp3"
"SaySiyat hayza’ ay ka ’ima nonak kaspengan?","賽夏族有舉行特別的祭典嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s1.mp3"
"hayza’, ray noka moto: lampez ’ilaS, yami ma’ paSta’ay ila.","有的，農曆十月月圓的時候，我們會舉行矮靈祭。","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s2.mp3"
"koza’ kinhonaehnge: monhael ’am paSta’ay.","多久舉行一次呢？","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s3.mp3"
"roSa’ tinal’oemaeh monhael ’am paSta’ay, lampez tinal’oemaeh monhael somaton.","每兩年舉行一次，十年一次大祭。","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s4.mp3"
"’ampowa’ hayza’ ka hini kaspengan paSta’ay?","為什麼要舉行這個祭典？","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s5.mp3"
"yami makakSiyae’ ki ta’ay, pawa:i’ hi ta’ay mowa:i’ lalohay kil yami.","這是我們族人迎接矮靈歸來的日子。","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s6.mp3"
"So: ’am paSta’ay ila, ’akoy ay katal’awanen howaw?","祭典之前，要準備很多事情嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s7.mp3"
"’akoy o, yami ’am paSta’ay minSala’ ’aehae’ ’ilaS, ma’ tal’awan, kakoSinraehoe’ tatilhaehael  ’iSka Sinraehoe’ nonak hayza’ kapatawawen.","對啊，我們從祭典的一個月前，就開始準備，每個氏族都要分工合作。","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s8.mp3"
"hayza’ ay katiya:awen ’ima poSiyan?","那有什麼禁忌呢？","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s9.mp3"
"So: paSta’ay potngor ila SaySiyat ma’ tomiya:aw ila, ’okik pae’oe’oe’  ’okik tomayhobaz ’am paepae’aehae’, nakhini kayzaeh ni’ ta’ay ma’ ’okik paSi’ayo’ ani.","祭典期間族人要遵守矮靈留下的勸誡，和平相處。觸犯禁忌會遭受矮靈的懲罰。","https://klokah.tw/extension/con_data/sound/13/sentence/13c29s10.mp3"
"So’o ra:am ay ray taywan hayza’ piza’ SinSinraehoe’?","你知道現在臺灣原住民有幾族嗎？","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s1.mp3"
"hayza’ lompez o Sopat SinSinraehoe’.","現在共有十四族。","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s2.mp3"
"lampez o Sopat haza’ ka kano’ kano’ Sinraehoe’?","有哪十四族？","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s3.mp3"
"hayza’ ka Saypapa:aS, ’amiS, SaySiyat, bonong, poyoma’, rokay, paywan, ta:o:, Sow, Saw,  kabalan, taroko, Sakiraya, Saytik.","有泰雅族、阿美族、賽夏族、布農族、卑南族、魯凱族、排灣族、雅美（達悟）族、鄒族，以及邵族、噶瑪蘭族、太魯閣族、撒奇萊雅族、賽德克族。","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s4.mp3"
"hayno’ ’aehae’ Sinraehoe’ haba:an ka mae’iyaeh?","人數最多的是哪一族？","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s5.mp3"
"’amiS haba:an ka mae’iyaeh.","阿美族是人最多的族群。","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s6.mp3"
"’ima ’ititi’an mae’iyaeh kano’ Sinraehoe’?","人數最少的是哪一族？","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s7.mp3"
"Sakiraya ’ititi’an ka mae’iyaeh.","撒奇萊雅族是人最少的族群。","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s8.mp3"
"’ima mowahil ka kakrowaSekan kano’ Sinraehoe’?","分布最廣的是哪一族？","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s9.mp3"
"Saypapa:aS ray taywan kaknamiSan, ila ha:o’ wazwaz ma’ hayza’ ka mae’iyaeh.","泰雅族分布最廣分布於中部及北部。","https://klokah.tw/extension/con_data/sound/13/sentence/13c30s10.mp3"
"So’o","你（妳）","https://klokah.tw/extension/con_data/sound/13/word/13c1w1.mp3"
"’am","將要","https://klokah.tw/extension/con_data/sound/13/word/13c1w2.mp3"
"ray","在...","https://klokah.tw/extension/con_data/sound/13/word/13c1w3.mp3"
"’api’","女子名","https://klokah.tw/extension/con_data/sound/13/word/13c1w4.mp3"
"maya’","女子名","https://klokah.tw/extension/con_data/sound/13/word/13c1w5.mp3"
"rima’","去","https://klokah.tw/extension/con_data/sound/13/word/13c1w6.mp3"
"rayno’","哪裡","https://klokah.tw/extension/con_data/sound/13/word/13c1w7.mp3"
"ya:o","我","https://klokah.tw/extension/con_data/sound/13/word/13c1w8.mp3"
"komita’","看到","https://klokah.tw/extension/con_data/sound/13/word/13c1w9.mp3"
"ki","和...誰；跟...誰","https://klokah.tw/extension/con_data/sound/13/word/13c1w10.mp3"
"yaba’","爸爸","https://klokah.tw/extension/con_data/sound/13/word/13c1w11.mp3"
"Somater","送","https://klokah.tw/extension/con_data/sound/13/word/13c1w12.mp3"
"’ini","予格","https://klokah.tw/extension/con_data/sound/13/word/13c1w13.mp3"
"hahila:","日子；天；太陽","https://klokah.tw/extension/con_data/sound/13/word/13c1w14.mp3"
"rim’aen","明天","https://klokah.tw/extension/con_data/sound/13/word/13c1w15.mp3"
"’ikakoza’","什麼時間","https://klokah.tw/extension/con_data/sound/13/word/13c1w16.mp3"
"rohaenan","今晚","https://klokah.tw/extension/con_data/sound/13/word/13c1w17.mp3"
"taew’an","家","https://klokah.tw/extension/con_data/sound/13/word/13c1w18.mp3"
"Sin","叫...","https://klokah.tw/extension/con_data/sound/13/word/13c2w1.mp3"
"hiya’en","誰","https://klokah.tw/extension/con_data/sound/13/word/13c2w2.mp3"
"kayzaeh ay","好嗎","https://klokah.tw/extension/con_data/sound/13/word/13c2w3.mp3"
"raro:o’","名字","https://klokah.tw/extension/con_data/sound/13/word/13c2w4.mp3"
"ma’an","我的","https://klokah.tw/extension/con_data/sound/13/word/13c2w5.mp3"
"nakhara","像是；好像","https://klokah.tw/extension/con_data/sound/13/word/13c2w6.mp3"
"kinmae’iyaehan","臉","https://klokah.tw/extension/con_data/sound/13/word/13c2w7.mp3"
"’inay’ino’","來自","https://klokah.tw/extension/con_data/sound/13/word/13c2w8.mp3"
"mowa:i’","來","https://klokah.tw/extension/con_data/sound/13/word/13c2w9.mp3"
"walo’","東河（地名）；糖果","https://klokah.tw/extension/con_data/sound/13/word/13c2w10.mp3"
"kano’","什麼","https://klokah.tw/extension/con_data/sound/13/word/13c2w11.mp3"
"homawan","平常","https://klokah.tw/extension/con_data/sound/13/word/13c2w12.mp3"
"maelaehang","照顧","https://klokah.tw/extension/con_data/sound/13/word/13c2w13.mp3"
"korkoring","小孩","https://klokah.tw/extension/con_data/sound/13/word/13c2w14.mp3"
"minaSangay","假日","https://klokah.tw/extension/con_data/sound/13/word/13c2w15.mp3"
"tomortoroe’","教學；教","https://klokah.tw/extension/con_data/sound/13/word/13c2w16.mp3"
"’alnoSaySiyat","說賽夏族語","https://klokah.tw/extension/con_data/sound/13/word/13c2w17.mp3"
"kitoya’en","肚子餓","https://klokah.tw/extension/con_data/sound/13/word/13c3w1.mp3"
"ila","了","https://klokah.tw/extension/con_data/sound/13/word/13c3w2.mp3"
"’obay","男子名","https://klokah.tw/extension/con_data/sound/13/word/13c3w3.mp3"
"’ataw","男子名","https://klokah.tw/extension/con_data/sound/13/word/13c3w4.mp3"
